name_E,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E
chr1_156089405_156089622,4.851692,0.0,33.668575,0.0,10.391759,8.568384,9.516216,16.4314985,5.5569190000000015,8.760403,9.709859
chr1_156103413_156103690,4.528586,0.0,33.668575,0.0,10.391759,10.718906,4.87408,11.746384,0.0,8.760403,9.709859
chr1_156134935_156135401,1.393806,0.0365,0.0,0.0,10.391759,0.0,0.0,0.0,7.187392,0.0,0.0
chr1_156251648_156251762,3.063335,0.0,22.715025,1.804772,23.228946,7.563290500000001,5.61625,28.428779,1.557316,13.728567000000002,16.681318
chr1_156426931_156427503,2.926874,0.2199,29.16637,1.804772,21.384939000000006,0.0,9.693949,14.929162,15.165371,0.0,10.93776
chr1_156468556_156468776,2.926874,0.0303,23.291403,1.804772,13.381989,7.0369899999999985,5.657305,12.994896,2.3951290000000003,14.45879,4.6995
chr1_156472693_156472952,2.926874,0.0297,23.291403,1.804772,13.381989,0.0,13.576421,12.994896,4.775678,14.45879,4.6995
chr1_156473111_156473378,2.926874,0.0463,23.291403,1.804772,13.381989,0.0,13.576421,12.994896,2.3951290000000003,14.45879,4.6995
chr1_156474686_156475018,2.926874,0.0906,23.291403,1.804772,13.381989,0.0,13.576421,12.994896,2.3951290000000003,14.45879,4.6995
chr1_156494222_156494678,3.31986,0.0,0.0,1.804772,1.588068,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156541089_156541488,3.31986,0.2126,16.770677,1.804772,5.0104989999999985,0.0,7.426503499999999,28.438201,5.5761765,10.08785,4.126398
chr1_156629760_156630406,2.846855,0.3885,18.803395,1.804772,48.371337,5.432131,4.703171333333334,13.229211333333335,13.1068615,8.38895,6.200147
chr1_156634807_156635020,2.846855,0.0311,18.803395,1.804772,0.0,5.432131,4.703171333333334,7.316257500000002,4.305435,0.0,6.200147
chr1_156676478_156676824,2.652194,0.0,0.0,1.804772,0.0,0.0,5.9855645,8.302875,4.860985,0.0,0.0
chr1_156718467_156719136,2.652194,0.0,55.52133900000001,1.804772,47.797409,0.0,6.193421,22.183347,3.904239,23.302937,23.390849
chr1_156719450_156719815,2.652194,0.0,55.52133900000001,1.804772,47.797409,0.0,6.193421,22.183347,3.904239,23.302937,23.390849
chr1_156774360_156774606,3.047701,0.0,0.0,1.804772,0.0,0.0,0.0,0.0,3.403258,0.0,0.0
chr1_157106691_157107326,2.562609,0.1161,21.553868,1.804772,26.165479,0.0,5.433425,26.837908,3.892983,12.316983,12.789558
chr1_157111103_157111381,2.562609,0.0,0.0,1.804772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157112029_157112315,2.562609,0.0,0.0,1.804772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15738146_15738632,3.094857,0.0273,8.260031,0.0,14.735615,4.373479333333333,5.898949,15.696681,0.0,9.467996,7.329693000000002
chr1_15738661_15738986,3.094857,0.0229,8.260031,0.0,14.735615,1.322685,5.898949,15.696681,0.0,9.467996,7.329693000000002
chr1_15742467_15743324,3.094857,0.0658,14.591411,0.0,6.245519,2.7205355,5.898949,5.056037,0.0,9.467996,6.691596499999998
chr1_157964633_157965029,2.59953,0.1163,10.187327,1.804772,15.041218,7.683787,5.20695,16.73967,0.0,5.4828220000000005,5.50949
chr1_157980631_157980890,2.59953,0.08900000000000001,6.6188780000000005,1.804772,2.686225,0.0,9.467579,8.893824,0.0,5.4828220000000005,4.9797415
chr1_157989414_157989935,2.59953,0.1237,9.76775,1.804772,2.686225,0.0,13.263743,4.380486,1.5897370000000002,5.4828220000000005,5.1650350000000005
chr1_158982200_158982857,3.627772,0.0,13.318411,1.804772,13.76946,0.0,5.545532,8.686621,0.0,5.9162265000000005,9.70882
chr1_158994687_158995148,3.627772,0.0,0.0,1.804772,0.0,3.155895,0.0,0.0,0.0,4.599038500000002,0.0
chr1_15946733_15946892,2.826569,0.0254,21.882718,0.0,21.387815,1.322685,6.892115,18.48913,0.0,10.888823,9.839305
chr1_159851477_159851987,1.377124,0.1356,36.773553,1.804772,11.355588,1.46035,4.414153,3.5328684999999997,3.020241,10.443382,6.642111999999999
chr1_159859603_159860031,1.377124,0.1218,33.203768,1.804772,7.571185000000002,1.46035,4.414153,4.4299574999999995,3.020241,0.0,6.9641
chr1_159892447_159892988,4.329437,0.1618,63.338259,1.804772,33.180261,2.553592333333333,4.414153,17.311709,2.368745,10.888167,14.960005
chr1_160182240_160182579,3.732767,0.0,0.0,1.804772,3.529085,1.46035,0.0,0.0,0.0,2.424136,0.0
chr1_160202735_160202981,3.732767,0.0,0.0,1.804772,0.0,1.46035,0.0,0.0,0.0,3.093843,0.0
chr1_16030221_16030623,1.609421,0.0,0.0,0.0,0.0,1.322685,0.0,0.0,0.0,0.0,0.0
chr1_160316870_160317108,3.732767,0.0,0.0,1.804772,8.294469,1.46035,0.0,0.0,0.0,13.532564,6.083831
chr1_160332348_160332525,3.732767,0.0,0.0,1.804772,8.294469,1.46035,0.0,0.0,0.0,0.0,0.0
chr1_160982920_160983992,3.332898,0.0,6.237179,1.804772,0.0,5.48015375,2.82139,0.0,0.0,0.0,0.0
chr1_161177017_161177202,4.215737,0.0,0.0,0.0,6.32425,1.566401,0.0,0.0,3.5643290000000003,0.0,0.0
chr1_161321309_161321798,2.410514,0.0,0.0,0.0,0.0,4.424788333333333,0.0,0.0,0.0,10.547816,0.0
chr1_16176617_16176801,2.291472,0.0255,25.850491,0.0,32.176357,1.9048065,0.0,20.721809,0.0,5.56682,9.113457
chr1_16212759_16213091,2.291472,0.0638,17.313306,0.0,9.416943,1.9048065,6.354133999999998,13.988878,1.478857,5.56682,8.867435
chr1_162508612_162508929,3.327674,0.0368,8.134706,0.0,0.0,0.0,5.719979,0.0,0.0,0.0,5.521308
chr1_162539981_162540420,2.8687720000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_162659800_162660152,1.432773,0.0,5.87407,0.0,2.735015666666667,0.0,5.8155455,2.915212,0.0,0.0,3.3616144999999995
chr1_162729988_162730048,1.396882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16276028_16276482,2.291472,0.0311,9.723748,0.0,0.0,1.322685,8.458126,0.0,0.0,5.56682,0.0
chr1_16277350_16278224,2.291472,0.0,9.723748,0.0,5.218214,1.322685,8.458126,5.605811,0.0,5.56682,5.746315
chr1_16291784_16292062,2.291472,0.0,0.0,0.0,0.0,1.322685,0.0,0.0,0.0,5.56682,0.0
chr1_16292565_16293101,2.291472,0.0,0.0,0.0,0.0,4.253207,0.0,0.0,0.0,5.56682,0.0
chr1_16442572_16442804,2.724529,0.0,0.0,0.0,8.746057,1.322685,0.0,0.0,0.0,0.0,0.0
chr1_164686304_164686686,2.814484,0.0,4.5964995,0.0,1.797352,1.504205,5.827121,1.805762,3.800587,4.845896,2.1152610000000003
chr1_164717528_164717907,2.814484,0.0513,7.569519500000001,0.0,5.929076333333334,1.504205,5.827121,3.758573,0.0,4.845896,2.1152610000000003
chr1_164723371_164723492,2.814484,0.0,7.569519500000001,0.0,2.051991,1.504205,5.827121,0.0,0.0,4.845896,2.1152610000000003
chr1_164734934_164735098,2.814484,0.0257,13.9111305,0.0,4.1649,1.504205,5.827121,2.45086,2.393373,4.845896,2.1152610000000003
chr1_164736884_164737252,2.814484,0.0,13.9111305,0.0,4.1649,1.504205,5.827121,2.45086,2.393373,4.845896,2.1152610000000003
chr1_164750243_164750515,2.814484,0.0,4.994446,0.0,0.0,1.504205,5.827121,2.45086,2.393373,4.845896,2.1152610000000003
chr1_16478939_16479163,2.724529,0.0,26.858262,0.0,8.746057,3.742643333333333,8.859447,15.175918,1.7612310000000002,13.018062,10.285712
chr1_16479299_16479465,2.724529,0.0,26.858262,0.0,8.746057,3.742643333333333,8.859447,15.175918,1.7612310000000002,13.018062,10.285712
chr1_165797615_165798367,2.97982,0.1158,37.631437,1.647874,47.966765,3.1285689999999997,2.13814,25.193509,7.999150666666666,15.47108,12.77276
chr1_165823413_165823808,2.97982,0.0,2.6067475,1.647874,0.0,3.1285689999999997,2.13814,0.0,0.0,15.47108,3.52312
chr1_165868061_165868423,2.97982,0.0,0.0,1.647874,1.456616,3.1285689999999997,1.410657,0.0,1.705448,15.47108,0.0
chr1_166828089_166828463,3.478783,0.0,0.0,1.647874,0.0,1.349956,0.0,0.0,0.0,0.0,0.0
chr1_167313306_167313474,2.079484,0.0,0.0,0.0,0.0,5.3702255,0.0,0.0,0.0,4.739776,0.0
chr1_167397572_167397954,2.079484,0.0,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0
chr1_167398939_167399085,2.079484,0.0,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0
chr1_167518258_167518508,2.501746,0.0,6.483692,0.0,3.4142879999999995,1.349956,8.098103,6.6371970000000005,2.886528,4.559228,5.87247
chr1_167520671_167521013,2.501746,0.0,0.0,0.0,0.0,1.349956,5.679765,6.460989,2.886528,5.890001333333332,5.87247
chr1_167730247_167730494,2.7343040000000003,0.0,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,4.842105,0.0
chr1_167766380_167766616,2.7343040000000003,0.0857,5.956758,0.0,0.0,1.349956,9.78598,4.216006,8.797761,0.0,5.596222
chr1_167954240_167954407,2.876828,0.0,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,5.299468,0.0
chr1_168050664_168051125,2.876828,0.0,0.0,0.0,2.723764,3.136039,6.600476,0.0,14.527324499999999,0.0,2.445973
chr1_168149052_168149361,2.357447,0.0311,24.922749,0.0,21.080322,5.6131356666666665,6.769503,23.931007,3.594127,5.392868,13.836744
chr1_169071998_169072131,2.779847,0.0388,5.71243,0.0,9.210133,1.349956,6.513571500000001,8.094802,1.984756,7.451524000000001,5.341097
chr1_169860308_169860488,3.02622,0.0,0.0,0.0,0.0,2.0620376666666664,5.066098,0.0,0.0,6.531817,5.029563
chr1_169886878_169886942,1.391139,0.0,0.0,0.0,0.0,1.16659,0.0,0.0,0.0,0.0,0.0
chr1_1714020_1714715,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.565702,6.202486,5.104521
chr1_171712214_171712716,1.773023,0.0305,25.990134,0.0,26.94254,1.264034,7.628902,25.068037,0.0,0.0,12.7939
chr1_171714228_171714396,1.773023,0.0,0.0,0.0,0.0,1.264034,0.0,0.0,0.0,0.0,0.0
chr1_172324588_172324814,1.417623,0.0,0.0,0.0,0.0,0.0,9.302634,0.0,0.0,0.0,3.977758
chr1_172327070_172327187,1.417623,0.0,5.86597,0.0,0.0,0.0,9.302634,0.0,0.0,0.0,6.6641404999999985
chr1_172327558_172328156,1.417623,0.047,5.86597,0.0,7.828869999999998,0.0,9.302634,7.918489,0.0,0.0,6.6641404999999985
chr1_172369341_172369683,1.341255,0.0,0.0,0.0,2.812925,10.882242,5.71239,0.0,11.934746,0.0,6.057685
chr1_172863432_172863838,1.432459,0.0,0.0,0.0,0.0,0.0,9.504556,3.713744,0.0,0.0,5.7605735000000005
chr1_172878579_172879356,1.432459,0.0,3.490735,0.0,0.0,8.639255,6.459035500000001,0.0,0.0,5.672723,3.5544870000000004
chr1_172882769_172883147,1.432459,0.0,0.0,0.0,0.0,0.0,5.694171,0.0,0.0,0.0,1.924348
chr1_172917653_172917863,1.387412,0.0,0.0,1.388396,0.0,0.0,2.7101580000000003,0.0,0.0,0.0,0.0
chr1_172920935_172921277,1.387412,0.0305,0.0,1.388396,0.0,0.0,3.7777925,0.0,0.0,0.0,1.6529599999999998
chr1_173379915_173380349,2.178242,0.0,0.0,0.0,0.0,2.7710665,0.0,0.0,2.724223,0.0,0.0
chr1_173384654_173384941,2.178242,0.0,0.0,0.0,0.0,1.147381,0.0,0.0,2.724223,0.0,0.0
chr1_173398914_173399297,2.178242,0.0708,13.702526,0.0,6.700582000000002,1.147381,9.82701,12.041289,2.724223,2.67881,9.107163
chr1_173447359_173447668,4.2936385,0.0872,20.348414,0.0,26.263675,3.32041,7.1419345000000005,21.580366,3.977119,8.888548499999997,14.128669
chr1_173816933_173817269,2.583116,0.0,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,0.0,0.0
chr1_173909740_173909938,3.226669,0.0,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,0.0,0.0
chr1_173984193_173984403,3.226669,0.0,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,5.497174,0.0
chr1_174220636_174220943,1.654664,0.0,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,0.0,0.0
chr1_174788416_174788807,1.376211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_174937322_174937525,2.3450990000000003,0.0,0.0,1.906391,0.0,1.454324,0.0,0.0,0.0,0.0,0.0
chr1_175145439_175145838,1.937553,0.0,0.0,1.906391,1.7951830000000002,1.454324,3.871546,0.0,0.0,2.010508,2.39892
chr1_175158150_175158288,1.937553,0.0,0.0,1.906391,0.0,1.454324,3.260216,0.0,0.0,2.010508,4.554624
chr1_175160901_175161109,1.937553,0.09300000000000001,16.418935,1.906391,20.82938,1.454324,5.1254395000000015,17.95663,3.325624,4.7347470000000005,4.554624
chr1_176174471_176174980,2.401701,0.0,25.194481,0.0,26.507565000000003,3.7185045,2.352486,24.74953,0.0,5.772262,13.874281
chr1_1772108_1772256,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0
chr1_178157578_178157966,1.363267,0.0,0.0,0.0,0.0,1.292353,0.0,0.0,0.0,0.0,0.0
chr1_178207948_178208160,1.3892520000000002,0.0589,0.0,0.0,0.0,0.0,7.0271089999999985,0.0,0.0,0.0,4.886176
chr1_178252303_178252477,1.520572,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,12.559135,0.0,0.0
chr1_178414274_178414285,1.77308,0.0,0.0,0.0,0.0,1.167122,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,1.861763,0.0,0.0,0.0,0.0,1.322191,0.0,0.0,0.0,0.0,0.0
chr1_179110934_179111289,2.426838,0.0377,11.037037,0.0,5.815272,1.322191,4.714053,9.265228,0.0,3.765648,9.342311
chr1_179153644_179153909,2.426838,0.0,0.0,0.0,0.0,1.322191,0.0,0.0,0.0,3.765648,3.680872
chr1_179160106_179160405,2.426838,0.0,0.0,0.0,0.0,1.322191,0.0,0.0,0.0,3.765648,0.0
chr1_179290775_179290979,3.476457,0.0,0.0,1.6667439999999998,0.0,1.322191,0.0,0.0,0.0,5.00811,0.0
chr1_179296885_179297079,3.476457,0.0,0.0,1.6667439999999998,0.0,1.322191,0.0,0.0,0.0,5.00811,0.0
chr1_1793829_1793862,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0
chr1_17956441_17957463,1.42879,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,13.547739000000002,0.0,0.0
chr1_17962245_17962730,1.42879,0.0,0.0,0.0,0.0,1.806538,0.0,0.0,0.0,0.0,0.0
chr1_180120187_180120425,1.514545,0.0,3.90831,0.0,2.740923,0.0,5.967341,3.825201,4.0850550000000005,1.760216,7.718663999999999
chr1_181060502_181060611,3.19584,0.0,30.866283000000006,1.7571169999999998,4.7258510000000005,0.0,6.4168949999999985,22.731804,2.348826,11.208788,6.3189285
chr1_1814762_1815124,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0
chr1_182764012_182764230,3.860018,0.0,0.0,1.7571169999999998,0.0,1.343451,2.129731,0.0,0.0,0.0,3.795226
chr1_182998797_182999044,2.239118,0.0,2.786404,0.0,0.0,1.7590044999999999,6.4014190000000015,3.031628,0.0,5.483096,8.983956
chr1_183526698_183527308,3.338764,0.0,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0
chr1_184033703_184034036,1.988386,0.0,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0
chr1_184724887_184725142,2.707404,0.0,14.475567000000002,1.421295,19.608856,1.160381,4.5295385,28.760806,0.0,0.0,12.653313
chr1_184773428_184773803,2.4942330000000004,0.0,0.0,0.0,0.0,1.160381,0.0,0.0,0.0,0.0,0.0
chr1_185109809_185110137,2.029197,0.0,0.0,0.0,0.0,1.160381,0.0,0.0,0.0,0.0,0.0
chr1_185127324_185127657,2.029197,0.0,23.207332,0.0,23.04903,1.160381,5.4736080000000005,31.01878,0.0,0.0,12.975609
chr1_186580348_186580617,1.820784,0.0,0.0,0.0,0.0,0.0,1.710364,0.0,0.0,0.0,0.0
chr1_186584580_186584711,1.820784,0.0,0.0,0.0,0.0,11.150862,0.0,0.0,0.0,0.0,0.0
chr1_186585602_186586032,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186587444_186588060,1.820784,0.0569,5.838636,0.0,7.359296499999999,0.0,3.775849,8.50503,0.0,0.0,11.758413
chr1_186590040_186590634,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186612873_186613046,1.820784,0.0842,9.875533,0.0,0.0,0.0,5.062624,3.046986,0.0,0.0,6.194293
chr1_186623829_186624230,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186625019_186625399,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186707372_186707639,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186707805_186708434,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186709575_186709742,1.820784,0.0,0.0,0.0,0.0,10.800661,3.329125,0.0,0.0,0.0,0.0
chr1_186818504_186818763,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0943070000000015,0.0
chr1_186935248_186935528,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186943840_186944382,1.820784,0.0,0.0,0.0,0.0,3.367626,0.0,0.0,0.0,0.0,0.0
chr1_186947742_186948198,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186975833_186976078,1.820784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192514282_192514417,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192519890_192520690,1.100108,0.0,3.626608,0.0,0.0,0.0,5.4329160000000005,0.0,0.0,0.0,5.536918
chr1_192521878_192522349,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192524105_192524371,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192542752_192542937,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192543300_192543508,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192549613_192549895,1.100108,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,14.015041,0.0,0.0
chr1_192574180_192574494,1.100108,0.0,0.0,0.0,0.0,0.0,1.590564,0.0,0.0,0.0,0.0
chr1_192578246_192578789,1.100108,0.0,0.0,0.0,0.0,0.0,3.989879,0.0,0.0,0.0,0.0
chr1_192597587_192597787,1.100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192608900_192609547,1.100108,0.0242,0.0,0.0,0.0,0.0,4.677677,0.0,0.0,0.0,8.670178
chr1_192776947_192777226,1.7203509999999995,0.0,19.428046,0.0,21.221083,0.0,5.835918,20.627704,6.575830000000002,9.913361,11.930285
chr1_192783033_192783090,1.7203509999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192783963_192784319,1.7203509999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192953303_192953614,3.096215,0.0,0.0,0.0,0.0,1.262576,0.0,0.0,0.0,0.0,0.0
chr1_193180704_193180924,3.008442,0.0438,8.595457000000001,0.0,0.0,1.262576,7.340244999999999,0.0,0.0,0.0,4.08326
chr1_193226500_193227132,3.008442,0.0,0.0,0.0,0.0,7.419928499999998,0.0,0.0,0.0,0.0,0.0
chr1_193647067_193647431,1.353392,0.0,0.0,0.0,0.0,0.0,5.263953,0.0,0.0,0.0,2.573564
chr1_197482296_197482309,1.604955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_197513718_197513772,1.489285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19762527_19762798,2.08737,0.0,0.0,0.0,0.0,3.055551,2.675746,0.0,0.0,5.703583,0.0
chr1_197747792_197747875,1.619253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19778785_19779174,2.08737,0.0,0.0,0.0,0.0,7.541646000000001,5.618957,0.0,0.0,5.703583,0.0
chr1_19794978_19795283,2.08737,0.0,6.504944999999998,0.0,2.561531,3.055551,5.874772,3.779595,6.932394,5.703583,4.140509
chr1_19803336_19803680,2.08737,0.0,0.0,0.0,0.0,3.055551,0.0,0.0,0.0,5.703583,0.0
chr1_19803913_19804113,2.08737,0.0,0.0,0.0,0.0,3.055551,0.0,0.0,0.0,5.703583,0.0
chr1_19804974_19805167,2.08737,0.0,0.0,0.0,0.0,3.055551,0.0,0.0,0.0,5.703583,0.0
chr1_198087299_198087585,1.613274,0.0,6.657757000000001,0.0,0.0,0.0,8.863059,3.907717,0.0,0.0,4.053864
chr1_198090244_198090551,1.613274,0.0487,6.657757000000001,0.0,3.751148,0.0,8.863059,0.0,0.0,6.689202000000001,4.053864
chr1_198092315_198092633,1.613274,0.0,6.657757000000001,0.0,0.0,0.0,8.863059,0.0,0.0,0.0,4.053864
chr1_198124316_198124670,2.990134,0.0264,26.826287,0.0,30.153991,2.756684,3.4860620000000004,25.332002,4.478789,9.098453999999998,6.905663666666666
chr1_198128112_198128944,2.990134,0.0412,26.826287,0.0,30.153991,2.756684,3.4860620000000004,25.332002,4.478789,9.098453999999998,6.905663666666666
chr1_198136529_198137056,2.990134,0.0,3.85011,0.0,0.0,2.756684,3.4860620000000004,0.0,0.0,9.098453999999998,3.779534500000001
chr1_198431538_198431860,1.5310629999999998,0.0,8.140158999999999,0.0,0.0,0.0,3.367035,0.0,0.0,0.0,3.5124760000000004
chr1_198488746_198489088,1.419764,0.0,0.0,0.0,0.0,0.0,2.610031,0.0,0.0,0.0,0.0
chr1_198512892_198513066,1.419764,0.0,0.0,0.0,0.0,0.0,2.610031,0.0,0.0,0.0,0.0
chr1_198526099_198526320,1.419764,0.0,0.0,0.0,0.0,0.0,6.662453,0.0,0.0,0.0,0.0
chr1_198590109_198590618,1.527998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198591244_198591462,1.527998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198603022_198603333,1.527998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198625518_198626374,1.527998,0.0304,12.443516,0.0,6.554409,3.335675,6.3522205000000005,7.900647999999999,0.0,0.0,6.144476
chr1_198633275_198633927,1.527998,0.0,0.0,0.0,0.0,0.0,4.723330000000002,0.0,0.0,0.0,0.0
chr1_198647552_198647977,1.527998,0.0,0.0,0.0,0.0,0.0,4.723330000000002,0.0,0.0,0.0,0.0
chr1_198648160_198648499,1.527998,0.0,0.0,0.0,0.0,0.0,4.723330000000002,0.0,0.0,0.0,0.0
chr1_198648714_198649413,1.527998,0.0,14.106891,0.0,0.0,0.0,5.780953,0.0,0.0,0.0,0.0
chr1_198650930_198651643,1.527998,0.031,14.106891,0.0,10.296878,0.0,5.780953,8.614366,0.0,0.0,6.9677440000000015
chr1_198850238_198850638,1.382793,0.063,6.309368,0.0,0.0,0.0,5.887017,0.0,0.0,0.0,6.695522
chr1_198898987_198899513,1.408859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198901469_198901869,1.408859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198903935_198904934,1.408859,0.0351,0.0,0.0,0.0,0.0,5.790955,5.986162,0.0,0.0,5.499999
chr1_19926811_19926972,2.24769,0.0,0.0,0.0,0.0,5.511316333333332,3.941728,17.237916000000002,0.0,6.732384,7.982069
chr1_199711776_199712042,1.11898,0.109,8.72125,0.0,0.0,0.0,7.1232,4.142567,4.068795,0.0,5.190989
chr1_199826452_199826640,1.11898,0.0259,5.21229,0.0,0.0,0.0,7.379616,0.0,0.0,0.0,5.033029
chr1_199828633_199828987,1.11898,0.0369,5.21229,0.0,0.0,0.0,7.379616,0.0,0.0,0.0,6.652044999999998
chr1_200597363_200597666,3.297711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340715,0.0,0.0
chr1_200611653_200611882,2.520633,0.0,0.0,0.0,0.0,0.0,9.293373,0.0,0.0,0.0,0.0
chr1_200783735_200784105,2.994503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20091332_20091506,1.950275,0.0275,6.558203,0.0,0.0,1.356826,7.564916,0.0,2.836172,0.0,3.8317
chr1_20111066_20111358,1.950275,0.0,0.0,0.0,0.0,1.356826,0.0,0.0,0.0,0.0,0.0
chr1_201449602_201449822,3.690075,0.0984,11.0037065,0.0,7.280686999999999,0.0,8.264657000000001,14.344395,3.845955000000001,0.0,6.420412000000002
chr1_201463619_201463933,3.690075,0.0,12.110532000000001,0.0,0.0,0.0,8.38672,0.0,3.845955000000001,7.961285,0.0
chr1_201472589_201472996,3.690075,0.0554,19.651754999999998,0.0,19.886107,0.0,7.894163000000002,16.043795000000006,3.845955000000001,7.961285,13.562352
chr1_201987611_201988279,2.585434,0.0515,8.082347,0.0,5.731634,0.0,8.1840215,14.416946,4.589444,6.2241050000000016,9.620409
chr1_20204786_20204981,2.824552,0.0,0.0,2.094284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203598711_203598999,2.451991,0.0,16.880117000000002,0.0,15.233935,0.0,6.769892,27.172005,0.0,6.441782,12.487163
chr1_203599092_203599518,2.451991,0.0,0.0,0.0,15.233935,0.0,6.769892,27.172005,0.0,6.441782,12.487163
chr1_203617500_203617713,2.451991,0.0,0.0,0.0,0.0,4.4809230000000015,4.1509269999999985,0.0,0.0,3.613182,0.0
chr1_203619380_203619832,2.451991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.613182,0.0
chr1_203622445_203622560,2.451991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.947062,0.0
chr1_203624863_203625211,2.451991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203643182_203643803,2.451991,0.217,9.650358,0.0,1.910097,2.103109,6.116327,3.888152,2.283244,3.963172,4.612413
chr1_203661733_203662076,2.451991,0.1464,15.220432,0.0,9.932572,2.103109,9.94637,6.763574,3.176132,6.343491,8.975188000000003
chr1_204049581_204049822,2.434696,0.2335,9.8769615,0.0,12.0166225,1.74722,5.926376,5.729195,4.7935205000000005,10.845763,7.85263
chr1_204058173_204058362,2.434696,0.0,11.972548,0.0,0.0,1.74722,5.926376,2.81776,0.0,10.845763,3.718182
chr1_204071387_204071653,2.434696,0.0273,27.365535499999996,0.0,14.942943,1.74722,5.926376,6.320083,1.694981,10.845763,7.287153999999999
