name_E,Smc3_E,Pol2_E,H4k20me1_E,H3k27ac_E,H3k9ac_E,DNaseI_E,H3k4me2_E,Rad21_E,H3k27me3_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me1_E,H3k36me3_E
chr1_156066868_156067143,4.31524296192375,0.0,0.0,4.64686,3.9445,0.0,4.34684,12.30973,0.0,0.0,0.0,2.14615,3.59182,2.28285
chr1_156073854_156074351,7.93225973411852,3.75046,0.0,2.8643,2.96938,2.95686,2.13186,0.0,0.0,0.0,0.0,2.14589,2.04077,0.0
chr1_156118146_156118395,6.28823600975458,3.74396,0.0,0.0,0.0,0.0,0.0,0.0,2.30645,0.0,0.0,0.0,0.0,0.0
chr1_156426931_156427503,4.55613205755902,4.98853,0.0,5.39038,5.58666,5.41711,5.39852,0.0,0.0,7.12959,0.0,0.0,3.57173,0.0
chr1_156472693_156472952,11.2488122390365,6.3085,0.0,2.20544,2.28139,2.93217,2.13087,2.07865,0.0,0.0,0.0,0.0,2.2424,0.0
chr1_156473111_156473378,8.79431311977734,6.3085,0.0,2.20544,2.28139,2.93217,2.13087,2.07865,0.0,0.0,0.0,0.0,2.2424,0.0
chr1_156474686_156475018,12.8201009249024,6.3085,0.0,2.41717,2.86938,3.89797,2.77294,2.54244,0.0,3.36983,0.0,0.0,2.2424,0.0
chr1_15649550_15649749,4.27585011303627,0.0,0.0,0.0,0.0,7.23092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156541089_156541488,15.4902037562039,2.03076,2.8085,3.3139,0.0,7.99232,5.27732,2.09377,0.0,0.0,0.0,0.0,3.3514,0.0
chr1_156629760_156630406,123.11976559077,0.0,3.30902,2.44846,2.46912,4.14908,2.61389,9.93289,0.0,0.0,22.59764,2.93447,1.98592,0.0
chr1_15664580_15664866,3.01787545064928,0.0,2.81149,3.15882,3.46823,4.20009,0.0,0.0,0.0,0.0,0.0,0.0,2.92508,0.0
chr1_156718467_156719136,5.72222332869703,1.98563,0.0,2.29737,2.1871,0.0,2.05073,0.0,0.0,0.0,0.0,1.84549,2.15206,0.0
chr1_156719450_156719815,4.45065934618879,2.56227,0.0,0.0,2.36907,0.0,2.05073,0.0,0.0,0.0,0.0,1.84549,2.15206,3.22035
chr1_156774360_156774606,3.92678439471028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53101,0.0
chr1_156805999_156806129,3.0671057424171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7335,0.0,0.0,0.0,0.0,0.0
chr1_156895977_156896091,4.78241814730343,0.0,0.0,0.0,0.0,3.91277,0.0,0.0,0.0,0.0,0.0,0.0,2.37164,0.0
chr1_15738146_15738632,4.892054941181195,2.91553,2.58497,0.0,0.0,0.0,3.40397,0.0,0.0,0.0,0.0,2.67761,2.32287,0.0
chr1_15738661_15738986,4.58419187514533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67761,2.32287,0.0
chr1_15742467_15743324,3.18676892992967,0.0,0.0,3.14883,2.91863,4.3303,3.47717,0.0,0.0,0.0,0.0,0.0,2.9667,0.0
chr1_157938818_157938961,16.004594740292,0.0,3.52186,3.67078,3.11507,4.9107,4.14727,0.0,0.0,0.0,0.0,3.21667,3.3756,0.0
chr1_157964633_157965029,7.65110283663614,0.0,2.08929,2.71241,2.81459,2.5746,2.88215,2.72653,0.0,3.46125,0.0,1.78482,0.0,0.0
chr1_157980631_157980890,12.8469436226352,2.22005,2.38588,2.48209,3.0222,4.71429,2.75183,2.73961,0.0,4.46349,0.0,0.0,0.0,0.0
chr1_157989414_157989935,26.6879757492913,0.0,0.0,2.46941,3.52893,5.60087,3.53427,1.92095,0.0,4.27857,0.0,0.0,2.15357,0.0
chr1_158970513_158970716,3.40214379094227,1.92231,0.0,4.12506,0.0,5.56035,3.69354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159111772_159112137,4.34189455462154,0.0,0.0,0.0,0.0,5.89407,3.90629,0.0,3.01809,4.0991,0.0,0.0,0.0,0.0
chr1_159819832_159820037,3.33768582703207,0.0,0.0,0.0,0.0,6.19044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159851477_159851987,10.7217088142351,0.0,2.75973,3.59852,3.48049,6.68323,4.44729,0.0,0.0,0.0,0.0,2.73698,3.93157,0.0
chr1_159859603_159860031,13.2009006525792,0.0,0.0,5.94905,4.16814,7.37814,6.77729,1.96736,0.0,0.0,0.0,2.77398,5.43883,0.0
chr1_159880076_159880706,4.38397627338741,1.48471,0.0,3.32117,3.24078,8.27166,3.29787,0.0,0.0,0.0,0.0,2.48471,2.92879,0.0
chr1_159892447_159892988,4.32680008190134,9.79202,2.01104,2.63561,3.04148,0.0,2.63832,1.43292,0.0,0.0,0.0,2.06201,2.11717,0.0
chr1_160056214_160056779,3.92255942313675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16030221_16030623,9.79396968108372,2.2752,0.0,4.12678,4.01893,6.33539,5.18656,2.39715,0.0,3.22236,0.0,1.87407,3.10468,0.0
chr1_160316870_160317108,3.7357330750859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160627101_160627476,4.30197360313391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160736716_160737349,5.2633028892247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160767340_160767450,3.06330128066194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16087189_16087372,8.26832468078982,3.05771,0.0,3.1603,3.36277,4.95927,3.22633,0.0,0.0,2.82595,0.0,2.20919,2.59865,0.0
chr1_160982920_160983992,4.76896113351216,0.0,0.0,5.16703,3.26322,7.02077,6.11986,0.0,0.0,0.0,0.0,0.0,4.3643,0.0
chr1_161155098_161155533,3.34845757607667,0.0,0.0,3.89061,0.0,5.59879,6.24629,0.0,0.0,0.0,0.0,0.0,5.19753,0.0
chr1_161170260_161170636,5.13210735123565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161359666_161360218,4.7916428492008,4.25629,0.0,7.44437,7.19109,7.71884,7.36228,0.0,0.0,8.45352,0.0,3.59252,3.47861,0.0
chr1_161706477_161706712,18.729295915094,0.0,0.0,3.06126,0.0,3.25235,3.71384,0.0,0.0,0.0,0.0,0.0,3.06136,0.0
chr1_161709776_161710006,2.96748607320897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41634,0.0,0.0,0.0,3.04681,0.0
chr1_16176617_16176801,12.8129575377662,3.94645,2.96289,3.05423,3.58713,3.63168,3.58212,1.85912,0.0,3.42253,0.0,2.17792,2.66802,0.0
chr1_161973588_161973892,3.25109966558514,0.0,3.04306,0.0,0.0,6.6945,4.71411,0.0,0.0,0.0,0.0,0.0,4.03723,0.0
chr1_161996651_161996978,2.96994764339156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16212759_16213091,9.89575514431253,0.0,2.98128,4.44772,6.32166,7.1878,4.89515,1.77896,0.0,6.87803,0.0,2.33905,2.89981,0.0
chr1_162511455_162511984,3.07933716771471,0.0,3.12045,3.14639,3.3373,6.43394,4.28181,1.88413,0.0,0.0,0.0,2.79388,3.4661,0.0
chr1_162603017_162603226,13.3731143414536,2.53864,0.0,2.34535,3.2247,3.5249,2.61179,2.70225,0.0,2.91455,5.16785,2.62904,0.0,0.0
chr1_16276028_16276482,11.7922850565863,3.1264,2.36594,2.36576,3.85504,4.62941,3.12752,2.42931,0.0,5.12636,0.0,0.0,1.88778,0.0
chr1_16277350_16278224,8.31157873087863,2.95596,0.0,2.36576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80932,1.88778,0.0
chr1_16291784_16292062,10.979417438823,0.0,2.63452,3.88731,0.0,4.81939,4.47792,0.0,0.0,0.0,0.0,0.0,3.2683,0.0
chr1_16292565_16293101,7.3849568469663955,0.0,2.63452,3.88731,3.70714,4.81939,4.47792,0.0,0.0,0.0,0.0,0.0,3.2683,0.0
chr1_163005587_163006022,5.18252550188123,1.75003,3.21336,4.99503,0.0,8.60088,6.31937,1.77412,0.0,0.0,0.0,0.0,4.08081,0.0
chr1_16342592_16343008,3.95860103735243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164717528_164717907,11.0137554020422,0.0,4.17362,3.27874,4.35078,7.79574,4.79651,2.27702,0.0,0.0,0.0,0.0,2.74447,0.0
chr1_164723371_164723492,4.24930151406289,0.0,0.0,0.0,3.45028,4.50502,4.11582,0.0,0.0,0.0,0.0,2.71717,2.64569,0.0
chr1_164734934_164735098,4.27239085935846,0.0,2.80871,0.0,0.0,5.44221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_164736884_164737252,5.6978824822104,0.0,0.0,3.35338,3.38931,5.13267,3.53565,2.1558,0.0,0.0,0.0,0.0,2.6694,0.0
chr1_164750243_164750515,15.9486397193743,1.49332,2.6461,3.42304,3.28032,6.72708,4.56087,3.52523,0.0,0.0,0.0,0.0,2.83723,0.0
chr1_16502532_16502678,4.18309891096159,0.0,2.62607,3.25021,3.08893,5.34777,3.79376,3.68394,0.0,0.0,0.0,0.0,2.47644,0.0
chr1_16508402_16508642,9.21191954105374,0.0,0.0,4.29639,4.72128,5.78691,5.44188,1.79008,0.0,3.63279,0.0,2.52767,2.9253,0.0
chr1_165797615_165798367,8.275375960464364,6.74119,0.0,3.26558,3.71084,4.36933,4.49067,2.71982,0.0,4.55771,0.0,2.30787,0.0,0.0
chr1_165823413_165823808,7.52422564562773,2.6467,2.18208,4.37919,4.82929,5.78914,6.59122,1.72768,0.0,3.41911,0.0,0.0,3.08189,0.0
chr1_165868061_165868423,5.77809944551126,3.01209,0.0,2.10688,2.70672,4.26221,2.69297,2.3272,0.0,0.0,0.0,0.0,2.00669,0.0
chr1_167683554_167683813,6.94426665810781,1.56828,0.0,5.16831,5.09018,4.11096,3.64929,0.0,0.0,4.09021,4.25772,0.0,0.0,0.0
chr1_167766380_167766616,13.1815206149497,1.98563,3.45909,3.49978,3.25353,9.44677,5.41398,4.13739,0.0,0.0,3.15552,0.0,2.60652,0.0
chr1_168050664_168051125,5.79506490041504,0.0,2.67523,3.16373,3.52821,5.29119,3.85744,0.0,0.0,0.0,0.0,0.0,3.40298,0.0
chr1_168149052_168149361,3.83896731299917,1.93278,2.89469,4.47936,6.13291,0.0,4.67174,0.0,0.0,6.74276,0.0,3.15701,0.0,0.0
chr1_169071998_169072131,4.24409443486524,0.0,0.0,0.0,0.0,5.53276,0.0,0.0,0.0,0.0,0.0,0.0,5.00674,0.0
chr1_170633923_170634526,15.2545942820343,1.78653,0.0,2.33328,2.47997,2.38824,2.19445,2.81879,0.0,3.5923,6.1289,1.98875,0.0,0.0
chr1_170636506_170636902,3.27573366320363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98875,2.18847,2.53431
chr1_170677232_170677374,3.56019764588741,1.88386,0.0,0.0,0.0,4.87164,3.99478,1.72768,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171110631_171110996,4.12472217881906,0.0,3.60898,3.62344,0.0,5.12393,4.55574,2.95753,0.0,0.0,10.79713,0.0,2.87884,0.0
chr1_171189238_171189444,4.95979444461395,0.0,0.0,3.49667,5.22172,4.67451,4.94233,4.98007,0.0,0.0,0.0,0.0,3.20875,0.0
chr1_1714020_1714715,6.29259779023811,0.0,2.44688,2.82074,0.0,3.38023,2.67326,0.0,0.0,0.0,0.0,0.0,3.11057,0.0
chr1_171407653_171408026,6.5848850519806,0.0,0.0,3.03182,0.0,7.1024,0.0,0.0,0.0,0.0,0.0,0.0,4.45938,0.0
chr1_172150675_172151005,9.03266657943984,0.0,0.0,3.14199,4.82053,5.47972,4.31966,2.23304,0.0,5.22056,0.0,0.0,0.0,0.0
chr1_172291507_172291926,5.36419413066338,0.0,0.0,4.65929,5.52775,4.22499,4.30403,2.09206,0.0,4.37806,0.0,3.01445,2.84789,0.0
chr1_17231253_17231704,4.84238630127991,4.27715,4.42616,4.43439,4.61998,4.5103,4.50508,0.0,0.0,5.96432,0.0,0.0,2.83897,0.0
chr1_172327558_172328156,9.8969950631662,0.0,3.98612,4.21505,4.04017,4.80199,4.45889,1.72263,0.0,4.8961,0.0,0.0,2.88018,0.0
chr1_172606833_172606931,6.6098797419955,0.0,0.0,3.43403,0.0,6.69242,0.0,0.0,0.0,0.0,0.0,0.0,3.04001,0.0
chr1_172715484_172715760,18.4637908752986,0.0,3.36771,4.30342,4.12273,5.51919,6.81038,1.67715,0.0,0.0,0.0,0.0,3.49923,0.0
chr1_172788027_172788361,3.80947564175107,0.0,0.0,0.0,3.204,0.0,3.8284,0.0,0.0,0.0,0.0,0.0,2.59301,0.0
chr1_172790579_172790978,5.55089351935316,0.0,0.0,2.43872,0.0,3.54311,3.17034,0.0,0.0,0.0,0.0,0.0,2.65504,0.0
chr1_172814602_172814764,3.13902358323822,0.0,0.0,3.33716,3.69821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06467,0.0
chr1_172828423_172828792,10.8048925100441,0.0,0.0,3.54927,0.0,10.22059,0.0,4.11633,0.0,0.0,3.3591,0.0,3.59995,0.0
chr1_172852442_172852809,3.77946554135093,0.0,0.0,0.0,0.0,2.77241,0.0,0.0,0.0,0.0,0.0,0.0,3.48823,0.0
chr1_172878579_172879356,7.5117070842851,2.07554,2.83516,3.73406,5.45229,5.14894,6.06248,2.07357,0.0,0.0,0.0,0.0,3.85415,0.0
chr1_172887147_172887473,9.34150421188081,0.0,0.0,2.60864,0.0,7.20465,4.07093,0.0,0.0,0.0,0.0,0.0,2.47446,0.0
chr1_172903010_172903534,9.873545838449273,1.48922,4.08403,3.06358,4.55941,6.40477,4.16795,2.89354,0.0,0.0,0.0,0.0,2.4231,0.0
chr1_172917653_172917863,11.9243654623584,0.0,0.0,0.0,2.96542,6.57924,3.72424,2.93591,0.0,0.0,0.0,2.9477,2.92114,0.0
chr1_172938789_172938985,8.21690770777348,0.0,2.8137,0.0,0.0,5.07022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173091914_173092434,9.53585500067589,1.5337,3.12536,5.33634,8.93318,5.92329,5.73576,2.10027,0.0,6.36879,0.0,0.0,4.05579,0.0
chr1_173092552_173092771,10.2764698193919,1.5337,3.12536,5.33634,8.93318,5.92329,5.73576,2.10027,0.0,6.36879,0.0,0.0,4.05579,0.0
chr1_173398914_173399297,25.549371517400772,0.0,4.50842,5.56626,5.60637,6.30294,6.07694,3.3636,0.0,4.60302,10.39084,3.58002,3.88349,0.0
chr1_173447359_173447668,6.96750261978937,4.23246,2.54074,2.93757,3.91844,3.50659,2.76701,1.91902,0.0,4.60691,0.0,3.28317,0.0,0.0
chr1_17387354_17387523,3.33332197890139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17454855_17455288,8.94802176881345,0.0,2.78988,0.0,0.0,8.28986,3.75558,2.63929,0.0,0.0,0.0,0.0,3.98495,0.0
chr1_174788416_174788807,10.7628029194045,0.0,0.0,0.0,0.0,4.78262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17494378_17494745,17.0199945906558,0.0,3.12421,4.08094,3.7274,5.51959,4.89949,2.23304,0.0,3.19641,0.0,2.98821,2.99362,0.0
chr1_17495208_17495390,5.32684555128369,0.0,3.12421,4.08094,0.0,5.51959,4.89949,0.0,0.0,0.0,0.0,0.0,2.99362,0.0
chr1_175160901_175161109,3.34660404058308,0.0,0.0,0.0,0.0,0.0,4.55245,0.0,0.0,0.0,0.0,0.0,3.27168,0.0
chr1_17534687_17534794,4.43702935457564,0.0,0.0,0.0,0.0,6.18884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17578205_17578469,7.05500883622004,0.0,2.97884,0.0,0.0,7.20576,0.0,0.0,0.0,0.0,0.0,0.0,3.35479,0.0
chr1_177150553_177151051,30.1510590502695,0.0,0.0,0.0,4.33076,3.9738,8.77395,8.0943,3.54842,7.01664,20.67718,0.0,5.17988,0.0
chr1_177178348_177178736,7.50824778127527,0.0,3.20717,6.48754,5.64464,10.84478,6.08368,0.0,0.0,0.0,0.0,0.0,3.13992,0.0
chr1_177896186_177896486,8.53596930721108,0.0,3.847,4.74225,5.01203,5.87161,6.63309,0.0,0.0,0.0,0.0,0.0,3.48609,0.0
chr1_178231351_178231525,4.46846553010287,2.00067,0.0,3.5249,3.52381,9.61696,3.9797,0.0,0.0,0.0,0.0,0.0,2.88899,0.0
chr1_178509347_178509739,4.46543024260185,0.0,2.4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178575191_178575363,2.96791942021368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19336,0.0
chr1_178903778_178903964,3.98804336967081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78882
chr1_17896198_17896624,11.6540427936281,0.0,0.0,4.40151,3.30618,5.02643,4.60273,0.0,0.0,0.0,0.0,0.0,3.2337,0.0
chr1_179110934_179111289,7.27653974459096,5.10012,0.0,3.87401,0.0,5.5893,4.53868,0.0,0.0,5.0535,0.0,0.0,0.0,0.0
chr1_181065454_181065797,14.7787072860974,2.10091,0.0,2.98851,2.98105,4.66402,2.66802,2.39715,0.0,0.0,0.0,0.0,2.06643,0.0
chr1_181068595_181069000,8.8107804924533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181074349_181074924,10.7859374758533,2.27708,0.0,0.0,5.44799,4.79825,4.06056,2.07728,3.04733,6.86882,0.0,0.0,0.0,0.0
chr1_181104473_181105818,3.0148694357027,1.767,3.17982,4.04802,3.67255,4.30897,3.70896,1.42887,0.0,0.0,2.26374,3.88632,3.20119,0.0
chr1_181110732_181111003,5.02959652484986,1.58575,0.0,3.48603,4.08682,5.79619,4.39413,7.59059,0.0,0.0,0.0,2.45713,2.79682,0.0
chr1_181122099_181122260,18.8845161075492,2.82644,3.46684,5.07127,4.52721,7.57686,6.63621,3.94683,0.0,3.8124,7.22208,0.0,3.82085,0.0
chr1_182114686_182114888,3.7052237493613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182250775_182250951,5.00282656140045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182998797_182999044,5.13917588733318,0.0,1.98227,0.0,0.0,3.69595,2.48667,0.0,0.0,0.0,0.0,2.14939,2.94831,2.62909
chr1_183132366_183132749,3.53751335705122,0.0,3.01549,4.29811,0.0,6.33611,4.84298,0.0,0.0,0.0,0.0,0.0,3.89662,0.0
chr1_183133608_183133779,6.30190465410936,0.0,0.0,0.0,0.0,6.33611,4.84298,0.0,0.0,0.0,0.0,0.0,3.89662,0.0
chr1_183171353_183171815,3.08045842264301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183239968_183240242,3.59842921174964,0.0,0.0,3.18106,0.0,3.91536,5.07,0.0,0.0,0.0,0.0,0.0,2.93865,0.0
chr1_183241451_183241867,5.8857745708144,1.50106,0.0,2.84861,3.54847,4.57261,2.79916,0.0,0.0,0.0,0.0,0.0,2.61734,0.0
chr1_183248987_183249454,14.1712550146146,0.0,0.0,3.21976,3.4772,3.82903,3.10544,3.30517,0.0,0.0,0.0,0.0,2.74332,0.0
chr1_183549376_183549721,3.54355088512986,0.0,0.0,0.0,3.28196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60655,0.0
chr1_183552584_183552988,4.26529492355275,0.0,0.0,0.0,0.0,4.60889,3.88633,0.0,0.0,0.0,0.0,0.0,3.66956,0.0
chr1_183573035_183573933,5.70445046287795,0.0,0.0,0.0,0.0,5.71419,3.89863,0.0,0.0,0.0,0.0,0.0,2.9349,0.0
chr1_183577563_183577895,4.45070917335506,0.0,0.0,3.04258,0.0,4.65505,3.68375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183578502_183578873,43.6697897158782,0.0,0.0,3.04258,3.56871,4.65505,3.68375,6.06554,0.0,0.0,10.2809,0.0,3.46119,0.0
chr1_183811794_183811833,6.46671126317871,0.0,0.0,4.06848,3.36053,6.913,4.19117,1.84629,0.0,3.84079,0.0,0.0,2.72942,0.0
chr1_183846576_183846867,3.64352432271919,0.0,0.0,4.53147,6.06443,0.0,5.79092,0.0,0.0,4.55595,0.0,0.0,2.66517,0.0
chr1_183865521_183866190,3.02594402396351,0.0,0.0,0.0,0.0,3.78519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183926817_183926936,3.74423063748754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184005350_184005919,3.82252445283384,0.0,0.0,0.0,4.31489,3.13084,4.90129,2.16151,3.22284,6.27994,0.0,3.33094,3.45584,0.0
chr1_1840449_1840835,19.332849435179,8.90863,0.0,5.14893,5.04948,8.48036,4.75252,7.74839,0.0,6.98939,23.99363,0.0,0.0,0.0
chr1_184123506_184123811,3.65645807862325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184132883_184133080,5.46138410064424,0.0,3.31886,3.8926,3.76161,5.45784,5.49176,0.0,0.0,0.0,0.0,0.0,3.68034,0.0
chr1_184357629_184357933,9.7549152130694,0.0,2.75438,0.0,0.0,5.40481,3.57919,2.89569,0.0,0.0,0.0,0.0,2.58654,0.0
chr1_184836042_184836526,4.84926325745257,0.0,3.34317,5.43687,3.53591,9.18287,4.57342,2.1308,0.0,0.0,0.0,0.0,4.644,0.0
chr1_185127324_185127657,3.07004412534828,0.0,0.0,0.0,0.0,0.0,3.27502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185453251_185453699,10.0815393132626,0.0,2.78747,4.59756,0.0,6.27854,4.79312,0.0,0.0,0.0,0.0,0.0,3.40369,0.0
chr1_185536131_185536449,5.14750158112271,0.0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185540108_185540292,3.24333500362338,0.0,0.0,3.66314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35855,0.0
chr1_186585602_186586032,2.99089815739203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186943840_186944382,6.80971515098097,0.0,0.0,3.97255,0.0,10.14225,3.97982,0.0,0.0,0.0,0.0,0.0,3.12851,0.0
chr1_187996792_187997117,4.53335365927213,0.0,0.0,4.39523,0.0,9.17373,2.92918,0.0,0.0,0.0,0.0,0.0,3.34606,0.0
chr1_19248887_19249092,11.3119269961699,1.68841,0.0,2.6547,3.0083,5.13989,3.81171,3.20831,0.0,3.33644,2.50286,0.0,2.16603,0.0
chr1_192500254_192500504,6.23241367490655,0.0,0.0,0.0,0.0,7.98778,3.22961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192519890_192520690,11.2955629158869,0.0,3.0139,3.36933,0.0,9.42147,5.03479,2.33216,0.0,0.0,0.0,0.0,2.91362,0.0
chr1_19253034_19253391,5.41340477722167,2.12703,0.0,3.46605,3.75954,4.48787,2.83692,2.84753,0.0,3.91288,3.91896,0.0,2.06872,0.0
chr1_192542752_192542937,5.82771153388853,0.0,0.0,0.0,0.0,6.10318,3.02478,0.0,0.0,0.0,0.0,0.0,3.19905,0.0
chr1_192549613_192549895,97.3734851636289,0.0,0.0,0.0,0.0,7.89449,0.0,10.71457,0.0,0.0,11.15224,0.0,0.0,0.0
chr1_19274997_19275345,4.16474283625791,0.0,0.0,0.0,0.0,2.96926,0.0,0.0,0.0,0.0,0.0,1.74013,2.00611,0.0
chr1_192757327_192757592,13.9736070369624,0.0,0.0,5.17665,3.76138,10.95173,6.03852,0.0,0.0,0.0,0.0,0.0,4.44606,0.0
chr1_19276270_19276542,5.616559262171615,1.85326,0.0,3.41059,3.48536,2.96926,2.658,2.1007,0.0,3.15364,0.0,1.74013,2.00611,0.0
chr1_192776947_192777226,4.22246744567572,6.94813,0.0,0.0,0.0,3.51441,3.1524,0.0,0.0,0.0,2.33271,0.0,3.70775,0.0
chr1_19278388_19278892,6.00319736884213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19280139_19280583,4.39681156895695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04463,2.157,2.88581
chr1_192921207_192921501,9.14123027986243,0.0,3.18346,0.0,0.0,7.80758,4.66341,0.0,0.0,0.0,0.0,0.0,4.88487,0.0
chr1_19336477_19336714,5.26313868588355,1.72092,2.7142,3.9955,0.0,6.47702,3.57562,0.0,0.0,0.0,0.0,0.0,3.07476,0.0
chr1_19762527_19762798,10.2434689485017,0.0,1.58907,0.0,0.0,3.71968,0.0,0.0,0.0,0.0,0.0,1.7552,0.0,2.65025
chr1_19794978_19795283,3.86356329605801,0.0,0.0,3.13009,0.0,0.0,3.10097,0.0,0.0,0.0,0.0,1.68218,2.23587,0.0
chr1_19803336_19803680,14.3154247669276,0.0,1.85899,0.0,0.0,7.73866,2.63789,0.0,0.0,0.0,0.0,1.56077,2.31855,0.0
chr1_198087299_198087585,5.15783172313655,0.0,0.0,2.48556,0.0,5.50086,4.43042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198090244_198090551,4.356220260574885,2.17044,0.0,2.14379,0.0,4.87721,2.72981,3.28614,0.0,0.0,0.0,3.51506,3.43767,0.0
chr1_198092315_198092633,7.52169117479178,0.0,0.0,3.7009,0.0,4.54514,3.7894,2.77173,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198124316_198124670,9.68659319372497,0.0,0.0,0.0,0.0,3.33805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198128112_198128944,10.4451266181557,3.57066,0.0,2.89311,3.58455,4.20482,3.30016,2.38678,0.0,3.61677,0.0,2.73707,0.0,0.0
chr1_198136529_198137056,3.46974884521269,0.0,2.07758,0.0,0.0,5.5277,0.0,0.0,0.0,0.0,0.0,1.91332,2.49812,0.0
chr1_19839147_19839427,4.09812304921717,0.0,0.0,0.0,0.0,4.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198431538_198431860,4.29436062751715,0.0,0.0,0.0,0.0,4.67551,0.0,0.0,0.0,0.0,0.0,0.0,3.17958,0.0
chr1_198850238_198850638,12.0399431744426,0.0,2.98182,4.82187,5.46075,7.07267,4.14838,0.0,0.0,0.0,0.0,0.0,3.36037,0.0
chr1_198903935_198904934,9.3494552877582,3.75267,3.34996,2.82249,4.25096,4.94064,2.65704,3.14778,0.0,3.13569,0.0,2.64299,0.0,3.32228
chr1_199711776_199712042,10.6415023965367,0.0,3.04397,3.91364,0.0,7.5922,3.4907,0.0,0.0,0.0,0.0,0.0,3.79024,0.0
chr1_200321353_200321596,7.02340184730836,1.5337,0.0,3.67264,4.57145,8.85881,4.93396,2.33591,0.0,4.34268,1.89727,0.0,3.44422,0.0
