name_E,H3k4me2_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Smc3_E,H3k36me3_E,H3k27ac_E,DNaseI_E,H3k79me2_E,Ctcf_E,H3k27me3_E
chr1_151445792_151446161,12.993917,10.750325,0.0,4.577443,6.246677,0.0,0.0,9.229797,0.0457,0.0,0.0,0.0
chr1_151485676_151485841,13.272039,0.0,2.010824,5.547422,6.327074,0.0,0.0,0.0,0.0,0.0,2.297449,1.81644
chr1_151486181_151486300,13.272039,0.0,2.010824,5.547422,6.327074,0.0,0.0,0.0,0.0,0.0,2.297449,1.81644
chr1_151809390_151809745,11.734529,0.0,2.060594,0.0,0.0,0.0,0.0,0.0,0.1944,0.0,21.296796,1.643735
chr1_151892722_151892912,6.64891,0.0,0.0,6.41696,5.52459,0.0,0.0,11.729256,0.0312,0.0,0.0,1.643735
chr1_151960875_151961433,2.232,0.0,2.189908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_151961675_151962369,2.232,0.0,2.189908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_151968368_151968560,2.232,0.0,2.189908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_152006910_152007460,12.248326,10.472608,0.0,6.468979,5.946305,2.31922,0.0,14.205577666666665,0.056,0.0,23.343989,1.643735
chr1_152007615_152008057,12.248326,0.0,0.0,6.468979,5.946305,0.0,0.0,13.564833333333333,0.0,0.0,23.343989,1.643735
chr1_152116191_152116374,4.46263,0.0,0.0,5.561737,3.149269,0.0,0.0,0.0,0.0,0.0,0.0,1.643735
chr1_15240254_15240560,5.694316,0.0,1.66209,6.377846,0.0,0.0,0.0,0.0,0.1077,0.0,0.0,1.688272
chr1_153541018_153541368,11.828812,5.925097,0.0,5.009411,6.815062,16.43113,0.0,0.0,0.1208,0.0,48.633852,1.643735
chr1_153670755_153671012,5.949858,0.0,0.0,5.732017,2.791637,0.0,0.0,0.0,0.046,0.0,0.0,0.0
chr1_153715466_153715694,13.210289,6.581631,0.0,9.144321,4.358194,1.69224,4.464938,18.322268,0.0395,5.087001,0.0,0.0
chr1_153716388_153716727,16.156427,6.581631,0.0,9.144321,4.358194,0.0,4.464938,18.322268,0.0,5.087001,0.0,0.0
chr1_153762591_153763309,10.865667,12.480391,0.0,6.19319,4.738712,3.16436,0.0,20.735746,0.3328,0.0,0.0,0.0
chr1_153936554_153936861,15.944598,21.626508,2.021886,3.105679,13.709074,0.0,3.131989,19.521415,0.1498,8.585344,0.0,0.0
chr1_154154606_154155027,12.120517,35.683793,9.786312333333331,4.871848,12.093187,0.0,4.502064,23.540643000000003,0.1492,16.456145,0.0,0.0
chr1_15416988_15417263,16.296864,0.0,0.0,2.689556,0.0,0.0,0.0,0.0,0.0841,0.0,0.0,1.655418
chr1_154299137_154299452,14.743418,10.977206,1.80495,5.526804,7.050105,0.0,2.414978,8.355523,0.1861,3.746556,0.0,0.0
chr1_154302207_154302441,14.743418,0.0,1.80495,5.526804,7.050105,0.0,2.414978,0.0,0.0,0.0,0.0,0.0
chr1_154391539_154392211,6.32033,4.017158,1.996735,6.046047,0.0,0.0,0.0,4.264039,0.0,2.610049,0.0,0.0
chr1_154392646_154393050,6.32033,4.017158,1.996735,6.046047,0.0,0.0,0.0,4.264039,0.0683,2.610049,0.0,0.0
chr1_154579303_154579782,11.141319,18.742399,3.177182,4.376902,10.444737,0.0,6.644864,30.410026,0.0,13.186014,1.504046,0.0
chr1_154582047_154582244,11.141319,18.742399,3.177182,6.214219,10.444737,0.0,4.948343,30.410026,0.0302,13.186014,1.504046,0.0
chr1_154910155_154910399,20.552994,25.960559,0.0,8.939996,12.789556,1.94448,2.713849,43.69279,0.1286,8.049925,7.683536,0.0
chr1_154914634_154915296,20.552994,25.960559,0.0,8.939996,12.789556,1.96053,2.713849,43.69279,0.0937,8.049925,0.0,0.0
chr1_154972628_154972915,13.119861,14.797808,0.0,0.0,8.589277,0.0,2.713849,17.208011,0.2242,8.049925,0.0,0.0
chr1_154973036_154973200,13.119861,14.797808,0.0,0.0,8.589277,0.0,2.713849,17.208011,0.2242,8.049925,0.0,6.928656
chr1_154973335_154973935,13.119861,14.797808,0.0,0.0,8.589277,4.12743,2.713849,17.208011,0.2242,8.049925,6.581666,0.0
chr1_154977099_154977253,13.119861,14.797808,2.179154,6.729259,8.589277,0.0,2.713849,17.208011,0.0,8.049925,0.0,0.0
chr1_154978035_154978657,13.119861,14.797808,2.179154,6.729259,8.589277,0.0,2.713849,17.208011,0.0,8.049925,0.0,0.0
chr1_154979104_154979305,13.119861,14.797808,2.179154,6.729259,8.589277,0.0,2.713849,17.208011,0.0616,8.049925,0.0,0.0
chr1_155098409_155098801,7.872164,0.0,2.130911,3.989315,3.811416,0.0,0.0,0.0,0.0,0.0,0.0,3.388189
chr1_15519488_15519688,6.379676,0.0,2.025595,1.623102,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,0.0
chr1_155469100_155469412,14.162536,0.0,0.0,5.9241285,7.869014333333333,0.0,3.246046,14.141668,0.0,7.955118,0.0,0.0
chr1_155496665_155497012,4.010257,0.0,0.0,4.442328,0.0,0.0,3.246046,6.302119,0.0,7.955118,0.0,0.0
chr1_155535083_155535193,7.6543505,26.596301,0.0,5.640071,9.857987,0.0,3.246046,17.240618,0.0,7.955118,0.0,0.0
chr1_155830201_155830522,8.731771,16.375169,0.0,6.545717333333333,11.557535,0.0,3.478814,12.958724,0.0764,4.334182,4.300757,0.0
chr1_15585400_15585822,4.004925,0.0,0.0,5.549398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15587144_15587415,16.354804,0.0,0.0,5.549398,5.399168,0.0,0.0,10.299564,0.0,0.0,0.0,0.0
chr1_155916072_155916212,11.8885155,7.937716,0.0,10.6133,6.786758,4.28467,3.478814,16.161945,0.2825,3.396143,0.0,0.0
chr1_155944562_155945214,16.429725,15.7807845,2.7702,6.501839,11.730648,0.0,3.478814,14.9808755,0.0,23.487168,4.045392,0.0
chr1_155945743_155946196,16.429725,15.7807845,2.7702,6.501839,11.730648,74.41726,3.478814,14.9808755,0.0545,23.487168,4.045392,0.0
chr1_155946363_155946660,16.429725,15.7807845,2.7702,6.501839,11.730648,0.0,3.478814,14.9808755,0.0545,23.487168,4.045392,0.0
chr1_156066868_156067143,11.656576,9.675627,0.0,6.662018,4.533017,12.93263,0.0,14.251697,0.1625,3.296998,24.196273,0.0
chr1_156073854_156074351,14.17553,9.457791,0.0,6.662018,4.851803,0.0,0.0,10.3173955,0.0557,0.0,0.0,0.0
chr1_156074715_156075305,14.17553,9.457791,0.0,6.662018,4.851803,0.0,0.0,13.624768,0.0,4.626168,0.0,0.0
chr1_156089405_156089622,12.027497,9.773863,0.0,6.662018,6.856868,0.0,1.935221,17.022946,0.0708,12.632494,0.0,0.0
chr1_156095033_156095181,12.027497,9.287187,0.0,6.662018,6.856868,0.0,1.935221,17.022946,0.0263,12.632494,0.0,0.0
chr1_156118146_156118395,19.058116,13.618952333333333,0.0,12.976057,6.455927,3.57711,3.73639,17.72597,0.0547,6.294782,0.0,0.0
chr1_156251648_156251762,14.493506,21.998905,0.0,4.981382,17.072724,2.6599,3.73639,18.553626,0.0,19.301051,0.0,1.784951
chr1_156426931_156427503,14.322068,18.567824,2.548325,4.457068,8.046086,0.0,4.130051,23.533698,0.3687,7.643724,7.449859,1.784951
chr1_156468556_156468776,14.121849,14.69855,6.0001275000000005,7.994947,7.747799,0.0,4.130051,20.535591,0.0,14.331748,2.419505,1.784951
chr1_156472693_156472952,14.121849,14.69855,2.548325,7.994947,7.747799,0.0,4.130051,20.535591,0.0,14.331748,2.419505,1.784951
chr1_156473111_156473378,14.121849,14.69855,2.548325,7.994947,7.747799,0.0,4.130051,20.535591,0.0,14.331748,2.419505,1.784951
chr1_156474686_156475018,14.121849,14.69855,2.548325,7.994947,7.747799,2.39179,4.130051,20.535591,0.1632,14.331748,2.419505,1.784951
chr1_156494222_156494678,11.743834,13.781418,0.0,8.097931,5.174074,0.0,2.141669,16.050164,0.0569,0.0,0.0,1.784951
chr1_156541089_156541488,11.796179,0.0,0.0,7.9860155,7.916864,0.0,2.141669,3.753092,0.0266,3.171861,0.0,1.784951
chr1_156629760_156630406,15.92347,17.3834865,2.248825,9.839251,7.856486,6.77323,1.639946,17.209673,0.3582,8.647468,35.929088,1.784951
chr1_156634807_156635020,15.92347,12.436054,2.248825,9.839251,7.856486,0.0,0.0,17.209673,0.1601,0.0,0.0,1.784951
chr1_15666999_15667145,5.676745,0.0,0.0,2.491248,4.8207285,0.0,0.0,0.0,0.1408,0.0,0.0,1.557289
chr1_156676478_156676824,13.033312,3.402614,2.248825,6.585569,6.426195,0.0,0.0,0.0,0.1314,0.0,0.0,1.784951
chr1_156718467_156719136,19.963282,26.5076975,2.248825,4.448854,19.678916,0.0,3.300897,53.571155,0.0278,12.883397,0.0,1.784951
chr1_156719450_156719815,19.963282,26.5076975,2.248825,4.448854,19.678916,0.0,3.300897,53.571155,0.0,12.883397,0.0,1.784951
chr1_156805999_156806129,10.423696,8.999019,0.0,6.253457,5.311707,0.0,0.0,0.0,0.2177,0.0,0.0,1.784951
chr1_157076072_157076782,8.591652,5.649875,0.0,6.625497,5.116763,0.0,0.0,7.526646,0.1816,0.0,0.0,1.784951
chr1_157106691_157107326,15.554706,19.157564,5.015747,4.291611,10.520872,0.0,3.430471,11.104769,0.0287,4.505167,3.575428,1.784951
chr1_15738146_15738632,12.663402,15.351005,2.245022,7.313056,7.725172,9.63068,2.360406,12.927482,0.2288,6.478458,0.0,0.0
chr1_15738661_15738986,12.663402,15.351005,2.245022,7.313056,7.725172,0.0,2.360406,12.927482,0.2288,6.478458,0.0,0.0
chr1_15742467_15743324,12.663402,6.085319,2.245022,7.313056,7.725172,0.0,2.360406,12.927482,0.2163,6.478458,4.182047,0.0
chr1_158146699_158147069,5.671809,0.0,1.474553,6.215766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784951
chr1_158147244_158147839,10.039152,0.0,1.474553,6.215766,0.0,0.0,0.0,0.0,0.0497,0.0,0.0,1.784951
chr1_158217835_158218199,12.178267,0.0,0.0,5.439674,3.613869,0.0,0.0,0.0,0.041,0.0,0.0,1.784951
chr1_158253654_158254229,10.259388,0.0,0.0,5.898943,5.074252,0.0,0.0,15.979882,0.0315,0.0,4.671291,1.784951
chr1_158255393_158256068,10.259388,9.259897,0.0,5.898943,5.074252,0.0,0.0,15.979882,0.0471,0.0,0.0,1.784951
chr1_158789355_158789655,5.711942,0.0,0.0,4.00318,4.974631,0.0,0.0,6.071476,0.0,0.0,0.0,0.0
chr1_158982200_158982857,12.590416,9.559071,2.733296,2.576613,13.178323,0.0,4.70775,36.497812,0.0,13.024317,0.0,0.0
chr1_159158093_159158524,4.490708,0.0,2.027427,0.0,2.645679,0.0,0.0,0.0,0.0843,0.0,0.0,2.202354
chr1_15946733_15946892,11.137805,14.966527,2.499814,5.370933,10.69644,0.0,3.951319,9.890986,0.0,13.601071,0.0,0.0
chr1_159798443_159799254,10.640395000000002,0.0,2.136335,10.570495,3.10522,3.39367,0.0,0.0,0.0611,0.0,19.127343,1.680374
chr1_159859603_159860031,16.471162,6.07548,0.0,9.037605,3.34429,0.0,0.0,12.483769,0.1584,0.0,0.0,1.680374
chr1_159880076_159880706,17.780832,8.694693,2.04767,10.380518,5.349723,2.62933,3.400235,12.585236,0.3677,6.709284,0.0,1.680374
chr1_159892447_159892988,20.967064,26.104167,2.04767,5.194906,13.963704,5.13831,3.400235,33.253666,0.3125,16.487859,1.876809,1.680374
chr1_159907968_159908165,6.688454,3.686195,2.04767,8.577351,5.310438,0.0,0.0,0.0,0.0748,0.0,0.0,1.680374
chr1_160316870_160317108,10.693668,9.679979,1.82215,2.845731,12.764922,0.0,4.724616,17.88083,0.0509,19.687666,1.776157,0.0
chr1_160345693_160345986,10.232915,0.0,0.0,6.386893,8.133909,0.0,0.0,0.0,0.1438,0.0,0.0,0.0
chr1_160402251_160402521,10.03758,11.609267,0.0,5.650139,5.343703,1.67993,0.0,47.337839,0.0627,1.728661,0.0,0.0
chr1_160407857_160407975,11.217162,10.243074,0.0,5.650139,5.040893,0.0,0.0,14.839824,0.0336,1.728661,0.0,0.0
chr1_160444087_160444465,10.307992,5.401036,0.0,5.650139,5.57781,3.85227,0.0,17.780683,0.0314,0.0,0.0,0.0
chr1_160510042_160510238,10.626082,11.121989,0.0,9.711669,5.090471,2.83629,2.617208,18.148116,0.1031,0.0,2.493364,0.0
chr1_160530737_160530863,11.816269,0.0,0.0,0.0,3.74604,0.0,2.617208,9.868804,0.0,5.379649,0.0,0.0
chr1_160537909_160538272,9.192251,7.3986025,0.0,5.523131,3.710408,0.0,2.617208,11.936822,0.0305,7.072986,1.543222,0.0
chr1_160544770_160545265,12.994311,10.131038,0.0,5.523131,9.371084,4.19622,2.617208,13.9574395,0.0,7.072986,1.543222,0.0
chr1_160546217_160546501,12.994311,4.640285,0.0,5.523131,9.371084,0.0,2.617208,13.9574395,0.0,7.072986,1.543222,0.0
chr1_160546747_160547109,12.994311,9.453075,0.0,5.523131,9.371084,0.0,2.617208,13.9574395,0.0,7.072986,1.543222,0.0
chr1_160592866_160593252,8.355808,8.303621,1.97774,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,0.0,0.0
chr1_160615019_160615411,8.355808,21.958678,1.97774,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,1.924476,0.0
chr1_160627101_160627476,8.355808,0.0,0.0,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,0.0,0.0
chr1_160674845_160675222,12.529228,34.201916,0.0,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,9.305508,0.0
chr1_160677742_160679048,12.529228,34.201916,0.0,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,3.163937,0.0
chr1_160680775_160680900,12.529228,34.201916,0.0,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,0.0,0.0
chr1_160682568_160682866,12.529228,34.201916,0.0,5.61266,5.97317,2.00868,4.398859,12.147355,0.0,12.37581,0.0,0.0
chr1_160684087_160684458,7.252942,0.0,0.0,5.61266,5.97317,0.0,4.398859,12.147355,0.0,12.37581,0.0,0.0
chr1_160696081_160696317,7.164315,8.806721,0.0,5.61266,5.97317,5.59497,0.0,12.147355,0.0,12.37581,34.981815,0.0
chr1_160701970_160702334,8.7938945,11.064364,0.0,5.61266,5.97317,0.0,0.0,12.147355,0.0,12.37581,0.0,0.0
chr1_160711095_160711588,11.104801,14.548415,2.396269,5.61266,5.97317,1.7568,7.261517,12.147355,0.0,12.37581,2.784405,0.0
chr1_160712184_160712818,11.104801,14.548415,2.396269,5.61266,5.97317,0.0,7.261517,12.147355,0.0,12.37581,2.784405,0.0
chr1_160713171_160713322,11.104801,14.548415,2.396269,5.61266,5.97317,0.0,7.261517,12.147355,0.0,12.37581,2.784405,0.0
chr1_160714037_160714549,11.104801,14.548415,2.396269,5.61266,5.97317,0.0,7.261517,12.147355,0.0,12.37581,6.0855915,0.0
chr1_160736716_160737349,11.4676655,15.567169,0.0,5.61266,5.97317,146.93678,0.0,12.147355,0.0,12.37581,0.0,0.0
chr1_160737478_160737714,11.4676655,15.567169,0.0,5.61266,5.97317,8.08554,0.0,12.147355,0.0,12.37581,30.12547,0.0
chr1_160759511_160759977,8.8934125,5.678729,0.0,5.61266,5.97317,0.0,0.0,12.147355,0.0463,0.0,0.0,0.0
chr1_160760229_160760454,8.8934125,5.678729,0.0,5.61266,5.97317,0.0,0.0,12.147355,0.0,0.0,0.0,0.0
chr1_160767340_160767450,9.592038,12.1374115,0.0,5.61266,5.97317,0.0,2.086585,12.147355,0.0348,2.951916,0.0,0.0
chr1_160767869_160768231,9.592038,0.0,0.0,5.61266,5.97317,0.0,2.086585,12.147355,0.0298,2.951916,0.0,0.0
chr1_160807359_160807588,7.238192,13.150043,0.0,9.081912,3.820157,5.53076,0.0,13.324716,0.0929,0.0,13.192007,0.0
chr1_160982920_160983992,21.449653,18.42862,0.0,6.062718,7.634279,2.25633,2.159711,57.060572,0.1479,6.2742,0.0,0.0
chr1_160989381_160990254,13.360656,19.882939,0.0,6.281491,11.483001,0.0,2.159711,8.976188,0.0344,6.2742,0.0,0.0
chr1_161037907_161038726,12.580187,28.090456,1.960918,5.358185,8.673529,0.0,3.530253,32.147072,0.459,17.712439,0.0,0.0
chr1_161155098_161155533,13.013535,15.947629,0.0,9.756045,7.25269,0.0,0.0,34.935118,0.2706,7.534873,0.0,0.0
chr1_161155908_161155971,13.013535,15.947629,0.0,9.756045,7.25269,0.0,0.0,34.935118,0.2706,0.0,0.0,0.0
chr1_161170260_161170636,13.302339,0.0,0.0,4.281942,9.69838,0.0,0.0,0.0,0.0,4.498919,0.0,0.0
chr1_161170933_161171185,13.302339,18.295671,0.0,4.281942,9.69838,0.0,0.0,23.004911,0.0,4.498919,0.0,0.0
chr1_161352257_161352597,4.16532,0.0,0.0,3.3193265,0.0,21.19234,0.0,0.0,0.0,0.0,20.092033,0.0
chr1_161356382_161356652,4.16532,0.0,0.0,6.408316999999999,0.0,0.0,0.0,10.260112,0.0,0.0,0.0,0.0
chr1_161359666_161360218,9.0596475,15.932173,0.0,2.192922,8.82088,0.0,0.0,15.1673485,0.1482,7.776842,0.0,0.0
chr1_161469487_161469783,16.471162,0.0,0.0,1.911424,6.467738,0.0,0.0,0.0,0.0,0.0,0.0,1.704998
chr1_161500608_161500899,17.577434,5.701972,0.0,3.808581,5.639407,0.0,0.0,19.396609,0.1359,0.0,0.0,0.0
chr1_161582212_161582506,7.136302,12.544828,0.0,0.0,8.278419,1.67062,0.0,7.901211,0.1977,0.0,0.0,0.0
chr1_161591982_161592107,7.74486,5.777087,0.0,7.651089,9.493757,0.0,0.0,13.043059,0.0711,0.0,0.0,0.0
chr1_161706477_161706712,11.701195,7.136642,0.0,4.692207,5.33089,0.0,0.0,18.224056,0.0,0.0,3.361037,0.0
chr1_161709776_161710006,10.430565,8.8494675,0.0,4.692207,5.33089,0.0,0.0,18.224056,0.0,0.0,3.361037,0.0
chr1_16176617_16176801,13.278521,19.446406,2.3398,2.966202,12.359423,0.0,3.583017,18.820491,0.0,9.720695,0.0,0.0
chr1_16212759_16213091,15.4669615,8.074646,2.3398,2.799427,5.244697,0.0,3.583017,10.449061,0.0,9.720695,0.0,0.0
chr1_162599583_162599804,9.11718,5.861673,0.0,5.994117,5.233775,0.0,0.0,13.182544,0.0,0.0,0.0,0.0
chr1_162603017_162603226,9.11718,5.861673,0.0,5.994117,5.233775,0.0,0.0,13.182544,0.0,4.877816,9.663412,0.0
chr1_16276028_16276482,11.877261,9.79822,2.395018,9.628917,4.811714,0.0,3.583017,15.74542,0.2615,4.436231,0.0,0.0
chr1_16277350_16278224,11.877261,9.79822,2.395018,9.628917,4.811714,0.0,3.583017,15.74542,0.0443,4.436231,12.32351,0.0
chr1_16291784_16292062,12.44414,7.500749,2.395018,7.408211,5.906533,0.0,3.583017,19.919364,0.0353,4.436231,0.0,0.0
chr1_16292565_16293101,12.44414,7.500749,2.395018,7.408211,5.906533,1.65097,3.583017,19.919364,0.134,4.436231,0.0,0.0
chr1_16339773_16339933,7.598809,9.973913,1.642716,6.234262,3.655144,0.0,0.0,5.983822,0.093,0.0,0.0,0.0
chr1_165797615_165798367,9.185365,28.46537,2.314662,4.091435,9.185824,0.0,2.85015,21.502551,0.1014,11.802327,5.321642,0.0
chr1_165823413_165823808,15.098565,5.019339,2.314662,4.091435,8.215248,0.0,2.85015,5.829852,0.0,11.802327,0.0,0.0
chr1_16677236_16677843,19.307327,24.235209,1.745304,6.292708,12.160236,0.0,2.91821,17.176553,0.0,9.348011,0.0,0.0
chr1_167398939_167399085,6.80715,0.0,0.0,8.365649,3.178463,0.0,3.300002,5.789648,0.0493,0.0,0.0,0.0
chr1_167416859_167417570,15.294651,10.420506,0.0,5.95913,5.957875,0.0,0.0,0.0,0.0565,0.0,0.0,0.0
chr1_167423404_167424221,15.134831,12.880511,0.0,3.754172,7.249402,212.83821,0.0,6.829229,0.0654,0.0,0.0,0.0
chr1_167424728_167425462,15.134831,12.880511,0.0,5.906881,7.249402,15.53903,0.0,6.829229,0.0654,0.0,0.0,0.0
chr1_167425853_167426232,15.134831,12.880511,0.0,0.0,7.249402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167461792_167462175,11.024349,5.479299,0.0,4.245556,2.466643,0.0,0.0,10.563189,0.0266,0.0,0.0,0.0
chr1_167469090_167469185,14.99888,0.0,0.0,7.970232,7.733726,0.0,0.0,5.767339,0.1831,0.0,0.0,0.0
chr1_167469653_167470005,14.99888,0.0,0.0,7.970232,7.733726,0.0,0.0,5.767339,0.0509,0.0,0.0,0.0
chr1_167518258_167518508,10.123402,0.0,0.0,4.034351,6.558706,0.0,2.708225,0.0,0.0,2.462569,0.0,0.0
chr1_167520671_167521013,12.468312999999998,10.472608,0.0,4.034351,6.558706,0.0,2.708225,0.0,0.0,2.462569,0.0,0.0
chr1_167586596_167587245,12.092996,6.362971,0.0,4.615238,6.9726325,4.95292,0.0,13.523526,0.0457,3.092673,0.0,0.0
chr1_167602083_167602470,19.12947,23.454123,2.465417,4.615238,9.782981,0.0,4.824508,40.968961,0.0,9.093357,1.597675,0.0
chr1_167635730_167635903,4.705976,6.3268865000000005,2.465417,4.615238,2.860176,0.0,4.824508,12.1546895,0.0,9.093357,2.022349,0.0
chr1_167649050_167649342,6.543036,3.60486,2.465417,4.615238,2.860176,0.0,4.824508,12.1546895,0.0,9.093357,2.022349,0.0
chr1_167650955_167651264,6.543036,3.60486,2.465417,4.615238,2.860176,0.0,4.824508,12.1546895,0.0,9.093357,0.0,0.0
chr1_167683554_167683813,14.446164,16.420466,0.0,4.615238,12.040215,1.701,4.824508,16.414391,0.0354,6.720716,3.339864,0.0
chr1_168149052_168149361,14.369469,21.495737,0.0,1.4476,15.467614,4.4026,2.591027,12.1151125,0.1492,10.214546,0.0,0.0
chr1_16826315_16826438,25.082307,12.0887715,0.0,2.685912,5.893291,0.0,0.0,0.0,0.2143,0.0,0.0,0.0
chr1_169071998_169072131,5.078729,0.0,2.027887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733667
chr1_169553917_169554291,1.753559,0.0,0.0,10.874155,5.257112,0.0,0.0,0.0,0.0,0.0,0.0,1.677475
chr1_169661915_169662500,6.737942,4.1996915,0.0,4.538658,3.967412,0.0,2.04244,11.007701,0.0,3.063746,0.0,0.0
chr1_169860308_169860488,14.729610999999998,21.920228,0.0,4.122769,3.896247,0.0,4.11982,28.002532,0.0582,10.099037,0.0,0.0
chr1_169884881_169885211,9.662062,7.3766,0.0,7.017462,3.884518333333333,1.77797,0.0,14.67879,0.0577,2.443472,0.0,0.0
chr1_169886878_169886942,9.662062,7.3766,0.0,7.017462,3.884518333333333,0.0,1.988321,14.67879,0.0,2.443472,0.0,0.0
chr1_1714020_1714715,16.636057,12.471332,3.123218,12.365008,9.288478,0.0,3.89313,22.123217,0.0415,10.260518,0.0,0.0
chr1_171712214_171712716,13.41387,17.616965,0.0,6.265584,12.950643,0.0,1.948278,14.662331,0.0,5.121984,0.0,0.0
chr1_172150675_172151005,11.411858,8.272783,0.0,5.888898,6.851874,2.11374,0.0,14.506264,0.0456,0.0,0.0,0.0
chr1_17231253_17231704,13.861949,18.950434,0.0,4.671491,4.794396,0.0,0.0,28.288856,0.1144,0.0,0.0,0.0
chr1_172324588_172324814,8.180996,7.622609,0.0,6.869519,4.331652,0.0,1.216355,25.211903,0.0,3.91732,1.789219,0.0
chr1_172327070_172327187,8.180996,7.622609,0.0,6.869519,4.331652,3.0923,1.216355,25.211903,0.0,3.91732,1.789219,0.0
chr1_172327558_172328156,8.180996,7.622609,0.0,6.869519,4.331652,3.0923,1.216355,25.211903,0.0335,0.0,1.789219,0.0
chr1_172369341_172369683,6.352711,10.094704,0.0,9.634999,4.365249,0.0,1.216355,31.005393,0.0,0.0,10.665291,1.754725
chr1_172631926_172632270,15.7562165,0.0,1.223173,3.510395,4.981957,0.0,0.0,0.0,0.0775,0.0,0.0,1.754725
chr1_172666682_172666997,6.21521,0.0,1.223173,5.565895,2.723493,0.0,0.0,0.0,0.0,0.0,0.0,1.754725
chr1_172667452_172667583,6.21521,0.0,1.223173,5.565895,2.723493,0.0,0.0,0.0,0.0,0.0,0.0,1.754725
chr1_172715484_172715760,7.162507,0.0,1.223173,7.412876,3.737056,1.92613,0.0,0.0,0.0527,0.0,0.0,1.754725
chr1_172788027_172788361,13.237709,7.503594,1.223173,7.504642,6.62475,1.70993,0.0,19.134195,0.0776,0.0,0.0,1.754725
chr1_172852442_172852809,10.829316,0.0,3.842867,5.848447,4.971036,4.95292,0.0,0.0,0.0,0.0,0.0,1.754725
chr1_172863432_172863838,6.701914,0.0,0.0,5.1852,4.445325,0.0,0.0,0.0,0.0,0.0,0.0,1.754725
chr1_173081389_173081497,5.897877,0.0,0.0,4.129382,0.0,0.0,0.0,5.070759,0.0434,0.0,0.0,1.754725
chr1_173164805_173165199,9.292087,0.0,1.703593,6.049093,3.124468,2.14626,0.0,5.92308,0.0658,2.23268,1.91441,1.754725
chr1_173379915_173380349,10.385827,11.605875,0.0,7.1572915,5.318519,1.74924,1.873274,20.959341,0.0,4.60754,0.0,0.0
chr1_173384654_173384941,10.385827,11.605875,0.0,7.1572915,5.318519,2.09811,1.873274,20.959341,0.0,4.60754,0.0,0.0
chr1_173398914_173399297,11.04667,6.277288,0.0,4.985469500000001,4.050697,5.54255,0.0,15.273447,0.0,0.0,26.039197,0.0
chr1_173447359_173447668,16.280379500000002,22.126605,0.0,3.96881,11.35232,0.0,2.278805,17.318082,0.0,10.182045,0.0,0.0
chr1_17387354_17387523,3.297462,0.0,0.0,3.902074,4.857092,0.0,0.0,0.0,0.0,0.0,0.0,1.57929
chr1_174788416_174788807,7.113967,0.0,0.0,6.655597,0.0,0.0,2.035703,0.0,0.0,2.06157,0.0,0.0
chr1_174937322_174937525,6.53841,2.108826,1.672432,6.508511,4.827589,0.0,2.842322,11.153825,0.0,0.0,0.0,0.0
chr1_175158150_175158288,12.934557,6.199199,0.0,5.508723,12.70952,0.0,3.340913,9.180171,0.0863,9.810059,1.749268,1.687372
chr1_175160901_175161109,12.934557,6.199199,0.0,5.508723,12.70952,0.0,3.340913,9.180171,0.034,9.810059,1.749268,1.687372
chr1_17534687_17534794,4.364894,0.0,1.744107,6.856694,0.0,7.9852,0.0,0.0,0.1495,0.0,0.0,1.57929
chr1_175568488_175568642,10.888949,0.0,1.428129,9.032526,5.811574,0.0,0.0,0.0,0.0627,0.0,0.0,1.687372
chr1_176174471_176174980,7.831411,18.085454,1.972175,2.075995,11.99541,0.0,2.762929,13.537272,0.0,8.8802165,0.0,0.0
chr1_177150553_177151051,5.469669,0.0,1.250859,5.976792,7.270131,21.18751,0.0,0.0,0.0958,0.0,26.579524,1.447205
chr1_1772108_1772256,16.225324,8.508551,3.123218,4.628496999999999,5.4034785,0.0,3.89313,15.20912,0.0,10.260518,0.0,0.0
chr1_178550500_178550885,9.588939,5.972787,1.148136,9.494209,4.649514,0.0,0.0,8.500904,0.0355,0.0,7.407453,0.0
chr1_178575191_178575363,13.971995,6.160169,0.0,11.250895,4.839682,1.92613,0.0,15.662177,0.0662,0.0,0.0,0.0
chr1_178903778_178903964,6.13288,0.0,0.0,4.794803,1.603691,0.0,0.0,0.0,0.0273,0.0,0.0,0.0
chr1_179153644_179153909,4.263124,0.0,0.0,4.484789,3.316421,0.0,0.0,0.0,0.0,1.914107,0.0,0.0
