name_E,H3k79me2_E,Rad21_E,Ctcf_E,Pol2_E,H3k36me3_E,H4k20me1_E,H3k4me1_E,H3k9ac_E,DNaseI_E,Smc3_E,H3k27ac_E,H3k4me2_E,H3k27me3_E,H3k4me3_E
chr1_204289566_204289863,2.5566,1.98112,0.0,1.73209,0.0,0.0,2.31494,0.0,5.60874,14.403631024142001,2.9101,3.2309,0.0,0.0
chr1_204387566_204387645,2.48525,0.0,0.0,0.0,0.0,0.0,2.80545,0.0,4.84373,0.0,3.56051,0.0,0.0,0.0
chr1_204486309_204486424,2.38553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45325,0.0,6.98676
chr1_205173095_205173476,2.0998900000000003,0.0,0.0,0.0,0.0,2.8428,3.3639300000000003,0.0,4.53681,0.0,3.95263,2.95125,0.0,0.0
chr1_205262860_205263030,2.34433,0.0,0.0,0.0,0.0,0.0,2.47313,0.0,0.0,0.0,2.30462,0.0,0.0,0.0
chr1_205288770_205288915,1.67307,0.0,0.0,0.0,0.0,2.00318,0.0,3.31175,3.47499,7.01840976750234,2.56946,2.28514,0.0,2.1177900000000003
chr1_206688246_206688461,2.23902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206859748_206860259,1.84588,2.26782,0.0,7.212339999999998,0.0,1.94397,0.0,3.93237,0.0,0.0,3.60215,2.6027400000000003,0.0,4.35308
chr1_207080273_207080661,2.73816,0.0,0.0,0.0,5.41608,0.0,0.0,4.8334199999999985,0.0,0.0,3.0518,0.0,0.0,5.90292
chr1_208377298_208378003,2.52047,0.0,0.0,0.0,0.0,0.0,2.2347200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209942657_209943400,2.8715900000000003,0.0,0.0,0.0,0.0,0.0,3.5799300000000005,4.97578,8.4936,0.0,6.18352,6.07408,0.0,0.0
chr1_212658172_212658571,2.5557,2.50612,0.0,2.057,0.0,2.95794,2.37751,0.0,4.84231,0.0,0.0,0.0,0.0,0.0
chr1_212659054_212659720,2.5557,2.37962,0.0,2.057,0.0,2.95794,2.37751,0.0,4.84231,10.624818035879096,0.0,2.65413,0.0,0.0
chr1_212862785_212863120,2.90344,0.0,0.0,0.0,0.0,0.0,3.7105,0.0,0.0,0.0,0.0,4.6104400000000005,0.0,0.0
chr1_214612784_214613126,2.29306,1.99763,0.0,0.0,0.0,0.0,2.93811,3.56861,9.37469,4.649872590821969,3.16571,3.90648,0.0,0.0
chr1_214648804_214649025,2.26803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_215741534_215741966,2.24618,2.30685,0.0,0.0,0.0,0.0,0.0,4.5849199999999986,3.8948,0.0,3.9757,2.82787,0.0,5.39004
chr1_21588176_21588724,2.28599,1.78042,0.0,5.64451,0.0,0.0,2.2587,3.48455,4.77295,10.373708181998463,3.60235,3.80819,0.0,0.0
chr1_2162325_2162996,1.70695,2.60102,0.0,2.45414,2.79854,1.81668,0.0,2.05539,0.0,7.039630257789001,0.0,1.97795,0.0,2.2406
chr1_218523725_218524123,2.09382,0.0,0.0,0.0,0.0,2.59605,2.92685,0.0,0.0,5.35193626957454,3.58734,0.0,0.0,0.0
chr1_220393257_220393560,2.54264,0.0,0.0,0.0,3.63452,0.0,3.24155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221219642_221220032,3.00415,0.0,0.0,0.0,0.0,0.0,3.48878,4.5713599999999985,4.22215,0.0,4.45382,6.7717100000000015,0.0,0.0
chr1_221881394_221881826,2.14681,0.0,0.0,0.0,0.0,2.23225,0.0,0.0,4.2832,0.0,0.0,0.0,0.0,0.0
chr1_221882292_221882723,2.14681,0.0,0.0,0.0,0.0,0.0,2.23814,0.0,4.2832,4.98865603485561,0.0,0.0,0.0,0.0
chr1_221887766_221888016,1.93617,0.0,0.0,0.0,0.0,0.0,1.84847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221913881_221914483,1.96366,4.67325,0.0,4.18323,0.0,1.97031,0.0,3.29925,0.0,7.0837778358459245,2.99071,2.31046,0.0,3.20922
chr1_221982394_221982755,2.78453,0.0,0.0,0.0,0.0,0.0,3.22163,0.0,2.73325,0.0,0.0,3.62489,0.0,0.0
chr1_221983045_221983456,2.78453,0.0,0.0,0.0,0.0,0.0,3.22163,0.0,0.0,0.0,4.34476,3.62489,0.0,0.0
chr1_222171745_222172136,2.7913900000000003,0.0,0.0,0.0,0.0,0.0,2.41705,0.0,2.34582,0.0,0.0,0.0,0.0,0.0
chr1_22235836_22236001,1.90794,0.0,0.0,0.0,0.0,0.0,2.28326,0.0,3.29085,5.81167724963716,3.16555,0.0,0.0,0.0
chr1_22260274_22260656,2.04509,0.0,0.0,0.0,0.0,0.0,1.68333,0.0,0.0,4.11277050446695,0.0,0.0,0.0,0.0
chr1_223892678_223892997,2.2646,0.0,0.0,0.0,0.0,0.0,1.96421,0.0,0.0,3.0968999978082903,0.0,0.0,0.0,0.0
chr1_223901276_223901546,2.00074,0.0,0.0,4.2190699999999985,0.0,0.0,0.0,3.3994699999999995,0.0,3.27782637520602,2.6060000000000003,2.6103,0.0,4.863580000000002
chr1_223903033_223903347,2.00074,2.74422,2.18851,2.2112700000000003,0.0,2.2671,2.40398,1.90848,5.94688,12.055130314625304,2.17739,2.6103,0.0,0.0
chr1_223904365_223904567,2.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5701591003235493,0.0,0.0,0.0,0.0
chr1_224014874_224015267,2.25305,0.0,0.0,0.0,0.0,0.0,3.07222,0.0,3.94681,0.0,3.28622,0.0,0.0,0.0
chr1_224019430_224020596,3.12744,0.0,3.05373,0.0,0.0,0.0,3.3747800000000003,3.68764,4.24972,6.32671947286565,3.44736,3.5336300000000005,0.0,0.0
chr1_224023477_224023773,2.4491,0.0,0.0,0.0,0.0,2.1084400000000003,2.46636,0.0,6.45668,2.98249155925996,0.0,0.0,0.0,0.0
chr1_224032316_224032686,3.00188,3.50536,0.0,6.14404,0.0,2.40365,0.0,4.0430199999999985,3.87324,5.48435366578284,3.70609,4.38501,0.0,4.74204
chr1_224545542_224546006,2.70468,0.0,0.0,0.0,0.0,2.64039,3.5195300000000005,0.0,6.36834,4.14604636843577,5.2657300000000005,4.17261,0.0,0.0
chr1_224635065_224635439,2.85429,0.0,0.0,0.0,0.0,2.78643,5.68714,0.0,8.0887,4.21338230370248,0.0,0.0,0.0,0.0
chr1_224732016_224732357,3.78826,0.0,0.0,0.0,0.0,0.0,3.11136,0.0,5.8966,0.0,0.0,0.0,0.0,0.0
chr1_225613143_225613456,2.57416,0.0,0.0,0.0,0.0,2.5672200000000003,3.61294,0.0,2.6146,0.0,0.0,0.0,0.0,0.0
chr1_225778250_225778416,2.40093,0.0,0.0,0.0,0.0,0.0,2.77656,0.0,0.0,0.0,0.0,2.98527,0.0,0.0
chr1_225780677_225780772,2.56688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226841173_226841776,2.9355,0.0,0.0,0.0,0.0,0.0,2.86113,3.8878,0.0,0.0,0.0,2.80571,0.0,0.0
chr1_226841860_226842030,2.9355,0.0,0.0,0.0,0.0,0.0,2.86113,3.8878,2.98182,0.0,4.2533,2.80571,0.0,0.0
chr1_226842095_226842563,2.9355,0.0,0.0,0.0,0.0,0.0,2.86113,3.8878,2.98182,0.0,4.2533,2.80571,0.0,0.0
chr1_226842752_226843521,2.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_226890098_226890374,3.07615,0.0,0.0,2.13888,0.0,3.6461,3.32151,5.84216,5.07036,0.0,4.80088,5.06812,0.0,0.0
chr1_226911425_226911742,2.58232,0.0,0.0,0.0,0.0,2.58995,3.46717,3.33427,6.8177,4.35685016864448,4.5655199999999985,5.3875199999999985,0.0,0.0
chr1_227128899_227129131,2.90939,0.0,0.0,0.0,0.0,0.0,3.57608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_227751865_227752213,2.59363,2.14621,0.0,4.44595,0.0,0.0,2.52369,8.05125,6.86774,0.0,8.82922,5.79404,0.0,9.68349
chr1_229409656_229409997,2.96809,0.0,0.0,0.0,0.0,0.0,3.18339,0.0,2.91323,0.0,0.0,0.0,0.0,0.0
chr1_229546837_229547142,2.85995,0.0,0.0,0.0,0.0,0.0,3.0415,0.0,4.89091,5.81356742504403,0.0,2.90422,0.0,0.0
chr1_229690998_229691240,2.18502,0.0,0.0,0.0,3.1217200000000003,2.40381,2.76968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_229692979_229693368,2.63505,0.0,0.0,0.0,0.0,2.54222,2.89323,0.0,0.0,0.0,0.0,3.07566,0.0,0.0
chr1_230241590_230241986,2.23706,0.0,0.0,3.54401,0.0,0.0,2.01726,3.01092,4.71341,9.54996248247621,3.16078,3.2378400000000003,0.0,0.0
chr1_230248068_230248475,1.80626,0.0,0.0,0.0,0.0,2.13877,2.63888,0.0,0.0,3.87994167244918,0.0,0.0,0.0,0.0
chr1_231038131_231038454,2.56747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231113054_231113423,2.39182,0.0,0.0,0.0,0.0,0.0,3.69543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_231665787_231666093,3.25302,0.0,0.0,0.0,2.91037,0.0,4.24065,0.0,0.0,0.0,0.0,4.3911,0.0,0.0
chr1_231868761_231869568,3.37537,0.0,0.0,0.0,0.0,2.4671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_232725638_232725888,2.78351,0.0,0.0,0.0,0.0,0.0,3.1482900000000003,0.0,2.4455,0.0,0.0,0.0,0.0,0.0
chr1_232726496_232726761,2.78351,0.0,0.0,0.0,2.74347,0.0,3.1482900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_233250723_233251216,3.16946,0.0,0.0,0.0,0.0,0.0,3.23032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_234658291_234658851,2.80945,0.0,0.0,0.0,0.0,0.0,3.43945,4.38547,0.0,0.0,3.93288,3.88439,0.0,0.0
chr1_234792654_234793437,2.59725,3.16796,0.0,2.57104,0.0,0.0,2.77703,2.8662400000000003,6.27879,22.610182265943948,3.20511,4.03485,0.0,0.0
chr1_235133014_235133422,2.6302,2.77745,0.0,4.15604,0.0,3.09151,3.55131,4.3197,9.43754,11.420008615023505,4.30319,5.42411,0.0,3.69387
chr1_235134086_235134438,2.6302,0.0,0.0,4.15604,0.0,0.0,3.55131,0.0,0.0,9.47247770024552,0.0,0.0,0.0,0.0
chr1_235242252_235242564,5.35535,1.98973,0.0,0.0,0.0,4.2434699999999985,2.98326,0.0,2.9574,0.0,2.30846,0.0,0.0,0.0
chr1_235468552_235468724,2.19473,0.0,0.0,0.0,0.0,1.96746,3.24002,0.0,4.47401,3.0267153718893303,0.0,4.04357,0.0,0.0
chr1_236026992_236027471,3.13689,0.0,0.0,0.0,0.0,2.80933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236118323_236118637,2.70459,0.0,0.0,0.0,0.0,0.0,3.62748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236135691_236135959,3.02951,7.00335,15.28394,2.7533,0.0,0.0,0.0,5.84039,6.80888,14.374181415845301,4.98355,6.02698,0.0,7.92282
chr1_236150188_236150690,3.12696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_236162583_236163199,2.64989,0.0,0.0,0.0,0.0,0.0,3.2081,0.0,6.00556,12.555272100846,3.92436,4.3864800000000015,0.0,0.0
chr1_236179538_236179652,2.48877,0.0,0.0,0.0,2.1341,0.0,3.24006,0.0,3.26608,0.0,2.88505,4.57339,0.0,0.0
chr1_23961555_23961694,3.11875,7.929989999999999,16.69057,3.02734,0.0,0.0,3.1574,5.01954,4.298,51.749547657408,4.67148,6.54086,0.0,10.97058
chr1_240307621_240308162,2.37002,0.0,0.0,0.0,2.93942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_240308207_240308537,2.37002,0.0,0.0,0.0,2.93942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_240562823_240563040,2.9435,3.80298,0.0,1.84273,0.0,3.4637,4.05121,3.14001,9.17582,7.97227015809278,0.0,3.82679,0.0,0.0
chr1_241771916_241772216,2.59083,0.0,0.0,0.0,0.0,2.4511700000000003,2.94099,0.0,3.08222,0.0,0.0,0.0,0.0,0.0
chr1_241775803_241776227,2.70682,0.0,0.0,0.0,0.0,0.0,3.73549,4.83971,6.30821,3.08330462023278,5.16096,4.62805,0.0,0.0
chr1_243447752_243447803,2.88991,0.0,0.0,0.0,0.0,0.0,4.38155,4.35122,0.0,0.0,2.70432,3.28612,0.0,0.0
chr1_243487001_243487352,3.07153,0.0,0.0,0.0,0.0,0.0,2.79671,0.0,2.93502,4.09020938293504,0.0,0.0,0.0,0.0
chr1_243585242_243585384,3.19049,0.0,0.0,0.0,0.0,3.05038,5.02661,4.062119999999998,8.68869,5.13220652875358,3.9313,4.71216,0.0,0.0
chr1_243894639_243895081,2.68107,0.0,0.0,0.0,0.0,0.0,3.13131,0.0,5.43074,4.54556839607097,0.0,0.0,0.0,0.0
chr1_244215508_244215901,2.60528,0.0,0.0,0.0,0.0,2.61403,3.2854,0.0,0.0,3.39838368191916,0.0,0.0,0.0,0.0
chr1_244466323_244466598,3.05952,2.80187,0.0,0.0,0.0,2.87941,3.62481,0.0,4.59405,0.0,0.0,0.0,0.0,0.0
chr1_244512430_244512879,3.18296,0.0,0.0,0.0,0.0,0.0,2.84581,0.0,3.88049,5.665637036743486,3.10465,2.70764,0.0,0.0
chr1_246147829_246148201,2.66827,0.0,0.0,0.0,0.0,0.0,2.9900900000000004,3.11299,3.25825,5.0549722068636385,2.79843,3.97737,0.0,0.0
chr1_246588477_246588670,3.1408400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246591935_246592203,2.75278,0.0,0.0,0.0,0.0,3.05803,5.51803,0.0,8.098130000000001,0.0,3.31143,5.1793,0.0,0.0
chr1_246732690_246733040,2.27044,0.0,0.0,0.0,0.0,0.0,2.85874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_246749077_246749442,2.53318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247035132_247035504,2.5766,0.0,0.0,0.0,2.36036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_247093396_247093478,3.06028,0.0,0.0,0.0,0.0,0.0,0.0,4.26633,0.0,0.0,3.5711,3.5984800000000003,0.0,0.0
chr1_24736156_24736250,2.33278,0.0,0.0,0.0,0.0,3.20315,2.43821,0.0,7.967969999999998,0.0,0.0,0.0,0.0,0.0
chr1_24970685_24970736,4.1927699999999986,0.0,0.0,0.0,0.0,2.7909200000000003,0.0,4.0026199999999985,0.0,5.5960624681482685,3.78364,4.96483,0.0,5.1616300000000015
chr1_25095502_25095845,1.93917,0.0,0.0,0.0,0.0,0.0,2.49637,4.37857,0.0,3.41448584566136,3.3965300000000003,3.24757,0.0,0.0
chr1_25559638_25560067,3.0732,0.0,0.0,3.42546,0.0,3.37374,3.66059,5.23216,5.09743,4.64198892162012,5.2516,4.08991,0.0,6.08524
chr1_2574343_2574764,3.63112,1.92657,3.04808,0.0,0.0,0.0,0.0,5.25419,6.72695,0.0,4.64031,4.56635,0.0,6.32101
chr1_25969249_25969578,2.62129,0.0,0.0,0.0,0.0,0.0,4.24263,4.16354,5.60613,0.0,4.46981,5.40054,0.0,0.0
chr1_27024638_27025138,2.19438,2.69041,0.0,3.20542,3.10328,2.16623,0.0,0.0,5.31064,5.46800775979578,0.0,2.41693,0.0,2.53347
chr1_27154485_27154771,2.31514,0.0,0.0,0.0,0.0,0.0,2.42179,3.82819,0.0,0.0,0.0,4.05614,0.0,0.0
chr1_27154983_27155478,2.31514,0.0,0.0,0.0,0.0,0.0,2.42179,0.0,0.0,0.0,0.0,4.05614,0.0,0.0
chr1_27321452_27321840,2.43668,2.76036,0.0,1.61045,2.42242,2.43347,0.0,2.91594,0.0,8.23310449240946,0.0,2.34448,0.0,3.9572
chr1_27691785_27692261,3.39205,0.0,0.0,2.7574,0.0,3.5903400000000003,4.33833,3.86698,3.88311,5.515582166235402,3.869180000000001,4.11067,0.0,4.70061
chr1_27762936_27763307,2.15152,0.0,0.0,0.0,0.0,2.07894,2.44938,4.08511,5.37831,0.0,3.20876,4.28407,0.0,0.0
chr1_27775351_27775365,2.04533,0.0,0.0,0.0,3.12255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_27869425_27869556,2.01135,0.0,0.0,0.0,0.0,0.0,1.81312,2.90325,3.96393,0.0,2.96287,0.0,0.0,0.0
chr1_27890194_27890387,2.00135,0.0,0.0,0.0,0.0,2.06058,1.92837,0.0,0.0,0.0,2.65401,2.64435,0.0,0.0
chr1_28439074_28439949,3.1316200000000003,0.0,3.51906,0.0,0.0,0.0,3.87554,0.0,7.66803,0.0,0.0,0.0,0.0,0.0
chr1_29101544_29101853,2.54663,0.0,0.0,0.0,2.53001,0.0,4.9698,2.91574,4.86166,0.0,0.0,5.09551,0.0,3.19641
chr1_29504261_29504387,1.9609999999999999,0.0,0.0,0.0,3.10273,1.82353,2.83486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_29563709_29564430,3.30311,0.0,6.718210000000001,0.0,0.0,0.0,3.02405,4.8929300000000016,3.3874,4.53164633136104,5.21502,5.1185,2.87256,5.46761
chr1_31537719_31538012,2.67683,0.0,0.0,4.80039,0.0,0.0,0.0,7.67252,5.41637,3.52675162963152,6.907710000000002,3.04387,0.0,4.7046
chr1_32253647_32254040,2.75027,8.38675,0.0,2.58734,0.0,0.0,3.1528400000000003,3.90193,4.4515400000000005,0.0,3.63643,5.0007,0.0,6.971710000000002
chr1_32263216_32263220,2.51894,0.0,0.0,0.0,0.0,0.0,2.53344,3.71258,0.0,5.28530048774572,3.17365,2.86838,0.0,5.11459
chr1_3233109_3233475,2.78288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33077721_33078012,2.78243,0.0,3.3591,0.0,0.0,0.0,3.81595,5.38252,4.3379400000000015,2.9699476433915604,4.46663,7.93573,0.0,9.25999
chr1_33220297_33220575,3.43001,0.0,0.0,2.98346,0.0,2.71156,3.77368,4.82337,4.10388,4.3909802473878905,3.77755,6.12761,3.62959,6.23629
chr1_33458800_33459074,2.45503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33645848_33646140,2.99127,0.0,0.0,0.0,0.0,2.62865,2.4220200000000003,0.0,0.0,3.7247948121928713,0.0,3.68091,0.0,5.27806
chr1_36183411_36183689,2.53068,0.0,0.0,4.13025,0.0,2.45854,3.0323,4.64026,4.63572,0.0,4.70643,4.3311199999999985,0.0,5.9555
chr1_36555347_36555633,3.59201,0.0,0.0,4.82619,0.0,2.8001,2.90531,4.72775,6.0412300000000005,3.5056452622977297,4.320869999999998,5.19089,0.0,6.17371
chr1_36626561_36626969,1.61496,3.22526,6.718210000000001,4.28716,0.0,0.0,2.37481,2.94562,4.32379,14.792883366403501,2.45217,2.63671,0.0,2.40649
chr1_36627717_36628369,1.61496,0.0,0.0,0.0,0.0,0.0,2.37481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_36825493_36825742,2.015,0.0,0.0,0.0,0.0,2.42615,3.42057,0.0,4.3967,3.30822322084629,3.38637,0.0,0.0,0.0
chr1_36849527_36849580,2.26763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.341539014614638,0.0,0.0,0.0,0.0
chr1_37942874_37943354,1.94342,0.0,0.0,4.30909,0.0,0.0,1.88191,2.30379,3.25433,3.60163203457196,2.77334,2.48175,0.0,0.0
chr1_37944084_37944971,1.94342,0.0,0.0,4.30909,0.0,0.0,1.88191,0.0,3.55692,6.69807870401733,2.33436,2.45752,0.0,0.0
chr1_38009784_38010404,2.65357,0.0,0.0,0.0,2.28424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_38010731_38010979,2.65357,0.0,0.0,0.0,2.28424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_39598118_39598362,2.17244,0.0,0.0,0.0,0.0,0.0,3.04596,0.0,3.3063300000000004,0.0,2.87117,3.5035199999999995,0.0,0.0
chr1_39598673_39599090,2.17244,0.0,2.64657,0.0,2.92887,0.0,3.04596,2.59957,3.3063300000000004,7.98087449026199,2.87117,3.5035199999999995,0.0,0.0
chr1_39633654_39634014,2.19899,0.0,0.0,0.0,0.0,2.18816,3.40586,0.0,4.4035400000000005,0.0,0.0,3.96422,0.0,0.0
chr1_40561233_40561752,3.2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40848967_40849502,1.98165,0.0,0.0,0.0,0.0,0.0,3.1309400000000003,4.44779,6.5750199999999985,3.17710258690844,3.74501,4.33143,0.0,4.34286
chr1_40851431_40851768,2.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_40866111_40866454,2.50094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42272535_42272820,2.67158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42354251_42354647,2.87413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_42366364_42366624,2.65936,0.0,0.0,0.0,0.0,0.0,2.82628,2.87764,4.6497199999999985,3.4579414369329,3.96779,0.0,0.0,0.0
chr1_43524188_43524462,3.1058,0.0,0.0,0.0,0.0,0.0,2.4647900000000003,3.11085,5.01065,0.0,2.63192,3.23166,0.0,0.0
chr1_43997843_43998152,2.0522,0.0,0.0,0.0,0.0,0.0,2.78295,0.0,0.0,0.0,0.0,4.79437,0.0,0.0
chr1_44232152_44232509,2.2365,0.0,0.0,0.0,0.0,2.18415,3.05874,0.0,0.0,0.0,2.99145,2.85079,0.0,0.0
chr1_44299891_44300630,2.52601,0.0,0.0,0.0,0.0,2.70378,3.2694,0.0,0.0,0.0,3.35451,3.65176,0.0,0.0
chr1_44302297_44302456,2.52601,0.0,0.0,0.0,0.0,0.0,3.2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44419838_44419961,2.36787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_44703858_44704161,2.90899,2.66351,11.94349,0.0,0.0,0.0,3.29145,0.0,4.2340800000000005,21.4890179491392,0.0,3.73282,0.0,0.0
chr1_45746932_45746947,2.85995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_46986321_46986408,3.40188,0.0,0.0,0.0,0.0,3.03382,3.92765,3.63495,5.9595400000000005,6.348862338454139,0.0,5.23174,0.0,0.0
chr1_51312022_51312165,2.82376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_51703075_51703494,2.74593,0.0,0.0,5.4982,0.0,2.5983,0.0,4.60462,4.88419,3.49089192233876,4.2794,3.85422,0.0,4.8726
chr1_52132018_52132585,2.59481,0.0,0.0,0.0,3.68709,2.4896,0.0,0.0,5.1565,0.0,0.0,0.0,0.0,0.0
chr1_54778588_54778715,2.07316,2.54244,0.0,0.0,0.0,0.0,2.90645,3.4443,6.9488,10.605405505309301,3.72103,4.79398,0.0,0.0
chr1_54868582_54868776,2.20491,0.0,0.0,3.46316,0.0,2.3355900000000003,2.8432,0.0,3.74483,3.0804783062111496,0.0,2.51539,0.0,0.0
chr1_55678785_55679185,3.04054,0.0,0.0,0.0,0.0,2.18583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_56991269_56991531,2.2785,0.0,0.0,0.0,0.0,2.02135,2.62129,0.0,6.0224,10.097968411976801,2.62406,0.0,0.0,0.0
chr1_57024882_57025247,2.15552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_57042744_57043185,2.80557,4.1703800000000015,7.07448,3.32577,3.00625,2.22277,0.0,3.40129,0.0,33.2998237771448,3.04482,2.23723,0.0,3.14667
chr1_57043287_57044160,2.80557,4.1703800000000015,0.0,3.32577,3.00625,2.22277,0.0,3.40129,5.05202,4.027072189822683,3.04482,2.23723,0.0,3.14667
chr1_59280364_59280505,2.86089,0.0,0.0,0.0,0.0,0.0,3.09786,4.56845,0.0,0.0,3.88537,0.0,0.0,0.0
chr1_59369049_59370138,3.33497,2.51553,0.0,4.7209,0.0,2.90695,2.7362900000000003,5.20948,6.46895,7.0563942425405495,5.28605,5.131869999999998,0.0,7.26253
chr1_63151036_63151115,2.9397900000000003,0.0,0.0,0.0,0.0,2.75209,3.30369,0.0,0.0,5.78124655701675,0.0,2.13309,0.0,0.0
chr1_6360191_6360625,2.64462,0.0,0.0,0.0,0.0,0.0,2.61171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_64127998_64128504,2.78914,0.0,0.0,0.0,0.0,0.0,4.1874400000000005,3.24807,3.6860000000000004,6.804104618402059,4.05213,3.5644400000000003,0.0,0.0
chr1_65381647_65381826,2.3424400000000003,0.0,0.0,1.57948,0.0,2.19247,3.19504,0.0,5.6567300000000005,6.249740891611205,0.0,4.99522,0.0,0.0
chr1_65398951_65399446,2.1559,1.59025,0.0,2.28338,0.0,2.80718,3.4381,5.00617,4.6323300000000005,4.5689590433777,4.12134,4.82652,0.0,0.0
chr1_65888047_65888596,3.35177,0.0,0.0,0.0,2.51252,2.36497,3.23048,0.0,0.0,7.108736010001231,0.0,3.46391,0.0,0.0
chr1_6661008_6661639,2.30737,2.66351,0.0,7.05905,0.0,2.31221,0.0,2.61944,4.69623,5.851661724683638,2.66824,2.39908,0.0,3.4115
chr1_66778961_66779513,2.62882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_66800202_66800555,2.88393,0.0,0.0,0.0,2.70477,0.0,0.0,0.0,0.0,0.0,0.0,2.93617,0.0,0.0
chr1_66817705_66818086,3.08242,0.0,0.0,0.0,0.0,0.0,2.17588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68166463_68166766,2.7808900000000003,3.22345,6.30282,0.0,0.0,2.77011,3.90618,3.3223,5.37488,6.44228775394122,0.0,4.279730000000002,0.0,0.0
chr1_68285768_68286070,2.04324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_68354536_68354908,2.66004,0.0,0.0,0.0,0.0,0.0,3.19089,4.60056,4.37605,3.03284974007588,4.46925,5.01021,0.0,0.0
chr1_68640572_68640736,2.58327,2.72404,2.98587,0.0,3.73302,0.0,2.94693,0.0,4.17087,0.0,3.62327,4.68165,0.0,0.0
chr1_6943772_6944262,2.42175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
