name,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E,H3k27me3_P,Ctcf_P,H3k27ac_P,H3k79me2_P,H3k36me3_P,H3k9ac_P,H3k4me1_P,H4k20me1_P,H3k4me2_P,H3k4me3_P,DNaseI_P,corr,distance,css,label
chr1_1978731_1978937-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0.0,13.755533999999999,10.413135,0.0,0.0,17.884335500000006,0.0,0.0,11.150772,18.543485,271.0,-0.10439560439560447,321965,0.48,1
chr1_1368471_1368786-chr1_2143913_2145013,0,0,0,0,0,0,0,0,0,0,0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.2417582417582418,775127,0.0,1
chr1_2172142_2172385-chr1_621953_623053,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0,0,0,0,0,0,0,0,0,0,0,0.5659340659340659,1549089,0.0,1
chr1_1714020_1714715-chr1_267153_268253,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923073,1445767,0.0,1
chr1_3420761_3421065-chr1_1499804_1500904,17.900466,5.6669800000000015,6.064736,247.0,0.0,0.0,15.601401000000001,0.0,0.0,0.0,8.935711999999997,0.0,0.0,0.0,15.228657,2.4666639999999997,0.0,0.0,5.447274999999999,0.0,0.0,0.0,0.5714285714285714,1919857,0.48,1
chr1_2478276_2478817-chr1_2978859_2979959,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13736263736263732,500042,0.0,1
chr1_3634737_3634863-chr1_3402810_3403910,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.18131868131868134,230827,0.0,1
chr1_1173386_1173736-chr1_685296_686396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.005494505494505475,486990,0.0,1
chr1_2177615_2177829-chr1_1101484_1102584,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.43956043956043955,1075031,0.46,1
chr1_3420761_3421065-chr1_3050173_3051273,17.900466,5.6669800000000015,6.064736,247.0,0.0,0.0,15.601401000000001,0.0,0.0,0.0,8.935711999999997,0,0,0,0,0,0,0,0,0,0,0,0.6978021978021978,369488,0.48,1
chr1_3581269_3581645-chr1_1821910_1823010,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.262744999999999,16.996735,3.613637,23.193985,0.0,3.6210839999999997,10.314121,22.141661,104.75,-0.5,1758259,0.48,1
chr1_1772108_1772256-chr1_366640_367740,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1404368,0.0,1
chr1_2082729_2083012-chr1_845815_846915,0,0,0,0,0,0,0,0,0,0,0,6.1043555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0219780219780219,1235814,0.0,1
chr1_2177615_2177829-chr1_2563007_2564107,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39560439560439564,385178,0.48,1
chr1_2505035_2505361-chr1_1850612_1851712,0.0,0.0,3.051437,0.0,0.0,0.0,0.0,0.0,0.0,4.1806470000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.7716709999999996,9.018046,0.0,5.383693,7.676664,335.0,0.06593406593406592,653323,0.02,1
chr1_2177615_2177829-chr1_1259136_1260236,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,8.3887085,0.0,7.028255499999998,13.705770000000001,131.0,-0.10439560439560447,917379,0.46,1
chr1_956563_956812-chr1_1354625_1355725,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.2857142857142857,397813,0.48,1
chr1_1093610_1093958-chr1_523733_524833,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,568777,0.0,1
chr1_3086923_3087330-chr1_1510149_1511249,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,28.637201,15.228657,2.4666639999999997,48.749852000000004,11.232142999999999,2.15271,15.907195000000002,37.791971000000004,115.5,-0.18131868131868134,1575674,1.56,1
chr1_2162325_2162996-chr1_523733_524833,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0,0,0,0,0,0,0,0,0,0,0,-0.1923076923076923,1637492,0.0,1
chr1_1136667_1137146-chr1_2284159_2285259,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,1147013,0.02,1
chr1_1136667_1137146-chr1_609222_610322,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,526345,0.0,1
chr1_3237165_3237518-chr1_2345136_2346236,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.031772,6.6948820000000016,3.4180010000000003,3.311289,18.205854000000002,7.1699,0.0,12.648513,13.394743,53.33333333333334,-0.4065934065934067,890929,0.0,1
chr1_2231691_2232185-chr1_325096_326196,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0,0,0,0,0,0,0,0,0,0,0,0.4340659340659341,1905495,0.0,1
chr1_1295535_1296332-chr1_2257581_2258681,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,0,0,0,0,0,0,0,0,0,0,0,0.20329670329670335,961249,0.48,1
chr1_3309990_3310261-chr1_1850612_1851712,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,0.0,0.0,0.0,0.0,4.7716709999999996,9.018046,0.0,5.383693,7.676664,335.0,0.25274725274725274,1458278,0.48,1
chr1_2478276_2478817-chr1_812183_813283,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,3.241933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098901098901099,1664993,0.0,1
chr1_941791_942135-chr1_1313046_1314146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,0.0,0.0,3.38975,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,370911,0.0,1
chr1_1060905_1061095-chr1_1446531_1447631,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.964918,4.951414,2.4666639999999997,28.857769,9.689631,0.0,24.937874,15.745107999999998,199.0,-0.25274725274725274,385436,0.46,1
chr1_1136667_1137146-chr1_1510149_1511249,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.637201,15.228657,2.4666639999999997,48.749852000000004,11.232142999999999,2.15271,15.907195000000002,37.791971000000004,115.5,0.1923076923076923,373003,0.02,1
chr1_2232428_2232896-chr1_568756_569856,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,14.323423000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0,0.48351648351648346,1662572,0.0,1
chr1_2253622_2253773-chr1_1242947_1244047,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,10.5331235,4.672343,2.217135,12.560297,9.270968000000002,0.0,9.972016,13.907986,148.0,-0.15934065934065944,1009575,0.46,1
chr1_1136075_1136463-chr1_2258032_2259132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6373626373626373,1121569,0.48,1
chr1_3374928_3375314-chr1_1510149_1511249,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81286,0.0,0.0,28.637201,15.228657,2.4666639999999997,48.749852000000004,11.232142999999999,2.15271,15.907195000000002,37.791971000000004,115.5,-0.25274725274725274,1863679,0.48,1
chr1_1063914_1064111-chr1_2564381_2565481,0,0,0,0,0,0,0,0,0,0,0,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37362637362637363,1500270,2.31,1
chr1_2162325_2162996-chr1_1334608_1335708,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,29.239653000000004,8.443188000000001,9.943745,3.38975,23.931088,7.686486,2.0623669999999996,13.834271,30.339009000000004,139.5,-0.2582417582417582,826617,0.48,1
chr1_2172142_2172385-chr1_751751_752851,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,12.017374,0.0,11.774894999999999,0.0,0.0,-0.098901098901099,1419291,0.0,1
chr1_1714020_1714715-chr1_3568084_3569184,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,9.069137,0.0,0.0,0.0,2.608632,0.0,0.0,0.0,0.0,0.0,20.0,0.08241758241758246,1853369,1.85,1
chr1_2478276_2478817-chr1_3402810_3403910,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,0,0,0,0,0,0,0,0,0,0,0,-0.06593406593406592,923993,0.0,1
chr1_3634737_3634863-chr1_2978859_2979959,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20879120879120883,654778,0.0,1
chr1_3232812_3232866-chr1_2284159_2285259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,947553,0.48,1
chr1_956563_956812-chr1_10869_11969,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0,0,0,0,0,0,0,0,0,0,0,-0.04395604395604402,944594,0.0,1
chr1_1793829_1793862-chr1_935452_936552,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,4.516121,0.0,13.031217999999999,0.0,0.0,21.078845,4.400503,0.0,10.505711,8.739606,138.66666666666666,0.06593406593406592,857277,0.02,1
chr1_1136667_1137146-chr1_325096_326196,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,810471,0.0,1
chr1_1840449_1840835-chr1_522009_523109,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.2197802197802199,1317340,0.0,1
chr1_2989176_2989511-chr1_1141971_1143071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,7.292947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.41208791208791207,1846105,2.31,1
chr1_3237165_3237518-chr1_1669027_1670127,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.32417582417582413,1567038,0.0,1
chr1_956563_956812-chr1_61948_63048,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,893515,0.0,1
chr1_1814762_1815124-chr1_568756_569856,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,14.323423000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0,-0.13186813186813184,1244906,0.0,1
chr1_956563_956812-chr1_1677331_1678431,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,0.0,16.029298999999998,0.0,3.613637,11.551250999999999,0.0,0.0,0.0,11.542218,91.33333333333331,-0.3571428571428572,720519,0.0,1
chr1_858256_858648-chr1_159446_160546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4073585,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,697710,0.0,1
chr1_3233109_3233475-chr1_1514136_1515236,0,0,0,0,0,0,0,0,0,0,0,3.547933,0.0,0.0,0.0,0.0,0.0,0.0,2.15271,0.0,0.0,0.0,0.6263736263736264,1717873,0.0,1
chr1_2221868_2222548-chr1_700205_701305,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0,0,0,0,0,0,0,0,0,0,0,-0.01098901098901095,1520563,0.0,1
chr1_2172142_2172385-chr1_1209603_1210703,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,15.786864000000001,10.354766,2.959582,24.918944,5.3868184999999995,1.7459209999999998,11.698472,20.3889,27.0,-0.20879120879120872,961439,0.0,1
chr1_2989176_2989511-chr1_2076618_2077718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554945054945055,911458,2.31,1
chr1_1793829_1793862-chr1_1209603_1210703,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,0.0,0.0,15.786864000000001,10.354766,2.959582,24.918944,5.3868184999999995,1.7459209999999998,11.698472,20.3889,27.0,0.1648351648351648,583126,0.0,1
chr1_956563_956812-chr1_1514136_1515236,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,3.547933,0.0,0.0,0.0,0.0,0.0,0.0,2.15271,0.0,0.0,0.0,-0.04395604395604402,557324,0.0,1
chr1_1063914_1064111-chr1_1051641_1052741,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.180417,0.0,0.0,9.367777,0.0,0.0,10.833464999999999,13.442257999999999,203.0,-0.1923076923076923,11173,0.0,1
chr1_2162325_2162996-chr1_807672_808772,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,3.241933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15384615384615374,1353553,0.0,1
chr1_1173386_1173736-chr1_1310775_1311875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,14.506131,11.941388,0.0,3.38975,25.804904999999998,9.716036,0.0,13.208575666666665,16.714439000000002,427.0,0.005494505494505475,137039,2.29,1
chr1_1814762_1815124-chr1_609222_610322,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0,0,0,0,0,0,0,0,0,0,0,0.478021978021978,1204440,0.0,1
chr1_2231691_2232185-chr1_567137_568237,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,15.198039000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.46703296703296704,1663454,0.0,1
chr1_3136013_3136207-chr1_1167311_1168411,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.106978,9.514375999999999,2.5251930000000002,40.498191,0.0,0.0,13.250689000000001,33.419962500000004,237.0,-0.2417582417582418,1967602,4.84,1
chr1_2059932_2059994-chr1_2496849_2497949,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.5714285714285714,436855,0.0,1
chr1_2478276_2478817-chr1_2258032_2259132,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,0,0,0,0,0,0,0,0,0,0,0,-0.15384615384615374,219144,0.48,1
chr1_858256_858648-chr1_568076_569176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4073585,0.0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307687,289080,0.0,1
chr1_2989176_2989511-chr1_1313046_1314146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,0.0,0.0,0.0,3.38975,0.0,0.0,0.0,0.0,0.0,0.0,0.6098901098901099,1675030,0.0,1
chr1_1368471_1368786-chr1_1711796_1712896,0,0,0,0,0,0,0,0,0,0,0,0.0,2.013776,0.0,16.996735,3.613637,0.0,6.307373999999999,3.6210839999999997,0.0,0.0,0.0,-0.39010989010989006,343010,0.48,1
chr1_1814762_1815124-chr1_900877_901977,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,0.0,10.817896000000001,0.0,2.402607,10.392486,6.249272,0.0,8.358661999999999,15.00354,55.0,0.13186813186813184,912785,0.02,1
chr1_2172142_2172385-chr1_609222_610322,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0,0,0,0,0,0,0,0,0,0,0,0.5659340659340659,1561820,0.0,1
chr1_1173386_1173736-chr1_1334608_1335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,29.239653000000004,8.443188000000001,9.943745,3.38975,23.931088,7.686486,2.0623669999999996,13.834271,30.339009000000004,139.5,0.005494505494505475,160872,0.46,1
chr1_1793829_1793862-chr1_609222_610322,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,5.967957999999999,0,0,0,0,0,0,0,0,0,0,0,1.0,1183507,0.0,1
chr1_2171824_2171946-chr1_567915_569015,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0,0,0,0,0,0,0,0,0,0,0,0.14835164835164838,1602809,0.0,1
chr1_1978731_1978937-chr1_10869_11969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686528,0.0,0,0,0,0,0,0,0,0,0,0,0,0.17032967032967028,1966762,0.0,1
chr1_3459907_3460197-chr1_2294967_2296067,3.0887290000000003,0.0,4.824853,61.0,0.0,0.0,8.982213,0.0,0.0,0.0,4.999807,0,0,0,0,0,0,0,0,0,0,0,0.6373626373626373,1163840,0.48,1
chr1_1014834_1015095-chr1_159446_160546,7.447241,0.0,11.790187,90.0,4.90876,0.0,13.230414000000001,0.0,0.0,0.0,7.193385000000001,0,0,0,0,0,0,0,0,0,0,0,0.08241758241758246,854288,0.0,1
chr1_3309990_3310261-chr1_2283196_2284296,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0,0,0,0,0,0,0,0,0,0,0,0.37362637362637363,1025694,0.48,1
chr1_2501788_2502413-chr1_1354625_1355725,0,0,0,0,0,0,0,0,0,0,0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.6208791208791209,1146063,0.02,1
chr1_1136667_1137146-chr1_1259136_1260236,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,8.3887085,0.0,7.028255499999998,13.705770000000001,131.0,-0.0934065934065933,121990,0.0,1
chr1_2221868_2222548-chr1_3402810_3403910,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0,0,0,0,0,0,0,0,0,0,0,-0.01098901098901095,1180262,0.0,1
chr1_1136075_1136463-chr1_1406143_1407243,0,0,0,0,0,0,0,0,0,0,0,0.0,5.007924,6.789086999999999,7.1883339999999984,0.0,12.352769,10.834506,0.0,20.17432,19.527251,114.66666666666669,-0.005494505494505475,269680,0.02,1
chr1_2230678_2230895-chr1_1711796_1712896,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,2.013776,0.0,16.996735,3.613637,0.0,6.307373999999999,3.6210839999999997,0.0,0.0,0.0,0.3076923076923077,517782,0.02,1
chr1_3620035_3620325-chr1_2718186_2719286,0,0,0,0,0,0,0,0,0,0,0,0.0,11.318253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5934065934065934,900749,0.0,1
chr1_1952050_1952360-chr1_458656_459756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1492294,0.0,1
chr1_2221868_2222548-chr1_2718186_2719286,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,11.318253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.13736263736263732,495638,0.0,1
chr1_3136013_3136207-chr1_1602429_1603529,0,0,0,0,0,0,0,0,0,0,0,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,0.3351648351648352,1532484,4.36,1
chr1_2501788_2502413-chr1_1369241_1370341,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.419296000000001,0.0,5.431611,0.0,38.66666666666666,-0.41758241758241765,1131447,0.0,1
chr1_1005293_1005547-chr1_568756_569856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,0.0,14.323423000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0,-0.1923076923076923,435437,0.0,1
chr1_1136075_1136463-chr1_565454_566554,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.5824175824175823,569521,0.0,1
chr1_3634737_3634863-chr1_1946869_1947969,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.18131868131868134,1686768,0.0,1
chr1_2246556_2246763-chr1_3569225_3570325,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,9.069137,0.0,0.0,0.0,2.608632,0.0,0.0,0.0,0.0,0.0,0.0,0.09340659340659341,1322462,1.85,1
chr1_2246556_2246763-chr1_752992_754092,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.13736263736263732,1492464,0.0,1
chr1_2772559_2772713-chr1_2159134_2160234,0,0,0,0,0,0,0,0,0,0,0,0.0,2.2124040000000003,14.030707000000001,19.443424,2.420665,18.941778,7.221774000000001,2.764168,15.848273,19.256972,158.25,0.06593406593406592,612325,1.56,1
chr1_3077832_3078221-chr1_1149418_1150518,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.813305,0.0,2.5251930000000002,0.0,6.754872,0.0,0.0,0.0,0.0,0.8296703296703296,1927314,0.48,1
chr1_1772108_1772256-chr1_1214816_1215916,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231933,0.0,0.0,0.0,0.0,1.0,556192,0.02,1
chr1_2505035_2505361-chr1_894967_896067,0.0,0.0,3.051437,0.0,0.0,0.0,0.0,0.0,0.0,4.1806470000000004,0.0,0.0,0.0,0.0,8.944195,2.402607,9.460166000000001,0.0,0.0,10.0738965,15.577739999999999,55.75,-0.15384615384615374,1608968,0.02,1
chr1_1005293_1005547-chr1_663427_664527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,0,0,0,0,0,0,0,0,0,0,0,0.30219780219780223,340766,0.0,1
chr1_1136667_1137146-chr1_68091_69191,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.03846153846153855,1067476,0.0,1
chr1_3232812_3232866-chr1_3541207_3542307,0,0,0,0,0,0,0,0,0,0,0,0.0,6.947437,8.989782666666667,5.234789,2.608632,16.345314000000002,8.537703,0.0,9.982678,14.250978,199.5,0.06593406593406592,308341,2.55,1
chr1_1093610_1093958-chr1_563442_564542,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,529068,0.0,1
chr1_1772108_1772256-chr1_1167311_1168411,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,13.106978,9.514375999999999,2.5251930000000002,40.498191,0.0,0.0,13.250689000000001,33.419962500000004,237.0,0.06593406593406592,603697,0.02,1
chr1_1093610_1093958-chr1_656472_657572,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0,0,0,0,0,0,0,0,0,0,0,-0.18681318681318682,436038,0.0,1
chr1_1173386_1173736-chr1_1630369_1631469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.005494505494505475,456633,0.0,1
chr1_2989176_2989511-chr1_2486078_2487178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.317907,0.0,0.0,26.112831,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,4.978242,46.33333333333334,0.09890109890109888,501998,0.0,1
chr1_1060905_1061095-chr1_2356419_2357519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34065934065934067,1295324,0.0,1
chr1_2772559_2772713-chr1_2424597_2425697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5659340659340659,346862,1.58,1
chr1_2231691_2232185-chr1_1114835_1115935,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,1115756,0.48,1
chr1_1173386_1173736-chr1_2258032_2259132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,1084296,0.46,1
