name_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,H3k27me3_E,H3k4me2_E,H3k36me3_E,H3k4me1_E,H3k79me2_E,Ctcf_E,DNaseI_E,H3k4me3_E
chr1_155946363_155946660,7.505957,0.0,14.617188,0.0,9.3948445,3.468808,15.792368,8.685766,2.27692,22.0,20.390102
chr1_156066868_156067143,26.299448,0.0,15.198052,0.0,6.710646,2.035059,13.013604,2.746039,65.849892,101.0,3.298626
chr1_156073142_156073699,40.774905,0.0,22.908839,0.0,12.453284,0.0,20.131356,3.508472,4.027803,47.0,4.862317
chr1_156073854_156074351,40.774905,0.0,22.908839,0.0,12.453284,0.0,20.131356,3.508472,4.027803,111.0,0.0
chr1_156074715_156075305,40.774905,0.0,22.908839,0.0,12.453284,0.0,20.131356,3.508472,4.027803,23.0,0.0
chr1_156089405_156089622,34.240783,2.068433,28.037721,0.0,13.651233,5.0683235,16.103564,17.742889,0.0,50.0,31.838488
chr1_156095033_156095181,34.240783,2.068433,24.673372,0.0,13.651233,3.71277,16.103564,17.742889,0.0,0.0,0.0
chr1_156118146_156118395,11.973662,0.0,5.951369,0.0,9.32375,3.71277,11.628901,0.0,0.0,50.0,4.416833
chr1_156251648_156251762,11.385942,2.174987,32.88998,0.0,20.776045,3.911909,9.782714,10.4448785,0.0,0.0,38.289347
chr1_156426931_156427503,18.412033,2.483787,19.47443,7.425678,12.027136,3.713761,6.644707,0.0,10.136133,143.0,16.857714
chr1_156468556_156468776,51.242893,2.483787,36.020656,0.0,13.585196,3.713761,10.649062,7.726872,3.601282,91.0,16.352556
chr1_156472693_156472952,51.242893,2.483787,36.020656,0.0,13.585196,3.713761,20.261663,7.726872,3.601282,169.0,16.352556
chr1_156473111_156473378,51.242893,2.483787,36.020656,0.0,13.585196,3.713761,20.261663,7.726872,3.601282,135.0,16.352556
chr1_156474686_156475018,51.242893,2.483787,36.020656,0.0,13.585196,3.713761,20.261663,7.726872,3.601282,97.0,16.352556
chr1_156541089_156541488,10.468529,1.533204,16.603018,0.0,17.361721,3.899904,7.154947,8.107455,0.0,65.0,31.372732
chr1_156629760_156630406,19.091981,2.127544,19.347705333333334,0.0,10.826471,0.0,14.215927,5.415435,109.49829,246.0,15.374442
chr1_156634807_156635020,19.091981,0.0,0.0,0.0,10.826471,0.0,14.215927,0.0,0.0,25.0,0.0
chr1_15664307_15664455,34.6021,0.0,12.41242,0.0,9.843799,0.0,12.707003,0.0,0.0,78.0,6.118368
chr1_156645551_156645913,7.357904,3.585578,10.879821,0.0,13.615408,4.878072,8.998157,13.497513,0.0,45.0,16.983669
chr1_15664580_15664866,34.6021,0.0,12.41242,0.0,9.843799,0.0,12.707003,0.0,0.0,57.0,6.118368
chr1_15666999_15667145,9.672853,0.0,0.0,0.0,0.0,0.0,12.707003,0.0,0.0,22.0,0.0
chr1_156718467_156719136,30.761242,0.0,35.370465,0.0,23.066412,2.954972,15.979137,9.11453,0.0,29.0,30.649728
chr1_156719450_156719815,30.761242,0.0,35.370465,0.0,23.066412,2.954972,15.979137,9.11453,0.0,0.0,30.649728
chr1_156864713_156865066,27.976829,1.969141,23.447138,4.884476,16.738296,3.43464,15.960468,10.927648,0.0,57.0,20.073908
chr1_157076072_157076782,7.998327,0.0,6.065636,3.216283,8.476605,0.0,6.677961,0.0,0.0,88.0,0.0
chr1_157106691_157107326,19.460473,1.963343,36.983204,2.824786,17.328375,6.338172,7.919928,11.740763,1.889048,31.5,30.861172
chr1_157124774_157125221,6.642378,0.0,0.0,2.824786,4.691143,0.0,7.779216,0.0,0.0,52.0,0.0
chr1_15738146_15738632,9.115482,2.032855,16.8046205,0.0,11.198793,2.193457,12.020743,8.862623,0.0,21.0,14.398072
chr1_15738661_15738986,9.115482,2.032855,12.371167,0.0,11.198793,2.193457,12.020743,8.862623,0.0,37.0,14.398072
chr1_15742467_15743324,9.115482,2.032855,15.962199,0.0,7.20237,2.193457,12.020743,8.862623,0.0,55.0,4.592065
chr1_157938818_157938961,9.122365,1.450971,0.0,3.244865,7.500081,0.0,11.434423,0.0,0.0,22.0,0.0
chr1_157964633_157965029,6.061308,1.450971,14.696639,3.244865,13.257352,2.58786,6.126344,4.84971,12.632332,21.0,16.196986
chr1_157980631_157980890,26.894145,1.450971,12.834657,0.0,11.231905,2.58786,13.925919,4.84971,0.0,41.0,6.352403
chr1_157989414_157989935,29.498994,1.450971,15.260663,0.0,14.320399,2.58786,13.925919,4.84971,0.0,70.0,6.429423
chr1_158970513_158970716,17.826349,0.0,18.237345,2.415554,22.142199,0.0,9.813341,4.865472,0.0,103.0,17.980986
chr1_158982200_158982857,14.66906,2.022181,28.668002,0.0,17.997264,0.0,10.079559,4.865472,0.0,31.0,55.532204
chr1_15946733_15946892,11.399081,1.921042,14.963492,0.0,17.405426,3.572449,15.130385,14.575525,0.0,60.0,27.059475
chr1_159851477_159851987,12.298053,1.433583,0.0,0.0,9.328838,0.0,10.227424,0.0,0.0,87.0,0.0
chr1_159859603_159860031,15.065605,1.433583,6.868751,0.0,14.914309,0.0,11.410753,0.0,5.818334,127.0,3.411878
chr1_159880076_159880706,26.635825,1.433583,14.931663,0.0,6.238491,0.0,13.847855,2.574969,0.0,211.0,7.687117
chr1_159892447_159892988,41.367001,1.433583,79.625015,0.0,18.971509,6.460704,9.64511,23.334809,0.0,36.0,33.811994
chr1_16030221_16030623,9.934826,1.976376,0.0,0.0,0.0,2.475556,7.138496,4.350294,0.0,26.0,0.0
chr1_16087189_16087372,17.161394,2.096704,24.257157,0.0,12.636856,0.0,9.837254,6.872692,0.0,226.0,7.63755
chr1_160982920_160983992,44.83024,0.0,18.997328,0.0,20.847511,2.028005,8.419958,2.968874,0.0,155.5,6.528567
chr1_160989381_160990254,15.500215,0.0,24.861225,0.0,18.335773,0.0,8.419958,2.968874,9.285803,54.5,30.255809
chr1_161155098_161155533,10.8078165,0.0,5.832342,0.0,8.540122,0.0,11.941908,0.0,0.0,226.0,3.339736
chr1_161155908_161155971,10.255304,0.0,0.0,0.0,8.540122,0.0,11.941908,0.0,0.0,0.0,3.339736
chr1_161170260_161170636,50.307632,0.0,16.429681,0.0,15.83506,0.0,11.541374,5.878021,5.54291,30.5,20.317695
chr1_161170933_161171185,50.307632,0.0,16.429681,0.0,15.83506,0.0,11.541374,5.878021,5.54291,43.0,20.317695
chr1_161177017_161177202,11.641091,1.93945,16.429681,0.0,4.268192,4.966927,11.541374,5.878021,0.0,16.0,0.0
chr1_16125579_16125747,32.445899,0.0,11.098071,0.0,6.082738,0.0,15.123556,0.0,0.0,62.0,0.0
chr1_161352257_161352597,10.696387,0.0,8.012843,0.0,7.798894,0.0,7.729085,0.0,22.007025,24.0,6.98466
chr1_161359666_161360218,34.406053,0.0,17.245995,0.0,13.522525,0.0,9.476368,0.0,0.0,111.0,21.300896
chr1_161469487_161469783,11.085555,0.0,0.0,0.0,12.248694,0.0,5.059202,0.0,0.0,33.0,4.535173
chr1_161500608_161500899,5.385061,0.0,7.2679795,0.0,6.581126,0.0,0.0,0.0,0.0,186.0,14.598749
chr1_161582212_161582506,5.726934,0.0,5.670393,0.0,7.017538,0.0,8.351628,0.0,0.0,180.5,14.6963825
chr1_16176617_16176801,21.016061,2.061929,36.435734,0.0,18.965312,0.0,7.913163,7.514036,0.0,40.0,36.062506
chr1_16212759_16213091,12.294676,2.061929,14.246103,0.0,14.670512,3.473936,8.298861,7.514036,0.0,123.0,13.033845
chr1_162458137_162458480,2.985551,0.0,0.0,0.0,0.0,0.0,7.525165,3.573855,0.0,0.0,0.0
chr1_162508612_162508929,17.365819,0.0,10.896655,0.0,14.320164,0.0,9.172163,0.0,0.0,74.0,10.975895
chr1_162511455_162511984,17.365819,0.0,9.185558,0.0,10.013497,0.0,9.172163,0.0,0.0,112.0,4.448563
chr1_162599583_162599804,14.599555,0.0,13.286265,0.0,19.25017,0.0,10.691402,3.651862,0.0,52.0,0.0
chr1_162603017_162603226,14.599555,1.681175,17.258858,0.0,19.25017,1.891741,10.691402,3.651862,18.877897,32.0,32.208978
chr1_162659800_162660152,12.646427,0.0,7.147405,0.0,9.191053,1.891741,14.232918,3.651862,0.0,0.0,0.0
chr1_16276028_16276482,22.28951,1.684026,13.889893,0.0,8.111818,3.473936,17.925647,7.514036,0.0,138.0,1.995028
chr1_16277350_16278224,22.28951,1.684026,13.889893,0.0,8.111818,3.473936,17.925647,7.514036,0.0,35.0,1.995028
chr1_162827762_162827953,31.911826,0.0,15.184275,0.0,10.77069,0.0,14.846295,0.0,0.0,39.0,0.0
chr1_16291784_16292062,5.060541,1.684026,0.0,0.0,7.086998,3.473936,6.80495,7.514036,0.0,21.0,0.0
chr1_16292565_16293101,5.060541,1.684026,9.874291,0.0,8.739689,3.473936,6.80495,7.514036,0.0,26.5,3.360426
chr1_162954567_162954830,17.441206,0.0,7.548863,0.0,9.49141,0.0,11.290816,0.0,0.0,94.0,0.0
chr1_163005587_163006022,5.970372,0.0,3.929718,0.0,8.61481,0.0,7.991542,0.0,0.0,32.0,0.0
chr1_163006587_163006657,5.970372,0.0,0.0,0.0,8.61481,0.0,7.991542,0.0,0.0,0.0,0.0
chr1_163844797_163845064,9.639375,0.0,7.335906,0.0,13.664036,0.0,8.614195,0.0,0.0,43.0,4.646469
chr1_16478939_16479163,29.421194,2.118699,22.916497,0.0,13.106169,5.646207,20.670754,15.519053,2.544716,46.0,27.616974
chr1_16479299_16479465,29.421194,2.118699,22.916497,0.0,13.106169,5.646207,20.670754,15.519053,2.544716,0.0,27.616974
chr1_16499761_16499895,18.272264,0.0,9.813689,0.0,9.37282,0.0,11.718748,0.0,0.0,34.0,0.0
chr1_16502532_16502678,18.272264,0.0,9.813689,0.0,7.710187,0.0,11.718748,0.0,0.0,93.0,0.0
chr1_16508402_16508642,32.596896,0.0,20.414609,0.0,12.205678,0.0,11.718748,0.0,0.0,151.0,0.0
chr1_165797615_165798367,28.645321,2.805053,43.296281,0.0,18.627747,1.733513,7.253171,13.685178,9.649277,51.5,36.943659
chr1_165823413_165823808,9.959032,2.805053,0.0,0.0,0.0,1.733513,10.1268605,13.685178,0.0,23.0,0.0
chr1_165868061_165868423,50.555752,0.0,22.865456,0.0,7.021349,2.515182,19.984298,13.685178,0.0,32.0,0.0
chr1_16677236_16677843,15.154136,1.917837,22.228315,0.0,21.323784,0.0,8.71245,6.007426,0.0,22.0,27.681933
chr1_167683554_167683813,12.024674,0.0,19.368902,2.774314,24.408527,0.0,4.440428,4.932466,27.902937,58.0,43.323301
chr1_167766380_167766616,7.192634,0.0,0.0,0.0,6.7516135,2.463812,7.879472,0.0,0.0,30.0,0.0
chr1_168050664_168051125,10.200463,1.858337,0.0,0.0,0.0,5.962194,6.698089,0.0,35.920134,33.0,0.0
chr1_168149052_168149361,13.225756,0.0,24.149411,0.0,17.536068,2.466299,10.286415,8.701957,0.0,0.0,34.089459
chr1_16826315_16826438,12.424537,0.0,14.165427,2.924639,8.541703,0.0,11.047583,0.0,0.0,43.0,13.756714
chr1_170669976_170670263,7.094314,0.0,0.0,0.0,0.0,0.0,10.808641,0.0,0.0,26.0,0.0
chr1_170677232_170677374,8.7918895,0.0,7.359638,0.0,9.07633,0.0,8.13048,0.0,0.0,118.0,5.385798
chr1_1714020_1714715,7.10977,3.621084,5.200075,0.0,7.953164,3.613637,6.307374,16.996735,2.013776,38.333333333333336,7.4596
chr1_171407653_171408026,9.119693,0.0,0.0,0.0,0.0,0.0,4.426234,0.0,0.0,40.0,0.0
chr1_171712214_171712716,13.129074,1.180794,30.633034,0.0,20.010791,1.742331,6.392189500000001,2.594427,0.0,27.0,28.116403
chr1_172150675_172151005,8.618132,0.0,8.70938,0.0,12.431441,0.0,5.582812,0.0,0.0,67.0,8.859945
chr1_172291507_172291926,26.457368,0.0,19.150257,0.0,16.746392,0.0,10.937917,0.0,14.399907,86.33333333333333,7.678443
chr1_17231253_17231704,59.330939,0.0,57.246109,0.0,18.158951,0.0,9.411491,0.0,3.78116,245.0,21.85033
chr1_172327070_172327187,25.795995,0.0,19.035091,0.0,15.96839,0.0,12.725089,0.0,0.0,29.0,8.360475
chr1_172327558_172328156,25.795995,0.0,19.035091,0.0,15.96839,0.0,12.725089,0.0,0.0,97.0,8.360475
chr1_172715484_172715760,17.911,0.0,12.595779,0.0,8.079916,0.0,15.387037,0.0,0.0,113.0,8.777702
chr1_172828423_172828792,28.374093,0.0,14.794234,0.0,7.916634,0.0,10.805905,0.0,0.0,78.0,11.862836
chr1_172852442_172852809,10.799139,0.0,10.077776,0.0,10.620547,1.933484,10.589157,0.0,0.0,29.0,4.520582
chr1_172863432_172863838,26.032469,0.0,8.708566,0.0,11.1944225,1.933484,13.265303,3.477631,0.0,7.0,0.0
chr1_172878579_172879356,26.032469,0.0,14.433938,0.0,8.607186,1.933484,13.265303,0.0,1.776049,65.0,6.1913195
chr1_172882769_172883147,26.032469,0.0,7.049066,0.0,5.708771,1.933484,13.265303,0.0,1.776049,0.0,2.682027
chr1_172887147_172887473,26.032469,0.0,8.988721,0.0,5.708771,1.933484,13.265303,0.0,0.0,95.0,2.682027
chr1_172888696_172888994,26.032469,0.0,8.988721,0.0,5.708771,1.933484,13.265303,3.196895,0.0,0.0,2.682027
chr1_172900674_172900969,21.357261,0.0,13.163671,0.0,7.997507,1.933484,11.426916,1.643555,0.0,0.0,0.0
chr1_172903010_172903534,21.357261,0.0,13.163671,0.0,7.997507,1.933484,11.426916,1.643555,0.0,185.0,4.391531
chr1_172917653_172917863,29.417861,0.0,11.363876,0.0,8.512237,1.933484,12.256425,2.746613,0.0,58.0,4.299283
chr1_172938789_172938985,5.830928,0.0,0.0,0.0,0.0,0.0,10.504928,0.0,0.0,0.0,0.0
chr1_172959872_172960111,4.837618,0.0,3.808876,0.0,8.864799,0.0,5.915434,0.0,0.0,28.0,0.0
chr1_173081389_173081497,6.728461,0.0,0.0,0.0,12.064968,0.0,8.510642,0.0,0.0,45.0,0.0
chr1_173091914_173092434,9.577692,0.0,13.011068,0.0,10.814763,0.0,7.385393,0.0,0.0,31.0,11.328817
chr1_173092552_173092771,9.577692,0.0,13.011068,0.0,10.814763,0.0,7.385393,0.0,0.0,0.0,11.328817
chr1_173164805_173165199,21.911331,1.774146,0.0,0.0,9.264631,3.633194,7.7663325,10.298264,0.0,0.0,0.0
chr1_173398914_173399297,12.257699,0.0,5.518993,0.0,12.152978,0.0,11.202018,0.0,28.235428,48.0,5.027486
chr1_173447359_173447668,10.262814,1.684421,14.730698,0.0,17.57911,0.0,8.456852,4.210518,0.0,42.0,19.917301
chr1_17454855_17455288,13.935164,0.0,15.1845355,0.0,4.94911,0.0,11.112823,0.0,0.0,179.0,0.0
chr1_174937322_174937525,8.338635,0.0,5.7883215,0.0,7.387432,0.0,7.974208,0.0,0.0,34.0,7.84539
chr1_175160901_175161109,7.928174,0.0,18.562033,0.0,13.656966,2.48086,5.234897,1.743999,0.0,13.0,18.921149
chr1_175568488_175568642,20.525883,0.0,7.845544,2.49822,7.571509,0.0,11.541602,0.0,4.018478,0.0,4.517582
chr1_17578205_17578469,9.907735,0.0,0.0,0.0,3.530541,0.0,8.214386,0.0,0.0,41.0,0.0
chr1_176174471_176174980,13.068673,1.529621,25.205816,2.173867,20.185607,0.0,8.3300445,5.210386,0.0,24.0,40.602454
chr1_177896186_177896486,22.980184,0.0,8.15985,0.0,10.225638,0.0,12.904477,0.0,0.0,54.0,3.925203
chr1_178157578_178157966,4.281583,1.276231,9.451871,0.0,16.75532,0.0,6.0613685,3.081044,0.0,17.0,10.350442
chr1_178207948_178208160,10.518192,1.276231,4.270032,0.0,9.536181,0.0,7.7391615,2.141173,0.0,40.0,0.0
chr1_178231351_178231525,7.409377,1.276231,5.569183,0.0,8.590185,0.0,3.555727,1.598824,0.0,48.0,0.0
chr1_179110934_179111289,24.513957,2.608557,44.944759,0.0,14.588736,4.49852,0.0,7.296367,0.0,72.0,50.240218
chr1_179160106_179160405,8.690764,2.608557,0.0,0.0,13.048286,0.0,9.370094,7.296367,0.0,37.0,10.480051
chr1_180120187_180120425,18.319667,0.0,16.801378,0.0,15.378127,2.963007,12.467133,4.950179,0.0,0.0,13.2190725
chr1_181056649_181057124,9.626443,0.0,18.647557,2.563643,17.921541,0.0,9.24351,16.992105,0.0,0.0,36.091289
chr1_181060502_181060611,9.626443,4.014901,18.647557,0.0,17.921541,5.426284,9.142679,16.992105,0.0,0.0,36.091289
chr1_181068595_181069000,11.046915,0.0,0.0,0.0,9.23063,0.0,12.250171,0.0,0.0,26.0,0.0
chr1_181074349_181074924,11.145548,0.0,15.972578,0.0,9.23063,0.0,12.250171,0.0,0.0,156.0,10.241535
chr1_181075648_181075933,11.145548,0.0,15.972578,0.0,9.23063,0.0,12.250171,0.0,0.0,16.0,10.241535
chr1_181104473_181105818,13.209674,0.0,9.987816666666667,0.0,9.153754,0.0,6.686812,0.0,19.22951,33.0,0.0
chr1_181110732_181111003,8.130804,0.0,0.0,0.0,9.530401,0.0,5.275315,0.0,0.0,26.0,0.0
chr1_181122099_181122260,4.665881,0.0,0.0,0.0,7.57547,0.0,6.8862815,0.0,21.733353,134.0,0.0
chr1_1814762_1815124,9.9915305,3.621084,0.0,0.0,0.0,3.613637,12.642277,16.996735,0.0,16.0,0.0
chr1_182998797_182999044,9.172197,2.838177,9.748343,0.0,12.0156945,2.331403,7.481192,9.610679,0.0,29.0,3.387752
chr1_183129116_183129507,3.292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183132366_183132749,3.292725,0.0,5.187183,0.0,6.132668,0.0,11.925106,0.0,0.0,35.0,0.0
chr1_183133608_183133779,3.292725,0.0,5.187183,0.0,6.132668,0.0,11.925106,0.0,0.0,44.0,0.0
chr1_183149947_183150219,13.869683,0.0,9.241273,0.0,9.152127,0.0,12.043004,0.0,12.444771,93.0,0.0
chr1_183161027_183161375,3.292725,0.0,0.0,0.0,0.0,0.0,7.0091095,0.0,0.0,26.0,0.0
chr1_183239968_183240242,12.148189,0.0,5.791095,0.0,6.372057,0.0,11.923124,0.0,0.0,99.0,0.0
chr1_183241451_183241867,9.5434125,0.0,9.477556,0.0,5.079323,0.0,11.122238,0.0,0.0,41.0,0.0
chr1_183248987_183249454,10.320897,0.0,0.0,0.0,0.0,0.0,7.709085,0.0,0.0,0.0,0.0
chr1_183577563_183577895,5.191206,0.0,0.0,0.0,4.342368,0.0,6.582323,0.0,0.0,16.0,0.0
chr1_183578502_183578873,5.191206,0.0,0.0,0.0,4.342368,0.0,6.582323,0.0,26.138626,15.0,0.0
chr1_183776671_183777014,17.540887,2.418643,33.668387,0.0,17.208969,3.281734,6.353694,5.290673,0.0,0.0,33.034165
chr1_183811794_183811833,11.760778,2.418643,10.270681,0.0,12.326155,3.281734,11.054621,4.078308,0.0,48.0,5.419974
chr1_183846576_183846867,29.347318,0.0,9.467441,0.0,6.987125,3.281734,12.965077,0.0,0.0,41.0,8.095964
chr1_1840449_1840835,9.08579,0.0,9.38278,0.0,13.46124,0.0,0.0,0.0,21.857543,152.0,8.044628
chr1_184265554_184265938,8.256334,0.0,5.518993,0.0,9.420047,0.0,6.726032,0.0,0.0,142.0,4.852978
chr1_184724887_184725142,14.185876,1.179217,24.874727,2.141006,21.387546,3.208499,10.16016,0.0,0.0,0.0,36.974762
chr1_185127324_185127657,15.612726,1.373874,28.145736,0.0,17.678832,2.408949,7.455405333333332,0.0,0.0,0.0,39.384129
chr1_185344563_185345243,35.723205,0.0,17.572316,0.0,12.661947,0.0,13.699742,3.079415,0.0,30.5,0.0
chr1_185346055_185346679,35.723205,0.0,0.0,0.0,12.661947,0.0,13.699742,0.0,0.0,14.0,0.0
chr1_185536131_185536449,13.090594,0.0,4.981633,0.0,8.045711,0.0,9.459568,0.0,0.0,58.0,0.0
chr1_186585602_186586032,1.713751,0.0,0.0,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186587444_186588060,1.713751,0.0,0.0,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186590040_186590634,1.713751,0.0,0.0,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186625019_186625399,10.661937,0.0,0.0,0.0,12.607209999999998,0.0,10.769961,0.0,0.0,29.0,0.0
chr1_186943840_186944382,26.55994,0.0,16.576409,0.0,12.254367,2.329092,7.567408,0.0,0.0,161.0,10.951734
chr1_186947742_186948198,26.55994,0.0,16.576409,0.0,12.254367,2.329092,7.567408,4.043839,0.0,19.0,10.616907
chr1_187996792_187997117,17.894631,0.0,10.010281,0.0,12.790994,0.0,9.548876,0.0,0.0,99.0,8.418787
chr1_192458942_192459176,7.668568,0.0,6.009299,0.0,0.0,0.0,7.054842,0.0,0.0,97.0,0.0
chr1_192481549_192481949,3.925216,0.0,0.0,0.0,5.8643885,0.0,11.068404,0.0,0.0,9.0,0.0
chr1_192487767_192488105,5.146424,0.0,0.0,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19248887_19249092,30.804965,0.0,15.039956,0.0,7.902663,2.422092,16.896879,9.862146,6.145256,66.0,0.0
chr1_192490879_192491144,6.552116,0.0,0.0,0.0,5.858045000000001,0.0,9.714106,0.0,0.0,25.0,0.0
chr1_192500254_192500504,9.868819,0.0,19.969171,0.0,6.201271,0.0,10.6509,0.0,0.0,111.0,4.600466
chr1_192505450_192505712,5.146424,0.0,0.0,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192514282_192514417,9.559513,0.0,26.518106,0.0,6.734215000000001,0.0,9.969175,0.0,0.0,0.0,10.704356
chr1_192519890_192520690,4.20052,0.0,0.0,0.0,3.038398,0.0,9.778463,0.0,0.0,15.0,0.0
chr1_192521878_192522349,5.146424,0.0,0.0,0.0,5.893060500000001,0.0,7.993608,0.0,0.0,17.0,0.0
chr1_192524105_192524371,5.146424,0.0,0.0,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19253034_19253391,30.804965,0.0,15.039956,0.0,7.902663,2.422092,16.896879,9.862146,5.846428,190.0,9.398309333333334
chr1_19274997_19275345,19.429336,1.977873,13.804455,0.0,14.033217,2.422092,9.512404,9.862146,0.0,0.0,8.38358
chr1_19276270_19276542,19.429336,0.0,13.804455,0.0,14.033217,2.422092,9.512404,9.862146,9.924836,30.0,8.38358
chr1_19277155_19277462,19.429336,0.0,13.804455,2.405212,14.033217,2.422092,9.512404,9.862146,0.0,0.0,8.38358
chr1_192776947_192777226,33.211627,0.0,34.890045,0.0,20.924163,0.0,8.820359,0.0,14.869077,98.0,33.909741
chr1_19278388_19278892,19.429336,0.0,13.804455,2.405212,14.033217,2.422092,9.512404,9.862146,0.0,0.0,8.38358
chr1_19280139_19280583,19.429336,0.0,23.738381,2.405212,16.740393,2.422092,9.512404,9.862146,0.0,0.0,25.32037
chr1_192921207_192921501,10.307939,0.0,11.501297,0.0,13.01569,0.0,9.705774,0.0,0.0,130.0,3.128057
chr1_19336477_19336714,22.286785,0.0,8.736359,2.405212,5.616154,0.0,14.960208,0.0,0.0,67.0,0.0
chr1_193583968_193584211,10.583192,0.0,0.0,0.0,10.5738695,0.0,9.113044,0.0,0.0,56.0,0.0
chr1_19762527_19762798,9.1240945,3.613788,7.070136,0.0,6.639824,3.107168,14.050763,10.298013,0.0,27.0,0.0
chr1_19778785_19779174,7.3274345,3.613788,0.0,0.0,0.0,3.107168,12.596695,10.298013,0.0,13.0,0.0
chr1_19794978_19795283,7.639917,3.613788,4.766301,0.0,6.5279,3.107168,11.345129,10.298013,0.0,0.0,3.293538
chr1_19803336_19803680,17.317706,3.613788,6.214216,0.0,11.348369,3.107168,11.202586,10.298013,0.0,116.0,10.397837333333332
chr1_19803913_19804113,17.317706,3.613788,6.214216,0.0,11.348369,3.107168,11.202586,10.298013,0.0,0.0,9.30855
chr1_19804974_19805167,17.317706,3.613788,3.349384,0.0,11.348369,3.107168,11.202586,10.298013,0.0,0.0,0.0
chr1_198090244_198090551,8.203972,0.0,0.0,0.0,4.176878,0.0,6.874415,0.0,0.0,20.0,0.0
chr1_198092315_198092633,9.94726,0.0,5.791429,0.0,11.229555,0.0,6.874415,0.0,0.0,24.5,4.375636
chr1_198124316_198124670,16.857053,2.956785,18.535406,0.0,19.558405,0.0,6.975918,6.662263,0.0,55.0,40.097284
chr1_198128112_198128944,16.857053,2.956785,18.535406,0.0,19.558405,2.029491,6.975918,6.662263,0.0,103.0,40.097284
chr1_198136529_198137056,8.905166,2.956785,0.0,0.0,5.65107,2.029491,6.975918,6.662263,0.0,23.0,0.0
chr1_19832322_19832519,10.526686,0.0,3.349384,0.0,10.523981,0.0,10.687915,0.0,0.0,0.0,0.0
chr1_198650930_198651643,4.222108,0.0,5.451143,0.0,8.190785,0.0,6.17549,0.0,0.0,41.0,7.626109
chr1_198850238_198850638,12.393159,2.61759,0.0,0.0,7.948562,3.437506,10.4173215,9.997791,0.0,46.0,0.0
chr1_198887897_198888318,5.2167665,2.61759,0.0,0.0,8.034162666666667,3.437506,8.318662,9.997791,0.0,23.0,1.887999
chr1_198889384_198889935,2.679522,2.61759,0.0,0.0,8.034162666666667,3.437506,8.318662,9.997791,0.0,0.0,1.887999
chr1_198893258_198893473,2.679522,2.61759,0.0,0.0,8.096507,3.437506,3.197295,9.997791,0.0,0.0,0.0
chr1_198898987_198899513,29.991568,2.61759,0.0,0.0,15.046742000000002,3.437506,8.675882,9.997791,0.0,0.0,55.566035
chr1_198901469_198901869,29.991568,2.61759,54.926562,0.0,15.046742000000002,3.437506,8.675882,9.997791,0.0,42.0,55.566035
chr1_198903935_198904934,29.991568,2.61759,54.926562,0.0,15.046742000000002,3.437506,8.675882,9.997791,0.0,94.0,55.566035
chr1_199711776_199712042,11.680994,0.0,14.086859,0.0,8.252248,0.0,9.505472,0.0,0.0,94.0,13.248276
chr1_199826452_199826640,9.313784,0.0,0.0,0.0,4.29366,0.0,7.690054,0.0,0.0,11.0,0.0
chr1_199828633_199828987,9.313784,0.0,17.7044745,0.0,7.762118,0.0,7.690054,0.0,0.0,129.0,0.0
chr1_200122559_200122752,5.641024,0.0,3.90971,0.0,6.927994,0.0,7.061975,0.0,0.0,25.0,0.0
chr1_200321353_200321596,4.375063,0.0,0.0,0.0,12.008524,0.0,7.805764,0.0,0.0,21.0,0.0
chr1_20091332_20091506,13.887406,0.0,14.742865,0.0,8.357932,1.700148,15.8737035,0.0,0.0,0.0,0.0
chr1_201431088_201431253,5.372949,1.658593,0.0,2.630363,3.160589,0.0,6.26782,0.0,0.0,32.0,0.0
chr1_201463619_201463933,12.382137,2.077153,5.213186,2.630363,7.046987,3.755584,15.190987,12.28724,0.0,46.0,4.608584
chr1_201472589_201472996,30.207806,2.077153,30.633814,2.630363,20.202829,3.755584,15.190987,12.28724,0.0,163.0,23.447219
chr1_201515368_201515617,4.638107,2.804574,0.0,2.630363,6.501482,3.540076,11.762081,8.147016,15.041973,0.0,0.0
chr1_201520953_201521395,8.283373,2.804574,9.2057675,2.630363,7.040444,3.540076,10.493227,8.147016,0.0,20.0,0.0
chr1_201524172_201524339,8.283373,2.804574,2.801443,0.0,8.316837,3.540076,10.493227,8.147016,0.0,0.0,0.0
chr1_201540345_201540578,5.00139,2.804574,3.615715,0.0,0.0,3.540076,8.777083,8.147016,0.0,19.0,0.0
chr1_201572031_201572237,9.345318,2.804574,9.428449,0.0,6.189415,3.540076,11.619159,8.147016,0.0,36.0,0.0
chr1_201605860_201605966,7.533149,2.804574,13.877654,0.0,8.314984,3.540076,18.346879,8.147016,0.0,127.0,6.284779
chr1_201619383_201619798,6.530784,2.804574,14.383283,0.0,10.6050015,3.540076,7.599734,8.147016,0.0,64.0,9.655437
