name_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k27me3_E,Ctcf_E,H3k4me1_E,H3k79me2_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,Smc3_E,H3k36me3_E
chr1_153488459_153488748,5.3345465,0.0516,0.0,0.0,0.0,8.099981,0.0,0.0,0.0,5.869996,0.0,0.0
chr1_153504746_153504953,5.776837,0.0382,3.458871,0.0,20.639179,7.722639999999998,0.0,3.545897,0.0,2.1387810000000003,0.0,0.0
chr1_153526279_153526545,3.44289,0.0,0.0,0.0,0.0,5.812942,0.0,0.0,0.0,2.0553630000000003,0.0,0.0
chr1_153541018_153541368,11.030186,0.2089,8.099549,0.0,35.731095,9.925696,0.0,14.180519,0.0,4.6971300000000005,19.65727,0.0
chr1_153670755_153671012,8.085647999999999,0.1742,6.134742,0.0,0.0,11.570595,0.0,19.351288,0.0,6.310789,5.0746400000000005,0.0
chr1_153936554_153936861,23.70405,0.2713,19.155917,0.0,0.0,0.0,7.215474,15.021054,0.0,16.381822,0.0,2.393914
chr1_154154606_154155027,21.85191,0.2418,14.534801000000002,0.0,0.0,8.043369,18.4542815,23.2028465,4.0664085,10.811425,0.0,0.0
chr1_154299137_154299452,13.703332,0.2061,12.503962,0.0,29.454087,6.196583,5.115365,9.308934,0.0,6.1938640000000005,0.0,2.6543810000000003
chr1_154359135_154359469,12.549906,0.0777,6.9501979999999985,0.0,0.0,9.925271,0.0,11.852034,0.0,11.147926,0.0,0.0
chr1_154579303_154579782,15.982578,0.0,10.958586,0.0,3.190623,5.6305760000000005,4.752222,11.879977,2.266993,11.312209,0.0,2.994803
chr1_154582047_154582244,15.982578,0.0,10.958586,0.0,0.0,5.6305760000000005,4.752222,11.879977,2.266993,11.312209,0.0,2.994803
chr1_154910155_154910399,23.908333,0.2171,16.11692,0.0,12.82255,4.8769290000000005,0.0,32.51357,0.0,17.969960999999994,3.26227,0.0
chr1_154972628_154972915,22.503507,0.3448,16.338476999999994,0.0,5.148502,0.0,7.371045,26.480264,0.0,18.936792,4.78466,2.623149
chr1_154973036_154973200,22.503507,0.3448,16.338476999999994,0.0,6.9117025000000005,12.100361,7.371045,26.480264,0.0,18.936792,0.0,2.623149
chr1_154973335_154973935,22.503507,0.3448,16.338476999999994,0.0,7.498316333333333,0.0,7.371045,26.480264,0.0,18.936792,8.51815,2.623149
chr1_154977099_154977253,22.503507,0.0,16.338476999999994,0.0,5.148502,7.575541,7.371045,26.480264,2.114521,18.936792,0.0,2.623149
chr1_154978035_154978657,22.503507,0.0,16.338476999999994,0.0,5.148502,7.575541,7.371045,26.480264,2.114521,18.936792,0.0,2.623149
chr1_155098409_155098801,7.569878,0.0381,5.652247,0.0,0.0,7.409791,0.0,0.0,0.0,4.951281,0.0,0.0
chr1_155535083_155535193,19.543127,0.0,16.030227,0.0,0.0,3.507529,7.144127,0.0,1.8727325,13.781689499999999,0.0,2.466789
chr1_155830201_155830522,15.907218,0.0952,15.021064,0.0,0.0,7.1322185000000005,4.581077,13.355505,0.0,15.969242,0.0,2.9094900000000004
chr1_155944562_155945214,24.5104,0.0,16.639654,0.0,0.0,7.121954,19.156934,21.166488,2.06696,16.391778,0.0,7.117882000000001
chr1_155945743_155946196,24.5104,0.1103,16.639654,0.0,0.0,7.121954,19.156934,21.166488,2.06696,16.391778,0.0,3.5203010000000003
chr1_155946363_155946660,24.5104,0.1103,16.639654,0.0,0.0,7.121954,19.156934,21.166488,2.06696,16.391778,0.0,3.5203010000000003
chr1_156073142_156073699,11.493859,0.0,0.0,0.0,0.0,9.7319945,0.0,16.677581,0.0,10.255473,0.0,0.0
chr1_156073854_156074351,11.493859,0.0368,8.032917999999999,0.0,0.0,9.7319945,3.59425,16.677581,0.0,10.255473,0.0,0.0
chr1_156074715_156075305,11.493859,0.0521,8.032917999999999,0.0,0.0,9.7319945,6.859502,16.677581,0.0,10.255473,0.0,0.0
chr1_156089405_156089622,18.023134,0.1055,10.140603,0.0,0.0,7.780497,10.124754,20.589266,2.303926,12.832551,0.0,2.590994
chr1_156095033_156095181,18.023134,0.0,10.140603,0.0,0.0,7.780497,10.124754,20.589266,2.303926,12.832551,0.0,2.590994
chr1_15616896_15617243,7.406739,0.0349,0.0,2.749009,0.0,6.6115509999999995,0.0,7.893744,2.074352,0.0,0.0,0.0
chr1_156251648_156251762,28.037727,0.0,22.516229,0.0,9.236582,6.501678500000001,17.6102,18.578437,3.672655,20.886306,0.0,3.087077
chr1_156426931_156427503,12.490165,0.2238,8.506999,2.29457,7.1998419999999985,8.660459,0.0,14.950524,2.227335,9.850049,0.0,0.0
chr1_156468556_156468776,11.627817,0.0341,8.849872999999997,0.0,3.596688,10.191424,7.354539999999999,13.176635,2.227335,10.092188,0.0,2.2472380000000003
chr1_156472693_156472952,11.627817,0.0294,6.7884804999999995,0.0,3.596688,8.982853,0.0,13.176635,2.227335,10.092188,0.0,2.2472380000000003
chr1_156473111_156473378,11.627817,0.0,3.3183620000000005,0.0,3.596688,8.982853,0.0,13.176635,2.227335,10.092188,0.0,2.2472380000000003
chr1_156474686_156475018,11.627817,0.1848,3.3183620000000005,0.0,3.596688,8.982853,0.0,13.176635,2.227335,10.092188,0.0,0.0
chr1_156494222_156494678,7.5904880000000015,0.0511,4.889381,0.0,0.0,7.592419,0.0,8.42327,0.0,3.59542,0.0,2.397973
chr1_15649550_15649749,10.010284,0.0609,10.03657,2.749009,39.438069,5.324796,0.0,6.804198,3.402016,5.265865,0.0,0.0
chr1_156541089_156541488,23.068997,0.0261,18.465397,0.0,4.423363,8.831881,4.261543,7.651863,0.0,9.651884,0.0,2.397973
chr1_156586355_156586564,15.787323,0.1637,5.810848,0.0,9.387202,6.3867980000000015,0.0,0.0,9.846078,0.0,4.34969,0.0
chr1_156629760_156630406,26.222391,0.4922,15.497303,0.0,37.496055,6.244612,10.962178,47.678016,5.361699,25.826603,11.72001,2.476642
chr1_156645551_156645913,9.019497,0.0438,0.0,0.0,0.0,5.643192333333333,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156663993_156664153,8.716217,0.2182,6.4209580000000015,0.0,10.043081,5.9864525,2.586711,11.969885,0.0,5.808226,0.0,0.0
chr1_156676478_156676824,16.339112,0.3018,11.370282,0.0,34.604599,6.0375000000000005,0.0,4.180601,1.529259,7.085014,0.0,0.0
chr1_156718467_156719136,27.35617,0.0,23.288018,0.0,0.0,5.815073,35.612758,20.709343,4.794242,26.807301,0.0,3.249546
chr1_156719450_156719815,27.35617,0.0464,23.288018,0.0,3.7517,5.815073,35.612758,20.709343,4.794242,26.807301,0.0,3.249546
chr1_156781780_156782101,12.666449,0.0,8.596228,0.0,0.0,8.257671,6.082495,10.4247,0.0,8.945952,0.0,3.174042
chr1_156864713_156865066,6.495885,0.1417,9.297162666666667,0.0,0.0,9.4504185,0.0,7.5808490000000015,0.0,4.661794,0.0,0.0
chr1_156895977_156896091,4.583679,0.0977,3.023534,0.0,0.0,6.754608,0.0,0.0,0.0,3.4008355000000003,0.0,0.0
chr1_157106691_157107326,19.486709,0.0369,15.185119,0.0,4.060389,4.700815,11.029716,10.606468,1.808119,13.69537,0.0,5.122906
chr1_157124774_157125221,7.618626,0.1002,6.984473,2.415609,5.7942290000000005,7.2980800000000015,0.0,3.079396,1.568781,3.63146,5.00214,0.0
chr1_157244599_157245063,12.229024,0.0643,7.2204380000000015,0.0,0.0,7.947373,0.0,10.286207,0.0,6.432151,0.0,0.0
chr1_157245880_157246130,12.229024,0.0,7.2204380000000015,0.0,0.0,7.947373,0.0,10.286207,0.0,6.432151,0.0,0.0
chr1_157246189_157246519,12.229024,0.0,7.2204380000000015,0.0,0.0,7.947373,0.0,10.286207,0.0,6.432151,0.0,0.0
chr1_157248443_157248858,12.229024,0.1728,7.2204380000000015,0.0,4.423363,7.947373,2.7712,10.17687,0.0,6.432151,0.0,0.0
chr1_157249264_157249609,12.229024,0.1728,7.2204380000000015,0.0,4.423363,7.947373,2.7712,10.17687,0.0,6.432151,0.0,0.0
chr1_15738146_15738632,11.212594,0.0271,8.573425,2.661598,3.558984,7.7043935,4.0933245000000005,0.0,2.282369,5.845814,0.0,1.794497
chr1_15738661_15738986,11.212594,0.0353,0.0,2.661598,3.558984,8.0314265,4.0933245000000005,0.0,2.282369,0.0,0.0,1.794497
chr1_15742467_15743324,7.971178,0.1085,0.0,2.661598,3.558984,8.66796,2.031343,9.680704,5.234592500000001,0.0,0.0,1.794497
chr1_158117571_158117948,8.918916000000003,0.0,0.0,1.342068,0.0,4.8873505,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158147244_158147839,7.639464999999999,0.2543,4.379193,1.342068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158659017_158659128,8.338104,0.0574,6.133552,0.0,0.0,2.396755,5.122169,9.891242,0.0,2.875607,0.0,4.907953
chr1_158788454_158788632,7.614924,0.0,7.2690465,0.0,0.0,7.9124979999999985,0.0,12.000931,0.0,8.782491,0.0,0.0
chr1_158789355_158789655,7.614924,0.0722,7.309178000000001,0.0,0.0,7.9124979999999985,0.0,12.000931,0.0,8.782491,0.0,0.0
chr1_15946733_15946892,14.657012,0.028,15.729329000000002,0.0,0.0,8.005839,20.611682,13.782608999999999,3.285906,14.95305,0.0,4.688136
chr1_159859603_159860031,9.548346,0.0877,0.0,0.0,0.0,5.2317295,0.0,8.589369999999999,0.0,0.0,0.0,0.0
chr1_159880076_159880706,6.091599,0.1581,2.993498,0.0,0.0,5.6622025,0.0,10.100856,2.447405,3.64393,0.0,0.0
chr1_159892447_159892988,25.933196,0.338,17.419249,0.0,2.009014,4.698917000000002,27.205518,31.646756,2.447405,25.343371,0.0,3.491019
chr1_16007283_16007579,4.432302,0.0,0.0,0.0,0.0,5.064906,0.0,2.622025,2.060916,0.0,0.0,2.34737
chr1_160332348_160332525,12.949806,0.1051,1.7670279999999998,0.0,0.0,7.414401,0.0,9.124075999999999,0.0,5.5450040000000005,0.0,4.047837
chr1_160345693_160345986,9.108217,0.0414,3.2609375,0.0,0.0,7.602197,0.0,6.292138999999999,0.0,5.5282339999999985,0.0,0.0
chr1_160407857_160407975,6.483282,0.0,7.0804125,0.0,0.0,4.553272,0.0,7.509464,0.0,7.488966,0.0,0.0
chr1_160510042_160510238,9.653917,0.2364,4.7548965,0.0,10.975262,11.169992,0.0,39.951305,0.0,14.664905,0.0,1.862369
chr1_160537909_160538272,7.605819,0.0412,4.5575980000000005,0.0,0.0,7.839238000000001,0.0,10.228155,0.0,4.140848,0.0,1.6501130000000002
chr1_160544770_160545265,3.672397,0.0266,0.0,0.0,0.0,7.021767,0.0,6.610668499999999,0.0,3.076143,0.0,1.6501130000000002
chr1_160546217_160546501,3.672397,0.0,0.0,0.0,0.0,7.021767,0.0,3.621483,0.0,2.196376,0.0,1.6501130000000002
chr1_160696081_160696317,6.053935,0.1072,8.624873,2.000071,31.792634000000003,5.497527,0.0,11.287012,0.0,4.862924,17.79341,0.0
chr1_160713171_160713322,4.427857,0.026,0.0,2.225977,0.0,4.201099,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160737478_160737714,12.5003,0.0,0.0,1.943327,0.0,4.508632,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160881277_160881698,7.244296,0.0291,0.0,1.971543,0.0,10.5570695,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160982920_160983992,14.908153,0.2045,13.784498,0.0,0.0,7.40948,6.607522,22.595116,0.0,25.039078,0.0,10.135843
chr1_160989381_160990254,24.298369,0.0,19.320353,0.0,10.713467,7.7223825,6.607522,20.068851,8.021392,16.636617,0.0,0.0
chr1_161037907_161038726,9.8797315,0.0835,0.0,0.0,0.0,5.8063699999999985,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161170260_161170636,15.447302,0.0514,10.993375,0.0,0.0,9.174796,6.065919,25.275388,0.0,11.508502,0.0,3.4079
chr1_161170933_161171185,15.447302,0.0514,10.993375,0.0,0.0,9.174796,6.065919,25.275388,0.0,11.508502,0.0,3.4079
chr1_161352257_161352597,4.454482,0.0,0.0,0.0,10.71066,2.8798220000000003,0.0,0.0,0.0,2.926733,10.87423,0.0
chr1_161359666_161360218,18.830756,0.3502,12.047399,0.0,0.0,5.058337000000001,0.0,39.120386,0.0,16.354767499999998,9.2431,0.0
chr1_161469487_161469783,12.913541,0.0,0.0,0.0,0.0,4.308351999999998,5.532488,16.3678,0.0,7.5302099999999985,0.0,1.96325
chr1_161500608_161500899,9.0192675,0.2219,9.0185655,0.0,10.63094,0.0,0.0,15.254894,0.0,12.9603895,5.28177,0.0
chr1_161502624_161502920,9.0192675,0.0,9.0185655,0.0,0.0,6.6805759999999985,0.0,15.254894,0.0,12.9603895,0.0,0.0
chr1_161582212_161582506,13.032256,0.2669,20.154016,0.0,0.0,0.0,0.0,12.937818,0.0,13.894128,10.33052,0.0
chr1_161591982_161592107,15.159275,0.0339,12.402524,0.0,0.0,6.556512,6.674559,17.708786,0.0,13.693310999999998,0.0,0.0
chr1_16176617_16176801,22.941919,0.0422,19.52512,0.0,0.0,3.7195685,11.256513,23.078839,2.527798,23.767772,0.0,3.802542
chr1_16212759_16213091,14.462297,0.1619,6.5052265,0.0,0.0,4.52277,11.256513,26.448658,2.527798,9.043134,0.0,3.802542
chr1_162377799_162377882,8.382036,0.0,0.0,0.0,0.0,7.212464,1.665202,0.0,0.0,3.558681,0.0,2.111656
chr1_162603017_162603226,13.106457,0.0,4.465324,0.0,0.0,6.568624000000002,0.0,0.0,0.0,3.462613,0.0,4.174439
chr1_16276028_16276482,15.684456,0.1717,8.164403,0.0,3.423471,13.535719,11.256513,25.013934,2.527798,14.836238,0.0,3.802542
chr1_16277350_16278224,15.684456,0.0476,8.164403,0.0,8.851604,13.535719,11.256513,25.013934,2.527798,14.836238,0.0,3.802542
chr1_16339773_16339933,11.797815,0.2069,7.333886,0.0,0.0,5.457924,0.0,13.902970000000002,0.0,6.1622085,0.0,0.0
chr1_16342592_16343008,11.797815,0.0,0.0,0.0,0.0,5.457924,0.0,13.902970000000002,0.0,6.1622085,0.0,0.0
chr1_164717528_164717907,4.927239,0.0,0.0,1.4874969999999998,0.0,6.513828,0.0,0.0,1.138636,0.0,0.0,0.0
chr1_164723371_164723492,3.204768,0.0,0.0,1.4874969999999998,0.0,3.151752,0.0,0.0,1.138636,4.239761,0.0,0.0
chr1_16499761_16499895,16.944684,0.109,10.666488,0.0,0.0,12.52165,0.0,22.361597,0.0,9.937783,0.0,0.0
chr1_165797615_165798367,27.743192,0.1598,14.2154225,0.0,5.767246,7.386994,10.133366,23.034614,2.521264,21.2752795,3.06455,3.038769
chr1_165823413_165823808,11.468149,0.0,4.438294,0.0,0.0,7.386994,10.133366,0.0,2.521264,7.613776,0.0,3.038769
chr1_16677236_16677843,21.328409,0.0,15.549541,0.0,0.0,5.048597,8.12423,31.264889,2.409979,27.401735,0.0,2.766957
chr1_167416859_167417570,8.486687,0.0366,0.0,2.955787,9.630031,7.149661,0.0,0.0,1.7859080000000005,0.0,0.0,0.0
chr1_167423404_167424221,13.579307,0.1056,10.763173,9.093055666666666,0.0,4.313566000000002,0.0,0.0,1.7859080000000005,0.0,0.0,0.0
chr1_167424728_167425462,13.579307,0.1056,10.763173,2.955787,0.0,4.313566000000002,0.0,0.0,1.7859080000000005,7.798057000000001,0.0,0.0
chr1_167461792_167462175,9.446095,0.0,4.582639,2.955787,0.0,6.570053999999999,0.0,0.0,1.7859080000000005,6.852838,0.0,0.0
chr1_167485764_167486128,9.560004,0.0,0.0,2.955787,3.889686,5.925994,0.0,6.377022,1.7859080000000005,1.541685,0.0,0.0
chr1_167486210_167486705,9.560004,0.1325,6.731022,2.955787,3.889686,5.925994,0.0,6.377022,1.7859080000000005,4.8094365,0.0,0.0
chr1_167518258_167518508,22.946258,0.0319,16.190623000000002,0.0,4.411074,6.786552,14.506068,14.990872,1.7859080000000005,8.7737815,0.0,6.549716
chr1_167520671_167521013,22.946258,0.0256,16.190623000000002,0.0,4.411074,6.786552,14.506068,14.990872,1.7859080000000005,8.7737815,0.0,6.549716
chr1_167570801_167571053,5.499069,0.0383,0.0,0.0,0.0,4.549855,0.0,7.243671000000001,0.0,3.673058,0.0,0.0
chr1_167586596_167587245,21.304519,0.0952,7.7387,0.0,4.077102,6.757217999999999,5.1938559999999985,9.638742,0.0,8.059388499999999,0.0,3.281601
chr1_167602083_167602470,24.247789,0.0,16.347554000000002,0.0,1.578167,6.757217999999999,9.878600333333333,41.522447,2.262257,15.850329,0.0,3.281601
chr1_167683554_167683813,26.540748,0.0896,26.665306,0.0,20.688802,4.9096910000000005,5.3374760000000006,27.232077,0.0,31.656090000000006,3.91925,3.281601
chr1_167730247_167730494,9.911058,0.0,9.885651,0.0,0.0,10.130384,5.3374760000000006,16.603922,1.974228,6.2038525,0.0,3.281601
chr1_167954240_167954407,17.981804999999994,0.0268,6.275308,0.0,0.0,6.308283,5.998621,7.577036,0.0,5.086162,0.0,3.623869000000001
chr1_168149052_168149361,28.847117,0.0317,23.480519,0.0,13.221407999999998,0.0,8.498159,20.578227,0.0,17.901797,0.0,3.103046
chr1_16826315_16826438,15.042009,0.3491,16.121109,0.0,0.0,9.62631,0.0,9.607697,0.0,10.856689,0.0,0.0
chr1_168338134_168338331,4.230131,0.0243,0.0,0.0,0.0,7.749557500000001,0.0,0.0,0.0,1.618258,0.0,0.0
chr1_168368318_168368620,11.350913,0.0851,6.9107389999999995,0.0,0.0,7.601135,0.0,4.807105,0.0,1.748101,0.0,0.0
chr1_168440429_168440721,4.92485,0.0,4.989542,0.0,0.0,7.893839999999999,0.0,5.975594,1.802703,10.98711,0.0,1.906782
chr1_17019394_17019738,4.005054,0.0,0.0,0.0,0.0,2.308249,0.0,0.0,2.291036,0.0,0.0,0.0
chr1_1714020_1714715,17.686485,0.1271,11.384598,0.0,0.0,10.079697,8.357634,13.864192,2.2242610000000003,13.597508,0.0,0.0
chr1_171712214_171712716,27.151018,0.0,22.467115,0.0,0.0,7.373061,6.874561999999999,20.572146,1.697497,18.414083,0.0,2.215364
chr1_17231253_17231704,17.260165,0.1411,13.542935,2.009682,5.386740499999998,7.084303,0.0,66.441711,1.97704,26.110558,0.0,0.0
chr1_172606833_172606931,10.031365,0.0636,2.592053,0.0,0.0,6.253998,0.0,11.428398,1.461859,2.744039,0.0,0.0
chr1_172631926_172632270,16.490753,0.0635,5.694818,3.1103015000000003,0.0,6.177188,0.0,7.235032,0.0,0.0,0.0,0.0
chr1_172788027_172788361,1.893298,0.0,0.0,0.0,0.0,2.953623,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172790579_172790978,3.2086770000000002,0.0348,4.653551,0.0,0.0,10.486271,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172878579_172879356,11.7551075,0.0,0.0,0.0,0.0,9.337057,0.0,8.814681,0.0,3.775053,0.0,0.0
chr1_172903010_172903534,13.896002,0.1017,3.264624,0.0,0.0,7.012233,0.0,17.478344,0.0,9.978693,0.0,3.0588515
chr1_173091914_173092434,9.065477,0.0,4.411471,1.793964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173092552_173092771,9.065477,0.0,4.411471,1.793964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173398914_173399297,19.188538,0.0765,7.2685664999999995,0.0,40.867609,8.530163,1.836657,20.49446,0.0,6.75752,4.8934,2.519137
chr1_173447359_173447668,28.688348,0.0372,23.968296,0.0,0.0,4.794754,22.201823,18.000398999999994,2.2277720000000003,20.866891,0.0,7.852989
chr1_175158150_175158288,9.673813,0.0678,4.825364,1.886926,0.0,5.6629225000000005,3.575391,4.323683,4.587718,4.447285,0.0,1.931064
chr1_175160901_175161109,17.662806,0.0,12.318135,1.886926,4.41381,5.6629225000000005,4.255776999999998,7.050252,1.911936,6.529302,0.0,1.931064
chr1_17518130_17518260,13.209657,0.0,0.0,2.009682,0.0,8.146426,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_17518941_17519138,13.458781,0.0303,7.587025,2.009682,0.0,8.146426,0.0,7.995939,1.97704,9.368076,0.0,0.0
chr1_176174471_176174980,27.234636,0.0,23.022534,0.0,0.0,3.531858,13.140234,16.175192000000006,2.098502,18.077371,0.0,2.179265
chr1_177150553_177151051,11.650184,0.1708,0.0,0.0,30.562476,0.0,0.0,0.0,0.0,0.0,9.99673,0.0
chr1_17896198_17896624,4.725074,0.1342,0.0,2.009682,0.0,6.104059,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_180200315_180200683,8.818421,0.3408,6.926819,3.390769,0.0,1.5205,0.0,0.0,2.248243,0.0,0.0,0.0
chr1_180554738_180554883,14.07313,0.0595,6.9169279999999995,0.0,0.0,8.66597,2.77481,24.169984,0.0,14.182943,0.0,1.890236
chr1_180580561_180580926,16.044741000000002,0.0825,6.039108000000001,0.0,0.0,7.233198,0.0,25.031236,0.0,15.224801,0.0,1.890236
chr1_180895607_180895967,12.844327499999999,0.095,3.052543,0.0,0.0,7.912232,0.0,9.882203,1.842754,2.6696655,0.0,0.0
chr1_181032056_181032215,4.942052,0.0,0.0,0.0,0.0,6.5450940000000015,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181056649_181057124,15.8656465,0.0371,22.146228,0.0,6.048844333333334,5.637710500000001,19.756066,18.759432,2.990341,11.058584,0.0,0.0
chr1_181060502_181060611,15.8656465,0.0,22.146228,0.0,2.484623,5.309124,19.756066,18.759432,5.919926,11.058584,0.0,5.730647
chr1_181065454_181065797,7.289733,0.0,0.0,1.542122,2.484623,6.0137874999999985,0.0,0.0,2.990341,5.365454,0.0,0.0
chr1_181068595_181069000,7.427521499999999,0.0,0.0,1.542122,2.484623,6.0137874999999985,0.0,9.402842,2.990341,5.365454,0.0,0.0
chr1_181074349_181074924,11.045494999999999,0.337,10.752412,1.542122,7.361933499999999,6.0137874999999985,0.0,16.181108,0.0,7.029419,8.69938,0.0
chr1_181075648_181075933,11.045494999999999,0.0,10.752412,1.542122,2.484623,6.0137874999999985,0.0,0.0,1.833481,7.029419,0.0,0.0
chr1_181097947_181098672,10.964314,0.0325,7.051247999999998,0.0,0.0,8.6039365,0.0,5.090277,2.393063,4.988412,0.0,0.0
chr1_181104473_181105818,10.626857,0.0692,0.0,1.6664720000000002,10.818894,5.8850620000000005,0.0,4.323683,2.393063,4.0294690000000015,11.2824,0.0
chr1_181110732_181111003,8.909174,0.0976,6.141488,1.6664720000000002,22.381939000000006,7.750251,0.0,9.06461,0.0,6.954483,6.52454,0.0
chr1_181122099_181122260,6.103514,0.221,9.944053,1.6664720000000002,30.200894,10.1652995,0.0,15.520006,0.0,4.90912,6.94742,0.0
chr1_181451162_181451821,11.335314,0.048,0.0,3.214906,0.0,0.0,0.0,0.0,1.670389,0.0,0.0,0.0
chr1_1814762_1815124,10.880832,0.0688,0.0,0.0,0.0,12.335543,6.830738,0.0,5.4138150000000005,0.0,0.0,3.396503
chr1_181998739_181999134,13.642407999999998,0.3679,10.434838,0.0,7.0299225000000005,0.0,0.0,12.136371,0.0,6.084244,14.65838,0.0
chr1_182113385_182113953,3.367631,0.027000000000000003,0.0,2.309501,0.0,6.3372,0.0,0.0,0.0,7.712780500000001,0.0,0.0
chr1_182118170_182119053,8.008646,0.0846,4.717423,2.309501,0.0,7.962219,0.0,9.7119225,0.0,5.051197,0.0,0.0
chr1_182140043_182140424,7.591069999999998,0.0,0.0,2.237973,0.0,10.143532,0.0,7.551125999999999,0.0,0.0,0.0,0.0
chr1_182228543_182228906,6.1391149999999985,0.0643,5.123241,0.0,0.0,8.155466,0.0,17.16014266666667,0.0,6.541862,0.0,8.322682
chr1_182259351_182259676,3.791576,0.0,0.0,0.0,0.0,7.346323999999999,0.0,3.168944,0.0,0.0,0.0,3.117264
chr1_182363463_182363693,17.852732999999994,0.0,9.217568,1.845396,0.0,6.259749,25.44069,10.50975,0.0,10.773169000000001,0.0,4.332351999999998
chr1_182764012_182764230,4.6600730000000015,0.0245,3.173141,1.845396,0.0,8.795508,0.0,9.125787,2.007086,0.0,0.0,5.029732
chr1_183549376_183549721,15.326344,0.0661,10.417237,1.845396,16.545556,7.329816,0.0,0.0,2.235507,0.0,6.959510000000001,0.0
chr1_183573035_183573933,5.494692,0.0623,4.497858,1.845396,0.0,8.787473,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183574112_183574386,5.494692,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183926817_183926936,3.113094,0.0,0.0,1.845396,0.0,5.286307,0.0,3.166127,0.0,0.0,0.0,3.018014
chr1_184005350_184005919,13.853178,0.0526,10.541354,0.0,4.948169,8.99827,4.052201,20.262193,0.0,8.074812,0.0,3.018014
chr1_1840449_1840835,10.177474,0.5564,7.98103,0.0,16.971951,0.0,0.0,12.2823025,2.2242610000000003,7.715367999999999,34.062909999999995,0.0
chr1_184724887_184725142,16.053174,0.0,25.082217,0.0,0.0,2.853859,5.006325,10.538111,0.0,11.6798205,0.0,3.327832
chr1_185127324_185127657,28.010016,0.0,16.757305,0.0,0.0,7.82872,7.575912,14.970656,3.085739,14.101855,0.0,2.553029
chr1_185253692_185254037,9.138301,0.1156,3.124864,0.0,6.918056,6.286402,0.0,18.905107,0.0,7.639036999999999,2.53732,3.899364
chr1_185344563_185345243,4.58726,0.0,0.0,1.921006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185374355_185374736,4.7162190000000015,0.0,1.89787,2.097551,0.0,4.3297300000000005,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192446152_192446393,10.670743,0.0,0.0,0.0,0.0,10.50122,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192776947_192777226,20.271686,0.0,15.443353,0.0,9.384511,5.4565160000000015,0.0,0.0,0.0,7.182097,0.0,0.0
chr1_192953303_192953614,2.293491,0.0,1.935484,0.0,0.0,7.371133,0.0,0.0,1.389601,3.912105,0.0,3.60815
chr1_194828218_194828283,15.631706,0.0,12.141853,0.0,0.0,0.0,7.938757000000002,11.309695,0.0,13.96676,0.0,1.744241
chr1_19794978_19795283,11.947838,0.0591,6.296786,2.0683290000000003,5.001873000000001,7.020761,4.980956,17.107092,1.97704,6.108047,4.34969,2.7723880000000003
