name_E,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E
chr1_154977099_154977253,8.176967999999999,6.746864,11.87393,0.0,16.573275,5.6330160000000005,11.200748,1.722302,0.0,0.0,5.987325
chr1_154978035_154978657,8.176967999999999,6.746864,11.87393,0.0,16.573275,5.6330160000000005,0.0,1.722302,0.0,0.0,5.987325
chr1_155098409_155098801,21.28133,0.0,14.399596,0.0,31.240339,0.0,23.561336,0.0,0.0,0.0,5.557814
chr1_15519488_15519688,4.26313,0.0,0.0,0.0,0.0,2.715599,0.0,1.677718,1.238846,0.0,0.0
chr1_155830201_155830522,17.131091,0.0,15.790328,91.0,20.594283,3.122634,24.812301,3.468808,0.0,0.0,11.3906605
chr1_15585949_15586132,19.322553,0.0,10.826555,0.0,0.0,0.0,0.0,0.0,1.238846,2.633461,10.592404
chr1_15587144_15587415,19.322553,0.0,10.826555,52.0,0.0,0.0,12.922317,0.0,1.238846,2.633461,10.592404
chr1_155944562_155945214,7.505957,2.27692,9.3948445,20.0,20.390102,8.685766000000001,14.617188,3.468808,4.712072,0.0,15.792368
chr1_155945743_155946196,7.505957,2.27692,9.3948445,24.0,20.390102,8.685766000000001,14.617188,3.468808,4.712072,0.0,15.792368
chr1_155946363_155946660,7.505957,2.27692,9.3948445,22.0,20.390102,8.685766000000001,14.617188,3.468808,0.0,0.0,15.792368
chr1_156066868_156067143,26.299448,65.84989200000001,6.7106460000000006,101.0,3.298626,2.746039,15.198052,2.035059,0.0,0.0,13.013604
chr1_156073142_156073699,40.774905,4.027803,12.453284,47.0,4.862317,3.5084720000000003,22.908839,0.0,0.0,0.0,20.131356
chr1_156073854_156074351,40.774905,4.027803,12.453284,111.0,0.0,3.5084720000000003,22.908839,0.0,0.0,0.0,20.131356
chr1_156074715_156075305,40.774905,4.027803,12.453284,23.0,0.0,3.5084720000000003,22.908839,0.0,0.0,0.0,20.131356
chr1_156089405_156089622,34.240783,0.0,13.651233,50.0,31.838488,17.742889,28.037721,5.0683235,2.068433,0.0,16.103564000000002
chr1_156095033_156095181,34.240783,0.0,13.651233,0.0,0.0,17.742889,24.673372,3.71277,2.068433,0.0,16.103564000000002
chr1_156118146_156118395,11.973662,0.0,9.32375,50.0,4.4168330000000005,0.0,5.9513690000000015,3.71277,0.0,0.0,11.628901
chr1_156251648_156251762,11.385942,0.0,20.776045,0.0,38.289347,10.4448785,32.88998,3.911909,2.174987,0.0,9.782714
chr1_156426931_156427503,18.412033,10.136133000000001,12.027136,143.0,16.857714,0.0,19.47443,3.713761,2.483787,7.425678,6.644707
chr1_156468556_156468776,51.242893,3.601282,13.585196,91.0,16.352556,7.726872,36.020656,3.713761,2.483787,0.0,10.649062
chr1_156472693_156472952,51.242893,3.601282,13.585196,169.0,16.352556,7.726872,36.020656,3.713761,2.483787,0.0,20.261663
chr1_156473111_156473378,51.242893,3.601282,13.585196,135.0,16.352556,7.726872,36.020656,3.713761,2.483787,0.0,20.261663
chr1_156474686_156475018,51.242893,3.601282,13.585196,97.0,16.352556,7.726872,36.020656,3.713761,2.483787,0.0,20.261663
chr1_156541089_156541488,10.468529,0.0,17.361721,65.0,31.372732,8.107455,16.603018,3.899904,1.533204,0.0,7.154947
chr1_156629760_156630406,19.091981,109.49829,10.826471000000002,246.0,15.374442000000002,5.415435,19.347705333333334,0.0,2.127544,0.0,14.215927
chr1_156634807_156635020,19.091981,0.0,10.826471000000002,25.0,0.0,0.0,0.0,0.0,0.0,0.0,14.215927
chr1_15664307_15664455,34.6021,0.0,9.843799,78.0,6.118368,0.0,12.41242,0.0,0.0,0.0,12.707003
chr1_156645551_156645913,7.357903999999999,0.0,13.615408,45.0,16.983669,13.497513,10.879821000000002,4.878072,3.585578,0.0,8.998157
chr1_15664580_15664866,34.6021,0.0,9.843799,57.0,6.118368,0.0,12.41242,0.0,0.0,0.0,12.707003
chr1_15666999_15667145,9.672853,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.707003
chr1_156718467_156719136,30.761242,0.0,23.066412,29.0,30.649728000000003,9.11453,35.370465,2.954972,0.0,0.0,15.979137
chr1_156719450_156719815,30.761242,0.0,23.066412,0.0,30.649728000000003,9.11453,35.370465,2.954972,0.0,0.0,15.979137
chr1_156864713_156865066,27.976829,0.0,16.738296,57.0,20.073908,10.927648,23.447138,3.4346400000000004,1.969141,4.884476,15.960468
chr1_157076072_157076782,7.9983270000000015,0.0,8.476605000000001,88.0,0.0,0.0,6.0656360000000005,0.0,0.0,3.216283,6.677961
chr1_157106691_157107326,19.460473,1.889048,17.328375,31.5,30.861172,11.740763000000001,36.983204,6.338172,1.963343,2.824786,7.919928
chr1_157124774_157125221,6.642378,0.0,4.691143,52.0,0.0,0.0,0.0,0.0,0.0,2.824786,7.779216
chr1_15738146_15738632,9.115482,0.0,11.198792999999998,21.0,14.398072,8.862623,16.8046205,2.193457,2.032855,0.0,12.020743
chr1_15738661_15738986,9.115482,0.0,11.198792999999998,37.0,14.398072,8.862623,12.371167,2.193457,2.032855,0.0,12.020743
chr1_15742467_15743324,9.115482,0.0,7.202369999999998,55.0,4.592065,8.862623,15.962198999999998,2.193457,2.032855,0.0,12.020743
chr1_157938818_157938961,9.122365,0.0,7.500081,22.0,0.0,0.0,0.0,0.0,1.450971,3.2448650000000003,11.434423
chr1_157964633_157965029,6.061308,12.632332,13.257352,21.0,16.196986,4.84971,14.696639,2.58786,1.450971,3.2448650000000003,6.1263440000000005
chr1_157980631_157980890,26.894145,0.0,11.231905,41.0,6.352403,4.84971,12.834657,2.58786,1.450971,0.0,13.925919
chr1_157989414_157989935,29.498994,0.0,14.320398999999998,70.0,6.429423,4.84971,15.260663,2.58786,1.450971,0.0,13.925919
chr1_158970513_158970716,17.826349,0.0,22.142199,103.0,17.980985999999994,4.8654720000000005,18.237345,0.0,0.0,2.415554,9.813341
chr1_158982200_158982857,14.66906,0.0,17.997264,31.0,55.53220400000001,4.8654720000000005,28.668002,0.0,2.022181,0.0,10.079559
chr1_15946733_15946892,11.399081,0.0,17.405426000000002,60.0,27.059475,14.575525,14.963492,3.572449,1.921042,0.0,15.130385
chr1_159851477_159851987,12.298053,0.0,9.328838,87.0,0.0,0.0,0.0,0.0,1.433583,0.0,10.227424
chr1_159859603_159860031,15.065605,5.818333999999999,14.914309,127.0,3.411878,0.0,6.868751,0.0,1.433583,0.0,11.410753
chr1_159880076_159880706,26.635825,0.0,6.238491000000002,211.0,7.687117,2.574969,14.931663,0.0,1.433583,0.0,13.847855
chr1_159892447_159892988,41.367001,0.0,18.971509,36.0,33.811994,23.334809,79.625015,6.460704,1.433583,0.0,9.64511
chr1_16030221_16030623,9.934826,0.0,0.0,26.0,0.0,4.350294,0.0,2.475556,1.976376,0.0,7.138496000000001
chr1_16087189_16087372,17.161394,0.0,12.636856,226.0,7.63755,6.872692,24.257157,0.0,2.096704,0.0,9.837254
chr1_160982920_160983992,44.83024,0.0,20.847511,155.5,6.528567,2.968874,18.997328,2.028005,0.0,0.0,8.419958
chr1_160989381_160990254,15.500215,9.285803,18.335773,54.5,30.255809000000006,2.968874,24.861225,0.0,0.0,0.0,8.419958
chr1_161155098_161155533,10.8078165,0.0,8.540122,226.0,3.3397360000000003,0.0,5.832342,0.0,0.0,0.0,11.941908
chr1_161155908_161155971,10.255304,0.0,8.540122,0.0,3.3397360000000003,0.0,0.0,0.0,0.0,0.0,11.941908
chr1_161170260_161170636,50.307632,5.54291,15.83506,30.5,20.317695,5.878021,16.429681,0.0,0.0,0.0,11.541374
chr1_161170933_161171185,50.307632,5.54291,15.83506,43.0,20.317695,5.878021,16.429681,0.0,0.0,0.0,11.541374
chr1_161177017_161177202,11.641091,0.0,4.268192,16.0,0.0,5.878021,16.429681,4.966927,1.93945,0.0,11.541374
chr1_16125579_16125747,32.445899,0.0,6.082738,62.0,0.0,0.0,11.098071,0.0,0.0,0.0,15.123556
chr1_161352257_161352597,10.696387,22.007025,7.7988940000000015,24.0,6.984660000000001,0.0,8.012843,0.0,0.0,0.0,7.729085
chr1_161359666_161360218,34.406053,0.0,13.522525,111.0,21.300896,0.0,17.245995,0.0,0.0,0.0,9.476367999999999
chr1_161469487_161469783,11.085555,0.0,12.248694,33.0,4.535173,0.0,0.0,0.0,0.0,0.0,5.059202
chr1_161500608_161500899,5.385061,0.0,6.5811259999999985,186.0,14.598749,0.0,7.2679795,0.0,0.0,0.0,0.0
chr1_161582212_161582506,5.726934,0.0,7.017538,180.5,14.6963825,0.0,5.670393,0.0,0.0,0.0,8.351628
chr1_16176617_16176801,21.016061,0.0,18.965312,40.0,36.062506,7.514036,36.435734,0.0,2.061929,0.0,7.913163000000001
chr1_16212759_16213091,12.294676,0.0,14.670512,123.0,13.033845,7.514036,14.246103,3.473936,2.061929,0.0,8.298861
chr1_162458137_162458480,2.985551,0.0,0.0,0.0,0.0,3.5738550000000004,0.0,0.0,0.0,0.0,7.5251649999999985
chr1_162508612_162508929,17.365819000000002,0.0,14.320164000000002,74.0,10.975895,0.0,10.896655,0.0,0.0,0.0,9.172163
chr1_162511455_162511984,17.365819000000002,0.0,10.013497,112.0,4.448563,0.0,9.185558,0.0,0.0,0.0,9.172163
chr1_162599583_162599804,14.599555,0.0,19.25017,52.0,0.0,3.651862,13.286265,0.0,0.0,0.0,10.691402
chr1_162603017_162603226,14.599555,18.877897,19.25017,32.0,32.208978,3.651862,17.258858,1.891741,1.681175,0.0,10.691402
chr1_162659800_162660152,12.646427,0.0,9.191053,0.0,0.0,3.651862,7.147405,1.891741,0.0,0.0,14.232918
chr1_16276028_16276482,22.28951,0.0,8.111818,138.0,1.995028,7.514036,13.889893,3.473936,1.6840259999999998,0.0,17.925647
chr1_16277350_16278224,22.28951,0.0,8.111818,35.0,1.995028,7.514036,13.889893,3.473936,1.6840259999999998,0.0,17.925647
chr1_162827762_162827953,31.911826,0.0,10.77069,39.0,0.0,0.0,15.184275,0.0,0.0,0.0,14.846295
chr1_16291784_16292062,5.0605410000000015,0.0,7.086998,21.0,0.0,7.514036,0.0,3.473936,1.6840259999999998,0.0,6.80495
chr1_16292565_16293101,5.0605410000000015,0.0,8.739689,26.5,3.3604260000000004,7.514036,9.874291,3.473936,1.6840259999999998,0.0,6.80495
chr1_162954567_162954830,17.441206,0.0,9.49141,94.0,0.0,0.0,7.548863000000001,0.0,0.0,0.0,11.290816
chr1_163005587_163006022,5.970372,0.0,8.61481,32.0,0.0,0.0,3.929718,0.0,0.0,0.0,7.991542
chr1_163006587_163006657,5.970372,0.0,8.61481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991542
chr1_163844797_163845064,9.639375,0.0,13.664036,43.0,4.6464690000000015,0.0,7.335906,0.0,0.0,0.0,8.614195
chr1_16478939_16479163,29.421194,2.544716,13.106169,46.0,27.616974,15.519053,22.916497,5.646207,2.1186990000000003,0.0,20.670754
chr1_16479299_16479465,29.421194,2.544716,13.106169,0.0,27.616974,15.519053,22.916497,5.646207,2.1186990000000003,0.0,20.670754
chr1_16499761_16499895,18.272264,0.0,9.37282,34.0,0.0,0.0,9.813689,0.0,0.0,0.0,11.718748
chr1_16502532_16502678,18.272264,0.0,7.710186999999999,93.0,0.0,0.0,9.813689,0.0,0.0,0.0,11.718748
chr1_16508402_16508642,32.596896,0.0,12.205678,151.0,0.0,0.0,20.414609,0.0,0.0,0.0,11.718748
chr1_165797615_165798367,28.645321000000006,9.649277,18.627747,51.5,36.943659,13.685178,43.296281,1.733513,2.805053,0.0,7.253171000000001
chr1_165823413_165823808,9.959032,0.0,0.0,23.0,0.0,13.685178,0.0,1.733513,2.805053,0.0,10.1268605
chr1_165868061_165868423,50.55575200000001,0.0,7.021349000000002,32.0,0.0,13.685178,22.865456,2.515182,0.0,0.0,19.984298000000006
chr1_16677236_16677843,15.154136,0.0,21.323784,22.0,27.681933,6.0074260000000015,22.228315,0.0,1.917837,0.0,8.71245
chr1_167683554_167683813,12.024674,27.902937,24.408527,58.0,43.323301,4.932466000000002,19.368902,0.0,0.0,2.774314,4.440428
chr1_167766380_167766616,7.192634,0.0,6.7516134999999995,30.0,0.0,0.0,0.0,2.463812,0.0,0.0,7.879472
chr1_168050664_168051125,10.200463,35.92013400000001,0.0,33.0,0.0,0.0,0.0,5.962194,1.858337,0.0,6.698089
chr1_168149052_168149361,13.225756,0.0,17.536068,0.0,34.089459000000005,8.701957,24.149411,2.466299,0.0,0.0,10.286415
chr1_16826315_16826438,12.424537,0.0,8.541703,43.0,13.756714,0.0,14.165427,0.0,0.0,2.924639,11.047583
chr1_170669976_170670263,7.094314000000002,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808641
chr1_170677232_170677374,8.7918895,0.0,9.07633,118.0,5.385798,0.0,7.359638,0.0,0.0,0.0,8.13048
chr1_1714020_1714715,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.621084,0.0,6.3073739999999985
chr1_171407653_171408026,9.119693,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.426233999999999
chr1_171712214_171712716,13.129074,0.0,20.010791,27.0,28.116403,2.594427,30.633034,1.742331,1.180794,0.0,6.3921895000000015
chr1_172150675_172151005,8.618132000000001,0.0,12.431441,67.0,8.859945,0.0,8.70938,0.0,0.0,0.0,5.5828120000000006
chr1_172291507_172291926,26.457368,14.399907,16.746392,86.33333333333331,7.678443,0.0,19.150257,0.0,0.0,0.0,10.937917
chr1_17231253_17231704,59.330939,3.78116,18.158951,245.0,21.85033,0.0,57.246109,0.0,0.0,0.0,9.411491
chr1_172327070_172327187,25.795995,0.0,15.96839,29.0,8.360475,0.0,19.035091,0.0,0.0,0.0,12.725089
chr1_172327558_172328156,25.795995,0.0,15.96839,97.0,8.360475,0.0,19.035091,0.0,0.0,0.0,12.725089
chr1_172715484_172715760,17.910999999999998,0.0,8.079916,113.0,8.777702,0.0,12.595779,0.0,0.0,0.0,15.387037
chr1_172828423_172828792,28.374093,0.0,7.916633999999998,78.0,11.862836,0.0,14.794234,0.0,0.0,0.0,10.805905
chr1_172852442_172852809,10.799139,0.0,10.620547,29.0,4.520582,0.0,10.077776,1.933484,0.0,0.0,10.589157
chr1_172863432_172863838,26.032469,0.0,11.194422500000002,7.0,0.0,3.477631,8.708566000000001,1.933484,0.0,0.0,13.265303
chr1_172878579_172879356,26.032469,1.7760490000000002,8.607186,65.0,6.1913195,0.0,14.433938,1.933484,0.0,0.0,13.265303
chr1_172882769_172883147,26.032469,1.7760490000000002,5.708771,0.0,2.682027,0.0,7.049066000000002,1.933484,0.0,0.0,13.265303
chr1_172887147_172887473,26.032469,0.0,5.708771,95.0,2.682027,0.0,8.988721,1.933484,0.0,0.0,13.265303
chr1_172888696_172888994,26.032469,0.0,5.708771,0.0,2.682027,3.196895,8.988721,1.933484,0.0,0.0,13.265303
chr1_172900674_172900969,21.357261,0.0,7.9975070000000015,0.0,0.0,1.643555,13.163671,1.933484,0.0,0.0,11.426916
chr1_172903010_172903534,21.357261,0.0,7.9975070000000015,185.0,4.391531,1.643555,13.163671,1.933484,0.0,0.0,11.426916
chr1_172917653_172917863,29.417861,0.0,8.512236999999999,58.0,4.299283,2.746613,11.363876,1.933484,0.0,0.0,12.256425
chr1_172938789_172938985,5.830928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.504928
chr1_172959872_172960111,4.837618,0.0,8.864799,28.0,0.0,0.0,3.808876,0.0,0.0,0.0,5.9154339999999985
chr1_173081389_173081497,6.728461,0.0,12.064968,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.510642
chr1_173091914_173092434,9.577692,0.0,10.814763,31.0,11.328817,0.0,13.011068,0.0,0.0,0.0,7.385393
chr1_173092552_173092771,9.577692,0.0,10.814763,0.0,11.328817,0.0,13.011068,0.0,0.0,0.0,7.385393
chr1_173164805_173165199,21.911331,0.0,9.264631,0.0,0.0,10.298264,0.0,3.633194,1.774146,0.0,7.7663325
chr1_173398914_173399297,12.257699,28.235428,12.152978,48.0,5.027486,0.0,5.518993,0.0,0.0,0.0,11.202018
chr1_173447359_173447668,10.262814,0.0,17.57911,42.0,19.917301,4.210518,14.730698,0.0,1.684421,0.0,8.456852
chr1_17454855_17455288,13.935164000000002,0.0,4.94911,179.0,0.0,0.0,15.1845355,0.0,0.0,0.0,11.112823
chr1_174937322_174937525,8.338635,0.0,7.387432,34.0,7.845389999999999,0.0,5.7883215,0.0,0.0,0.0,7.974208
chr1_175160901_175161109,7.928174,0.0,13.656966,13.0,18.921149,1.743999,18.562033,2.48086,0.0,0.0,5.234897
chr1_175568488_175568642,20.525883,4.018478,7.571509,0.0,4.517582,0.0,7.845544,0.0,0.0,2.49822,11.541602
chr1_17578205_17578469,9.907735,0.0,3.5305410000000004,41.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214386
chr1_176174471_176174980,13.068673,0.0,20.185607,24.0,40.602454,5.210386,25.205816,0.0,1.529621,2.173867,8.330044500000001
chr1_177896186_177896486,22.980184,0.0,10.225638,54.0,3.925203,0.0,8.15985,0.0,0.0,0.0,12.904477
chr1_178157578_178157966,4.281583,0.0,16.75532,17.0,10.350442,3.081044,9.451871,0.0,1.276231,0.0,6.0613684999999995
chr1_178207948_178208160,10.518192,0.0,9.536181,40.0,0.0,2.141173,4.270032,0.0,1.276231,0.0,7.739161500000001
chr1_178231351_178231525,7.409377,0.0,8.590185,48.0,0.0,1.598824,5.569183,0.0,1.276231,0.0,3.5557269999999996
chr1_179110934_179111289,24.513957,0.0,14.588736,72.0,50.240218,7.296367,44.94475900000001,4.49852,2.608557,0.0,0.0
chr1_179160106_179160405,8.690764,0.0,13.048286,37.0,10.480051,7.296367,0.0,0.0,2.608557,0.0,9.370094
chr1_180120187_180120425,18.319667000000006,0.0,15.378127,0.0,13.219072500000001,4.950179,16.801378,2.963007,0.0,0.0,12.467133
chr1_181056649_181057124,9.626443,0.0,17.921541,0.0,36.091289,16.992105,18.647557,0.0,0.0,2.563643,9.24351
chr1_181060502_181060611,9.626443,0.0,17.921541,0.0,36.091289,16.992105,18.647557,5.426284,4.014901,0.0,9.142679
chr1_181068595_181069000,11.046915,0.0,9.23063,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.250171
chr1_181074349_181074924,11.145548,0.0,9.23063,156.0,10.241535,0.0,15.972578,0.0,0.0,0.0,12.250171
chr1_181075648_181075933,11.145548,0.0,9.23063,16.0,10.241535,0.0,15.972578,0.0,0.0,0.0,12.250171
chr1_181104473_181105818,13.209674,19.22951,9.153754,33.0,0.0,0.0,9.987816666666667,0.0,0.0,0.0,6.686812
chr1_181110732_181111003,8.130804,0.0,9.530401,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.275315
chr1_181122099_181122260,4.665881,21.733353,7.57547,134.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8862815
chr1_1814762_1815124,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.621084,0.0,12.642277
chr1_182998797_182999044,9.172197,0.0,12.0156945,29.0,3.387752,9.610679,9.748342999999998,2.331403,2.838177,0.0,7.481192
chr1_183129116_183129507,3.292725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183132366_183132749,3.292725,0.0,6.132668,35.0,0.0,0.0,5.187183,0.0,0.0,0.0,11.925106
chr1_183133608_183133779,3.292725,0.0,6.132668,44.0,0.0,0.0,5.187183,0.0,0.0,0.0,11.925106
chr1_183149947_183150219,13.869682999999998,12.444771,9.152127,93.0,0.0,0.0,9.241273,0.0,0.0,0.0,12.043004
chr1_183161027_183161375,3.292725,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.009109499999999
chr1_183239968_183240242,12.148189,0.0,6.372057,99.0,0.0,0.0,5.7910949999999985,0.0,0.0,0.0,11.923124
chr1_183241451_183241867,9.5434125,0.0,5.0793230000000005,41.0,0.0,0.0,9.477556,0.0,0.0,0.0,11.122238
chr1_183248987_183249454,10.320897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.709085000000001
chr1_183577563_183577895,5.191206,0.0,4.342368,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582323
chr1_183578502_183578873,5.191206,26.138626,4.342368,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582323
chr1_183776671_183777014,17.540886999999998,0.0,17.208969,0.0,33.034165,5.290673,33.668387,3.281734,2.418643,0.0,6.353694
chr1_183811794_183811833,11.760778,0.0,12.326155,48.0,5.419974,4.078308,10.270681,3.281734,2.418643,0.0,11.054621
chr1_183846576_183846867,29.347318,0.0,6.987125,41.0,8.095964,0.0,9.467441,3.281734,0.0,0.0,12.965077
chr1_1840449_1840835,9.08579,21.857543,13.46124,152.0,8.044628,0.0,9.38278,0.0,0.0,0.0,0.0
chr1_184265554_184265938,8.256333999999999,0.0,9.420047,142.0,4.852978,0.0,5.518993,0.0,0.0,0.0,6.726032000000001
chr1_184724887_184725142,14.185876,0.0,21.387546,0.0,36.974762,0.0,24.874727,3.208499,1.179217,2.141006,10.16016
chr1_185127324_185127657,15.612726,0.0,17.678832,0.0,39.384129,0.0,28.145736,2.408949,1.373874,0.0,7.455405333333332
chr1_185344563_185345243,35.723205,0.0,12.661947,30.5,0.0,3.079415,17.572316,0.0,0.0,0.0,13.699742
chr1_185346055_185346679,35.723205,0.0,12.661947,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.699742
chr1_185536131_185536449,13.090594,0.0,8.045711,58.0,0.0,0.0,4.981633,0.0,0.0,0.0,9.459568
chr1_186585602_186586032,1.7137509999999998,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186587444_186588060,1.7137509999999998,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186590040_186590634,1.7137509999999998,0.0,2.209805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186625019_186625399,10.661937,0.0,12.607209999999998,29.0,0.0,0.0,0.0,0.0,0.0,0.0,10.769961
chr1_186943840_186944382,26.55994,0.0,12.254367,161.0,10.951733999999998,0.0,16.576408999999998,2.329092,0.0,0.0,7.567408
chr1_186947742_186948198,26.55994,0.0,12.254367,19.0,10.616907,4.043839,16.576408999999998,2.329092,0.0,0.0,7.567408
chr1_187996792_187997117,17.894631,0.0,12.790994,99.0,8.418787,0.0,10.010281,0.0,0.0,0.0,9.548876
chr1_192458942_192459176,7.668568,0.0,0.0,97.0,0.0,0.0,6.009299,0.0,0.0,0.0,7.054842
chr1_192481549_192481949,3.925216,0.0,5.8643885,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068404
chr1_192487767_192488105,5.146424,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19248887_19249092,30.804965000000006,6.145256,7.902663,66.0,0.0,9.862146,15.039956,2.422092,0.0,0.0,16.896879000000002
chr1_192490879_192491144,6.552116000000001,0.0,5.8580450000000015,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.714106
chr1_192500254_192500504,9.868819,0.0,6.201271,111.0,4.600466,0.0,19.969171,0.0,0.0,0.0,10.6509
chr1_192505450_192505712,5.146424,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192514282_192514417,9.559513,0.0,6.734215000000002,0.0,10.704356,0.0,26.518106,0.0,0.0,0.0,9.969175
chr1_192519890_192520690,4.20052,0.0,3.038398,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778463
chr1_192521878_192522349,5.146424,0.0,5.893060499999999,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993608
chr1_192524105_192524371,5.146424,0.0,3.038398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19253034_19253391,30.804965000000006,5.846428,7.902663,190.0,9.398309333333332,9.862146,15.039956,2.422092,0.0,0.0,16.896879000000002
chr1_19274997_19275345,19.429336,0.0,14.033217,0.0,8.38358,9.862146,13.804455,2.422092,1.977873,0.0,9.512404
chr1_19276270_19276542,19.429336,9.924836,14.033217,30.0,8.38358,9.862146,13.804455,2.422092,0.0,0.0,9.512404
chr1_19277155_19277462,19.429336,0.0,14.033217,0.0,8.38358,9.862146,13.804455,2.422092,0.0,2.405212,9.512404
chr1_192776947_192777226,33.211627,14.869077,20.924163,98.0,33.909741,0.0,34.890045,0.0,0.0,0.0,8.820359
chr1_19278388_19278892,19.429336,0.0,14.033217,0.0,8.38358,9.862146,13.804455,2.422092,0.0,2.405212,9.512404
chr1_19280139_19280583,19.429336,0.0,16.740393,0.0,25.32037,9.862146,23.738381,2.422092,0.0,2.405212,9.512404
chr1_192921207_192921501,10.307939,0.0,13.01569,130.0,3.128057,0.0,11.501297,0.0,0.0,0.0,9.705774
chr1_19336477_19336714,22.286785,0.0,5.616154,67.0,0.0,0.0,8.736359,0.0,0.0,2.405212,14.960207999999998
chr1_193583968_193584211,10.583192,0.0,10.5738695,56.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113044
chr1_19762527_19762798,9.1240945,0.0,6.639824000000001,27.0,0.0,10.298013,7.070136,3.107168,3.613788,0.0,14.050763
chr1_19778785_19779174,7.3274345,0.0,0.0,13.0,0.0,10.298013,0.0,3.107168,3.613788,0.0,12.596695
chr1_19794978_19795283,7.639917,0.0,6.5279,0.0,3.293538,10.298013,4.766301,3.107168,3.613788,0.0,11.345129
chr1_19803336_19803680,17.317706,0.0,11.348369,116.0,10.397837333333333,10.298013,6.214216,3.107168,3.613788,0.0,11.202586
chr1_19803913_19804113,17.317706,0.0,11.348369,0.0,9.30855,10.298013,6.214216,3.107168,3.613788,0.0,11.202586
chr1_19804974_19805167,17.317706,0.0,11.348369,0.0,0.0,10.298013,3.349384,3.107168,3.613788,0.0,11.202586
chr1_198090244_198090551,8.203972,0.0,4.176878,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874414999999999
chr1_198092315_198092633,9.94726,0.0,11.229555,24.5,4.375636,0.0,5.791429,0.0,0.0,0.0,6.874414999999999
chr1_198124316_198124670,16.857053,0.0,19.558405,55.0,40.097284,6.662263,18.535406,0.0,2.956785,0.0,6.975917999999999
chr1_198128112_198128944,16.857053,0.0,19.558405,103.0,40.097284,6.662263,18.535406,2.029491,2.956785,0.0,6.975917999999999
