name_E,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E
chr1_154404273_154404562,12.637512,0.0,6.4990760000000005,2.379941,199.0,8.0323525,7.2986830000000005,2.426917,30.471445000000006,0.0,3.994536,0.0
chr1_154405181_154405498,12.637512,0.0,6.4990760000000005,2.379941,26.0,8.0323525,7.975327,2.426917,30.471445000000006,0.0,0.0,0.0
chr1_154579303_154579782,36.282375,9.923466,14.532792,21.640624,0.0,7.68969,3.178843,4.148619,21.541668,0.0,0.0,2.557464
chr1_154582047_154582244,36.282375,9.923466,14.532792,21.640624,33.0,12.151765,3.178843,4.148619,21.541668,0.0,0.0,2.557464
chr1_154910155_154910399,40.788352,0.0,19.655349,20.699825,68.0,11.811856,12.876075,0.0,45.864151,0.0,16.466383999999998,0.0
chr1_154972628_154972915,17.583095999999998,5.00875,10.731588,16.604514,23.0,8.24974,2.845002,3.303203,12.748228,0.0,12.118335,1.98088
chr1_154973036_154973200,17.583095999999998,5.00875,10.731588,16.604514,0.0,8.24974,2.845002,3.303203,12.748228,0.0,12.118335,1.98088
chr1_154973335_154973935,17.583095999999998,5.00875,10.731588,16.604514,55.66666666666666,9.37144,2.845002,3.303203,12.748228,0.0,12.118335,1.98088
chr1_154977099_154977253,17.583095999999998,5.00875,10.731588,16.604514,0.0,8.883588,2.845002,3.303203,12.748228,0.0,0.0,1.98088
chr1_154978035_154978657,17.583095999999998,5.00875,10.731588,16.604514,41.0,8.883588,2.845002,3.303203,12.748228,0.0,0.0,1.98088
chr1_154979104_154979305,17.583095999999998,5.00875,10.731588,16.604514,0.0,8.883588,2.845002,3.303203,12.748228,0.0,0.0,1.98088
chr1_155098409_155098801,44.584631,0.0,23.353228,21.80404,0.0,4.577632,14.050695,0.0,35.80257299999999,0.0,2.231289,0.0
chr1_155535083_155535193,29.623147,6.044878,10.5962775,20.832759,0.0,2.33482,0.0,2.5713,18.466059,0.0,0.0,2.132684
chr1_15572643_15572853,4.004476,0.0,7.828957000000001,6.736185000000001,42.0,5.308107,0.0,0.0,3.293048,2.176704,0.0,0.0
chr1_155944562_155945214,17.293086,12.357662,17.421998000000002,18.191324,0.0,8.361085000000001,3.102173,4.333712,13.045422,0.0,0.0,3.736455
chr1_155945743_155946196,17.293086,12.357662,17.421998000000002,18.191324,27.0,8.361085000000001,3.102173,4.333712,13.045422,0.0,0.0,3.736455
chr1_155946363_155946660,17.293086,12.357662,17.421998000000002,18.191324,20.0,8.361085000000001,3.102173,4.333712,13.045422,0.0,0.0,3.736455
chr1_156066868_156067143,11.518904,2.363221,5.6009410000000015,9.171902,0.0,10.779032,0.0,0.0,12.561334,0.0,44.594822,0.0
chr1_156073142_156073699,23.74992,0.0,9.551541,7.563250000000001,33.0,12.669173,11.182681000000002,0.0,32.572589,0.0,0.0,0.0
chr1_156073854_156074351,23.74992,4.250037,9.551541,7.563250000000001,114.0,12.669173,13.167767000000001,0.0,32.572589,0.0,16.397478,0.0
chr1_156074715_156075305,23.74992,4.250037,9.551541,7.563250000000001,42.0,12.669173,11.564975333333335,0.0,32.572589,0.0,15.806578,0.0
chr1_156089405_156089622,33.341848,12.466721,19.157741,13.242691,79.0,13.297992,18.864164,5.2330365,37.310678,0.0,8.874093499999999,3.015495
chr1_156095033_156095181,33.341848,12.466721,19.157741,13.242691,66.0,13.297992,18.864164,3.41236,37.310678,0.0,6.385195,3.015495
chr1_156118146_156118395,1.720406,0.0,0.0,0.0,0.0,0.0,0.0,3.41236,0.0,4.020461,0.0,3.015495
chr1_156251648_156251762,23.548917000000007,7.9589775,14.207696499999999,28.567916,0.0,9.91527,3.1452560000000003,6.582136,14.250784,0.0,0.0,2.182875
chr1_156426931_156427503,16.668641,0.0,14.035937,9.374484,44.0,4.1261800000000015,8.230728,4.147751,17.920519,0.0,9.286118,0.0
chr1_156468556_156468776,22.070738,7.055317999999999,11.945067,13.459582,0.0,5.251001500000001,3.662592,4.147751,28.470479,0.0,0.0,3.4342300000000003
chr1_156472693_156472952,22.070738,7.055317999999999,11.945067,13.459582,61.0,8.631542000000001,3.662592,4.147751,28.470479,0.0,0.0,3.4342300000000003
chr1_156473111_156473378,22.070738,7.055317999999999,11.945067,13.459582,127.0,8.631542000000001,3.662592,4.147751,28.470479,0.0,0.0,3.4342300000000003
chr1_156474686_156475018,22.070738,7.055317999999999,11.945067,13.459582,102.0,8.631542000000001,3.662592,4.147751,28.470479,0.0,0.0,3.4342300000000003
chr1_156541089_156541488,16.630357,6.819447,17.761461999999995,22.950762,32.0,9.603552,6.481538,4.118869,15.776360999999998,0.0,0.0,0.0
chr1_156629760_156630406,4.9986190000000015,0.0,5.948834,8.734016,265.0,7.0092050000000015,5.968267,0.0,9.946083,6.114596,29.254495,2.248464
chr1_156718467_156719136,59.982466,8.125541,16.811692,27.494155,27.0,10.940267,7.277758,3.874354,59.149595,0.0,14.164336,0.0
chr1_156719450_156719815,59.982466,8.125541,16.811692,27.494155,33.0,10.940267,7.277758,3.874354,59.149595,0.0,11.165192,0.0
chr1_157106691_157107326,27.195087666666666,4.445105,9.1304195,11.679944999999998,13.0,11.889909,6.9515095,5.960266000000002,13.81263,0.0,13.574701,8.693128
chr1_157111103_157111381,7.761655,4.445105,4.688046,6.968844000000002,0.0,0.0,2.616759,0.0,0.0,0.0,0.0,2.254328
chr1_157112029_157112315,7.761655,4.445105,4.688046,6.968844000000002,0.0,0.0,2.616759,0.0,0.0,0.0,0.0,2.254328
chr1_15738146_15738632,18.761482,7.64809,14.695517,11.5731895,0.0,8.253534,2.557448,5.680577,8.298314,0.0,0.0,2.431039
chr1_15738661_15738986,18.761482,7.64809,14.695517,11.5731895,0.0,8.253534,2.557448,6.448501,8.298314,0.0,0.0,2.431039
chr1_15742467_15743324,14.28431,7.64809,9.586842,9.799812,82.0,8.253534,8.824632000000001,5.375672,19.211663,0.0,0.0,2.431039
chr1_157938818_157938961,8.766595,0.0,12.108442,7.186723,117.0,11.285303,13.906285,0.0,11.2979155,0.0,29.363794,0.0
chr1_157964633_157965029,13.786196,12.043788,26.418134,19.732747,0.0,5.97158,2.895864,4.661544,9.180589,0.0,0.0,2.18814
chr1_157980631_157980890,9.02328,12.043788,13.311213,6.825647,44.0,5.97158,2.895864,4.661544,15.014671,0.0,2.162409,2.18814
chr1_157989414_157989935,6.8074725,12.043788,11.203214,6.769618,65.0,5.97158,8.813316,4.661544,13.988995,0.0,0.0,3.160108
chr1_158970513_158970716,8.763873,4.689157,17.540626,11.718131,53.0,5.922983,0.0,0.0,11.199096,0.0,0.0,0.0
chr1_158982200_158982857,28.19703,4.689157,10.875827,16.06661,21.0,5.872527,7.512442,3.992314,26.237388,0.0,0.0,1.989644
chr1_15946733_15946892,17.499492500000002,13.091262,14.66394,8.739137,29.0,8.048242,9.4854435,3.678945,19.314889,0.0,0.0,2.503
chr1_159819832_159820037,3.588388,0.0,8.793732,3.842832,33.0,7.355697,0.0,0.0,9.068067999999998,0.0,0.0,0.0
chr1_159851477_159851987,4.876352,0.0,10.158319,5.1544349999999985,342.0,9.894574,1.839446,0.0,10.513918,0.0,0.0,0.0
chr1_159880076_159880706,14.800774333333333,0.0,8.85073,0.0,100.0,10.236632,8.857728999999997,3.57079,12.236881,0.0,3.160797,2.325114
chr1_159892447_159892988,29.91502133333334,16.609914,19.169667,15.709452,17.0,10.236632,8.857728999999997,3.57079,34.842141,0.0,3.160797,8.402999750000001
chr1_159907968_159908165,8.378689,0.0,5.383911,0.0,0.0,8.220495,5.992188,3.57079,0.0,0.0,3.160797,2.325114
chr1_159914077_159914586,8.79514,2.990645,12.538435,13.000406,45.0,8.220495,5.992188,3.57079,7.908988000000001,0.0,3.160797,2.325114
chr1_160072097_160072234,7.673891999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.855331,0.0,1.69043
chr1_16007283_16007579,15.860251000000002,6.51613,16.0787535,7.331132000000001,141.0,13.0479875,6.7004905,3.097741,22.597603,0.0,0.0,2.0185310000000003
chr1_16030221_16030623,17.403442000000002,6.51613,13.474236,9.782777,75.0,8.872639,2.109103,3.097741,19.187595,0.0,22.70223,2.0185310000000003
chr1_160377718_160378261,6.1025839999999985,2.031044,15.16068,8.0687225,74.5,8.165738000000001,4.085003,0.0,10.542338,0.0,0.0,0.0
chr1_160696081_160696317,6.7272919999999985,0.0,8.380061999999999,0.0,0.0,7.4300380000000015,10.676952,0.0,12.219171,0.0,0.0,0.0
chr1_160736716_160737349,7.3238850000000015,0.0,13.364888,11.312835,0.0,7.968016,0.0,0.0,13.903655,0.0,0.0,0.0
chr1_160737478_160737714,7.3238850000000015,0.0,13.364888,11.312835,115.0,7.968016,13.968832,0.0,13.903655,0.0,0.0,0.0
chr1_16087189_16087372,12.838605,6.103459,8.351057,10.879256,46.0,6.032483999999998,0.0,3.813779,10.339322,0.0,0.0,1.7737490000000002
chr1_160982920_160983992,11.445474,10.806743,14.216168,6.971711,43.5,10.207483,10.478827,2.8629740000000004,25.342467000000006,0.0,0.0,2.109728
chr1_160989381_160990254,41.798985,10.806743,18.154558,23.437939,74.0,10.400834,20.575181,2.8629740000000004,42.080844,0.0,14.352287,2.109728
chr1_161050902_161051096,3.3502650000000003,0.0,6.630472999999999,0.0,17.0,10.691196,4.112983,0.0,9.202931,0.0,0.0,0.0
chr1_161052363_161052546,7.546207000000001,0.0,7.688005499999999,4.127322,16.0,10.691196,5.77744,0.0,9.202931,0.0,0.0,0.0
chr1_161170260_161170636,18.848751,0.0,12.833654,0.0,14.0,10.709844,2.39708,0.0,24.695183,0.0,0.0,0.0
chr1_161170933_161171185,18.848751,0.0,12.833654,24.817572,0.0,10.709844,6.2622415,0.0,24.695183,0.0,0.0,0.0
chr1_16125579_16125747,18.817905,0.0,13.518607,6.9133320000000005,166.0,10.113134,12.016756,0.0,28.823553000000004,0.0,0.0,0.0
chr1_161348767_161349231,4.349379,0.0,8.219642,0.0,0.0,2.295943,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161352257_161352597,9.397828,0.0,10.751946,12.575411,46.0,5.1093470000000005,6.033347,0.0,15.260929999999998,0.0,21.441352,0.0
chr1_161359666_161360218,49.637804,0.0,12.32325,17.660888,105.33333333333331,2.295943,8.286569,0.0,16.513904,0.0,4.110307,0.0
chr1_161500608_161500899,11.214342,0.0,11.053648666666668,10.327016,74.0,3.3598,0.0,0.0,4.3900190000000014,0.0,0.0,0.0
chr1_161502624_161502920,1.954845,0.0,2.177422,0.0,0.0,0.0,0.0,0.0,1.754711,0.0,0.0,0.0
chr1_16156384_16156536,29.157883,0.0,15.737452,0.0,23.0,8.31224,0.0,0.0,29.124172,0.0,0.0,0.0
chr1_161582212_161582506,7.147786666666668,0.0,5.124932,19.863388,153.0,0.0,0.0,0.0,1.7915900000000002,0.0,0.0,0.0
chr1_161591982_161592107,1.485589,0.0,6.7937520000000005,0.0,18.0,0.0,0.0,0.0,1.7915900000000002,0.0,0.0,0.0
chr1_161706477_161706712,12.34308,0.0,14.161053,12.557569,32.0,9.040765,0.0,0.0,11.31134,0.0,0.0,1.359123
chr1_16176617_16176801,51.014201,9.912031,19.098633,26.389172,0.0,8.650526,10.581824,3.618754,31.237967,0.0,0.0,2.471308
chr1_16212759_16213091,8.74752,9.912031,13.570068,7.44131,79.0,8.165599499999999,6.659114,3.618754,21.803936,0.0,1.71723,2.471308
chr1_162508612_162508929,7.20408,0.0,9.008521,5.127207,91.0,5.244199999999998,4.005797,2.977235,23.132665,0.0,0.0,0.0
chr1_162511455_162511984,7.242483999999998,0.0,11.769694333333335,3.616609,117.0,5.244199999999998,4.005797,0.0,16.7781,0.0,0.0,0.0
chr1_162518132_162518252,11.048745,0.0,6.974278999999999,0.0,47.0,4.9946470000000005,4.005797,0.0,10.921327,0.0,0.0,0.0
chr1_16276028_16276482,20.624779,9.912031,10.495628,6.789113,258.0,15.180045000000002,3.262212,3.618754,36.495521,0.0,0.0,0.0
chr1_16277350_16278224,20.624779,9.912031,10.495628,5.3845615,50.5,15.180045000000002,3.262212,3.618754,36.495521,0.0,0.0,0.0
chr1_16292565_16293101,9.441164,9.912031,7.798909,0.0,0.0,7.339522,3.262212,3.618754,9.313151,0.0,0.0,1.703796
chr1_163005587_163006022,7.6344625,0.0,6.234477,3.726665,105.0,6.7139380000000015,11.256784,0.0,13.356608,0.0,0.0,0.0
chr1_163006587_163006657,3.947341,0.0,6.234477,3.726665,12.0,6.7139380000000015,0.0,0.0,13.356608,0.0,0.0,0.0
chr1_16401814_16401932,7.41622,0.0,7.939914999999999,0.0,30.0,15.466837,5.017488,0.0,6.6974800000000005,2.525505,0.0,0.0
chr1_16478939_16479163,21.017144,11.938484,14.887703,14.238567000000002,37.0,5.524132,8.280613,5.745939,17.086655,0.0,2.314822,4.712748
chr1_16479299_16479465,21.017144,11.938484,14.887703,14.238567000000002,0.0,5.524132,8.280613,5.745939,17.086655,0.0,2.314822,4.712748
chr1_16499761_16499895,20.617732999999998,0.0,7.968131,8.72947,127.0,5.524132,12.397199,0.0,21.735791,0.0,0.0,0.0
chr1_16502532_16502678,13.27249,0.0,7.968131,0.0,53.0,5.524132,4.2270900000000005,0.0,21.735791,0.0,0.0,0.0
chr1_16508402_16508642,18.326718,0.0,7.557334,5.695922,68.0,5.524132,0.0,0.0,14.314351,0.0,0.0,0.0
chr1_165797615_165798367,34.269432,12.083093,14.999698,25.484221,25.0,0.0,9.385791000000001,2.996359,20.878232,0.0,4.386151,3.119121
chr1_165868061_165868423,9.994249,12.083093,8.063464999999999,4.620838,112.0,12.08851,6.542373,2.996359,10.754209,0.0,0.0,3.119121
chr1_16677236_16677843,31.842639,6.1410800000000005,16.760649,25.024343,0.0,5.854074,2.720157,2.565359,16.719831,0.0,0.0,1.868892
chr1_167423404_167424221,10.979123,0.0,12.549666,11.031285,27.0,3.1899,0.0,0.0,0.0,2.795208,0.0,0.0
chr1_167424728_167425462,10.979123,0.0,12.549666,11.031285,27.5,3.1899,0.0,0.0,8.214902,2.795208,0.0,0.0
chr1_167586596_167587245,4.831875,0.0,8.799267,10.414797,125.0,7.709697,13.156968,0.0,9.060604,0.0,0.0,0.0
chr1_167683554_167683813,23.177201,8.476706,14.596548,26.243911,47.0,0.0,6.060718,0.0,14.354149,2.24697,38.742488,2.479733
chr1_167766380_167766616,12.383816,8.476706,7.848916,5.278314,117.0,8.094076,9.420244333333333,3.076174,14.980931,0.0,13.8723035,2.479733
chr1_168050664_168051125,8.676134,0.0,4.65027,0.0,31.0,4.8429845,3.969242,2.476534,8.679306,0.0,0.0,2.193365
chr1_168149052_168149361,26.05077,5.462396,18.266101000000006,25.790298,16.0,0.0,5.6792,2.383923,18.55809,0.0,6.353466,0.0
chr1_16826315_16826438,12.132214,0.0,9.803436,15.022832,18.0,0.0,0.0,0.0,4.4649,1.739666,0.0,0.0
chr1_168440429_168440721,5.098229,0.0,8.033000999999999,0.0,52.0,6.750298,0.0,0.0,9.558133000000002,0.0,14.322695,0.0
chr1_168446219_168446589,11.252151,0.0,9.511747,7.892958,39.0,8.669462,0.0,0.0,9.249168,0.0,0.0,0.0
chr1_169860308_169860488,25.86498,7.160375,17.329373,14.702630666666666,0.0,6.375136,0.0,2.990921,22.977008,0.0,0.0,1.637535
chr1_171189238_171189444,14.523482,0.0,11.318216,5.003631,28.0,7.442028,0.0,0.0,14.050807999999998,0.0,0.0,0.0
chr1_1714020_1714715,10.833736,14.197309,8.158011,6.085439,37.0,7.631455,3.181755,0.0,0.0,0.0,0.0,4.124376
chr1_171712214_171712716,49.057763,2.457523,18.058844,25.412223,28.0,10.11787,9.932902,1.99779,31.625521000000006,0.0,0.0,0.0
chr1_172150675_172151005,9.402865,0.0,11.844708,9.070621,74.0,5.068023,0.0,0.0,8.434199000000001,0.0,0.0,0.0
chr1_172291507_172291926,10.543449,0.0,19.637825,14.134821,25.0,8.903901,7.207869,0.0,21.012522,0.0,14.1431,0.0
chr1_17231253_17231704,81.09591400000002,0.0,25.377102,22.128969,244.0,7.984336999999999,52.54250466666666,0.0,35.717870500000004,0.0,4.139838,1.390977
chr1_172327070_172327187,11.444554,0.0,18.359558,5.2168285,0.0,8.700352,5.355518,0.0,19.591369,0.0,0.0,0.0
chr1_172327558_172328156,11.444554,0.0,18.359558,5.2168285,59.0,8.700352,10.876113666666667,0.0,19.591369,0.0,5.094682,0.0
chr1_172606833_172606931,18.452365,0.0,15.034359,8.598347,49.0,13.464022,7.8031320000000015,0.0,41.336663,0.0,0.0,0.0
chr1_172715484_172715760,5.207237,0.0,12.50674,0.0,47.0,5.941589,0.0,0.0,6.657961,0.0,0.0,0.0
chr1_172828423_172828792,4.633957,0.0,7.449572,0.0,50.0,11.58135,11.0156455,0.0,8.038917,0.0,0.0,0.0
chr1_172878579_172879356,1.966024,0.0,8.162816000000001,0.0,42.0,7.518942999999999,0.0,1.6659849999999998,5.871562,0.0,0.0,0.0
chr1_172903010_172903534,11.525483,0.0,9.45444,9.149496,126.0,5.180129,11.320051,1.7029009999999998,6.238563,0.0,0.0,0.0
chr1_173091914_173092434,12.296851,0.0,19.19481,10.393313,105.0,8.081026,15.432232999999998,0.0,16.99425,0.0,5.9892330000000005,0.0
chr1_173092552_173092771,12.296851,0.0,19.19481,10.393313,0.0,8.081026,15.432232999999998,0.0,16.99425,0.0,0.0,0.0
chr1_173398914_173399297,4.876352,0.0,16.841798999999998,12.065056,47.0,8.643032,0.0,0.0,7.493222999999999,0.0,20.937675,0.0
chr1_173447359_173447668,26.211683,7.656894,15.663603,24.375695,19.0,5.451433,6.674109499999999,0.0,19.687129,0.0,1.888763,1.843189
chr1_175160901_175161109,21.174816,8.780113,9.230134,5.771124,0.0,7.5349625,4.8537789999999985,4.4009,15.463993,0.0,6.302303,2.5432330000000003
chr1_17518130_17518260,6.756245,0.0,11.899435,4.14113,70.0,11.670683,1.856994,0.0,9.475408,0.0,0.0,0.0
chr1_17518941_17519138,9.399544,0.0,15.50992,4.14113,42.0,11.670683,8.238502,2.0078400000000003,9.475408,0.0,0.0,0.0
chr1_17534687_17534794,6.31396,0.0,0.0,0.0,157.0,8.556422999999999,1.856994,0.0,7.262655500000001,0.0,0.0,0.0
chr1_17578205_17578469,4.783589,0.0,5.250388,5.511482,52.0,12.209035,1.807622,0.0,9.952088,0.0,0.0,0.0
chr1_176174471_176174980,18.950991,4.702085,14.054065,23.790339000000003,15.0,4.012836,7.4734765,1.644102,11.648763,0.0,0.0,2.094682
chr1_177150553_177151051,5.137072,0.0,10.781022,9.574545,38.0,10.696364,0.0,0.0,0.0,3.266842,34.482095,1.204414
chr1_177896186_177896486,3.3502650000000003,0.0,10.578247,10.3280425,34.0,9.463154,0.0,0.0,9.298576,0.0,0.0,0.0
chr1_178207948_178208160,7.316935000000001,4.701432,10.181799,1.991389,165.0,8.396891,2.42323,1.605466,16.941487,0.0,0.0,0.0
chr1_179110934_179111289,18.498246,5.364533,8.893139,19.186098,43.0,5.8198,4.878147,3.3868480000000005,29.547686,0.0,0.0,5.428245
chr1_180200315_180200683,3.240834,0.0,11.735644,9.507426,35.0,3.973996,0.0,0.0,0.0,8.060053,0.0,1.942002
chr1_180554738_180554883,10.228222,0.0,12.16111,13.432239,91.0,15.406915,6.145171,0.0,10.607126,0.0,13.651135,0.0
chr1_180580561_180580926,7.926617,0.0,5.8221300000000005,0.0,25.5,11.944399,0.0,0.0,10.027059,0.0,0.0,0.0
chr1_181056649_181057124,31.275117,9.900492,15.012154,25.791649,0.0,9.577784,5.5975715,3.245771,18.936020000000006,0.0,7.681564,0.0
chr1_181060502_181060611,31.275117,9.900492,15.012154,25.791649,16.0,5.287592,10.417355,4.951713,18.936020000000006,0.0,2.65937,7.153645
chr1_181068595_181069000,14.784863,5.966386,10.850733,7.0044520000000015,124.0,8.750122,7.06216,3.245771,20.790473,0.0,0.0,0.0
chr1_181074349_181074924,18.563471,4.2515995,10.850733,16.981933499999997,90.0,8.750122,3.9626,0.0,14.534281,0.0,0.0,0.0
chr1_181104473_181105818,12.408387,0.0,10.710785,4.858632,37.66666666666666,13.40426,5.924062500000002,0.0,21.333378,0.0,12.783090666666665,0.0
chr1_181110732_181111003,8.171377,0.0,9.554688,0.0,44.0,11.99835,1.536587,0.0,7.956069999999999,0.0,18.456745,0.0
chr1_181998739_181999134,7.848522,0.0,10.695547,10.729382,107.0,0.0,0.0,0.0,10.934373,0.0,0.0,0.0
chr1_182056560_182056703,6.935733,0.0,10.053923,1.66852,0.0,7.756172999999999,0.0,0.0,8.2985,0.0,3.4350910000000003,0.0
chr1_182113385_182113953,8.638884,0.0,7.779997,3.665566000000001,120.0,8.660547,11.032405,0.0,9.179628999999998,0.0,0.0,0.0
chr1_182998797_182999044,28.452104,5.383367,18.570516,19.655977,54.0,6.7643604999999996,5.983115,3.153677,27.167428,0.0,0.0,3.132551
chr1_183129116_183129507,17.474708,0.0,9.096885,0.0,258.0,8.896347500000003,6.2010760000000005,3.153677,11.089907,0.0,0.0,0.0
chr1_183132366_183132749,20.680999999999997,0.0,9.096885,5.370272,148.0,8.896347500000003,6.2010760000000005,3.153677,11.089907,0.0,0.0,0.0
chr1_183133608_183133779,20.680999999999997,0.0,9.096885,5.370272,149.0,8.896347500000003,6.2010760000000005,3.153677,11.089907,0.0,5.494522,0.0
chr1_183149947_183150219,13.595602,8.978303,10.010927,10.606453,74.0,6.1999935,6.2010760000000005,7.095036,11.089907,0.0,0.0,4.374961
chr1_183161027_183161375,14.5210535,8.978303,12.252643,10.606453,82.0,6.324619,6.2010760000000005,7.095036,11.089907,0.0,3.186004,4.374961
chr1_183171353_183171815,9.368928,8.978303,0.0,0.0,0.0,6.324619,6.2010760000000005,7.095036,11.089907,0.0,0.0,4.374961
chr1_183191719_183192016,2.636561,8.978303,0.0,0.0,0.0,4.97001,6.2010760000000005,7.095036,11.089907,0.0,0.0,4.374961
chr1_183248987_183249454,17.672269500000002,0.0,10.3607775,5.61383,207.0,13.642589,6.2010760000000005,0.0,33.707597,0.0,5.518217,0.0
chr1_183576409_183576668,8.108889999999999,0.0,0.0,0.0,0.0,9.493807,0.0,0.0,24.30969,0.0,0.0,0.0
chr1_183577563_183577895,8.108889999999999,0.0,8.842746,4.645793,21.0,9.493807,11.588204,0.0,24.30969,0.0,0.0,0.0
chr1_183578502_183578873,8.108889999999999,0.0,8.842746,0.0,19.0,9.493807,0.0,0.0,24.30969,0.0,47.950719,0.0
chr1_183579279_183579568,8.108889999999999,0.0,0.0,0.0,0.0,9.493807,0.0,0.0,24.30969,0.0,0.0,0.0
chr1_1840449_1840835,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724,0.0
chr1_184129300_184129941,4.777229,0.0,4.712802,0.0,96.0,5.169077,6.640213,0.0,7.715816999999999,0.0,0.0,1.175516
chr1_184130086_184130836,4.777229,0.0,4.712802,0.0,0.0,5.169077,6.640213,0.0,7.715816999999999,0.0,0.0,1.175516
chr1_184357629_184357933,15.766496,4.169761,14.572798,17.95926,64.0,9.973085,2.819554,2.160975,14.035436,0.0,0.0,1.676918
chr1_184724887_184725142,24.202773,0.0,21.523066,27.548345,0.0,8.806780999999997,0.0,2.75127,12.742153,0.0,0.0,0.0
chr1_184922808_184923031,14.487255,1.687921,8.903942999999998,9.246211,93.0,8.054985,2.710637,1.965407,32.559585,0.0,0.0,2.118245
chr1_184924828_184925180,14.487255,1.687921,8.903942999999998,0.0,0.0,8.054985,2.710637,5.752535999999999,32.559585,0.0,0.0,2.118245
chr1_185127324_185127657,25.694889,3.608282,16.445992999999998,28.599336,0.0,11.9405105,0.0,2.126695,16.220973,0.0,0.0,0.0
chr1_19248887_19249092,7.777261,13.789355,9.693476,6.4199480000000015,46.0,14.06389,4.338555,4.488994,11.557939,0.0,8.563243666666667,0.0
chr1_192514282_192514417,4.376472,0.0,17.397567000000002,8.348558,16.0,8.384072,0.0,0.0,9.71458,0.0,0.0,0.0
chr1_19253034_19253391,9.035942,13.789355,9.693476,6.116239,179.0,14.06389,4.338555,4.488994,11.557939,0.0,5.918858,0.0
chr1_19274997_19275345,15.986707,13.789355,19.561558,19.588088,59.0,14.06389,4.338555,4.488994,23.800762,0.0,2.574848,0.0
chr1_19276270_19276542,15.986707,13.789355,19.561558,19.588088,68.0,14.06389,4.338555,4.488994,23.800762,0.0,2.574848,0.0
chr1_19277155_19277462,15.986707,13.789355,19.561558,19.588088,0.0,14.06389,4.338555,4.488994,23.800762,0.0,2.574848,0.0
chr1_192776947_192777226,19.15488,0.0,19.658977,21.738829,0.0,5.619539,7.742366,0.0,14.334276,0.0,10.509276000000002,0.0
chr1_19278388_19278892,15.986707,13.789355,19.561558,19.588088,21.0,14.06389,4.338555,4.488994,23.800762,0.0,2.574848,0.0
chr1_19280139_19280583,15.986707,13.789355,19.561558,19.588088,57.0,14.06389,4.338555,4.488994,23.800762,0.0,2.574848,0.0
chr1_192873637_192874003,10.440893,0.0,8.003663000000001,0.0,46.0,7.110089666666667,0.0,0.0,12.151366,0.0,0.0,0.0
