name,H3k9ac_E,H3k79me2_E,H3k4me2_E,H3k4me3_E,DNaseI_E,H3k4me1_E,Pol2_E,H3k36me3_E,H3k27ac_E,H3k27me3_E,Ctcf_E,H4k20me1_E,DNaseI_P,H3k4me2_P,Pol2_P,H3k9ac_P,H3k4me3_P,H3k36me3_P,H3k4me1_P,H3k79me2_P,H3k27ac_P,H3k27me3_P,H4k20me1_P,Ctcf_P,corr,distance,css,label
chr1_2253622_2253773-chr1_1102243_1103343,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,18.877653,0.0,35.225674,20.219214,4.094208,0.0,11.153985,24.317369,0.0,2.386882,0.0,0.18131868131868134,1150279,0.48,1
chr1_2231691_2232185-chr1_1510149_1511249,0.0,13.419210999999999,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,60.5,12.443097999999999,6.737752,42.317411,27.971740000000004,2.91488,10.396705,8.406878,24.27879200000001,0.0,2.7982549999999997,0.0,-0.22527472527472536,720442,2.31,1
chr1_1772108_1772256-chr1_751751_752851,0.0,14.197308999999999,0.0,0.0,0.0,8.011892,3.181755,0.0,9.544533,0.0,0.0,4.124376,32.5,13.865484333333333,0.0,6.4245003333333335,8.949444000000002,0.0,11.453182,0.0,15.110586999999999,0.0,0.0,0.0,0.21978021978021978,1019257,0.0,1
chr1_956563_956812-chr1_695291_696391,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604402,260172,0.0,1
chr1_2140151_2140337-chr1_656472_657572,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1482579,0.0,1
chr1_1136075_1136463-chr1_2315811_2316911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,0.6373626373626373,1179348,0.48,1
chr1_3290271_3290590-chr1_2563007_2564107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433284,0.0,0.0,0.3076923076923077,726164,0.02,1
chr1_1005293_1005547-chr1_1102243_1103343,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,0.0,18.877653,0.0,35.225674,20.219214,4.094208,0.0,11.153985,24.317369,0.0,2.386882,0.0,0.05494505494505497,96696,1.91,1
chr1_3232812_3232866-chr1_1259971_1261071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,69.0,10.339668333333334,3.1760330000000003,16.11792,13.568992999999999,2.862447,4.635566000000002,6.217383,5.938974999999999,0.0,2.822954,0.0,-0.27472527472527464,1971741,1.56,1
chr1_3309990_3310261-chr1_1946869_1947969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.37362637362637363,1362021,0.0,1
chr1_1952050_1952360-chr1_2144059_2145159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,0.0,1.604878,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.15934065934065933,191699,0.0,1
chr1_1060905_1061095-chr1_1167311_1168411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,161.0,13.908147,2.0876349999999997,23.703996,20.862184,0.0,0.0,4.954655000000002,13.582406,0.0,2.0585310000000003,0.0,-0.3076923076923077,106216,0.48,1
chr1_1295535_1296332-chr1_2984901_2986001,4.4129830000000005,0.0,4.999432,0.0,70.0,8.266182,5.978118,0.0,10.305083999999999,0.0,0.0,0.0,29.0,11.317266,0.0,0.0,3.5989160000000004,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.2582417582417582,1688569,2.31,1
chr1_1136075_1136463-chr1_1186614_1187714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,0.0,4.2720145,2.28169,5.048344,0.0,0.0,5.0723695000000015,0.0,10.944942,0.0,2.163595,0.0,0.5879120879120879,50151,0.0,1
chr1_2246556_2246763-chr1_2143913_2145013,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,-0.07692307692307687,101543,0.0,1
chr1_2230678_2230895-chr1_2937046_2938146,0.0,13.419210999999999,7.955622,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48351648351648346,706151,0.02,1
chr1_1093610_1093958-chr1_700205_701305,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18681318681318682,392305,0.0,1
chr1_3086923_3087330-chr1_2424597_2425697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71465,2.9180200000000003,0.0,0.0,3.539962,9.250845,7.487503,0.0,0.0,3.480511,0.0,0.8131868131868132,661226,1.56,1
chr1_1143531_1144198-chr1_894967_896067,0.0,0.0,9.952106,0.0,50.0,0.0,0.0,0.0,0.0,4.290325,0.0,2.0585310000000003,43.0,6.600402000000001,0.0,12.61086,13.49156,3.239154,1.9719229999999999,6.948322999999999,0.0,9.529751,2.741156,0.0,0.0494505494505495,247464,0.02,1
chr1_1793829_1793862-chr1_2937046_2938146,0.0,14.197308999999999,0.0,0.0,0.0,0.0,7.0704385,0.0,0.0,0.0,0.0,4.124376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835164835164835,1143184,0.02,1
chr1_3232812_3232866-chr1_3477254_3478354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,1.0,244388,1.58,1
chr1_2082729_2083012-chr1_2144059_2145159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,0.18131868131868134,61047,0.0,1
chr1_2140151_2140337-chr1_1669027_1670127,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505495,470024,0.0,1
chr1_2232428_2232896-chr1_1549795_1550895,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,94.5,13.525282,10.089186,16.844845,14.406835999999998,0.0,8.537887,6.0992913333333325,10.760337,0.0,1.7319,1.7283580000000005,-0.04395604395604402,681533,2.31,1
chr1_2059932_2059994-chr1_994114_995214,0.0,2.457728,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,2.1171729999999997,59.5,8.008205,2.432777,5.221191999999999,9.379348,0.0,3.0571035,0.0,0.0,7.912263999999999,2.529923,5.293742,-0.2912087912087913,1064718,0.0,1
chr1_1814762_1815124-chr1_1009587_1010687,0.0,14.197308999999999,0.0,0.0,0.0,0.0,3.181755,0.0,0.0,0.0,0.0,4.124376,27.0,7.431313999999999,12.528746,6.4764395,0.0,0.0,3.5716385,0.0,0.0,9.412495666666667,2.529923,0.0,0.554945054945055,804075,0.0,1
chr1_1368471_1368786-chr1_3050173_3051273,0.0,0.0,9.060271,8.435031,99.0,7.764867500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63029,0.0,0.0,0.03296703296703296,1681387,2.31,1
chr1_2231691_2232185-chr1_751751_752851,0.0,13.419210999999999,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,32.5,13.865484333333333,0.0,6.4245003333333335,8.949444000000002,0.0,11.453182,0.0,15.110586999999999,0.0,0.0,0.0,0.7032967032967032,1478840,0.0,1
chr1_3232812_3232866-chr1_1821910_1823010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,85.0,10.521476,3.181755,17.884748000000005,13.126017000000001,0.0,0.0,14.197308999999999,10.026635,3.2633240000000003,4.124376,0.0,-0.2582417582417582,1409802,3.01,1
chr1_3459907_3460197-chr1_1946869_1947969,9.370887,0.0,7.850075,0.0,0.0,9.072289999999999,0.0,0.0,0.0,2.8690729999999998,0.0,1.339545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159331000000001,1.604878,0.0,0.6373626373626373,1511938,0.0,1
chr1_3232812_3232866-chr1_2115728_2116828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.344384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1115984,3.01,1
chr1_3290271_3290590-chr1_1551075_1552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,69.66666666666667,13.525282,10.089186,16.844845,14.406835999999998,0.0,11.607004,4.533853,10.760337,0.0,1.7319,1.7283580000000005,-0.3351648351648351,1738096,0.02,1
chr1_3290271_3290590-chr1_1590373_1591473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,162.0,8.577017999999999,0.0,15.19378025,14.9202565,0.0,0.0,0.0,6.3367830000000005,0.0,0.0,15.887251999999998,-0.016483516483516425,1698798,0.0,1
chr1_2254081_2254230-chr1_1284630_1285730,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,45.0,10.272766,3.1760330000000003,14.655504999999998,13.173851,2.862447,0.0,6.217383,10.960366,0.0,0.0,18.578444,-0.1428571428571428,968351,0.0,1
chr1_2509702_2510198-chr1_1669027_1670127,0.0,0.0,0.0,0.0,29.0,4.424112,0.0,0.0,0.0,2.278893,20.449069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4065934065934067,839575,0.0,1
chr1_1793829_1793862-chr1_2516930_2518030,0.0,14.197308999999999,0.0,0.0,0.0,0.0,7.0704385,0.0,0.0,0.0,0.0,4.124376,98.0,18.480062,0.0,8.467651,9.897461999999999,0.0,4.798566,0.0,9.40587,2.497024,0.0,0.0,-0.15384615384615374,723068,0.02,1
chr1_2140151_2140337-chr1_1334608_1335708,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,78.5,18.435501000000002,5.2250260000000015,27.322596,32.054075,7.2640970000000005,6.373096,11.689865,11.954258,0.0,2.122343,6.7244850000000005,-0.5164835164835164,804443,0.48,1
chr1_2574343_2574764-chr1_3402810_3403910,15.028381,0.0,9.944528,9.870039,100.5,3.395769,0.0,0.0,9.430052,2.7151549999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,-0.2142857142857142,828046,0.0,1
chr1_1840449_1840835-chr1_1357049_1358149,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,0.0,7.688928333333332,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,7.0985770000000015,0.0,0.0,0.0,-0.18681318681318682,482300,0.0,1
chr1_2246556_2246763-chr1_1549795_1550895,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,94.5,13.525282,10.089186,16.844845,14.406835999999998,0.0,8.537887,6.0992913333333325,10.760337,0.0,1.7319,1.7283580000000005,-0.35164835164835173,695661,1.85,1
chr1_2232428_2232896-chr1_3569225_3570325,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,2.530919,0.0,0.0,0.0,7.933571500000001,1.339545,0.0,0.5384615384615384,1336329,1.85,1
chr1_2509702_2510198-chr1_856296_857396,0.0,0.0,0.0,0.0,29.0,4.424112,0.0,0.0,0.0,2.278893,20.449069,0.0,54.0,0.0,0.0,0.0,0.0,0.0,4.9228819999999995,0.0,0.0,20.568399,2.741156,6.866810000000001,-0.016483516483516425,1652306,0.0,1
chr1_2253622_2253773-chr1_1108264_1109364,0.0,0.0,9.885878,3.4878050000000003,57.0,12.851813,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.386882,0.0,0.5604395604395604,1144258,0.48,1
chr1_2232428_2232896-chr1_2120237_2121337,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,167.0,10.707681,0.0,11.085434,12.847015999999998,2.577835,3.6618910000000002,0.0,8.661814,0.0,0.0,0.0,-0.01098901098901095,111091,0.0,1
chr1_1060905_1061095-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,-0.4065934065934067,594571,0.48,1
chr1_3290271_3290590-chr1_2496849_2497949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993826,0.0,0.0,0.5714285714285714,792322,0.0,1
chr1_2221868_2222548-chr1_812183_813283,0.0,13.419210999999999,0.0,0.0,19.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0494505494505495,1408585,0.0,1
chr1_3133891_3134283-chr1_1357049_1358149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352364,0.0,0.0,0.0,7.688928333333332,0.0,4.357451999999999,0.0,0.0,8.432984,0.0,7.0985770000000015,0.0,0.0,0.0,0.1428571428571429,1775742,0.0,1
chr1_1093610_1093958-chr1_2306692_2307792,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371525,1.9749900000000002,0.0,-0.18681318681318682,1212734,0.48,1
chr1_3290271_3290590-chr1_1624067_1625167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,69.0,4.723836,19.388552999999998,14.911072,9.868554,0.0,0.0,0.0,11.413298,0.0,0.0,14.044266,0.0494505494505495,1665104,0.0,1
chr1_1093610_1093958-chr1_1589786_1590886,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,90.0,0.0,0.0,15.651995,11.57876,0.0,0.0,2.447368,6.3367830000000005,0.0,0.0,12.833554,0.23076923076923073,495828,0.0,1
chr1_1136667_1137146-chr1_839214_840314,4.9459089999999994,0.0,10.892559,0.0,35.5,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,69.0,5.867652,0.0,4.1612919999999995,3.8103860000000003,0.0,0.0,0.0,0.0,8.875681,0.0,17.289789499999998,-0.1703296703296704,296353,0.0,1
chr1_1093610_1093958-chr1_2315811_2316911,24.484659,0.0,11.953522999999999,13.741314000000001,0.0,8.26741,0.0,0.0,10.393802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.487503,0.0,0.0,0.0,0.0,-0.16483516483516492,1221853,0.48,1
chr1_2190530_2190674-chr1_663427_664527,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505494505494503,1526003,0.0,1
chr1_1063914_1064111-chr1_752992_754092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,0.0,8.8813015,0.0,6.1698613333333325,8.480147,0.0,8.533977,6.244473,14.560661999999999,0.0,0.0,0.0,0.9945054945054945,309822,0.0,1
chr1_2406489_2406881-chr1_2978859_2979959,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.8406593406593407,571978,0.0,1
chr1_2177615_2177829-chr1_2984732_2985832,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,29.0,11.317266,0.0,0.0,3.5989160000000004,0.0,0.0,0.0,0.0,7.1791789999999995,0.0,0.0,0.6923076923076923,806903,0.48,1
chr1_858256_858648-chr1_1310775_1311875,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,246.0,14.8163195,4.431954,19.556867,15.788839000000001,0.0,7.856258,8.537504333333333,8.219299000000001,0.0,0.0,13.224658999999999,0.2692307692307693,452127,0.02,1
chr1_2059932_2059994-chr1_450810_451910,0.0,2.457728,0.0,0.0,0.0,0.0,0.0,2.577835,0.0,0.0,0.0,2.1171729999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1608022,0.0,1
chr1_2162325_2162996-chr1_2258032_2259132,16.834481,13.419210999999999,14.866867000000001,14.740470000000002,20.0,7.8901520000000005,2.18966,2.424852,11.282338000000001,0.0,3.929321,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.885465,0.0,0.0,-0.16483516483516492,95036,0.48,1
chr1_3077832_3078221-chr1_1935176_1936276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6770538,0.0,0.0,-0.07692307692307687,1141556,0.0,1
chr1_858256_858648-chr1_157787_158887,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,699369,0.0,1
chr1_2140151_2140337-chr1_2345136_2346236,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,8.939286,2.342038,17.323055,12.888976,0.0,8.78369,7.487503,0.0,0.0,0.0,41.312646,0.08241758241758246,204799,0.0,1
chr1_2082729_2083012-chr1_91005_92105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310111000000001,0.0,0.0,0.0,1.7916310000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,1990624,0.0,1
chr1_1143531_1144198-chr1_325096_326196,0.0,0.0,9.952106,0.0,50.0,0.0,0.0,0.0,0.0,4.290325,0.0,2.0585310000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32417582417582413,817335,0.0,1
chr1_1005293_1005547-chr1_140239_141339,3.4488019999999997,0.0,8.432566,0.0,29.0,2.5350085,0.0,0.0,0.0,4.58371,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,863954,0.0,1
chr1_1060905_1061095-chr1_935452_936552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,78.5,8.973523,14.990341,16.221198,7.467632000000001,0.0,6.720539,0.0,11.43994,10.183063,0.0,0.0,-0.37362637362637363,124353,0.02,1
chr1_3620035_3620325-chr1_1654951_1656051,3.4880269999999998,0.0,6.207195,3.3897785000000002,74.0,9.228012,0.0,0.0,7.880358,0.0,16.576964,1.339545,81.33333333333333,6.886178,17.138682,12.1434735,13.3458565,0.0,0.0,0.0,11.455473,0.0,0.0,10.924845,0.06593406593406592,1963984,0.0,1
chr1_2177615_2177829-chr1_2144059_2145159,0.0,13.419210999999999,9.987438000000001,0.0,48.0,8.436357000000001,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,62.0,7.197181,0.0,18.930679,8.259962,0.0,8.300421,0.0,14.430267,0.0,0.0,22.85228,-0.35164835164835173,32456,0.0,1
chr1_858256_858648-chr1_745441_746541,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802197802197802,111715,0.0,1
chr1_2406489_2406881-chr1_3369990_3371090,0.0,7.487503,0.0,0.0,0.0,0.0,2.9180200000000003,3.539962,0.0,0.0,0.0,3.480511,54.0,10.817447,1.631625,11.167549000000001,8.505017,0.0,7.577934,0.0,7.695373,2.918364,1.339545,34.8157545,-0.17582417582417587,963109,0.0,1
chr1_1978731_1978937-chr1_1980909_1982009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3540509999999997,0.0,3.2633240000000003,0.0,0.0,65.33333333333333,8.491038,0.0,9.701999,9.106478,2.3540509999999997,4.377839,4.789968,15.121769,3.2633240000000003,0.0,29.098471999999997,0.11538461538461542,1972,2.31,1
chr1_2254081_2254230-chr1_807672_808772,0.0,0.0,9.885878,3.4878050000000003,24.0,7.574419,0.0,0.0,0.0,7.351928000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,1445309,0.0,1
chr1_2232428_2232896-chr1_693616_694716,0.0,13.419210999999999,0.0,0.0,0.0,0.0,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,1537712,0.0,1
chr1_1014834_1015095-chr1_2486078_2487178,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,27.0,12.945677,0.0,0.0,10.330261,0.0,6.538361,0.0,6.424614,2.278893,0.0,19.670579,-0.5054945054945055,1470983,0.0,1
chr1_2574343_2574764-chr1_845815_846915,15.028381,0.0,9.944528,9.870039,100.5,3.395769,0.0,0.0,9.430052,2.7151549999999998,0.0,0.0,102.0,4.158878,0.0,3.490803,0.0,0.0,8.884373,0.0,0.0,20.568399,2.741156,0.0,-0.24725274725274726,1727428,0.0,1
chr1_2246556_2246763-chr1_1284630_1285730,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,45.0,10.272766,3.1760330000000003,14.655504999999998,13.173851,2.862447,0.0,6.217383,10.960366,0.0,0.0,18.578444,0.02197802197802201,960826,0.0,1
chr1_2190530_2190674-chr1_1655666_1656766,0.0,13.419210999999999,0.0,0.0,0.0,5.733043,2.18966,2.424852,0.0,0.0,0.0,3.5427730000000004,98.0,0.0,17.138682,18.2602445,13.616732999999998,0.0,0.0,0.0,10.6394665,0.0,0.0,13.8833745,-0.39010989010989006,533764,0.48,1
chr1_2246556_2246763-chr1_2564381_2565481,4.925407,0.0,0.0,5.6231279999999995,51.0,0.0,0.0,2.424852,0.0,3.3748709999999997,21.695586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7151549999999998,0.0,0.0,0.2802197802197802,317618,1.85,1
chr1_1295535_1296332-chr1_568076_569176,4.4129830000000005,0.0,4.999432,0.0,70.0,8.266182,5.978118,0.0,10.305083999999999,0.0,0.0,0.0,76.0,0.0,10.687028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3296703296703297,726359,0.0,1
chr1_858256_858648-chr1_859260_860360,0.0,0.0,0.0,3.6998589999999996,20.0,0.0,0.0,0.0,0.0,20.568399,12.982781,2.741156,0.0,8.0438945,0.0,0.0,3.6998589999999996,0.0,0.0,0.0,0.0,20.568399,2.741156,0.0,0.02197802197802201,612,0.0,1
chr1_1136075_1136463-chr1_1654951_1656051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290325,0.0,0.0,81.33333333333333,6.886178,17.138682,12.1434735,13.3458565,0.0,0.0,0.0,11.455473,0.0,0.0,10.924845,0.08241758241758246,518488,0.0,1
chr1_1295535_1296332-chr1_2309699_2310799,4.4129830000000005,0.0,4.999432,0.0,70.0,8.266182,5.978118,0.0,10.305083999999999,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371525,1.9749900000000002,0.0,0.32417582417582413,1013367,0.48,1
chr1_956563_956812-chr1_2511999_2513099,15.7718125,5.547339,13.817964000000002,19.485038,45.0,8.123201,2.432777,0.0,21.548289,0.0,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306829,0.0,0.0,0.4945054945054945,1555187,0.0,1
chr1_3309990_3310261-chr1_1677331_1678431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.918364,0.0,1.339545,33.0,0.0,12.963076,12.97541,0.0,0.0,0.0,0.0,20.096799,0.0,0.0,0.0,0.14835164835164838,1631559,0.0,1
chr1_2140151_2140337-chr1_894589_895689,0.0,0.0,0.0,0.0,0.0,8.290039,0.0,0.0,0.0,0.0,0.0,0.0,89.0,6.600402000000001,0.0,12.61086,13.49156,3.239154,1.9719229999999999,6.948322999999999,14.228425,9.529751,2.741156,0.0,-0.5384615384615385,1244462,0.48,1
chr1_1014834_1015095-chr1_663427_664527,10.00079,0.0,8.211755,10.066728999999999,153.0,6.6896710000000015,5.508389,0.0,6.700595,3.156103,0.0,2.529923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,350307,0.0,1
chr1_2231691_2232185-chr1_3477254_3478354,0.0,13.419210999999999,0.0,0.0,0.0,4.25232,1.7470450000000002,2.424852,0.0,0.0,0.0,3.5427730000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8690729999999998,1.339545,0.0,0.4340659340659341,1245069,0.48,1
chr1_1840449_1840835-chr1_1603714_1604814,11.403361,0.0,14.677473,7.615338,99.5,0.0,3.181755,0.0,10.929864,3.2633240000000003,13.062724000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.791771,0.0,0.0,0.0,0.0,0.0,0.0,-0.2197802197802199,235635,0.0,1
