name_E,Ctcf_E,H3k27ac_E,H3k9ac_E,H4k20me1_E,H3k4me2_E,H3k79me2_E,DNaseI_E,H3k36me3_E,H3k4me1_E,H3k4me3_E,H3k27me3_E
chr1_156629760_156630406,13.1068615,18.803395,48.371337,5.432131,6.200147,8.38895,0.3885,2.846855,4.703171333333334,13.229211333333334,1.804772
chr1_156634807_156635020,4.305435,18.803395,0.0,5.432131,6.200147,0.0,0.0311,2.846855,4.703171333333334,7.316257500000001,1.804772
chr1_15664307_15664455,3.969228,6.164879,2.799639,0.0,6.519019,0.0,0.0814,0.0,8.102177,4.402965,0.0
chr1_156645551_156645913,4.860985,0.0,0.0,0.0,0.0,0.0,0.0445,0.0,3.817174,8.302875,1.804772
chr1_15664580_15664866,3.969228,6.164879,2.799639,0.0,6.519019,0.0,0.0814,0.0,8.102177,4.402965,0.0
chr1_156663993_156664153,4.860985,0.0,0.0,0.0,8.692369,0.0,0.0336,0.0,4.779693,8.302875,1.804772
chr1_156676478_156676824,4.860985,0.0,0.0,0.0,0.0,0.0,0.0,2.652194,5.985564500000001,8.302875,1.804772
chr1_156718467_156719136,3.904239,55.521339,47.797409,0.0,23.390849,23.302937,0.0,2.652194,6.193421000000001,22.183347,1.804772
chr1_156719450_156719815,3.904239,55.521339,47.797409,0.0,23.390849,23.302937,0.0,2.652194,6.193421000000001,22.183347,1.804772
chr1_156774360_156774606,3.403258,0.0,0.0,0.0,0.0,0.0,0.0,3.047701,0.0,0.0,1.804772
chr1_156864713_156865066,2.879239,0.0,1.64519,0.0,0.0,0.0,0.0,0.0,7.365708,0.0,1.804772
chr1_156895977_156896091,2.879239,0.0,0.0,0.0,3.108635,0.0,0.1252,0.0,7.809014,0.0,1.804772
chr1_157106691_157107326,3.892983,21.553868,26.165479,0.0,12.789558,12.316983,0.1161,2.562609,5.433425,26.837908,1.804772
chr1_157124774_157125221,5.503452,4.651817,4.000845,0.0,5.351263,0.0,0.0501,0.0,7.84714,4.727505,1.804772
chr1_157938818_157938961,8.236635,0.0,0.0,0.0,4.697494,0.0,0.0236,0.0,2.581702,0.0,1.804772
chr1_157989414_157989935,1.589737,9.76775,2.686225,0.0,5.165035,5.482822,0.1237,2.59953,13.263743,4.380486,1.804772
chr1_158117571_158117948,1.657583,5.903957,0.0,6.540266,9.105521,0.0,0.0,0.0,10.011869,4.326842,1.804772
chr1_158942717_158942925,7.938456,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,1.804772
chr1_159798443_159799254,7.4124695,0.0,0.0,1.46035,0.0,0.0,0.0328,0.0,0.0,0.0,1.804772
chr1_159819832_159820037,3.020241,7.371419,0.0,1.46035,9.4789295,0.0,0.0236,0.0,4.414153,3.019433,1.804772
chr1_159851477_159851987,3.020241,36.773553,11.355588,1.46035,6.642112,10.443382,0.1356,1.377124,4.414153,3.5328685,1.804772
chr1_159859603_159860031,3.020241,33.203768,7.571185,1.46035,6.9641,0.0,0.1218,1.377124,4.414153,4.4299575,1.804772
chr1_159880076_159880706,2.368745,8.836331,6.764295000000001,1.46035,3.831314,0.0,0.0322,0.0,4.414153,0.0,1.804772
chr1_159892447_159892988,2.368745,63.338259,33.180261,2.553592333333333,14.960005,10.888167,0.1618,4.329437,4.414153,17.311709,1.804772
chr1_159907968_159908165,2.368745,0.0,0.0,1.46035,0.0,0.0,0.0268,0.0,4.414153,0.0,1.804772
chr1_159910997_159911192,2.368745,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,4.414153,0.0,1.804772
chr1_159914077_159914586,2.368745,0.0,0.0,1.46035,0.0,0.0,0.0241,0.0,4.414153,0.0,1.804772
chr1_160072097_160072234,4.029503,0.0,2.950187,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160087563_160087915,4.029503,0.0,0.0,1.46035,0.0,0.0,0.0265,0.0,0.0,0.0,1.804772
chr1_160989381_160990254,4.580332,9.047593,11.9958,1.3777665,16.172255,5.787409,0.0,0.0,7.670976,18.992542,1.804772
chr1_161050902_161051096,1.588879,8.333783,6.32425,1.3777665,3.417952,0.0,0.0,0.0,5.6352305000000005,0.0,0.0
chr1_161052363_161052546,1.588879,12.972099,6.32425,1.3777665,6.204898,0.0,0.0,0.0,5.6352305000000005,0.0,0.0
chr1_161155098_161155533,3.564329,0.0,8.3447275,1.297593,0.0,0.0,0.0,0.0,2.832216,0.0,0.0
chr1_161155908_161155971,3.564329,0.0,8.3447275,1.297593,0.0,0.0,0.0,0.0,2.832216,0.0,0.0
chr1_161170260_161170636,3.564329,26.2803285,15.521697,1.297593,9.005482,0.0,0.0,0.0,6.687371,21.047544,0.0
chr1_161170933_161171185,3.564329,26.2803285,15.521697,1.297593,9.005482,7.083393,0.0,0.0,6.687371,21.047544,0.0
chr1_161177017_161177202,3.564329,0.0,6.32425,1.566401,0.0,0.0,0.0,4.215737,0.0,0.0,0.0
chr1_161352257_161352597,11.172026,10.905497,7.385213,5.480856666666667,7.93398,0.0,0.0565,0.0,4.277388,8.563502,0.0
chr1_161706477_161706712,2.231374,0.0,0.0,1.5934,4.4135375,0.0,0.0,0.0,4.067654,3.805758,1.809333
chr1_161709776_161710006,2.231374,0.0,0.0,1.5934,2.262255,0.0,0.0,0.0,2.351231,0.0,1.809333
chr1_161973588_161973892,1.488715,0.0,1.316864,1.5934,5.546603,0.0,0.0432,0.0,6.339793,0.0,1.637375
chr1_161991847_161991976,1.488715,0.0,1.316864,1.5934,0.0,0.0,0.0,0.0,0.0,0.0,1.637375
chr1_161996651_161996978,1.488715,0.0,1.316864,1.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161998457_161998829,1.488715,0.0,1.316864,1.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16212759_16213091,1.478857,17.313306,9.416943,1.9048065,8.867435,5.56682,0.0638,2.291472,6.354134,13.988878,0.0
chr1_162370681_162370944,1.488715,7.611187,0.0,1.5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_162377799_162377882,1.488715,7.611187,0.0,1.5934,6.003872,0.0,0.0,0.0,9.427022,0.0,0.0
chr1_162603017_162603226,3.851727,0.0,0.0,0.0,1.599271,0.0,0.0,0.0,0.0,0.0,0.0
chr1_162827762_162827953,2.516848,0.0,0.0,1.136005,0.0,0.0,0.0,0.0,5.054219,0.0,0.0
chr1_164686304_164686686,3.800587,4.5964995,1.797352,1.504205,2.115261,4.845896,0.0,2.814484,5.827121,1.805762,0.0
chr1_164734934_164735098,2.393373,13.9111305,4.1649,1.504205,2.115261,4.845896,0.0257,2.814484,5.827121,2.45086,0.0
chr1_164736884_164737252,2.393373,13.9111305,4.1649,1.504205,2.115261,4.845896,0.0,2.814484,5.827121,2.45086,0.0
chr1_164750243_164750515,2.393373,4.994446,0.0,1.504205,2.115261,4.845896,0.0,2.814484,5.827121,2.45086,0.0
chr1_16478939_16479163,1.761231,26.858262,8.746057,3.742643333333333,10.285712,13.018062,0.0,2.724529,8.859447,15.175918,0.0
chr1_16479299_16479465,1.761231,26.858262,8.746057,3.742643333333333,10.285712,13.018062,0.0,2.724529,8.859447,15.175918,0.0
chr1_165797615_165798367,7.999150666666668,37.631437,47.966765,3.128569,12.77276,15.47108,0.1158,2.97982,2.13814,25.193509,1.647874
chr1_165868061_165868423,1.705448,0.0,1.456616,3.128569,0.0,15.47108,0.0,2.97982,1.410657,0.0,1.647874
chr1_167518258_167518508,2.886528,6.483692,3.414288,1.349956,5.87247,4.559228,0.0,2.501746,8.098103,6.637197,0.0
chr1_167520671_167521013,2.886528,0.0,0.0,1.349956,5.87247,5.890001333333333,0.0,2.501746,5.679765,6.460989,0.0
chr1_167649050_167649342,1.63411,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.018551
chr1_167683554_167683813,18.207658,35.094487,38.033094,1.349956,11.334153,4.842105,0.0606,0.0,0.0,25.107226,0.0
chr1_167766380_167766616,8.797761,5.956758,0.0,1.349956,5.596222,0.0,0.0857,2.734304,9.78598,4.216006,0.0
chr1_168050664_168051125,14.5273245,0.0,2.723764,3.136039,2.445973,0.0,0.0,2.876828,6.600476,0.0,0.0
chr1_168149052_168149361,3.594127,24.922749,21.080322,5.613135666666667,13.836744,5.392868,0.0311,2.357447,6.769503,23.931007,0.0
chr1_168338134_168338331,1.873413,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.628651
chr1_169071998_169072131,1.984756,5.71243,9.210133,1.349956,5.341097,7.451524,0.0388,2.779847,6.513571499999999,8.094802,0.0
chr1_17023723_17023998,8.59827,0.0,1.639234,4.799033499999999,0.0,0.0,0.0397,0.0,0.0,0.0,0.0
chr1_17027024_17027386,7.380266499999999,0.0,1.639234,1.276644,0.0,0.0,0.0419,0.0,0.0,0.0,0.0
chr1_171110631_171110996,2.700108,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171111810_171112100,2.700108,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_1714020_1714715,1.565702,10.120409,4.935248,1.382183,5.104521,6.202486,0.0598,2.011611,6.113142,8.145578,0.0
chr1_172291507_172291926,7.950286,17.271713,19.364078,0.0,12.259623,0.0,0.0612,0.0,8.546422,8.924871,0.0
chr1_17231253_17231704,3.901667,39.2788215,27.519288,1.216704,13.951679,1.777194,0.0919,0.0,7.078756,26.06004,0.0
chr1_172369341_172369683,11.934746,0.0,2.812925,10.882242,6.057685,0.0,0.0,1.341255,5.71239,0.0,0.0
chr1_172828423_172828792,6.325663,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,6.851632,0.0,0.0
chr1_173091914_173092434,3.640485,13.252748,9.099579,0.0,7.522858,0.0,0.1281,0.0,7.338914,8.483636,0.0
chr1_173092552_173092771,3.640485,13.252748,9.099579,0.0,7.522858,0.0,0.1281,0.0,7.338914,8.483636,0.0
chr1_173379915_173380349,2.724223,0.0,0.0,2.7710665000000003,0.0,0.0,0.0,2.178242,0.0,0.0,0.0
chr1_173384654_173384941,2.724223,0.0,0.0,1.147381,0.0,0.0,0.0,2.178242,0.0,0.0,0.0
chr1_173398914_173399297,2.724223,13.702526,6.700582,1.147381,9.107163,2.67881,0.0708,2.178242,9.82701,12.041289,0.0
chr1_173447359_173447668,3.977119,20.348414,26.263675,3.3204100000000003,14.128669,8.8885485,0.0872,4.2936385,7.1419345,21.580366,0.0
chr1_175094142_175094504,26.760952,0.0,0.0,1.454324,0.0,0.0,0.1157,0.0,0.0,0.0,1.906391
chr1_175160901_175161109,3.325624,16.418935,20.82938,1.454324,4.554624,4.7347470000000005,0.093,1.937553,5.1254395,17.95663,1.906391
chr1_177150553_177151051,19.199023,0.0,0.0,1.272378,5.09044,0.0,0.1023,0.0,2.772283,7.506887,1.913855
chr1_177178348_177178736,3.799033,8.603684,0.0,1.272378,3.748292,0.0,0.2193,0.0,6.301238,0.0,0.0
chr1_177216889_177217021,1.688826,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,1.716827
chr1_178121154_178121309,8.335378,0.0,0.0,1.292353,0.0,1.910943,0.0,0.0,6.547296,0.0,0.0
chr1_178252303_178252477,12.559135,0.0,0.0,0.0,0.0,0.0,0.0629,1.520572,0.0,0.0,0.0
chr1_178509347_178509739,4.361684,0.0,4.822547,1.167122,0.0,0.0,0.0,0.0,7.44245,0.0,0.0
chr1_17956441_17957463,13.547739,0.0,0.0,0.0,0.0,0.0,0.0384,1.42879,0.0,0.0,0.0
chr1_180120187_180120425,4.085055,3.90831,2.740923,0.0,7.718664,1.760216,0.0,1.514545,5.967341,3.825201,0.0
chr1_180200315_180200683,7.879826,3.784803,7.026733,0.0,11.842391,0.0,0.1397,0.0,0.0,22.293934,1.6377
chr1_181056649_181057124,2.348826,30.866283,4.725851,0.0,6.3189285,0.0,0.0,0.0,8.688279,22.731804,1.757117
chr1_181060502_181060611,2.348826,30.866283,4.725851,0.0,6.3189285,11.208788,0.0,3.19584,6.416895,22.731804,1.757117
chr1_181065454_181065797,2.348826,0.0,4.725851,0.0,3.509629,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_181068595_181069000,2.348826,0.0,4.725851,6.2457025,3.509629,0.0,0.0,0.0,9.356517,0.0,1.757117
chr1_181074349_181074924,2.348826,15.920556,4.725851,0.0,8.989545999999999,0.0,0.0744,0.0,9.356517,11.494462,1.757117
chr1_181075648_181075933,2.348826,0.0,4.725851,0.0,3.509629,0.0,0.0,0.0,9.356517,11.494462,1.757117
chr1_181104473_181105818,10.941051,4.638252,4.725851,9.6999485,3.509629,9.008228,0.0237,0.0,9.1089,4.886947,1.757117
chr1_181110732_181111003,9.700079,5.330523,4.725851,0.0,3.509629,0.0,0.0231,0.0,8.080576,4.226158,1.757117
chr1_181451162_181451821,1.384063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_181454376_181454805,1.384063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182643740_182644063,1.572434,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,3.556272,0.0,1.757117
chr1_183129116_183129507,1.654835,5.806706,1.69556,1.343451,6.673952,0.0,0.1638,0.0,9.257484,6.507609,0.0
chr1_183132366_183132749,1.654835,6.27018,1.69556,6.4761145,4.530522,0.0,0.0597,0.0,9.257484,3.614052,0.0
chr1_183133608_183133779,1.654835,6.27018,1.69556,1.343451,4.530522,0.0,0.0492,0.0,9.257484,0.0,0.0
chr1_183191719_183192016,3.66112,0.0,0.0,1.343451,4.437758,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183239968_183240242,3.509183,11.125123,2.345628,1.343451,4.109266,0.0,0.0618,0.0,9.244605,0.0,0.0
chr1_183241451_183241867,3.509183,11.125123,3.831567,1.343451,4.109266,0.0,0.1326,0.0,9.244605,5.285826,0.0
chr1_183248987_183249454,3.509183,37.992908,6.428792,1.574877,7.006338,0.0,0.0272,0.0,8.984353,3.78674,0.0
chr1_183256519_183256577,3.509183,0.0,2.345628,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183549376_183549721,1.522549,0.0,0.0,1.343451,0.0,0.0,0.0551,0.0,0.0,0.0,0.0
chr1_183552584_183552988,1.522549,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183557915_183558504,1.619624,7.9885015,0.0,1.343451,5.697768,0.0,0.0,0.0,4.421718,3.67655,0.0
chr1_183562649_183562759,1.619624,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183578502_183578873,25.267358,10.269821,4.501171,2.881852,7.137311,3.830926,0.0279,0.0,9.460921,4.084737,0.0
chr1_1840449_1840835,8.569706,9.959261,14.992736,1.382183,7.758843000000001,0.0,0.161,0.0,0.0,19.121595,0.0
chr1_185453251_185453699,1.68597,5.444468,0.0,5.958985,2.4161065,0.0,0.0416,0.0,9.55552,0.0,0.0
chr1_19248887_19249092,3.334161,8.495082,8.80443,0.0,5.643833,0.0,0.0438,0.0,5.187417,0.0,2.086383
chr1_192549613_192549895,14.015041,0.0,0.0,0.0,0.0,0.0,0.0387,1.100108,0.0,0.0,0.0
chr1_192776947_192777226,6.57583,19.428046,21.221083,0.0,11.930285,9.913361,0.0,1.720351,5.835918,20.627704,0.0
chr1_192848433_192848817,8.834975,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,2.710069,0.0,0.0
chr1_19794978_19795283,6.932394,6.504945,2.561531,3.055551,4.140509,5.703583,0.0,2.08737,5.874772,3.779595,0.0
chr1_198124316_198124670,4.478789,26.826287,30.153991,2.756684,6.905663666666666,9.098454,0.0264,2.990134,3.486062,25.332002,0.0
chr1_198128112_198128944,4.478789,26.826287,30.153991,2.756684,6.905663666666666,9.098454,0.0412,2.990134,3.486062,25.332002,0.0
chr1_199711776_199712042,4.068795,8.72125,0.0,0.0,5.190989,0.0,0.109,1.11898,7.1232,4.142567,0.0
chr1_200076437_200076447,1.340715,0.0,0.0,1.201358,9.374156,0.0,0.0,0.0,0.0,0.0,1.836689
chr1_200122559_200122752,1.340715,0.0,0.0,5.1894583333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.41272
chr1_200321353_200321596,1.340715,0.0,0.0,1.201358,8.139095,0.0,0.0313,0.0,5.853465,0.0,0.0
chr1_200323350_200323623,1.340715,0.0,0.0,1.201358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200325072_200325315,1.340715,0.0,0.0,1.201358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200332454_200332650,1.340715,0.0,0.0,1.201358,0.0,0.0,0.0,0.0,5.3118375,0.0,0.0
chr1_200338364_200338762,1.340715,0.0,0.0,5.832526,0.0,0.0,0.0,0.0,3.343668,0.0,0.0
chr1_200341273_200341515,1.340715,0.0,0.0,1.201358,0.0,0.0,0.0372,0.0,4.076188500000001,0.0,0.0
chr1_200481491_200481643,1.340715,0.0,0.0,1.201358,0.0,0.0,0.0,0.0,0.0,0.0,2.529276
chr1_200597363_200597666,1.340715,0.0,0.0,0.0,0.0,0.0,0.0,3.297711,0.0,0.0,0.0
chr1_20091332_20091506,2.836172,6.558203,0.0,1.356826,3.8317,0.0,0.0275,1.950275,7.564916,0.0,0.0
chr1_201032066_201032442,2.460503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127903
chr1_201139670_201140154,5.5887805,20.176641,16.784078,0.0,9.881832,0.0,0.25,0.0,8.899531,8.7013845,0.0
chr1_201160901_201161255,2.661763,0.0,0.0,0.0,0.0,0.0,0.048,0.0,3.844438,3.298588,1.598308
chr1_201236006_201236165,1.788548,8.943472,3.123788,1.786624,4.476435,0.0,0.1333,0.0,7.433417,0.0,0.0
chr1_201244405_201244769,1.788548,9.987822,5.8621475,1.786624,5.35325,0.0,0.2126,0.0,9.52824,6.605858,0.0
chr1_201246115_201246382,1.788548,9.987822,5.4601315,0.0,5.35325,0.0,0.0307,0.0,9.52824,0.0,0.0
chr1_201277329_201277484,4.2275555,30.110452,5.3937115,0.0,5.5463945,0.0,0.0507,0.0,17.367525,4.4929685,0.0
chr1_201280694_201280963,2.638778,30.110452,5.3937115,0.0,5.5463945,0.0,0.1861,0.0,17.367525,4.4929685,0.0
chr1_201295169_201295564,1.707954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201431088_201431253,3.237183,14.6768245,11.4970675,0.0,8.579639,0.0,0.1391,0.0,7.85017,7.3344,0.0
chr1_201445401_201445412,3.845955,6.464954,2.763888,0.0,6.254815,0.0,0.0,0.0,8.223325,3.75459,0.0
chr1_201449602_201449822,3.845955,11.0037065,7.280687,0.0,6.420412,0.0,0.0984,3.690075,8.264657,14.344395,0.0
chr1_201463619_201463933,3.845955,12.110532,0.0,0.0,0.0,7.961285,0.0,3.690075,8.38672,0.0,0.0
chr1_201472589_201472996,3.845955,19.651755,19.886107,0.0,13.562352,7.961285,0.0554,3.690075,7.894163,16.043795,0.0
chr1_201500233_201500477,17.438478000000003,0.0,2.182938,0.0,0.0,0.0,0.0933,0.0,0.0,0.0,0.0
chr1_201515368_201515617,5.2521475,0.0,0.0,1.867383,0.0,0.0,0.0281,0.0,0.0,0.0,1.56951
chr1_201572031_201572237,1.834597,0.0,1.888804,0.0,3.731258,0.0,0.0432,0.0,4.673683,0.0,1.90542
chr1_201639932_201640262,1.629728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90542
chr1_201682596_201682901,2.915928,28.706538,3.252521,1.700019,4.434371,0.0,0.1127,0.0,10.670057,6.960388,1.419572
chr1_201684946_201685300,2.915928,28.706538,3.252521,0.0,4.434371,0.0,0.032,0.0,10.670057,6.960388,0.0
chr1_201742755_201743343,2.74836,0.0,0.0,0.0,1.513816,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201743848_201744120,2.74836,0.0,0.0,0.0,1.513816,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201987611_201988279,4.589444,8.082347,5.731634,0.0,9.620409,6.224105,0.0515,2.585434,8.1840215,14.416946,0.0
chr1_202016172_202016526,1.689338,6.6464715000000005,3.734052,0.0,5.730376,0.0,0.0479,0.0,6.876399,5.662761,0.0
chr1_202075010_202075191,3.604887,33.452024,11.655173,0.0,11.540147,0.0,0.0547,0.0,12.198493,9.037313,0.0
chr1_202077636_202077876,3.604887,33.452024,11.655173,0.0,11.540147,0.0,0.0549,0.0,12.198493,9.037313,0.0
chr1_202161674_202161898,31.915502,0.0,2.087149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202937248_202937378,2.389665,10.546094,13.09562,2.351291,7.09181,0.0,0.0,0.0,7.3580845,12.837185,0.0
chr1_203296328_203297068,10.486444,9.362904,12.917711,0.0,10.34173,0.0,0.1761,0.0,7.3219685,11.997168,1.558009
chr1_203297101_203297334,10.486444,9.362904,12.917711,0.0,10.34173,0.0,0.1761,0.0,7.345512,11.997168,0.0
chr1_203481982_203482534,2.619898,37.288423,4.203682,0.0,15.591281,5.915964,0.1986,0.0,7.255022,5.5743125,0.0
chr1_203489584_203489741,2.619898,4.94151,4.203682,0.0,3.138137,0.0,0.0328,0.0,7.255022,2.385823,0.0
chr1_203491011_203491485,2.619898,4.94151,4.203682,0.0,3.138137,0.0,0.0365,0.0,7.255022,2.385823,0.0
chr1_203506114_203506504,2.619898,12.440768,4.203682,0.0,7.136346,0.0,0.0868,0.0,7.255022,2.385823,0.0
chr1_203643182_203643803,2.283244,9.650358,1.910097,2.103109,4.612413,3.963172,0.217,2.451991,6.116327,3.888152,0.0
chr1_203661733_203662076,3.176132,15.220432,9.932572,2.103109,8.975188,6.343491,0.1464,2.451991,9.94637,6.763574,0.0
chr1_204049581_204049822,4.7935205,9.8769615,12.0166225,1.74722,7.85263,10.845763,0.2335,2.434696,5.926376,5.729195,0.0
chr1_204071387_204071653,1.694981,27.3655355,14.942943,1.74722,7.287154,10.845763,0.0273,2.434696,5.926376,6.320083,0.0
chr1_204073791_204074252,1.694981,27.3655355,14.942943,1.74722,7.287154,10.845763,0.0788,2.434696,5.926376,6.320083,0.0
chr1_204238647_204239007,7.409225,0.0,0.0,1.74722,0.0,5.11912,0.0,2.681191,0.0,2.81776,0.0
chr1_204254999_204255106,1.715084,0.0,1.759606,1.74722,2.576098,5.11912,0.0,2.681191,6.675317,2.81776,0.0
chr1_204289566_204289863,1.907135,17.011091,4.696557,1.74722,7.105265,5.11912,0.077,2.681191,13.138163,2.81776,0.0
chr1_204330284_204330553,4.999492,0.0,1.649096,1.74722,0.0,5.11912,0.0,2.681191,0.0,2.81776,0.0
chr1_204332438_204332553,21.371076666666667,6.213084,1.649096,1.74722,0.0,5.11912,0.0,2.681191,0.0,2.81776,0.0
chr1_204386444_204387188,4.8869395,12.130373,9.1878595,4.609149,11.247922,5.11912,0.0392,2.681191,10.782791,6.230502,0.0
chr1_204387566_204387645,3.105576,12.130373,9.1878595,1.74722,11.247922,5.11912,0.0,2.681191,10.782791,6.230502,0.0
chr1_204389721_204389989,4.7999615,12.130373,9.1878595,1.74722,11.247922,5.11912,0.0,2.681191,10.782791,6.230502,0.0
chr1_204449745_204450007,2.068265,0.0,0.0,1.74722,0.0,5.11912,0.0,2.681191,0.0,2.81776,0.0
chr1_204684045_204684323,7.721193,0.0,0.0,1.74722,0.0,0.0,0.0,0.0,0.0,0.0,3.432667
chr1_204961641_204962301,3.385557,0.0,0.0,1.74722,0.0,0.0,0.0,0.0,0.0,0.0,3.432667
chr1_205216742_205217034,3.023552,0.0,0.0,1.74722,3.684538,0.0,0.0462,0.0,5.066807,0.0,0.0
chr1_205218253_205218732,3.023552,0.0,3.503405,1.74722,3.470536,0.0,0.0416,0.0,5.066807,2.913811,0.0
chr1_205227547_205227721,3.023552,0.0,0.0,1.74722,0.0,0.0,0.0,0.0,4.830957,0.0,0.0
chr1_205228000_205228129,3.023552,0.0,0.0,1.74722,0.0,0.0,0.031,0.0,4.830957,0.0,0.0
chr1_205253892_205254222,4.672109,6.688088,2.448096,1.74722,4.576742,0.0,0.118,0.0,8.172481,6.733090499999999,0.0
chr1_205254805_205255191,3.023552,6.688088,2.448096,3.82415,4.576742,0.0,0.0,0.0,8.172481,4.424798,0.0
chr1_205257253_205257766,3.023552,2.702166,2.448096,1.74722,3.34842,0.0,0.0,0.0,8.172481,0.0,0.0
chr1_205262860_205263030,3.023552,14.366936,4.0389915,1.74722,6.621127,0.0,0.0,2.562702,11.312432,6.224753,0.0
chr1_205265235_205265548,3.023552,14.366936,4.0389915,1.74722,6.621127,0.0,0.0,2.562702,11.312432,6.224753,0.0
chr1_205267691_205267999,3.023552,14.366936,4.597292,1.74722,6.621127,0.0,0.0682,2.562702,11.312432,5.540378,0.0
chr1_205270500_205270865,3.023552,14.366936,2.448096,1.74722,4.045838,7.755502,0.0394,2.562702,11.312432,4.501777,0.0
chr1_205283024_205283394,4.175762499999999,0.0,5.832244,1.74722,0.0,10.483942,0.0,2.562702,6.3351425,0.0,0.0
chr1_205288770_205288915,4.175762499999999,10.54655,5.832244,1.74722,12.347552,10.483942,0.0611,2.562702,8.308571,19.18882,0.0
chr1_205410224_205410578,2.632433,4.0676125,2.075898,1.74722,2.588519,0.0,0.0758,0.0,5.693569,8.33169,2.535356
chr1_205638319_205638508,3.227717,0.0,2.292363,4.1424335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205638734_205639222,3.227717,0.0,2.292363,1.74722,0.0,0.0,0.0244,0.0,3.64262,0.0,0.0
chr1_205645820_205646052,3.227717,0.0,2.292363,5.931055333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206304417_206304814,3.091137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.212051
chr1_206642854_206643037,2.428842,12.750287,14.465348,1.6126065,16.994997,0.0,0.0331,2.156538,6.535903,17.480972,0.0
chr1_206688246_206688461,2.428842,15.327686,5.6028245000000005,1.6126065,6.7599990000000005,4.7237435,0.0514,2.156538,11.114492,6.692726,0.0
chr1_206725353_206725581,2.428842,0.0,0.0,5.8693453333333325,0.0,0.0,0.0,2.156538,0.0,0.0,0.0
chr1_206748515_206748888,2.428842,0.0,0.0,1.6126065,0.0,1.477787,0.0,2.156538,0.0,0.0,0.0
chr1_206748926_206749451,2.428842,0.0,0.0,1.6126065,0.0,1.477787,0.0,2.156538,0.0,0.0,0.0
chr1_206751685_206751882,2.428842,0.0,1.675854,1.6126065,0.0,1.477787,0.0,2.156538,0.0,0.0,0.0
chr1_206754982_206755508,2.428842,0.0,1.675854,3.050240333333333,0.0,1.477787,0.0,2.156538,0.0,0.0,0.0
chr1_206763465_206763687,2.428842,0.0,0.0,3.509481333333333,0.0,0.0,0.0,2.156538,0.0,0.0,0.0
chr1_206832398_206832801,18.682398000000003,0.0,0.0,1.6126065,0.0,0.0,0.0,2.040731,0.0,0.0,1.755764
chr1_206859136_206859493,2.428842,17.78245,11.752889499999998,2.7905346666666664,7.041900999999999,8.368875,0.1781,0.0,5.5812465,17.424654,0.0
chr1_206859748_206860259,2.428842,17.78245,11.752889499999998,2.7905346666666664,7.041900999999999,8.368875,0.1781,2.887648,8.118170999999998,17.424654,0.0
chr1_206897147_206897463,6.764498666666667,13.631206,3.755376,5.5988152,10.429372,8.368875,0.0871,0.0,7.454845499999999,8.245823,0.0
chr1_206910483_206910789,3.3679445,0.0,1.947323,1.6126065,0.0,8.368875,0.0,0.0,0.0,0.0,0.0
chr1_206918122_206918360,3.3679445,0.0,0.0,1.6126065,0.0,0.0,0.0,0.0,0.0,0.0,1.99333
