name_E,H3k4me1_E,H3k27me3_E,DNaseI_E,H3k4me3_E,H3k36me3_E,H3k4me2_E,H3k79me2_E,H4k20me1_E,Ctcf_E,H3k27ac_E,H3k9ac_E
chr1_1295535_1296332,14.155164,0.0,222.0,0.0,0.0,5.868874,0.0,0.0,0.0,3.512276,0.0
chr1_1368471_1368786,7.093498,0.0,161.0,0.0,0.0,12.385917,0.0,0.0,0.0,0.0,0.0
chr1_13917058_13917313,4.184668,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_13931629_13932064,4.081917,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_142538903_142539547,5.841585,3.589641,17.0,7.32536,9.144803,7.040526333333333,4.853769,4.918045,11.262216,5.44337,9.684091
chr1_144533627_144534178,9.833667,0.0,482.5,13.90697,1.783498,14.478728,0.0,1.763271,5.804847,10.449172,21.3378665
chr1_144536201_144536370,9.833667,0.0,98.0,6.7844225,1.783498,14.478728,0.0,1.763271,0.0,10.449172,4.146983
chr1_14467397_14467540,8.828152,0.0,0.0,0.0,0.0,9.476128,0.0,0.0,0.0,0.0,0.0
chr1_144908312_144908601,8.157224,0.0,52.0,9.470622,5.080467,7.492674,0.0,2.145693,0.0,15.467278333333333,9.307568
chr1_144908806_144909147,8.157224,0.0,45.0,0.0,5.080467,7.492674,0.0,2.145693,0.0,15.467278333333333,9.307568
chr1_144927217_144927550,6.869834,0.0,0.0,49.673137,5.080467,32.65036,22.128088,2.145693,0.0,13.686082,18.727883
chr1_144986415_144987071,14.079617,2.904345,0.0,0.0,3.560862,7.795806499999999,3.724747,3.249303,0.0,8.632707,0.0
chr1_144987154_144987391,14.079617,2.904345,0.0,0.0,3.560862,5.435019,3.724747,3.249303,0.0,8.632707,15.848446
chr1_144988079_144988414,14.079617,2.904345,0.0,0.0,3.560862,5.435019,3.724747,3.249303,0.0,8.632707,12.21832
chr1_145009158_145009716,9.52563,2.904345,76.0,11.0428705,3.560862,8.8126215,2.727692,3.249303,0.0,7.73573,7.818554
chr1_145023690_145024549,8.035192,8.7398805,27.0,3.201038,3.560862,5.435019,3.506983,3.249303,18.010626,8.584075,0.0
chr1_145042783_145043227,12.241958,2.904345,164.0,5.216605,3.560862,18.9355175,0.0,3.249303,14.023692,13.952236,7.67266
chr1_145054975_145055306,5.67524,2.904345,0.0,0.0,3.560862,5.435019,0.0,3.249303,0.0,2.31165,4.107624
chr1_145058996_145059322,4.943593,2.904345,142.0,0.0,3.560862,5.435019,2.831389,3.249303,17.809967,2.31165,4.107624
chr1_145090155_145090603,6.2071135,2.904345,34.0,0.0,3.560862,5.435019,0.0,3.249303,0.0,7.907447,4.107624
chr1_145092450_145092883,6.2071135,2.904345,89.0,14.091553,3.560862,10.840844,0.0,3.249303,0.0,9.165881,9.9306875
chr1_145113904_145114998,6.1468345,2.904345,411.5,4.306979,3.560862,5.435019,0.0,3.249303,10.454444,23.630203,8.7234425
chr1_145226678_145226829,5.1136680000000005,0.0,0.0,0.0,0.0,6.627292,6.563774,0.0,0.0,14.220433,5.133213
chr1_145435103_145435641,6.67882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_145437595_145437817,9.252604,0.0,0.0,31.062051,0.0,15.996667,11.107551,0.0,2.075261,16.054663,14.306349
chr1_145454760_145454851,9.72425,0.0,0.0,0.0,0.0,8.18533,0.0,0.0,0.0,15.903443,10.736302
chr1_145455122_145455741,9.72425,0.0,114.0,9.194828,0.0,8.18533,0.0,0.0,0.0,15.903443,15.409242666666666
chr1_145526126_145526326,9.202755,0.0,0.0,0.0,2.260267,10.265805,0.0,0.0,0.0,0.0,0.0
chr1_146764405_146764804,6.09539,0.0,40.0,0.0,3.884487,0.0,0.0,0.0,0.0,6.622741,3.427495
chr1_147806841_147807184,2.7079675,0.0,68.0,10.007377,0.0,14.121395,0.0,0.0,0.0,16.779696,14.671518
chr1_148000699_148000802,2.931814,0.0,82.0,7.789128,0.0,6.965947,0.0,0.0,13.426493,8.833905,0.0
chr1_14843752_14844090,4.868501,0.0,121.0,0.0,0.0,0.0,0.0,1.124263,0.0,5.250442,0.0
chr1_149978692_149979077,5.044036,0.0,0.0,0.0,2.284788,11.913403,3.661226,1.801241,0.0,0.0,0.0
chr1_149981648_149981889,5.044036,0.0,34.0,29.208707,2.284788,11.913403,3.661226,0.0,0.0,15.64097,17.286231
chr1_150135231_150135764,5.585184,0.0,228.0,6.346804,0.0,9.583866,0.0,0.0,0.0,9.922702,14.329991
chr1_150159099_150159241,10.576301,0.0,28.0,0.0,0.0,10.347931,0.0,0.0,0.0,0.0,0.0
chr1_150185878_150186128,3.854901,0.0,177.0,8.273256,0.0,13.643414,0.0,0.0,0.0,14.949686,9.988935
chr1_150231710_150231944,7.522769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_150294873_150295138,4.556266,0.0,0.0,24.288713,3.611891,8.90796,8.848735,0.0,0.0,13.48755,19.125829
chr1_150577042_150577503,5.006213499999999,0.0,124.0,0.0,2.633757,9.301934,0.0,0.0,0.0,15.464347,10.346334
chr1_150585815_150586394,5.4906985,0.0,104.0,4.166406,2.633757,5.369775,0.0,0.0,0.0,23.523571,13.021601
chr1_150592182_150592667,5.6243655,0.0,68.0,0.0,2.633757,9.652921,8.061903,0.0,18.374477,10.02148,5.047803
chr1_15059594_15059681,5.632065,0.0,165.0,4.550832,0.0,14.227593,0.0,0.0,0.0,20.077241,8.854513
chr1_150600412_150600701,5.6243655,0.0,15.0,24.903191,2.633757,13.549579,8.061903,0.0,0.0,10.02148,10.308563
chr1_150949569_150950014,6.592705,0.0,136.0,7.043447,3.756924,11.60382,0.0,1.67843,0.0,6.601928,5.202694
chr1_151166314_151166527,5.869266,0.0,15.0,0.0,2.715896,10.372457,0.0,0.0,0.0,18.005925,9.167678
chr1_151168297_151168505,4.81951,0.0,28.0,0.0,3.479852,10.372457,0.0,1.825815,0.0,18.005925,13.0050515
chr1_151284018_151284391,7.882757,0.0,388.0,0.0,3.479852,0.0,4.412586,1.804706,0.0,14.989446,5.672198
chr1_151445792_151446161,8.569979,0.0,23.0,10.313887,0.0,15.602214,0.0,0.0,0.0,0.0,0.0
chr1_151485676_151485841,8.250681,0.0,19.0,10.403028,0.0,14.920487,0.0,0.0,0.0,10.574936,10.211764
chr1_151486181_151486300,8.250681,0.0,48.0,10.403028,0.0,14.920487,0.0,0.0,0.0,10.574936,10.211764
chr1_151809390_151809745,7.034782999999999,0.0,119.0,0.0,0.0,7.485539,0.0,0.0,0.0,12.91734,4.696143
chr1_151871280_151871437,8.605315,0.0,0.0,0.0,2.447094,0.0,3.301027,0.0,0.0,0.0,0.0
chr1_151913142_151913275,6.052847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57375,9.02056
chr1_151913574_151913780,6.052847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57375,9.02056
chr1_151913815_151914271,6.052847,0.0,378.0,0.0,0.0,10.115939,0.0,0.0,0.0,27.57375,9.02056
chr1_151916920_151917624,8.864591,0.0,0.0,0.0,0.0,10.459951,0.0,0.0,0.0,27.57375,18.049686
chr1_151918898_151919222,8.864591,0.0,192.0,10.352978,0.0,10.459951,0.0,0.0,0.0,27.57375,18.049686
chr1_151945068_151945221,6.587502,0.0,22.0,7.211839,4.394079,6.079064,0.0,0.0,0.0,18.604307,12.728837
chr1_151960875_151961433,6.587502,0.0,56.0,33.46244,4.394079,9.746732,13.0165675,2.841381,0.0,18.604307,30.72077
chr1_151961675_151962369,6.587502,0.0,62.0,33.46244,4.394079,9.746732,13.0165675,2.841381,0.0,18.604307,30.72077
chr1_151968368_151968560,6.587502,0.0,26.0,0.0,4.394079,9.746732,8.692688,0.0,0.0,18.604307,30.72077
chr1_152006910_152007460,5.591533,0.0,55.0,39.963675,8.646106,10.0920255,17.288473,3.790053,26.313637,28.673308,43.057164
chr1_152007615_152008057,5.591533,0.0,38.0,39.963675,8.646106,10.0920255,17.288473,0.0,26.313637,28.673308,43.057164
chr1_152022022_152022514,7.693914,3.568102,117.5,0.0,0.0,8.051039,0.0,0.0,0.0,29.468801,13.709408
chr1_152137288_152137323,7.922558,0.0,61.0,0.0,0.0,4.087056,0.0,0.0,0.0,5.774358,0.0
chr1_15240254_15240560,9.125404,0.0,68.0,0.0,0.0,8.458799,0.0,1.25121,0.0,10.548485,9.002588
chr1_153337774_153338142,3.69716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153358841_153359368,9.348486,0.0,46.0,0.0,0.0,8.529814,0.0,0.0,0.0,5.785586,3.0162180000000003
chr1_153361312_153361704,6.517331,1.825341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057375
chr1_153366487_153366797,6.482628500000001,1.825341,13.0,0.0,0.0,0.0,0.0,0.0,3.789736,0.0,0.0
chr1_153488459_153488748,8.615307,0.0,37.0,3.92492,0.0,9.905782,0.0,0.0,0.0,6.532426,0.0
chr1_153504746_153504953,7.878802,0.0,0.0,0.0,0.0,21.4063,0.0,0.0,0.0,15.656952,0.0
chr1_153525322_153525412,7.878802,0.0,0.0,0.0,5.849457,0.0,0.0,1.816322,0.0,0.0,0.0
chr1_153526279_153526545,7.878802,0.0,0.0,0.0,5.849457,0.0,3.564581,1.816322,0.0,0.0,0.0
chr1_153541018_153541368,9.293088,0.0,136.0,25.269174,0.0,16.19508,10.874772,1.816322,41.268282,42.36052,34.03485
chr1_153545866_153546049,7.053149,0.0,0.0,0.0,0.0,6.851261,0.0,0.0,0.0,9.433723,0.0
chr1_153583449_153583810,8.694218,1.207121,51.0,37.000487,3.529845,20.538494,6.305255,1.559032,0.0,23.418141,24.319801
chr1_153762591_153763309,5.95797,0.0,20.0,0.0,0.0,7.002525500000001,0.0,1.264864,0.0,0.0,0.0
chr1_153936554_153936861,8.909335,0.0,56.0,18.233083,3.117228,19.312777,12.034492,1.264864,0.0,14.951596,11.659594
chr1_154154606_154155027,5.165455,0.0,0.0,24.627739,4.486986,10.060917,10.061353,2.867605,0.0,17.849972,15.390721
chr1_154166147_154166533,8.363456,0.0,55.0,0.0,0.0,9.197418,0.0,0.0,0.0,0.0,0.0
chr1_15416988_15417263,8.353154,0.0,106.0,0.0,0.0,11.140349,0.0,1.25121,0.0,0.0,0.0
chr1_154299137_154299452,4.849957,1.852752,30.0,11.066044,0.0,10.755615,0.0,0.0,0.0,3.103623,0.0
chr1_154391539_154392211,11.84036,0.0,47.0,4.136126,0.0,7.543856,5.247634,0.0,0.0,11.372835,13.077053
chr1_154392646_154393050,11.84036,0.0,59.0,0.0,0.0,7.543856,0.0,0.0,0.0,11.372835,13.077053
chr1_154397743_154397997,11.84036,0.0,0.0,0.0,2.013284,0.0,7.468127,0.0,0.0,0.0,0.0
chr1_154404273_154404562,8.031171,0.0,84.0,0.0,2.013284,6.929418,0.0,0.0,0.0,16.680007,13.427156
chr1_154405181_154405498,8.031171,0.0,0.0,0.0,2.013284,9.50133,0.0,0.0,0.0,16.680007,12.471281
chr1_154579303_154579782,7.110056,0.0,0.0,23.945557,3.579568,13.754574,8.319205,1.352544,0.0,13.188094,15.43889
chr1_154582047_154582244,7.8788935,0.0,0.0,23.945557,3.579568,13.754574,8.319205,1.352544,0.0,13.188094,15.43889
chr1_154699087_154699216,3.052018,2.419451,41.0,0.0,0.0,0.0,0.0,1.352544,0.0,0.0,0.0
chr1_154910155_154910399,3.343818,0.0,157.0,19.7299,0.0,17.86103,0.0,1.352544,14.167237,30.771057,23.035512
chr1_154914634_154915296,3.343818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154972628_154972915,5.4347955,0.0,0.0,24.111328,0.0,13.16659,5.826603,0.0,0.0,6.676706,7.906326
chr1_154973036_154973200,5.4347955,0.0,0.0,24.111328,0.0,13.16659,5.826603,0.0,0.0,6.676706,7.906326
chr1_154973335_154973935,5.02332,0.0,211.0,24.111328,0.0,13.16659,5.826603,0.0,0.0,6.676706,7.906326
chr1_154977099_154977253,4.98657,0.0,0.0,24.111328,0.0,13.16659,5.826603,0.0,0.0,6.676706,7.906326
chr1_154978035_154978657,4.98657,0.0,23.5,24.111328,3.82878,13.16659,5.826603,1.594705,0.0,6.676706,7.906326
chr1_154979104_154979305,4.98657,0.0,0.0,0.0,3.82878,13.16659,5.826603,1.594705,0.0,0.0,0.0
chr1_155098409_155098801,4.39939,0.0,56.0,23.070732,0.0,21.293018,0.0,0.0,0.0,11.74943,17.705707
chr1_155469100_155469412,3.049308,0.0,13.0,0.0,0.0,0.0,5.841129,2.075854,0.0,0.0,0.0
chr1_155620238_155620623,6.277373,0.0,0.0,0.0,2.754408,10.265805,0.0,0.0,0.0,16.388088,9.371392
chr1_15572643_15572853,8.395519,0.0,0.0,0.0,0.0,0.0,0.0,1.25121,0.0,0.0,0.0
chr1_155944562_155945214,6.9388925,0.0,0.0,26.413755,4.300036,14.214727,12.975915,2.257113,0.0,9.800241,17.804202
chr1_155945743_155946196,6.9388925,0.0,87.0,26.413755,4.300036,14.214727,12.975915,2.257113,0.0,9.800241,17.804202
chr1_155946363_155946660,6.9388925,0.0,47.0,26.413755,4.300036,14.214727,12.975915,2.257113,0.0,9.800241,17.804202
chr1_156066868_156067143,6.618040000000001,0.0,0.0,0.0,0.0,3.989496,2.546228,0.0,29.070128,7.848935,16.572946
chr1_156073142_156073699,6.948993999999999,0.0,50.0,0.0,0.0,11.941218,0.0,0.0,0.0,23.278633,14.281866
chr1_156073854_156074351,6.948993999999999,0.0,160.0,10.9624325,0.0,11.941218,4.06458,0.0,0.0,23.278633,14.281866
chr1_156074715_156075305,6.948993999999999,0.0,0.0,10.828851,0.0,11.941218,4.06458,0.0,0.0,23.278633,14.281866
chr1_156089405_156089622,7.927991499999999,0.0,55.0,10.828851,3.681232,15.163702,14.287675,1.828047,5.53631,28.831063,21.714941
chr1_156095033_156095181,7.927991499999999,0.0,21.0,10.828851,3.681232,15.163702,14.287675,1.828047,0.0,28.831063,21.714941
chr1_156103413_156103690,4.062879,0.0,0.0,10.828851,5.378798,0.0,14.287675,1.828047,0.0,0.0,0.0
chr1_156118146_156118395,4.062879,0.0,0.0,0.0,3.681232,1.977362,0.0,1.828047,0.0,0.0,0.0
chr1_156251648_156251762,7.314104,0.0,0.0,30.689084,3.615228,13.1731435,7.842032,1.89783,0.0,9.326055,14.730454
chr1_156426931_156427503,4.990114,0.0,240.0,21.536679,0.0,15.111904,0.0,0.0,0.0,9.114559,14.822185
chr1_156468556_156468776,3.297092,0.0,24.0,25.743374,2.659166,12.776028,6.561445,2.210541,0.0,15.014637,13.466475
chr1_156472693_156472952,6.4295875,0.0,0.0,0.0,0.0,12.776028,6.561445,2.210541,0.0,15.014637,11.392148
chr1_156473111_156473378,6.4295875,0.0,91.0,0.0,0.0,12.776028,6.561445,2.210541,0.0,15.014637,11.392148
chr1_156474686_156475018,6.4295875,0.0,60.0,10.136176,0.0,12.776028,6.561445,2.210541,0.0,15.014637,12.915605
chr1_156541089_156541488,4.626752,0.0,79.0,24.332096,3.749673,13.563502,9.733268,0.0,0.0,10.864917,14.310382
chr1_156586355_156586564,3.651342,3.355569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156629760_156630406,8.09854,0.0,210.5,10.253919,0.0,9.912713,3.617125,2.037789,44.512729,10.923957,8.617789
chr1_15664307_15664455,5.385169,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15664580_15664866,5.385169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156663993_156664153,10.120151,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15666999_15667145,2.641641,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156676478_156676824,9.109603,0.0,34.0,3.835227,0.0,10.19722,0.0,0.0,0.0,0.0,0.0
chr1_156718467_156719136,9.352577,0.0,28.0,26.450324,3.235474,22.366683,8.487043,0.0,0.0,41.588635,33.266743
chr1_156719450_156719815,9.352577,0.0,0.0,26.450324,3.235474,22.366683,8.487043,0.0,0.0,41.588635,33.266743
chr1_156864713_156865066,11.831121,3.069633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_156895977_156896091,8.145589,3.15976,145.0,0.0,0.0,0.0,0.0,1.79134,0.0,0.0,0.0
chr1_157076072_157076782,3.396813,2.504698,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_157106691_157107326,7.799253,0.0,26.0,28.864911,3.406507,9.800523,4.470557,1.775912,0.0,13.274945,19.289199
chr1_157124774_157125221,6.432004,0.0,29.0,0.0,0.0,3.892264,0.0,0.0,0.0,0.0,0.0
chr1_15738146_15738632,8.359448,0.0,0.0,26.747243,2.22727,13.232349,6.124883,0.0,0.0,7.868495,7.3659055
chr1_15738661_15738986,8.359448,0.0,0.0,26.747243,2.22727,13.232349,6.124883,0.0,0.0,7.868495,2.92376
chr1_15742467_15743324,8.094147,0.0,70.0,9.30447,2.22727,6.110736,6.124883,0.0,0.0,7.782782,2.92376
chr1_157938818_157938961,9.486929,0.0,69.0,3.928663,0.0,9.147747,0.0,0.0,0.0,11.556465,11.877744
chr1_157964633_157965029,9.748815,0.0,26.0,22.520126,3.839921,12.019103,13.39675,1.943005,0.0,5.440552,5.137228
chr1_157980631_157980890,9.748815,0.0,43.0,6.720686,3.839921,10.445405,13.39675,0.0,0.0,11.255474,5.214998666666666
chr1_157989414_157989935,9.748815,0.0,45.0,9.8763925,3.839921,7.710038,13.39675,0.0,0.0,16.0911425,6.065048666666667
chr1_158117571_158117948,9.196622,0.0,0.0,0.0,0.0,14.709507,0.0,0.0,0.0,17.003361,9.034723
chr1_158146699_158147069,3.202572,0.0,0.0,0.0,0.0,7.294125,0.0,0.0,0.0,0.0,0.0
chr1_158147244_158147839,3.202572,0.0,107.0,10.477068,0.0,7.294125,0.0,0.0,0.0,7.615187,0.0
chr1_158970513_158970716,4.614324,0.0,82.0,7.186839,0.0,13.937405,0.0,0.0,0.0,6.889817,0.0
chr1_158982200_158982857,3.975461,0.0,0.0,23.371226,3.655396,10.130506,7.437183999999999,0.0,0.0,14.362578,0.0
chr1_159111772_159112137,3.620584,2.596209,0.0,12.62386,0.0,10.905989,0.0,0.0,0.0,0.0,0.0
chr1_15946733_15946892,3.941865,0.0,50.0,0.0,3.528667,12.14989,8.3295155,1.849331,0.0,13.835627,17.359764
chr1_159819832_159820037,8.710098,0.0,0.0,0.0,0.0,2.330826,0.0,1.266519,0.0,0.0,0.0
chr1_159851477_159851987,8.373726,0.0,168.0,0.0,0.0,4.8963775,0.0,1.266519,2.019289,4.465584,10.18307
chr1_159859603_159860031,9.370231,0.0,29.0,0.0,0.0,5.3268045,0.0,1.266519,0.0,7.944145,0.0
chr1_159880076_159880706,6.776739,0.0,131.0,0.0,2.699413,8.59071,0.0,1.266519,0.0,11.658862,11.994585
chr1_159892447_159892988,6.776739,0.0,0.0,31.33466,2.699413,18.908992,20.732416,2.951177,0.0,25.036026,16.5670565
chr1_159907968_159908165,4.595784,0.0,0.0,0.0,2.699413,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_159914077_159914586,6.813312,0.0,91.0,13.709692,2.699413,15.005027,0.0,1.266519,0.0,11.7070135,6.72853
chr1_160072097_160072234,5.34204,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_16007283_16007579,5.933925,0.0,231.0,0.0,0.0,10.544591,5.871841,0.0,0.0,24.70033,0.0
chr1_160087563_160087915,6.219276,0.0,0.0,0.0,0.0,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_16030221_16030623,6.240186,0.0,107.0,7.58648,2.445931,12.830765,5.871841,0.0,0.0,10.412684,14.760495
chr1_160377718_160378261,6.573642,0.0,99.0,10.8365145,0.0,10.994949,1.50389,1.266519,0.0,9.242082,12.016479
chr1_160402251_160402521,4.008538,2.182458,0.0,0.0,1.686358,0.0,0.0,1.266519,0.0,0.0,0.0
chr1_160696081_160696317,6.886274,0.0,20.0,0.0,0.0,5.407765,0.0,0.0,0.0,10.632552,0.0
chr1_160736716_160737349,5.824259,0.0,0.0,0.0,0.0,8.991006,0.0,0.0,0.0,0.0,0.0
chr1_160737478_160737714,5.824259,0.0,43.0,0.0,0.0,8.991006,0.0,0.0,0.0,10.215931,0.0
chr1_160767340_160767450,2.915941,2.033363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160767869_160768231,2.915941,2.033363,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160807359_160807588,3.901728,2.0702,0.0,0.0,0.0,0.0,0.0,1.6832855,0.0,0.0,0.0
chr1_16087189_16087372,7.884654,0.0,99.0,14.933199,0.0,10.001291,6.651473,0.0,0.0,9.250118,9.486935
chr1_160982920_160983992,10.749597,0.0,71.0,7.879842,2.61269,9.850537,10.205393,0.0,0.0,20.399666,9.639566
chr1_160989381_160990254,6.087802,0.0,62.5,27.814145,2.61269,15.374304,10.205393,0.0,2.083499,28.448781,23.815916
chr1_161037907_161038726,3.507614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636077,0.0
chr1_161050902_161051096,9.881882,0.0,0.0,0.0,0.0,5.023586,0.0,0.0,0.0,8.657045,4.4435435
chr1_161052363_161052546,9.881882,0.0,0.0,0.0,0.0,5.023586,0.0,0.0,0.0,8.657045,7.07401
chr1_161155098_161155533,3.968814,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161170260_161170636,9.293744,0.0,0.0,0.0,0.0,10.131392,0.0,0.0,0.0,19.521984,3.368016
chr1_161170933_161171185,9.293744,0.0,24.0,21.994868,0.0,10.131392,0.0,0.0,0.0,19.521984,3.368016
chr1_16125579_16125747,8.007544,0.0,120.0,0.0,0.0,12.450244,0.0,0.0,0.0,21.753419,9.10872
chr1_161352257_161352597,5.443811,0.0,72.0,9.494843,0.0,7.56053,0.0,0.0,25.614835,10.264212,13.5309645
chr1_161359666_161360218,7.248054,0.0,331.0,18.424058,0.0,31.580554,0.0,0.0,0.0,12.770958,16.121049
chr1_16156384_16156536,5.532414,0.0,24.0,0.0,0.0,17.0815,0.0,0.0,0.0,19.752481,14.750636
chr1_161706477_161706712,4.97285,0.0,0.0,0.0,0.0,6.218709,0.0,1.286418,2.380316,6.935841,4.516211
chr1_161709776_161710006,3.611241,0.0,0.0,0.0,0.0,0.0,0.0,1.286418,2.380316,0.0,3.395365
chr1_16176617_16176801,6.640169,0.0,24.0,36.942708,0.0,14.931236,7.340272,0.0,0.0,35.696189,27.327971
chr1_161973588_161973892,4.561294,3.054001,73.0,0.0,0.0,7.278164,0.0,1.286418,0.0,0.0,0.0
chr1_16212759_16213091,7.01853,0.0,102.0,8.233759,3.124769,8.589001,7.340272,2.2852,0.0,7.757288,13.3417285
chr1_162508612_162508929,2.149703,0.0,130.0,0.0,0.0,7.82061,0.0,1.162444,0.0,19.353081,0.0
chr1_162511455_162511984,4.453346,0.0,56.0,0.0,0.0,10.1901685,0.0,1.162444,0.0,10.016438,3.797735
chr1_162518132_162518252,2.149703,0.0,54.0,0.0,0.0,9.661934,0.0,1.162444,0.0,10.124066,0.0
chr1_162539981_162540420,2.149703,0.0,0.0,0.0,4.045054,0.0,8.8187035,1.162444,0.0,0.0,0.0
chr1_162603017_162603226,4.626607,0.0,0.0,7.469786,0.0,9.057057,0.0,1.162444,0.0,0.0,1.710163
chr1_162659800_162660152,7.404125,0.0,0.0,0.0,0.0,7.783962,0.0,1.162444,0.0,6.718371,0.0
chr1_16276028_16276482,10.4418205,0.0,193.0,4.622286,3.124769,8.827537,7.340272,0.0,0.0,24.003658,13.696958
chr1_16277350_16278224,10.4418205,0.0,26.0,0.0,3.124769,8.827537,7.340272,0.0,0.0,24.003658,13.696958
chr1_162827762_162827953,7.11423,1.912085,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16291784_16292062,7.2416475,0.0,27.0,0.0,3.124769,0.0,7.340272,0.0,0.0,3.329324,0.0
chr1_16292565_16293101,8.2073625,0.0,0.0,0.0,3.124769,0.0,7.340272,0.0,0.0,3.329324,0.0
chr1_162954567_162954830,4.531488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_163005587_163006022,5.376817,0.0,55.0,7.313838,0.0,6.195574,0.0,0.0,0.0,12.124332,4.649273
chr1_163006587_163006657,5.376817,0.0,0.0,0.0,0.0,6.195574,0.0,0.0,0.0,12.124332,4.649273
chr1_16339773_16339933,5.930304,1.830552,105.0,0.0,0.0,10.111199,0.0,0.0,0.0,0.0,0.0
chr1_16342592_16343008,9.374522,1.830552,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16401814_16401932,10.381209,0.0,50.0,0.0,0.0,9.845075,0.0,0.0,0.0,5.676306,0.0
chr1_164686304_164686686,9.0126915,0.0,24.0,0.0,0.0,4.546543,0.0,0.0,0.0,0.0,0.0
chr1_164734934_164735098,3.8276215,0.0,61.0,0.0,0.0,7.391379,0.0,0.0,0.0,4.718942,1.694237
chr1_164736884_164737252,2.608802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694237
chr1_164750243_164750515,6.175115666666667,0.0,71.0,0.0,0.0,3.16472,0.0,0.0,0.0,0.0,1.694237
chr1_16478939_16479163,8.170027,0.0,63.0,33.806173,5.016422,16.359666,13.162103,2.964969,0.0,13.187689,13.763378
chr1_16479299_16479465,8.170027,0.0,0.0,33.806173,5.016422,16.359666,13.162103,2.964969,0.0,13.187689,13.763378
chr1_16499761_16499895,8.170027,0.0,112.0,6.9417785,0.0,11.808003,0.0,0.0,0.0,13.075443,13.008327
chr1_16502532_16502678,8.170027,0.0,94.0,0.0,0.0,9.708467,0.0,0.0,0.0,13.075443,13.090795
chr1_16508402_16508642,8.170027,0.0,131.0,0.0,0.0,11.499886,0.0,0.0,0.0,7.844294,9.519118
chr1_165204752_165205122,6.059154,3.104978,0.0,0.0,0.0,8.71038,0.0,1.578428,0.0,0.0,0.0
chr1_165823413_165823808,7.453559,0.0,32.0,0.0,2.643504,8.508377,11.779833,3.07118,0.0,0.0,4.951371
chr1_165868061_165868423,12.773281,0.0,53.0,4.313176,2.643504,8.9087645,11.779833,3.07118,0.0,12.543802,5.6272590000000005
chr1_16677236_16677843,6.897615500000001,0.0,18.0,32.291654,0.0,14.625197,5.79024,4.764877,0.0,13.020983,16.520775
chr1_167423404_167424221,5.251602,0.0,67.0,15.087585,0.0,19.380465,0.0,1.167819,0.0,0.0,4.08872
chr1_167424728_167425462,5.251602,2.207706,36.5,15.087585,0.0,19.380465,0.0,1.167819,0.0,0.0,4.08872
chr1_167518258_167518508,6.567774,0.0,0.0,4.300375,2.669589,9.966769,11.602879,1.167819,0.0,6.665293,0.0
chr1_167520671_167521013,5.975619,0.0,0.0,17.561691,2.669589,9.966769,11.602879,1.167819,0.0,5.09955,0.0
chr1_167570801_167571053,6.213713,0.0,0.0,0.0,0.0,4.536444,0.0,0.0,0.0,0.0,0.0
chr1_167586596_167587245,7.194905,0.0,63.0,7.840028,0.0,10.722788,0.0,0.0,0.0,11.35974,0.0
chr1_167602083_167602470,4.120789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167635730_167635903,10.158969,0.0,157.0,0.0,0.0,6.604747,0.0,0.0,0.0,16.4528,7.374511
