name_E,H3k27me3_E,H3k27ac_E,Pol2_E,H3k36me3_E,H3k9ac_E,H3k79me2_E,H4k20me1_E,DNaseI_E,H3k4me2_E,Ctcf_E,H3k4me3_E,H3k4me1_E
chr1_16366462_16366839,2.525505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16401814_16401932,2.525505,6.69748,5.017488,0.0,7.41622,0.0,0.0,30.0,7.939915,0.0,0.0,15.466837
chr1_165204752_165205122,3.382163,0.0,0.0,0.0,0.0,0.0,1.570393,11.0,12.06789,0.0,5.633244,0.0
chr1_165205285_165205518,3.382163,0.0,0.0,0.0,0.0,0.0,1.570393,0.0,0.0,0.0,0.0,0.0
chr1_16553276_16553594,7.330277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_166954369_166954473,4.653055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167397572_167397954,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167398939_167399085,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167416331_167416548,2.795208,0.0,0.0,0.0,0.0,0.0,1.637068,0.0,0.0,0.0,0.0,0.0
chr1_167416859_167417570,2.795208,0.0,0.0,0.0,0.0,0.0,1.637068,18.0,0.0,0.0,0.0,0.0
chr1_167419889_167420655,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167423404_167424221,2.795208,0.0,0.0,0.0,10.979123,0.0,0.0,27.0,12.549666,0.0,11.031285,3.1899
chr1_167424728_167425462,2.795208,8.214902,0.0,0.0,10.979123,0.0,0.0,27.5,12.549666,0.0,11.031285,3.1899
chr1_167425853_167426232,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.549666,0.0,11.031285,3.1899
chr1_167434195_167434584,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167438624_167439122,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167440766_167441089,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167442775_167443139,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167452876_167453237,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167453750_167454075,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167458424_167459120,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167461792_167462175,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167469090_167469185,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167469653_167470005,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167478725_167479215,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167480005_167480498,2.795208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167485764_167486128,2.795208,0.0,0.0,0.0,0.0,0.0,2.024643,0.0,0.0,0.0,0.0,0.0
chr1_167486210_167486705,2.795208,0.0,0.0,0.0,0.0,0.0,2.024643,9.0,0.0,0.0,0.0,0.0
chr1_167570801_167571053,1.655542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167649050_167649342,2.24697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167650955_167651264,4.17432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167683554_167683813,2.24697,14.354149,6.060718,0.0,23.177201,8.476706,2.479733,47.0,14.596548,38.742488,26.243911,0.0
chr1_16826315_16826438,1.739666,4.4649,0.0,0.0,12.132214,0.0,0.0,18.0,9.803436,0.0,15.022832,0.0
chr1_168338134_168338331,8.041815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168368318_168368620,8.486576,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
chr1_168531443_168531650,2.380127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169071998_169072131,8.925166,0.0,2.327426,2.474428,0.0,0.0,0.0,50.0,8.403356,0.0,5.546841,8.826461
chr1_169540812_169540977,2.251119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169553917_169554291,2.251119,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.867218,0.0,0.0,12.727162
chr1_169661915_169662500,2.055899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17019394_17019738,10.470816,0.0,0.0,0.0,0.0,0.0,2.176651,35.0,4.4749,0.0,14.123383,4.60244
chr1_17023723_17023998,10.470816,0.0,0.0,0.0,0.0,0.0,2.176651,0.0,0.0,0.0,0.0,0.0
chr1_17027024_17027386,10.470816,0.0,0.0,0.0,0.0,0.0,2.176651,28.0,0.0,13.36041,0.0,0.0
chr1_170633923_170634526,9.2432235,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.223312,14.573854,7.797189,4.611728
chr1_170635008_170635144,9.2432235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223312,0.0,0.0,0.0
chr1_170636506_170636902,9.2432235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170637621_170637732,5.179418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17411505_17411663,2.530496,0.0,0.0,0.0,0.0,0.0,1.390977,0.0,0.0,0.0,0.0,0.0
chr1_17417123_17417163,2.530496,0.0,0.0,0.0,0.0,0.0,1.390977,0.0,0.0,0.0,0.0,0.0
chr1_17425016_17425355,2.530496,0.0,0.0,0.0,0.0,0.0,1.390977,0.0,0.0,0.0,0.0,8.243305
chr1_175310296_175310302,2.180747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_175548819_175548945,2.180747,0.0,0.0,0.0,0.0,0.0,1.664002,0.0,0.0,0.0,0.0,0.0
chr1_175568488_175568642,6.6173185000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_176501841_176501939,2.119451,0.0,0.0,0.0,0.0,0.0,1.169443,0.0,4.771172,0.0,0.0,5.594981
chr1_177146488_177146831,3.266842,0.0,0.0,0.0,0.0,0.0,1.204414,0.0,0.0,0.0,0.0,0.0
chr1_177150553_177151051,3.266842,0.0,0.0,0.0,5.137072,0.0,1.204414,38.0,10.781022,34.482095,9.574545,10.696364
chr1_17719874_17719991,2.384325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_177216889_177217021,1.915336,0.0,0.0,0.0,0.0,0.0,1.204414,0.0,0.0,0.0,0.0,0.0
chr1_178550500_178550885,3.988798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17865185_17865523,9.869863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,2.274958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178903778_178903964,2.274958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17896198_17896624,2.062654,0.0,0.0,0.0,0.0,1.438037,1.903509,22.0,4.603202,0.0,0.0,9.840221
chr1_179555221_179555646,5.7955595,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.05699,16.500283,5.527274,0.0
chr1_179734817_179735116,3.795195,0.0,0.0,0.0,0.0,0.0,1.691665,0.0,0.0,0.0,0.0,0.0
chr1_180200315_180200683,8.060053,0.0,0.0,0.0,3.240834,0.0,1.942002,35.0,11.735644,0.0,9.507426,3.973996
chr1_18042899_18043112,2.294548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_181451162_181451821,6.820595,0.0,0.0,0.0,0.0,0.0,1.276037,29.0,12.797301,3.766468,12.927573,0.0
chr1_181454376_181454805,6.820595,0.0,0.0,0.0,0.0,0.0,1.276037,0.0,8.469207,3.766468,0.0,0.0
chr1_18186786_18187057,2.147497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182538682_182538808,1.962913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182643740_182644063,2.740179,0.0,0.0,0.0,0.0,0.0,1.645942,0.0,0.0,0.0,0.0,0.0
chr1_183333168_183333467,3.252055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183836661_183836955,2.003881,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_183926817_183926936,2.157368,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_183936673_183936825,2.157368,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_184005350_184005919,7.3387615,0.0,0.0,0.0,0.0,0.0,1.175516,11.0,9.568478,0.0,8.263288,3.587893
chr1_1840449_1840835,3.263324,10.929864,3.181755,0.0,11.403361,0.0,0.0,99.5,14.677473,13.062724,7.615338,0.0
chr1_184123506_184123811,2.7256,0.0,0.0,0.0,0.0,0.0,1.175516,0.0,0.0,0.0,0.0,0.0
chr1_184836042_184836526,2.314178,0.0,7.8073115,2.0462,0.0,0.0,7.878784,64.0,9.333171,0.0,3.887409,10.081219
chr1_18503183_18503293,3.259874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192446152_192446393,6.353089,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.512917,0.0,12.140678,8.769265
chr1_1952050_1952360,6.159331,0.0,0.0,0.0,0.0,0.0,1.604878,0.0,0.0,0.0,0.0,0.0
chr1_1978731_1978937,3.263324,0.0,0.0,2.354051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19832322_19832519,4.061842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198526099_198526320,1.709727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198590109_198590618,2.126658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198591244_198591462,2.126658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_198712497_198712942,2.074161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_199142483_199142829,1.754093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200076437_200076447,1.807141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.112546,0.0,0.0,10.955218
chr1_200849437_200849683,10.433856,0.0,3.642794,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
chr1_201032066_201032442,3.450187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201139670_201140154,2.939779,0.0,0.0,0.0,10.315021,0.0,1.6449,137.0,17.011655,14.330324,12.074123,6.371186
chr1_201160901_201161255,2.939779,0.0,14.428081,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,12.10607
chr1_201500233_201500477,3.154209,0.0,0.0,0.0,4.566798,0.0,0.0,0.0,7.386226,50.012056,0.0,6.422936
chr1_201515368_201515617,3.154209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.781452,0.0,0.0
chr1_201520953_201521395,3.154209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201524172_201524339,3.154209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201540345_201540578,3.154209,0.0,0.0,0.0,0.0,0.0,1.857691,0.0,0.0,0.0,0.0,0.0
chr1_201572031_201572237,3.154209,0.0,0.0,0.0,0.0,0.0,1.857691,0.0,0.0,0.0,0.0,0.0
chr1_201605860_201605966,3.154209,0.0,0.0,0.0,0.0,0.0,1.857691,0.0,0.0,0.0,0.0,0.0
chr1_201613549_201613726,3.154209,0.0,0.0,0.0,0.0,0.0,1.857691,0.0,0.0,0.0,0.0,0.0
chr1_201619383_201619798,3.154209,0.0,0.0,0.0,6.504893,0.0,1.857691,68.0,11.780146,0.0,9.886568,4.553046
chr1_201639932_201640262,3.154209,0.0,0.0,0.0,0.0,0.0,1.857691,0.0,0.0,0.0,0.0,0.0
chr1_201883288_201883655,2.16952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201987611_201988279,1.796469,10.944942,12.521153,0.0,5.813007,0.0,1.796706,54.0,12.591262,0.0,4.901516,12.645805
chr1_202016172_202016526,2.009258,0.0,0.0,0.0,0.0,0.0,3.707206,40.0,0.0,0.0,0.0,9.597133
chr1_202055098_202055409,1.705866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.023612
chr1_202131734_202131905,3.060173,0.0,0.0,1.195765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202132024_202132258,3.060173,0.0,0.0,1.195765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202161674_202161898,3.060173,0.0,0.0,1.195765,0.0,0.0,0.0,0.0,0.0,11.3660795,0.0,0.0
chr1_202217450_202217807,2.52942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203289937_203290406,3.290519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.309659,0.0,0.0,10.965738
chr1_203293246_203293605,3.290519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203294160_203294623,3.290519,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
chr1_203296328_203297068,3.290519,9.810331,0.0,0.0,13.467065,0.0,0.0,75.66666666666667,15.256794,20.588297,10.811069,9.5359345
chr1_203297101_203297334,3.290519,9.810331,17.486164,0.0,13.467065,0.0,0.0,43.0,15.256794,20.588297,10.811069,8.487168
chr1_20334929_20335259,2.276422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203397707_203397716,3.290519,0.0,0.0,0.0,0.0,0.0,1.662523,0.0,0.0,0.0,0.0,0.0
chr1_203561987_203562359,1.986116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203576404_203576703,1.986116,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.808386,0.0,0.0,10.694844
chr1_20407516_20407737,2.635326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204330284_204330553,3.028402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204332438_204332553,3.028402,4.869043,0.0,0.0,10.376926,0.0,0.0,25.0,22.8653,69.434456,18.935934,8.176381
chr1_20437370_20437554,2.635326,6.525333,0.0,0.0,3.814658,0.0,0.0,126.0,10.616162,0.0,6.000183,5.198447
chr1_204486309_204486424,2.88127,35.586039,2.330473,3.329231,41.68114,7.515075,2.332949,0.0,8.623206,0.0,24.91117,0.0
chr1_204531285_204531644,2.88127,0.0,2.330473,3.329231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204641549_204641837,2.88127,0.0,0.0,0.0,0.0,0.0,1.819821,0.0,0.0,0.0,0.0,0.0
chr1_204653343_204653636,2.88127,0.0,0.0,0.0,0.0,0.0,1.819821,0.0,0.0,0.0,0.0,0.0
chr1_204684045_204684323,2.88127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204694395_204694507,2.88127,0.0,0.0,0.0,0.0,0.0,2.006353,0.0,0.0,0.0,0.0,9.763557
chr1_204700209_204700421,2.88127,0.0,0.0,0.0,0.0,0.0,2.006353,17.0,4.516574,0.0,0.0,7.953788
chr1_204961641_204962301,2.88127,0.0,0.0,0.0,0.0,0.0,1.951825,0.0,0.0,0.0,0.0,0.0
chr1_204976101_204976640,2.88127,0.0,0.0,0.0,0.0,0.0,1.951825,0.0,0.0,0.0,0.0,0.0
chr1_205016149_205016268,2.88127,0.0,0.0,0.0,0.0,0.0,1.951825,0.0,0.0,0.0,0.0,0.0
chr1_205017484_205017845,2.88127,0.0,0.0,0.0,0.0,0.0,1.951825,0.0,0.0,0.0,0.0,0.0
chr1_20514084_20514586,2.633521,0.0,0.0,0.0,0.0,0.0,1.615466,0.0,0.0,0.0,0.0,0.0
chr1_205200211_205200330,2.666499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205216742_205217034,2.666499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205218253_205218732,2.666499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205288770_205288915,3.490253,14.99854,5.173604,4.580455,13.7932595,7.934828,2.986029,33.0,22.816498,0.0,26.953583,11.291731
chr1_205410224_205410578,3.654793,8.146633,2.411066,3.408269,9.8566115,0.0,2.726766,178.0,3.985144,3.637519,3.560363,4.485523
chr1_205418015_205418182,3.913278,18.423432,6.2096615,3.408269,16.2649845,10.086441,2.726766,0.0,15.752228,3.398235,17.947268,4.485523
chr1_205442172_205442546,3.913278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205466653_205467067,3.913278,0.0,0.0,0.0,0.0,0.0,2.175025,0.0,0.0,0.0,0.0,0.0
chr1_206260548_206260903,2.972925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206304417_206304814,2.181165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206832398_206832801,3.279194,0.0,3.439222,2.704894,0.0,0.0,1.760557,19.0,0.0,34.98527,0.0,0.0
chr1_206918122_206918360,3.085727,0.0,2.85511,3.072272,0.0,0.0,4.515042,0.0,0.0,0.0,0.0,0.0
chr1_206921953_206922243,3.085727,0.0,2.85511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206926556_206926809,3.085727,0.0,2.85511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206931189_206931520,3.085727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20693127_20693202,3.700312,0.0,0.0,0.0,0.0,0.0,1.775609,26.0,12.368391,0.0,6.533219,4.622444
chr1_206942297_206942469,3.085727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_206963959_206964120,3.085727,0.0,0.0,0.0,0.0,0.0,1.612382,0.0,0.0,0.0,0.0,0.0
chr1_207120476_207120868,5.743664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207581369_207581474,4.171138,0.0,0.0,0.0,0.0,0.0,1.136084,0.0,0.0,0.0,0.0,0.0
chr1_207585605_207585767,4.171138,0.0,0.0,0.0,0.0,0.0,1.136084,0.0,0.0,0.0,0.0,0.0
chr1_207598053_207598267,9.6363855,0.0,0.0,0.0,0.0,0.0,1.136084,0.0,0.0,0.0,0.0,0.0
chr1_207671434_207671825,4.171138,0.0,0.0,0.0,0.0,0.0,1.136084,0.0,0.0,0.0,0.0,0.0
chr1_20780827_20780970,3.700312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207821800_207821952,3.360295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_207823430_207823599,3.360295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20806851_20807214,3.700312,3.327435,2.931212,0.0,18.601304,0.0,1.886618,0.0,0.0,0.0,0.0,6.742991
chr1_208085821_208086214,2.752347,0.0,0.0,0.0,0.0,0.0,0.0,27.0,8.054245,0.0,0.0,11.104976
chr1_208418631_208418859,3.79907,4.659381,1.772801,4.10209,12.02163,3.967645,1.705983,83.0,12.806381,37.957088,11.6430775,8.429862
chr1_208441052_208441403,3.79907,0.0,0.0,0.0,0.0,0.0,1.705983,0.0,0.0,0.0,0.0,0.0
chr1_20881978_20882230,7.333266999999999,0.0,0.0,0.0,0.0,0.0,1.920479,16.0,3.536222,0.0,0.0,4.643057
chr1_209279666_209279995,2.092497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977054,0.0,0.0
chr1_209930112_209930553,4.192174,0.0,6.231492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209930913_209931012,4.192174,0.0,6.231492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_210425971_210426288,1.958096,3.268949,0.0,0.0,0.0,0.0,0.0,22.0,9.604785,0.0,7.533977,7.0754795
chr1_210468396_210468551,2.975811,0.0,0.0,0.0,0.0,0.0,1.26519,18.0,0.0,0.0,0.0,0.0
chr1_210567003_210567330,2.279203,4.562313,0.0,0.0,0.0,0.0,1.26519,90.0,6.113421,0.0,0.0,6.034337
chr1_211662962_211663302,2.833161,0.0,0.0,0.0,0.0,0.0,1.222855,0.0,0.0,0.0,0.0,0.0
chr1_211688648_211688771,2.833161,0.0,0.0,0.0,0.0,0.0,1.222855,54.0,13.630261,19.72284,13.678497,0.0
chr1_211712804_211713120,2.833161,0.0,0.0,0.0,0.0,0.0,1.222855,0.0,0.0,0.0,0.0,0.0
chr1_211780151_211780642,2.869972,0.0,0.0,0.0,0.0,0.0,1.222855,0.0,0.0,0.0,0.0,0.0
chr1_211823764_211823781,2.869972,0.0,0.0,0.0,0.0,0.0,1.222855,0.0,0.0,0.0,0.0,0.0
chr1_212658172_212658571,2.436407,5.572936,6.431009,0.0,5.567542,0.0,0.0,43.0,0.0,0.0,0.0,4.741388
chr1_212659054_212659720,2.436407,5.572936,6.431009,0.0,5.567542,0.0,0.0,66.0,7.049285,0.0,0.0,4.741388
chr1_212661846_212662402,2.436407,5.572936,0.0,0.0,5.673835,0.0,0.0,21.0,0.0,0.0,0.0,4.809924
chr1_212664582_212665088,2.436407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212669050_212669444,2.436407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212705777_212706412,4.121619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212808477_212808830,3.141408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212808992_212809268,3.141408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212809966_212810356,3.141408,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.485909,0.0,0.0,7.967431
chr1_212840606_212841015,5.326714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212841280_212841455,5.326714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_212844659_212845312,5.326714,0.0,0.0,0.0,4.74094,0.0,0.0,27.5,14.946081,0.0,10.410871,6.35449
chr1_212854473_212854873,5.326714,0.0,0.0,0.0,0.0,0.0,1.803822,0.0,0.0,0.0,0.0,0.0
chr1_212855380_212855525,5.326714,0.0,0.0,0.0,0.0,0.0,1.803822,0.0,0.0,0.0,0.0,0.0
chr1_212856011_212856573,5.326714,0.0,0.0,0.0,0.0,0.0,1.803822,0.0,0.0,0.0,0.0,0.0
chr1_212862785_212863120,5.326714,0.0,0.0,0.0,0.0,0.0,1.803822,0.0,0.0,0.0,0.0,0.0
chr1_213090277_213090696,3.091886,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.604274,0.0,4.801398,0.0
chr1_213101984_213102303,3.091886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_213152730_213153023,3.091886,0.0,0.0,0.0,0.0,0.0,1.721767,0.0,0.0,0.0,0.0,0.0
chr1_213160414_213160619,3.091886,0.0,0.0,2.333473,0.0,0.0,1.721767,0.0,0.0,0.0,0.0,5.943879
chr1_213545455_213545863,2.16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_214157858_214157941,3.991446,0.0,1.914342,0.0,0.0,0.0,1.2556,0.0,11.527308,0.0,12.661859,0.0
chr1_214162828_214163073,3.991446,0.0,1.914342,0.0,7.030945,0.0,1.2556,0.0,11.527308,0.0,12.661859,4.920332
chr1_217308487_217308861,9.5323535,0.0,0.0,0.0,0.0,0.0,1.980734,11.0,9.558127,0.0,9.695735333333332,4.72995
chr1_21876659_21877005,3.175825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_219497639_219497836,3.846012,0.0,0.0,0.0,0.0,0.0,1.367751,0.0,0.0,0.0,0.0,6.279294
chr1_219498496_219498646,3.846012,0.0,0.0,0.0,0.0,0.0,1.367751,54.0,11.884923,0.0,0.0,6.279294
chr1_219547203_219547495,3.846012,0.0,0.0,0.0,0.0,0.0,1.367751,0.0,0.0,0.0,0.0,0.0
chr1_21965161_21965473,3.175825,9.5847725,17.831662,0.0,0.0,0.0,1.883177,108.0,8.14643,0.0,0.0,11.642423
chr1_219728784_219728936,1.993049,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,4.476769
chr1_220865094_220865145,4.3855275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.782679,0.0,0.0,0.0
chr1_220868801_220868862,2.288482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_221049992_221050390,16.518902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211643,0.0
chr1_221050798_221050949,16.518902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365997,0.0
chr1_222273748_222273768,2.455025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222439708_222439874,2.183766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.313005
chr1_2246556_2246763,3.374871,0.0,0.0,2.424852,4.925407,0.0,0.0,51.0,0.0,21.695586,5.623128,0.0
chr1_22467332_22467678,2.878895,0.0,3.894429,0.0,0.0,0.0,4.035864,20.0,4.293232,5.509594,0.0,9.78743
chr1_224811590_224812043,8.243034999999999,0.0,0.0,0.0,0.0,0.0,1.189673,54.0,7.734633,0.0,0.0,4.238887
chr1_2253622_2253773,7.351928,0.0,0.0,0.0,0.0,0.0,0.0,57.0,9.885878,0.0,3.487805,12.851813
chr1_2254081_2254230,7.351928,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.885878,0.0,3.487805,7.574419
