name_E,H3k27ac_E,H3k4me2_E,Ctcf_E,H4k20me1_E,DNaseI_E,H3k9ac_E,Smc3_E,H3k4me3_E,H3k36me3_E,H3k27me3_E,H3k79me2_E,H3k4me1_E
chr1_156134935_156135401,13.2068965,0.0,0.0,0.0,0.0435,0.0,0.0,4.7548195,3.73639,0.0,0.0,7.0503383333333325
chr1_156251648_156251762,18.553626,14.493506,0.0,0.0,0.0,21.998905,2.6599,17.072723999999994,3.73639,1.7849509999999995,19.301051,4.981382
chr1_156426931_156427503,23.533698,14.322068,7.449859,2.548325,0.3687,18.567824,0.0,8.046086,4.130051,1.7849509999999995,7.6437240000000015,4.457068
chr1_156468556_156468776,20.535591,14.121849,2.419505,6.0001275000000005,0.0,14.698549999999996,0.0,7.747799,4.130051,1.7849509999999995,14.331748,7.994947
chr1_156472693_156472952,20.535591,14.121849,2.419505,2.548325,0.0,14.698549999999996,0.0,7.747799,4.130051,1.7849509999999995,14.331748,7.994947
chr1_156473111_156473378,20.535591,14.121849,2.419505,2.548325,0.0,14.698549999999996,0.0,7.747799,4.130051,1.7849509999999995,14.331748,7.994947
chr1_156474686_156475018,20.535591,14.121849,2.419505,2.548325,0.1632,14.698549999999996,2.3917900000000003,7.747799,4.130051,1.7849509999999995,14.331748,7.994947
chr1_156494222_156494678,16.050164000000002,11.743834,0.0,0.0,0.0569,13.781417999999999,0.0,5.174074,2.141669,1.7849509999999995,0.0,8.097930999999999
chr1_156541089_156541488,3.753092,11.796179,0.0,0.0,0.0266,0.0,0.0,7.916864,2.141669,1.7849509999999995,3.1718610000000003,7.9860155000000015
chr1_156629760_156630406,17.209673000000002,15.923470000000002,35.929088,2.248825,0.3582,17.3834865,6.77323,7.856486,1.639946,1.7849509999999995,8.647468,9.839251
chr1_156634807_156635020,17.209673000000002,15.923470000000002,0.0,2.248825,0.1601,12.436054,0.0,7.856486,0.0,1.7849509999999995,0.0,9.839251
chr1_156718467_156719136,53.57115500000001,19.963282,0.0,2.248825,0.0278,26.5076975,0.0,19.678916,3.300897,1.7849509999999995,12.883397,4.448854
chr1_156719450_156719815,53.57115500000001,19.963282,0.0,2.248825,0.0,26.5076975,0.0,19.678916,3.300897,1.7849509999999995,12.883397,4.448854
chr1_157076072_157076782,7.526646,8.591652,0.0,0.0,0.1816,5.649875,0.0,5.116763,0.0,1.7849509999999995,0.0,6.625497
chr1_157106691_157107326,11.104769,15.554706,3.575428,5.015747,0.0287,19.157564,0.0,10.520872,3.430471,1.7849509999999995,4.505167,4.291611
chr1_157111103_157111381,5.009312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430471,1.7849509999999995,4.505167,4.291611
chr1_157112029_157112315,5.009312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.430471,1.7849509999999995,4.505167,4.291611
chr1_15738146_15738632,12.927482,12.663402,0.0,2.245022,0.2288,15.351005,9.63068,7.725172,2.360406,0.0,6.478458,7.313056
chr1_15738661_15738986,12.927482,12.663402,0.0,2.245022,0.2288,15.351005,0.0,7.725172,2.360406,0.0,6.478458,7.313056
chr1_15742467_15743324,12.927482,12.663402,4.182047,2.245022,0.2163,6.085319,0.0,7.725172,2.360406,0.0,6.478458,7.313056
chr1_158253654_158254229,15.979882,10.259388,4.671291,0.0,0.0315,0.0,0.0,5.074252,0.0,1.7849509999999995,0.0,5.898943
chr1_158255393_158256068,15.979882,10.259388,0.0,0.0,0.0471,9.259897,0.0,5.074252,0.0,1.7849509999999995,0.0,5.898943
chr1_158789355_158789655,6.0714760000000005,5.711942,0.0,0.0,0.0,0.0,0.0,4.974631,0.0,0.0,0.0,4.00318
chr1_158982200_158982857,36.497812,12.590416,0.0,2.733296,0.0,9.559071,0.0,13.178323,4.70775,0.0,13.024317,2.576613
chr1_15946733_15946892,9.890986,11.137805,0.0,2.499814,0.0,14.966527,0.0,10.69644,3.951319,0.0,13.601071,5.370933
chr1_159859603_159860031,12.483769,16.471162,0.0,0.0,0.1584,6.0754800000000015,0.0,3.34429,0.0,1.6803740000000005,0.0,9.037605000000001
chr1_159880076_159880706,12.585236,17.780832,0.0,2.04767,0.3677,8.694693,2.62933,5.349723,3.400235,1.6803740000000005,6.709283999999999,10.380518
chr1_159892447_159892988,33.253666,20.967064,1.876809,2.04767,0.3125,26.104167,5.13831,13.963704000000002,3.400235,1.6803740000000005,16.487859,5.194906
chr1_160316870_160317108,17.88083,10.693668,1.776157,1.82215,0.0509,9.679979,0.0,12.764922,4.724616,0.0,19.687666,2.845731
chr1_160402251_160402521,47.337839,10.03758,0.0,0.0,0.0627,11.609267,1.67993,5.343703,0.0,0.0,1.728661,5.650139
chr1_160407857_160407975,14.839823999999998,11.217162,0.0,0.0,0.0336,10.243074,0.0,5.040893,0.0,0.0,1.728661,5.650139
chr1_160444087_160444465,17.780683,10.307992,0.0,0.0,0.0314,5.401036,3.85227,5.57781,0.0,0.0,0.0,5.650139
chr1_160510042_160510238,18.148116,10.626082,2.493364,0.0,0.1031,11.121989,2.83629,5.090471,2.617208,0.0,0.0,9.711669
chr1_160530737_160530863,9.868804,11.816269,0.0,0.0,0.0,0.0,0.0,3.74604,2.617208,0.0,5.379649,0.0
chr1_160537909_160538272,11.936822,9.192251,1.543222,0.0,0.0305,7.398602499999999,0.0,3.710408,2.617208,0.0,7.072986,5.5231309999999985
chr1_160544770_160545265,13.9574395,12.994311,1.543222,0.0,0.0,10.131038,4.1962199999999985,9.371084,2.617208,0.0,7.072986,5.5231309999999985
chr1_160546217_160546501,13.9574395,12.994311,1.543222,0.0,0.0,4.640285,0.0,9.371084,2.617208,0.0,7.072986,5.5231309999999985
chr1_160546747_160547109,13.9574395,12.994311,1.543222,0.0,0.0,9.453075,0.0,9.371084,2.617208,0.0,7.072986,5.5231309999999985
chr1_160592866_160593252,12.147355,8.355808,0.0,1.97774,0.0,8.303621000000001,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160615019_160615411,12.147355,8.355808,1.924476,1.97774,0.0,21.958678,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160627101_160627476,12.147355,8.355808,0.0,0.0,0.0,0.0,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160674845_160675222,12.147355,12.529228000000002,9.305508,0.0,0.0,34.201916,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160677742_160679048,12.147355,12.529228000000002,3.163937,0.0,0.0,34.201916,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160680775_160680900,12.147355,12.529228000000002,0.0,0.0,0.0,34.201916,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160682568_160682866,12.147355,12.529228000000002,0.0,0.0,0.0,34.201916,2.00868,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160684087_160684458,12.147355,7.252942,0.0,0.0,0.0,0.0,0.0,5.97317,4.398859,0.0,12.37581,5.61266
chr1_160696081_160696317,12.147355,7.164314999999999,34.981815000000005,0.0,0.0,8.806721000000003,5.59497,5.97317,0.0,0.0,12.37581,5.61266
chr1_160701970_160702334,12.147355,8.7938945,0.0,0.0,0.0,11.064364,0.0,5.97317,0.0,0.0,12.37581,5.61266
chr1_160711095_160711588,12.147355,11.104801,2.784405,2.396269,0.0,14.548415000000002,1.7568,5.97317,7.261516999999999,0.0,12.37581,5.61266
chr1_160712184_160712818,12.147355,11.104801,2.784405,2.396269,0.0,14.548415000000002,0.0,5.97317,7.261516999999999,0.0,12.37581,5.61266
chr1_160713171_160713322,12.147355,11.104801,2.784405,2.396269,0.0,14.548415000000002,0.0,5.97317,7.261516999999999,0.0,12.37581,5.61266
chr1_160714037_160714549,12.147355,11.104801,6.0855915000000005,2.396269,0.0,14.548415000000002,0.0,5.97317,7.261516999999999,0.0,12.37581,5.61266
chr1_160736716_160737349,12.147355,11.4676655,0.0,0.0,0.0,15.567169,146.93678,5.97317,0.0,0.0,12.37581,5.61266
chr1_160737478_160737714,12.147355,11.4676655,30.12547,0.0,0.0,15.567169,8.08554,5.97317,0.0,0.0,12.37581,5.61266
chr1_160759511_160759977,12.147355,8.8934125,0.0,0.0,0.0463,5.678729,0.0,5.97317,0.0,0.0,0.0,5.61266
chr1_160760229_160760454,12.147355,8.8934125,0.0,0.0,0.0,5.678729,0.0,5.97317,0.0,0.0,0.0,5.61266
chr1_160767340_160767450,12.147355,9.592038,0.0,0.0,0.0348,12.1374115,0.0,5.97317,2.086585,0.0,2.951916,5.61266
chr1_160767869_160768231,12.147355,9.592038,0.0,0.0,0.0298,0.0,0.0,5.97317,2.086585,0.0,2.951916,5.61266
chr1_160807359_160807588,13.324716,7.238192,13.192007,0.0,0.0929,13.150043,5.53076,3.820157,0.0,0.0,0.0,9.081912
chr1_160982920_160983992,57.060572,21.449653,0.0,0.0,0.1479,18.42862,2.25633,7.6342789999999985,2.159711,0.0,6.2742,6.062718
chr1_160989381_160990254,8.976188,13.360656,0.0,0.0,0.0344,19.882939,0.0,11.483001,2.159711,0.0,6.2742,6.281491
chr1_161037907_161038726,32.147071999999994,12.580186999999999,0.0,1.960918,0.45899999999999996,28.090456,0.0,8.673528999999998,3.530253,0.0,17.712439,5.358185
chr1_161155098_161155533,34.935118,13.013535,0.0,0.0,0.2706,15.947629,0.0,7.2526899999999985,0.0,0.0,7.534872999999998,9.756045
chr1_161155908_161155971,34.935118,13.013535,0.0,0.0,0.2706,15.947629,0.0,7.2526899999999985,0.0,0.0,0.0,9.756045
chr1_161170933_161171185,23.004911,13.302339000000002,0.0,0.0,0.0,18.295671,0.0,9.69838,0.0,0.0,4.498919,4.281942
chr1_161356382_161356652,10.260112,4.16532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408317
chr1_161359666_161360218,15.1673485,9.0596475,0.0,0.0,0.1482,15.932173,0.0,8.82088,0.0,0.0,7.776842,2.1929220000000003
chr1_161500608_161500899,19.396609,17.577434,0.0,0.0,0.1359,5.7019720000000005,0.0,5.639407,0.0,0.0,0.0,3.808581
chr1_161582212_161582506,7.901211,7.1363020000000015,0.0,0.0,0.1977,12.544828,1.67062,8.278419,0.0,0.0,0.0,0.0
chr1_161591982_161592107,13.043059,7.744860000000001,0.0,0.0,0.0711,5.777087,0.0,9.493757,0.0,0.0,0.0,7.651089
chr1_161706477_161706712,18.224056,11.701195,3.361037,0.0,0.0,7.136642,0.0,5.33089,0.0,0.0,0.0,4.692207
chr1_161709776_161710006,18.224056,10.430565,3.361037,0.0,0.0,8.849467500000001,0.0,5.33089,0.0,0.0,0.0,4.692207
chr1_16176617_16176801,18.820491,13.278521,0.0,2.3398,0.0,19.446406,0.0,12.359423,3.583017,0.0,9.720695,2.966202
chr1_16212759_16213091,10.449061,15.466961499999998,0.0,2.3398,0.0,8.074646000000001,0.0,5.244697,3.583017,0.0,9.720695,2.799427
chr1_162599583_162599804,13.182544,9.11718,0.0,0.0,0.0,5.8616730000000015,0.0,5.233775,0.0,0.0,0.0,5.994117
chr1_162603017_162603226,13.182544,9.11718,9.663412,0.0,0.0,5.8616730000000015,0.0,5.233775,0.0,0.0,4.877816,5.994117
chr1_16276028_16276482,15.74542,11.877261,0.0,2.395018,0.2615,9.79822,0.0,4.811714,3.583017,0.0,4.4362309999999985,9.628917
chr1_16277350_16278224,15.74542,11.877261,12.32351,2.395018,0.0443,9.79822,0.0,4.811714,3.583017,0.0,4.4362309999999985,9.628917
chr1_16291784_16292062,19.919364,12.44414,0.0,2.395018,0.0353,7.500749000000001,0.0,5.9065330000000005,3.583017,0.0,4.4362309999999985,7.408211
chr1_16292565_16293101,19.919364,12.44414,0.0,2.395018,0.134,7.500749000000001,1.65097,5.9065330000000005,3.583017,0.0,4.4362309999999985,7.408211
chr1_16339773_16339933,5.983822,7.598808999999998,0.0,1.642716,0.09300000000000001,9.973913,0.0,3.655144,0.0,0.0,0.0,6.234262
chr1_165797615_165798367,21.502551,9.185365,5.321642,2.314662,0.1014,28.46537,0.0,9.185824,2.85015,0.0,11.802327,4.091435
chr1_165823413_165823808,5.829852,15.098565,0.0,2.314662,0.0,5.019339,0.0,8.215247999999999,2.85015,0.0,11.802327,4.091435
chr1_16677236_16677843,17.176553,19.307327,0.0,1.7453040000000002,0.0,24.235209,0.0,12.160236,2.91821,0.0,9.348011,6.292708
chr1_167398939_167399085,5.7896480000000015,6.80715,0.0,0.0,0.0493,0.0,0.0,3.1784630000000003,3.300002,0.0,0.0,8.365649000000001
chr1_167423404_167424221,6.829229,15.134831,0.0,0.0,0.0654,12.880511,212.83821,7.249402000000001,0.0,0.0,0.0,3.754172
chr1_167424728_167425462,6.829229,15.134831,0.0,0.0,0.0654,12.880511,15.53903,7.249402000000001,0.0,0.0,0.0,5.906880999999999
chr1_167461792_167462175,10.563189,11.024349,0.0,0.0,0.0266,5.479299,0.0,2.466643,0.0,0.0,0.0,4.245556
chr1_167469090_167469185,5.767339,14.998879999999998,0.0,0.0,0.1831,0.0,0.0,7.733726,0.0,0.0,0.0,7.970232000000001
chr1_167469653_167470005,5.767339,14.998879999999998,0.0,0.0,0.0509,0.0,0.0,7.733726,0.0,0.0,0.0,7.970232000000001
chr1_167570801_167571053,5.2542339999999985,0.0,0.0,0.0,0.042,10.420506,4.54018,7.824046000000001,0.0,0.0,0.0,4.615238
chr1_167586596_167587245,13.523526,12.092996,0.0,0.0,0.0457,6.362971,4.95292,6.9726325,0.0,0.0,3.092673,4.615238
chr1_167602083_167602470,40.968961,19.12947,1.597675,2.465417,0.0,23.454123000000006,0.0,9.782981,4.824508,0.0,9.093357,4.615238
chr1_167635730_167635903,12.1546895,4.7059760000000015,2.022349,2.465417,0.0,6.3268865000000005,0.0,2.860176,4.824508,0.0,9.093357,4.615238
chr1_167649050_167649342,12.1546895,6.543036000000002,2.022349,2.465417,0.0,3.60486,0.0,2.860176,4.824508,0.0,9.093357,4.615238
chr1_167650955_167651264,12.1546895,6.543036000000002,0.0,2.465417,0.0,3.60486,0.0,2.860176,4.824508,0.0,9.093357,4.615238
chr1_167683554_167683813,16.414391000000002,14.446164,3.339864,0.0,0.0354,16.420466,1.7009999999999998,12.040215,4.824508,0.0,6.720716,4.615238
chr1_168149052_168149361,12.1151125,14.369469,0.0,0.0,0.1492,21.495737,4.4026,15.467614,2.591027,0.0,10.214546,1.4476
chr1_169661915_169662500,11.007701,6.7379419999999985,0.0,0.0,0.0,4.1996915,0.0,3.967412,2.04244,0.0,3.063746,4.538658
chr1_169860308_169860488,28.002532,14.729610999999998,0.0,0.0,0.0582,21.920228,0.0,3.896247,4.11982,0.0,10.099037,4.122769
chr1_169884881_169885211,14.67879,9.662062,0.0,0.0,0.0577,7.3766,1.77797,3.8845183333333337,0.0,0.0,2.4434720000000003,7.017461999999999
chr1_169886878_169886942,14.67879,9.662062,0.0,0.0,0.0,7.3766,0.0,3.8845183333333337,1.988321,0.0,2.4434720000000003,7.017461999999999
chr1_1714020_1714715,22.123217,16.636057,0.0,3.123218,0.0415,12.471332,0.0,9.288478,3.89313,0.0,10.260518,12.365008
chr1_171712214_171712716,14.662331,13.41387,0.0,0.0,0.0,17.616965,0.0,12.950643,1.948278,0.0,5.1219839999999985,6.265584
chr1_172150675_172151005,14.506264000000002,11.411858,0.0,0.0,0.0456,8.272783,2.11374,6.8518740000000005,0.0,0.0,0.0,5.888898
chr1_17231253_17231704,28.288856,13.861949,0.0,0.0,0.1144,18.950434,0.0,4.794396,0.0,0.0,0.0,4.6714910000000005
chr1_172324588_172324814,25.211903,8.180996,1.789219,0.0,0.0,7.622609,0.0,4.331652,1.216355,0.0,3.91732,6.869519
chr1_172327070_172327187,25.211903,8.180996,1.789219,0.0,0.0,7.622609,3.0923,4.331652,1.216355,0.0,3.91732,6.869519
chr1_172327558_172328156,25.211903,8.180996,1.789219,0.0,0.0335,7.622609,3.0923,4.331652,1.216355,0.0,0.0,6.869519
chr1_172369341_172369683,31.005393,6.352711,10.665291,0.0,0.0,10.094704,0.0,4.365249,1.216355,1.754725,0.0,9.634999
chr1_172788027_172788361,19.134195,13.237709,0.0,1.223173,0.0776,7.503594,1.70993,6.62475,0.0,1.754725,0.0,7.504642
chr1_173081389_173081497,5.070759,5.8978769999999985,0.0,0.0,0.0434,0.0,0.0,0.0,0.0,1.754725,0.0,4.129382
chr1_173164805_173165199,5.9230800000000015,9.292086999999999,1.91441,1.703593,0.0658,0.0,2.14626,3.124468,0.0,1.754725,2.23268,6.049093
chr1_173379915_173380349,20.959341,10.385827,0.0,0.0,0.0,11.605875,1.74924,5.318519,1.873274,0.0,4.60754,7.1572914999999995
chr1_173384654_173384941,20.959341,10.385827,0.0,0.0,0.0,11.605875,2.09811,5.318519,1.873274,0.0,4.60754,7.1572914999999995
chr1_173398914_173399297,15.273447,11.04667,26.039197,0.0,0.0,6.277288,5.54255,4.050697,0.0,0.0,0.0,4.9854695
chr1_173447359_173447668,17.318082,16.280379500000002,0.0,0.0,0.0,22.126605,0.0,11.35232,2.278805,0.0,10.182045,3.96881
chr1_174937322_174937525,11.153825,6.53841,0.0,1.672432,0.0,2.108826,0.0,4.827589,2.842322,0.0,0.0,6.508511
chr1_175145439_175145838,5.073505,0.0,0.0,2.36413,0.0,0.0,0.0,0.0,3.340913,1.687372,0.0,3.723627
chr1_175158150_175158288,9.180171000000001,12.934557,1.749268,0.0,0.0863,6.199199,0.0,12.70952,3.340913,1.687372,9.810059,5.508723000000002
chr1_175160901_175161109,9.180171000000001,12.934557,1.749268,0.0,0.034,6.199199,0.0,12.70952,3.340913,1.687372,9.810059,5.508723000000002
chr1_176174471_176174980,13.537272,7.831410999999999,0.0,1.972175,0.0,18.085454,0.0,11.99541,2.762929,0.0,8.8802165,2.0759950000000003
chr1_1772108_1772256,15.20912,16.225324,0.0,3.123218,0.0,8.508550999999999,0.0,5.4034785,3.89313,0.0,10.260518,4.6284969999999985
chr1_178550500_178550885,8.500904,9.588939,7.407453,1.148136,0.0355,5.972787,0.0,4.649514,0.0,0.0,0.0,9.494209
chr1_178575191_178575363,15.662177,13.971995,0.0,0.0,0.0662,6.160169000000002,1.92613,4.839682,0.0,0.0,0.0,11.250895
chr1_1793829_1793862,6.500139,3.554797,0.0,3.123218,0.0,0.0,0.0,2.0182450000000003,3.89313,0.0,10.260518,4.9364995
chr1_181032056_181032215,25.942988,11.591929,0.0,0.0,0.09699999999999999,14.943009,4.47139,6.695852,2.660705,0.0,0.0,5.073107
chr1_181056649_181057124,13.248283333333333,12.12626,1.886345,0.0,0.0356,15.061659,0.0,14.529171,0.0,0.0,8.565329,5.073107
chr1_181060502_181060611,13.248283333333333,12.12626,1.886345,5.546034,0.0,15.061659,0.0,14.529171,5.39232,0.0,8.565329,5.073107
chr1_181065454_181065797,8.120144,11.569366,1.886345,0.0,0.0,7.000856,0.0,14.529171,5.39232,0.0,8.565329,5.073107
chr1_181068595_181069000,10.519518666666668,14.318928500000002,1.886345,0.0,0.1034,11.582142,2.22095,6.380342,0.0,0.0,8.565329,5.073107
chr1_181074349_181074924,10.468056333333337,18.501485,1.886345,0.0,0.1365,11.329733,0.0,6.380342,0.0,2.715366,8.565329,5.073107
chr1_181075648_181075933,8.120144,11.569366,1.886345,0.0,0.0,7.000856,0.0,6.380342,0.0,2.715366,8.565329,5.073107
chr1_181096103_181096331,36.640606,16.38201,3.703469,0.0,0.0,14.307994,0.0,6.822707,0.0,0.0,0.0,5.073107
chr1_181097947_181098672,36.640606,16.38201,5.1214845,0.0,0.0613,14.307994,2.5039700000000003,6.822707,0.0,0.0,5.866365,5.073107
chr1_181100547_181100997,36.640606,16.38201,3.703469,0.0,0.0749,14.307994,2.75162,6.822707,0.0,0.0,5.866365,5.073107
chr1_181104473_181105818,36.640606,16.38201,5.2172265,0.0,0.0267,14.307994,1.94333,6.822707,0.0,0.0,5.866365,5.073107
chr1_181110732_181111003,6.76905,8.109154,5.391873,0.0,0.0,8.186136,4.60904,3.94728,0.0,0.0,5.866365,5.073107
chr1_181122099_181122260,8.3151565,8.607757000000001,16.360381,0.0,0.0659,7.062566,2.4489400000000003,4.412248,0.0,0.0,1.835895,5.073107
chr1_181451162_181451821,4.287993,8.155653,2.751725,0.0,0.0693,4.495623,1.8711,3.4527975,0.0,1.622506,3.084287,3.454014
chr1_181454376_181454805,4.287993,8.155653,2.751725,2.044813,0.0634,4.495623,2.4948,3.4527975,2.1218790000000003,1.622506,3.084287,3.454014
chr1_181998739_181999134,9.421618,17.897824500000006,11.565417,1.180379,0.205,11.523913,0.0,8.419575,0.0,0.0,0.0,0.0
chr1_182998797_182999044,3.825628,13.602482,0.0,0.0,0.0,5.425871,0.0,11.925949,1.732233,0.0,8.209067,5.56192
chr1_183149947_183150219,13.906471,10.50335,0.0,0.0,0.051,0.0,0.0,3.943026,0.0,0.0,0.0,6.952933
chr1_183526698_183527308,3.0270240000000004,0.0,0.0,1.71743,0.0,0.0,0.0,0.0,3.968902,0.0,0.0,0.0
chr1_183549376_183549721,3.0270240000000004,17.219851000000002,11.357989,1.7015790000000002,0.0432,2.8119110000000003,7.15422,2.991252,3.968902,0.0,0.0,7.658281
chr1_183552584_183552988,3.0270240000000004,0.0,0.0,1.7015790000000002,0.0,2.8119110000000003,0.0,2.991252,3.968902,0.0,0.0,0.0
chr1_183557915_183558504,11.5796315,12.878453,1.794145,0.0,0.0,6.15426,0.0,5.4365264999999985,3.968902,0.0,6.842011,7.5303559999999985
chr1_183562649_183562759,11.5796315,12.878453,1.794145,0.0,0.033,6.413778,3.37074,5.4365264999999985,3.968902,0.0,0.0,7.5303559999999985
chr1_183569908_183570014,3.0270240000000004,0.0,0.0,0.0,0.0,2.8119110000000003,0.0,2.991252,0.0,0.0,0.0,8.879397
chr1_183573035_183573933,7.2761735,8.859525999999997,0.0,0.0,0.0,4.834864,2.5376,4.1062055,0.0,0.0,0.0,8.879397
chr1_183574112_183574386,7.2761735,8.859525999999997,0.0,0.0,0.0,4.834864,2.5376,4.1062055,0.0,0.0,0.0,8.879397
chr1_183576409_183576668,7.2761735,10.942896,0.0,0.0,0.0,9.652104,0.0,4.380700000000001,0.0,0.0,0.0,8.879397
chr1_183577563_183577895,7.2761735,6.606260000000002,0.0,0.0,0.0,4.079813,0.0,2.991252,0.0,0.0,0.0,8.879397
chr1_183578502_183578873,7.2761735,6.606260000000002,23.866555,0.0,0.0,4.079813,3.76055,2.991252,0.0,0.0,0.0,8.879397
chr1_183579279_183579568,7.2761735,0.0,0.0,0.0,0.0,2.8119110000000003,0.0,2.991252,0.0,0.0,0.0,8.879397
chr1_183762956_183763089,3.0270240000000004,0.0,1.2561719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183776671_183777014,3.0270240000000004,8.839493,1.2561719999999998,0.0,0.0392,10.5931425,0.0,6.888013000000001,4.452966,0.0,6.352591,5.188999
chr1_183811794_183811833,3.0270240000000004,12.620828,1.2561719999999998,0.0,0.0474,10.633037,1.75798,6.0264025000000006,4.452966,0.0,6.352591,6.866547
chr1_183836661_183836955,3.0270240000000004,0.0,1.2561719999999998,1.2224620000000002,0.0,0.0,0.0,0.0,4.452966,1.7921029999999998,6.352591,5.693532
chr1_183846576_183846867,3.0270240000000004,0.0,1.2561719999999998,1.2224620000000002,0.0,0.0,0.0,0.0,4.452966,1.7921029999999998,6.352591,3.767073
chr1_183855028_183855346,3.0270240000000004,0.0,1.2561719999999998,1.2224620000000002,0.0,3.765994,0.0,3.637351,4.452966,1.7921029999999998,6.352591,0.0
chr1_183861530_183861762,3.0270240000000004,5.353227,1.2561719999999998,1.2224620000000002,0.0,3.765994,0.0,4.2872275,4.452966,1.7921029999999998,6.352591,7.631596000000001
chr1_183865521_183866190,3.0270240000000004,9.760132,1.2561719999999998,1.2224620000000002,0.0,6.536723500000001,0.0,4.2872275,4.452966,1.7921029999999998,6.352591,7.631596000000001
chr1_183877295_183877615,15.195445000000001,0.0,1.2561719999999998,1.2224620000000002,0.0,3.765994,0.0,4.6949775,4.452966,1.7921029999999998,6.352591,9.279943
chr1_183880519_183880826,15.195445000000001,10.048599,1.2561719999999998,1.2224620000000002,0.0819,8.7449525,0.0,4.6949775,4.452966,1.7921029999999998,6.352591,9.279943
chr1_183926817_183926936,3.0270240000000004,0.0,1.2561719999999998,1.2224620000000002,0.0,0.0,0.0,3.419977,0.0,1.7921029999999998,0.0,7.477798
chr1_183936673_183936825,3.0270240000000004,0.0,1.2561719999999998,1.2224620000000002,0.0,0.0,0.0,0.0,0.0,1.7921029999999998,0.0,0.0
chr1_184005350_184005919,3.0270240000000004,8.379097,0.0,1.2224620000000002,0.0,0.0,0.0,4.051197,0.0,1.7921029999999998,0.0,3.005315
chr1_184033703_184034036,3.0270240000000004,0.0,0.0,1.2224620000000002,0.0,0.0,0.0,0.0,9.430358666666667,1.7921029999999998,3.38553,0.0
chr1_1840449_1840835,7.514931,18.429272,21.864689,0.0,0.2549,18.100529,6.42045,8.468635,0.0,0.0,0.0,4.1126515
chr1_184132883_184133080,3.95795,5.410992,0.0,0.0,0.1109,0.0,0.0,2.961805,0.0,1.7921029999999998,0.0,5.736441
chr1_184724887_184725142,12.803804,13.041844,0.0,0.0,0.266,17.289355,0.0,14.875781,3.538502,1.589062,8.165389,5.239705000000002
