name_E,H3k9ac_E,DNaseI_E,H3k4me3_E,H3k27ac_E,H3k36me3_E,Ctcf_E,H3k79me2_E,H4k20me1_E,H3k4me1_E,H3k27me3_E,H3k4me2_E
chr1_156095033_156095181,21.714941,21.0,10.828851,28.831063,3.681232,0.0,14.287675,1.828047,7.927991499999999,0.0,15.163702
chr1_156251648_156251762,14.730454,0.0,30.689084,9.326055,3.615228,0.0,7.842032000000001,1.89783,7.314103999999999,0.0,13.173143500000002
chr1_156426931_156427503,14.822185,240.0,21.536679,9.114559,0.0,0.0,0.0,0.0,4.990114,0.0,15.111904
chr1_156468556_156468776,13.466475,24.0,25.743374,15.014637,2.659166,0.0,6.561445,2.210541,3.297092,0.0,12.776028
chr1_156472693_156472952,11.392148,0.0,0.0,15.014637,0.0,0.0,6.561445,2.210541,6.4295874999999985,0.0,12.776028
chr1_156473111_156473378,11.392148,91.0,0.0,15.014637,0.0,0.0,6.561445,2.210541,6.4295874999999985,0.0,12.776028
chr1_156474686_156475018,12.915605000000001,60.0,10.136176,15.014637,0.0,0.0,6.561445,2.210541,6.4295874999999985,0.0,12.776028
chr1_156541089_156541488,14.310382,79.0,24.332096,10.864917,3.749673000000001,0.0,9.733268,0.0,4.626752,0.0,13.563502
chr1_156629760_156630406,8.617789,210.5,10.253919,10.923957,0.0,44.512729,3.617125,2.037789,8.09854,0.0,9.912713
chr1_156718467_156719136,33.266743,28.0,26.450324,41.588635,3.235474,0.0,8.487043,0.0,9.352577,0.0,22.366683
chr1_156719450_156719815,33.266743,0.0,26.450324,41.588635,3.235474,0.0,8.487043,0.0,9.352577,0.0,22.366683
chr1_157106691_157107326,19.289199,26.0,28.864911,13.274945,3.406507,0.0,4.470557,1.775912,7.799253,0.0,9.800523
chr1_15738146_15738632,7.365905499999998,0.0,26.747243,7.8684949999999985,2.22727,0.0,6.1248830000000005,0.0,8.359448,0.0,13.232349
chr1_15738661_15738986,2.92376,0.0,26.747243,7.8684949999999985,2.22727,0.0,6.1248830000000005,0.0,8.359448,0.0,13.232349
chr1_15742467_15743324,2.92376,70.0,9.30447,7.782782000000001,2.22727,0.0,6.1248830000000005,0.0,8.094147,0.0,6.110736
chr1_157938818_157938961,11.877744,69.0,3.928663,11.556465,0.0,0.0,0.0,0.0,9.486929,0.0,9.147747
chr1_157964633_157965029,5.1372279999999995,26.0,22.520126,5.4405519999999985,3.839921,0.0,13.39675,1.943005,9.748815,0.0,12.019103
chr1_157980631_157980890,5.214998666666666,43.0,6.720686,11.255474,3.839921,0.0,13.39675,0.0,9.748815,0.0,10.445405
chr1_157989414_157989935,6.065048666666668,45.0,9.8763925,16.0911425,3.839921,0.0,13.39675,0.0,9.748815,0.0,7.710038000000001
chr1_158117571_158117948,9.034723,0.0,0.0,17.003360999999998,0.0,0.0,0.0,0.0,9.196622,0.0,14.709507
chr1_15946733_15946892,17.359764000000002,50.0,0.0,13.835627,3.528667,0.0,8.3295155,1.849331,3.941865,0.0,12.14989
chr1_159851477_159851987,10.18307,168.0,0.0,4.465584,0.0,2.019289,0.0,1.266519,8.373726,0.0,4.8963775
chr1_159880076_159880706,11.994585,131.0,0.0,11.658862,2.6994130000000003,0.0,0.0,1.266519,6.776739,0.0,8.590710000000001
chr1_159892447_159892988,16.5670565,0.0,31.33466,25.036026,2.6994130000000003,0.0,20.732416,2.951177,6.776739,0.0,18.908992
chr1_159914077_159914586,6.72853,91.0,13.709692,11.7070135,2.6994130000000003,0.0,0.0,1.266519,6.813312,0.0,15.005026999999998
chr1_160182240_160182579,2.976427,14.0,0.0,0.0,3.909011,0.0,10.597781,1.266519,0.0,0.0,0.0
chr1_16030221_16030623,14.760495,107.0,7.58648,10.412684,2.4459310000000003,0.0,5.871841000000001,0.0,6.2401860000000005,0.0,12.830765
chr1_160377718_160378261,12.016479,99.0,10.8365145,9.242082,0.0,0.0,1.50389,1.266519,6.573642,0.0,10.994949
chr1_16087189_16087372,9.486935,99.0,14.933198999999998,9.250118,0.0,0.0,6.651472999999998,0.0,7.8846539999999985,0.0,10.001291
chr1_160982920_160983992,9.639566,71.0,7.879842,20.399666,2.61269,0.0,10.205393,0.0,10.749597,0.0,9.850537
chr1_160989381_160990254,23.815916,62.5,27.814145,28.448781,2.61269,2.083499,10.205393,0.0,6.087802,0.0,15.374304
chr1_161050902_161051096,4.4435435,0.0,0.0,8.657045,0.0,0.0,0.0,0.0,9.881882,0.0,5.023586
chr1_161052363_161052546,7.07401,0.0,0.0,8.657045,0.0,0.0,0.0,0.0,9.881882,0.0,5.023586
chr1_161170260_161170636,3.3680160000000003,0.0,0.0,19.521984,0.0,0.0,0.0,0.0,9.293744,0.0,10.131392
chr1_161170933_161171185,3.3680160000000003,24.0,21.994868,19.521984,0.0,0.0,0.0,0.0,9.293744,0.0,10.131392
chr1_161177017_161177202,3.3680160000000003,0.0,0.0,0.0,5.298353,0.0,5.343305,0.0,0.0,0.0,0.0
chr1_16125579_16125747,9.10872,120.0,0.0,21.753419,0.0,0.0,0.0,0.0,8.007544000000001,0.0,12.450244
chr1_161352257_161352597,13.5309645,72.0,9.494843,10.264212,0.0,25.614835,0.0,0.0,5.443811,0.0,7.56053
chr1_161359666_161360218,16.121049,331.0,18.424058,12.770958,0.0,0.0,0.0,0.0,7.248054,0.0,31.580554
chr1_161500608_161500899,12.106188666666668,167.0,9.728084,6.4762555000000015,0.0,0.0,0.0,0.0,0.0,0.0,6.5375190000000005
chr1_16156384_16156536,14.750635999999998,24.0,0.0,19.752481,0.0,0.0,0.0,0.0,5.532414,0.0,17.0815
chr1_161582212_161582506,1.704527,115.0,13.131851,5.90303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161706477_161706712,4.516211,0.0,0.0,6.935841,0.0,2.380316,0.0,1.286418,4.97285,0.0,6.218709
chr1_161709776_161710006,3.395365,0.0,0.0,0.0,0.0,2.380316,0.0,1.286418,3.611241,0.0,0.0
chr1_16176617_16176801,27.327971,24.0,36.942708,35.69618900000001,0.0,0.0,7.340272,0.0,6.640169,0.0,14.931235999999998
chr1_16212759_16213091,13.3417285,102.0,8.233759,7.757288000000001,3.124769,0.0,7.340272,2.2852,7.01853,0.0,8.589001
chr1_162511455_162511984,3.797735,56.0,0.0,10.016438,0.0,0.0,0.0,1.162444,4.453346,0.0,10.1901685
chr1_162599583_162599804,1.710163,0.0,0.0,0.0,0.0,0.0,0.0,1.162444,0.0,0.0,0.0
chr1_162603017_162603226,1.710163,0.0,7.469786,0.0,0.0,0.0,0.0,1.162444,4.626607,0.0,9.057057
chr1_16276028_16276482,13.696958,193.0,4.622286,24.003658,3.124769,0.0,7.340272,0.0,10.4418205,0.0,8.827537
chr1_16277350_16278224,13.696958,26.0,0.0,24.003658,3.124769,0.0,7.340272,0.0,10.4418205,0.0,8.827537
chr1_163005587_163006022,4.649273,55.0,7.313838,12.124332,0.0,0.0,0.0,0.0,5.376817,0.0,6.195574
chr1_163006587_163006657,4.649273,0.0,0.0,12.124332,0.0,0.0,0.0,0.0,5.376817,0.0,6.195574
chr1_164734934_164735098,1.694237,61.0,0.0,4.718942,0.0,0.0,0.0,0.0,3.8276215,0.0,7.391379
chr1_164736884_164737252,1.694237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608802,0.0,0.0
chr1_164750243_164750515,1.694237,71.0,0.0,0.0,0.0,0.0,0.0,0.0,6.175115666666668,0.0,3.16472
chr1_16478939_16479163,13.763378,63.0,33.806173,13.187689,5.016422,0.0,13.162103,2.964969,8.170027000000001,0.0,16.359666
chr1_16479299_16479465,13.763378,0.0,33.806173,13.187689,5.016422,0.0,13.162103,2.964969,8.170027000000001,0.0,16.359666
chr1_16499761_16499895,13.008327,112.0,6.941778500000001,13.075443,0.0,0.0,0.0,0.0,8.170027000000001,0.0,11.808003
chr1_16502532_16502678,13.090795,94.0,0.0,13.075443,0.0,0.0,0.0,0.0,8.170027000000001,0.0,9.708467
chr1_16508402_16508642,9.519118,131.0,0.0,7.844294,0.0,0.0,0.0,0.0,8.170027000000001,0.0,11.499886
chr1_165797615_165798367,16.854059,83.5,35.99829000000001,12.713788,2.643504,0.0,11.779833,3.07118,0.0,0.0,13.156237
chr1_165823413_165823808,4.951371,32.0,0.0,0.0,2.643504,0.0,11.779833,3.07118,7.453558999999999,0.0,8.508377000000001
chr1_165868061_165868423,5.627259,53.0,4.313176,12.543802,2.643504,0.0,11.779833,3.07118,12.773281,0.0,8.9087645
chr1_16677236_16677843,16.520775,18.0,32.291654,13.020983,0.0,0.0,5.79024,4.7648769999999985,6.8976155000000015,0.0,14.625197
chr1_167423404_167424221,4.08872,67.0,15.087585,0.0,0.0,0.0,0.0,1.167819,5.251602,0.0,19.380465
chr1_167424728_167425462,4.08872,36.5,15.087585,0.0,0.0,0.0,0.0,1.167819,5.251602,2.207706,19.380465
chr1_167635730_167635903,7.374511,157.0,0.0,16.4528,0.0,0.0,0.0,0.0,10.158969,0.0,6.604747
chr1_167683554_167683813,13.34612,174.5,22.69878,12.513008,0.0,0.0,9.952766,0.0,5.4479505,0.0,16.628982
chr1_167766380_167766616,4.40308,93.0,0.0,9.958613,3.2849129999999995,8.745544,9.952766,0.0,7.617843,0.0,9.363658
chr1_168050664_168051125,5.363413,47.5,0.0,5.380594,2.840832,0.0,0.0,1.153984,7.245192999999999,0.0,0.0
chr1_168149052_168149361,16.645317000000002,0.0,29.19927,11.494819,2.3681490000000003,0.0,7.569453,0.0,4.548686,0.0,11.663765
chr1_168440429_168440721,11.680766,43.0,0.0,11.550002,0.0,0.0,0.0,0.0,8.113999999999999,0.0,7.009189500000001
chr1_168446219_168446589,10.487012,0.0,9.941564,26.32892,0.0,0.0,0.0,0.0,11.498664,0.0,8.760854
chr1_169071998_169072131,6.922967999999999,54.0,0.0,0.0,0.0,0.0,4.925642,0.0,7.880628,0.0,11.655375
chr1_170677232_170677374,3.782836,111.0,0.0,8.353974000000001,0.0,0.0,0.0,0.0,6.143825,0.0,9.342552
chr1_171189238_171189444,8.533877,0.0,0.0,11.968916,0.0,0.0,0.0,0.0,6.0990720000000005,0.0,8.165154
chr1_171407653_171408026,3.680914,152.0,0.0,8.486624,0.0,0.0,0.0,0.0,7.554727499999999,0.0,3.164446
chr1_171712214_171712716,21.000251,77.0,28.999069,25.836724,1.863831,7.4890694999999985,0.0,0.0,6.7002869999999985,0.0,15.440532
chr1_172291507_172291926,16.649606,35.0,7.288048,11.256043,0.0,1.356625,0.0,0.0,6.589278,0.0,8.280362
chr1_17231253_17231704,83.101826,231.5,12.640428,41.778677,0.0,0.0,0.0,1.209166,5.741478,0.0,37.368698
chr1_172327558_172328156,14.390132,68.0,4.356097,10.215815,0.0,1.356625,0.0,0.0,6.334124,0.0,9.789539
chr1_172606833_172606931,9.063771,21.0,0.0,24.334719,0.0,1.356625,0.0,0.0,9.250756,0.0,11.673043
chr1_172715484_172715760,11.309622,267.0,7.840028,10.255012,0.0,1.356625,0.0,1.874036,6.4197989999999985,2.314878,5.950224
chr1_172878579_172879356,8.433655499999999,0.0,0.0,11.508975,0.0,1.356625,0.0,0.0,7.481736,0.0,7.979897
chr1_172887147_172887473,1.923385,47.0,0.0,9.780836,0.0,1.356625,0.0,0.0,6.927867999999999,0.0,6.38434
chr1_172888696_172888994,1.923385,0.0,0.0,9.780836,0.0,1.356625,0.0,0.0,6.927867999999999,0.0,6.38434
chr1_172903010_172903534,11.918913,96.0,0.0,5.995964,0.0,1.356625,0.0,0.0,11.63222,0.0,8.906569000000003
chr1_173091914_173092434,11.120766,112.0,10.868528,11.972748,0.0,5.921462,0.0,0.0,5.653272,0.0,10.11016
chr1_173092552_173092771,11.120766,0.0,10.868528,11.972748,0.0,5.921462,0.0,0.0,5.653272,0.0,10.11016
chr1_173398914_173399297,4.195683,19.5,7.2108955,10.779823,0.0,20.923612,0.0,0.0,6.134809,0.0,13.751404
chr1_173447359_173447668,12.10339,47.0,30.178544,16.584643,0.0,0.0,10.393863,1.565883,4.900187,0.0,14.987607999999998
chr1_17494378_17494745,5.650623,49.0,0.0,7.191963,0.0,0.0,0.0,0.0,6.074877,0.0,7.1970589999999985
chr1_17495208_17495390,5.650623,0.0,0.0,7.191963,0.0,0.0,0.0,0.0,6.074877,0.0,7.1970589999999985
chr1_175160901_175161109,12.206983,0.0,30.449295000000006,16.89583,4.206898000000002,0.0,9.677987,2.404123,8.177777,0.0,8.470340499999999
chr1_176174471_176174980,13.816916,21.0,37.203104,10.075232000000002,0.0,0.0,6.32391,1.261713,3.693855,0.0,13.446758
chr1_177896186_177896486,5.434528,24.0,0.0,10.923205,0.0,0.0,0.0,0.0,8.304019,0.0,7.649433
chr1_178231351_178231525,5.856165,30.0,0.0,10.0182085,0.0,0.0,4.996505,0.0,3.07771,0.0,4.860754
chr1_178252303_178252477,2.202613,47.0,0.0,5.505191999999999,2.240471,29.118874,4.996505,1.24883,6.720039999999999,0.0,2.181726
chr1_179110934_179111289,17.550907000000002,39.0,24.795116,5.540933,3.52975,0.0,4.565638,1.830403,0.0,0.0,7.687152
chr1_180554738_180554883,10.420226666666666,145.0,7.5024190000000015,7.139340000000002,0.0,0.0,0.0,0.0,6.998717999999998,0.0,10.171064
chr1_180580561_180580926,2.045841,32.0,0.0,6.490084,0.0,0.0,0.0,0.0,4.1677480000000005,0.0,8.984933999999997
chr1_181056649_181057124,14.287267499999999,14.0,43.237702,18.230397,0.0,0.0,10.667559,0.0,7.051798,0.0,9.824877
chr1_181060502_181060611,14.287267499999999,0.0,43.237702,18.230397,5.891374,0.0,10.667559,4.794446,7.514500999999999,0.0,9.824877
chr1_181065454_181065797,6.29544,20.0,0.0,8.842279,0.0,0.0,10.667559,0.0,7.514500999999999,0.0,9.824877
chr1_181068595_181069000,7.6028129999999985,203.0,0.0,9.123525,0.0,0.0,6.225819,0.0,7.514500999999999,0.0,10.007756
chr1_181074349_181074924,14.078350666666665,304.0,11.077458,9.123525,0.0,0.0,6.225819,0.0,7.514500999999999,0.0,10.007756
chr1_181075648_181075933,6.29544,0.0,11.077458,9.123525,0.0,0.0,6.225819,0.0,7.514500999999999,0.0,10.007756
chr1_181104473_181105818,10.014316,63.0,5.1092010000000005,24.474241,0.0,18.689108,0.0,0.0,12.897144,0.0,8.941185
chr1_181110732_181111003,8.687562,60.0,0.0,9.497855,0.0,0.0,2.567623,0.0,9.926668,0.0,7.054242
chr1_181998739_181999134,12.587497,164.0,12.53688,10.82433,0.0,0.0,0.0,0.0,0.0,0.0,9.328063
chr1_182056560_182056703,2.045331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698755,0.0,0.0
chr1_182113385_182113953,4.334773,29.0,0.0,8.083132,0.0,0.0,0.0,0.0,6.756061999999999,0.0,5.465122
chr1_182114686_182114888,4.334773,0.0,0.0,8.083132,0.0,0.0,0.0,0.0,6.756061999999999,0.0,0.0
chr1_182259351_182259676,3.268826,51.0,0.0,7.0705800000000005,0.0,0.0,0.0,0.0,8.27539,0.0,5.632535
chr1_182998797_182999044,6.028092,54.0,0.0,10.506011,2.056037,0.0,6.353276,2.374698,6.313907,0.0,16.024841000000002
chr1_183129116_183129507,7.344135,252.0,0.0,9.712268,0.0,0.0,1.42167,0.0,8.890788,0.0,10.265805
chr1_183132366_183132749,20.1125,70.0,3.292582,9.712268,0.0,0.0,1.42167,0.0,8.890788,0.0,8.449239
chr1_183133608_183133779,20.1125,45.0,3.292582,9.712268,0.0,0.0,1.42167,0.0,8.890788,0.0,8.449239
chr1_183149947_183150219,9.8253455,98.0,0.0,9.712268,6.804675,0.0,9.595141,0.0,4.697533999999999,0.0,8.315302
chr1_183161027_183161375,6.338265,54.0,0.0,9.712268,6.804675,0.0,9.595141,2.469294,4.697533999999999,0.0,11.546061
chr1_183171353_183171815,6.338265,0.0,0.0,9.712268,6.804675,0.0,9.595141,2.469294,4.697533999999999,0.0,0.0
chr1_183191719_183192016,6.338265,0.0,0.0,9.712268,6.804675,2.603414,9.595141,2.469294,4.697533999999999,0.0,0.0
chr1_183241451_183241867,4.538231,33.0,0.0,9.102865,0.0,0.0,0.0,0.0,8.726158,0.0,8.779353
chr1_183248987_183249454,12.15006,148.0,3.157001,17.8902,0.0,0.0,0.0,0.0,12.756657,0.0,6.98734
chr1_183577563_183577895,8.859751,39.0,0.0,9.3387,0.0,0.0,0.0,0.0,5.736751,0.0,9.847449
chr1_1840449_1840835,17.962858999999995,397.0,11.402314,12.433658,0.0,19.795184,0.0,0.0,10.007417,0.0,13.622684
chr1_184357629_184357933,11.263372,62.0,24.306324,11.197693,0.0,0.0,3.905841000000001,1.193349,5.85781,0.0,10.578307
chr1_184724887_184725142,12.480276,30.0,42.344631,8.331323,0.0,0.0,0.0,0.0,4.523742,1.822078,17.839316
chr1_184922808_184923031,8.128799,140.0,7.13333,16.074262,0.0,0.0,0.0,1.21886,5.9246940000000015,0.0,8.505521
chr1_184924828_184925180,8.128799,0.0,0.0,16.074262,0.0,0.0,0.0,1.21886,5.9246940000000015,0.0,8.505521
chr1_185127324_185127657,14.726922,12.0,32.51971,12.738408,2.333961,0.0,3.906037,1.21886,2.9287810000000003,0.0,14.803084
chr1_185453251_185453699,4.072644,81.0,0.0,7.172812,0.0,0.0,0.0,0.0,6.542376,0.0,7.443925
chr1_185536131_185536449,2.393317,50.0,0.0,12.743082,0.0,0.0,0.0,0.0,6.343725,0.0,4.376475
chr1_185537736_185537864,2.393317,0.0,0.0,12.743082,0.0,0.0,0.0,0.0,6.343725,0.0,4.376475
chr1_185540108_185540292,2.393317,0.0,0.0,12.743082,0.0,0.0,0.0,0.0,6.343725,0.0,0.0
chr1_186587444_186588060,14.366928,46.0,10.049017,13.534805,0.0,0.0,0.0,0.0,6.213392,0.0,14.244210999999998
chr1_186590040_186590634,3.671886,54.0,0.0,9.2116965,0.0,0.0,0.0,0.0,6.711805,0.0,0.0
chr1_19248887_19249092,9.411977,69.0,4.512506,10.549634,2.849066,0.0,13.037737,3.40858,11.102578,0.0,11.255295
chr1_19253034_19253391,6.7375060000000015,147.0,4.9219300000000015,10.549634,2.849066,0.0,13.037737,0.0,11.102578,0.0,11.255295
chr1_19274997_19275345,12.174075,88.0,25.714026,26.044326,2.849066,0.0,13.037737,0.0,13.50547,0.0,17.812604
chr1_19276270_19276542,12.174075,79.0,25.714026,26.044326,2.849066,0.0,13.037737,0.0,13.50547,0.0,17.812604
chr1_19277155_19277462,12.174075,23.0,25.714026,26.044326,2.849066,0.0,13.037737,0.0,13.50547,0.0,17.812604
chr1_192776947_192777226,12.102418,0.0,0.0,7.291450999999999,0.0,0.0,0.0,0.0,5.268829,0.0,16.534525
chr1_19278388_19278892,12.174075,27.0,25.714026,26.044326,2.849066,0.0,13.037737,0.0,13.50547,0.0,17.812604
chr1_19280139_19280583,12.174075,73.0,25.714026,26.044326,2.849066,0.0,13.037737,4.152221,13.50547,0.0,17.812604
chr1_192873637_192874003,11.397253,63.0,0.0,18.422013,0.0,0.0,0.0,0.0,5.045713,0.0,10.78036
chr1_192876755_192877567,8.197425,61.0,0.0,18.422013,0.0,0.0,0.0,0.0,5.045713,0.0,8.961834
chr1_193180704_193180924,6.789965,21.0,7.985767999999998,17.359792000000002,2.341118,0.0,0.0,1.239453,10.748042,0.0,8.188452
chr1_19324821_19325090,13.201489000000002,121.0,0.0,10.423021,0.0,0.0,0.0,0.0,7.850374,0.0,10.907418
chr1_19336477_19336714,5.249825,43.5,0.0,10.731818,0.0,0.0,0.0,0.0,10.007583,0.0,6.829764999999999
chr1_19360402_19360809,9.709418,232.0,0.0,13.0834565,0.0,0.0,0.0,0.0,9.282423,0.0,7.1671179999999985
chr1_19762527_19762798,2.352257,27.0,0.0,8.9896195,2.922515,0.0,11.410413,3.112167,9.546772,0.0,6.869711499999998
chr1_19778785_19779174,2.352257,0.0,0.0,0.0,2.922515,0.0,11.410413,3.112167,9.018416,0.0,0.0
chr1_198124316_198124670,24.399222,18.0,33.390649,16.792825,1.439318,0.0,6.820100999999998,0.0,3.688078,0.0,10.242593
chr1_198128112_198128944,24.399222,221.0,33.390649,16.792825,1.439318,0.0,6.820100999999998,0.0,3.48811,0.0,10.242593
chr1_198136529_198137056,3.65244,30.0,0.0,9.700798,1.439318,0.0,6.820100999999998,0.0,7.8737910000000015,0.0,6.161258
chr1_198650930_198651643,15.897310999999998,19.0,4.384715,9.856512,0.0,1.204421,0.0,0.0,3.958191,0.0,9.53994
chr1_198850238_198850638,14.716414000000002,182.0,0.0,9.3412705,2.41925,0.0,5.1492510000000005,1.135998,7.760846000000001,0.0,8.436708
chr1_198889384_198889935,13.584382000000002,0.0,0.0,6.21807,2.41925,0.0,5.1492510000000005,1.135998,5.308356,0.0,7.3936199999999985
chr1_198898987_198899513,15.208309,0.0,8.395657,12.782537,2.41925,0.0,5.1492510000000005,1.135998,3.909238,0.0,16.224534
chr1_198901469_198901869,12.513265,21.0,31.161204,12.782537,2.41925,0.0,5.1492510000000005,1.135998,4.062039,0.0,16.224534
chr1_198903935_198904934,12.513265,33.0,31.161204,12.782537,2.41925,0.0,5.1492510000000005,1.135998,0.0,0.0,16.224534
chr1_199711776_199712042,6.0265260000000005,77.0,0.0,9.117147,0.0,0.0,0.0,0.0,6.975145,0.0,6.314045
chr1_200865264_200865418,8.909118,0.0,16.524595,8.121229,2.4826330000000003,0.0,6.943217,1.637697,6.083583,0.0,12.517549
chr1_200865457_200866265,8.909118,86.0,16.524595,8.121229,2.4826330000000003,0.0,6.943217,1.637697,6.083583,0.0,12.517549
chr1_201139670_201140154,5.278008,125.5,13.249316,5.642301,0.0,9.227183,0.0,0.0,5.644027,0.0,12.738614
chr1_201236006_201236165,11.94665,131.0,0.0,10.355852,0.0,0.0,0.0,0.0,12.04354,0.0,6.362976999999999
chr1_201244405_201244769,11.475081,195.0,0.0,10.355852,0.0,0.0,10.114788,0.0,8.379203,0.0,6.1791895
chr1_201277329_201277484,18.648694,0.0,0.0,10.355852,4.760534,0.0,10.114788,1.580035,12.506419,0.0,7.421381999999999
chr1_201280694_201280963,18.648694,104.0,9.709013,10.355852,4.760534,0.0,10.114788,1.580035,12.506419,0.0,7.421381999999999
chr1_201366439_201366550,13.260824,198.0,28.832071000000006,12.80305,4.195263,0.0,7.931017,2.176222,4.4500839999999995,0.0,18.767948
chr1_201431088_201431253,18.473487,259.0,7.400778,21.003489,2.848358,0.0,0.0,0.0,5.036174,0.0,9.491181
chr1_201445401_201445412,11.410815,0.0,9.207955,22.450238,0.0,0.0,0.0,0.0,5.036174,0.0,11.672011
chr1_201472589_201472996,13.2405125,229.0,17.689452,12.963736,3.4566510000000004,0.0,8.588405,1.860992,5.036174,0.0,13.483161
chr1_201500233_201500477,1.703483,0.0,0.0,0.0,0.0,48.107149,0.0,0.0,5.036174,0.0,6.515909
chr1_201619383_201619798,11.603469,74.0,11.898112,3.3974,0.0,0.0,3.092493,1.602043,5.13432,2.192917,18.837625
chr1_201682596_201682901,6.7191220000000005,166.0,0.0,14.287694,0.0,0.0,0.0,0.0,9.043505,0.0,5.802174
chr1_201684946_201685300,6.7191220000000005,0.0,0.0,14.287694,0.0,0.0,0.0,0.0,9.043505,0.0,5.802174
chr1_201739210_201739573,3.838931,28.0,0.0,11.914699,4.27157,0.0,6.5135809999999985,0.0,4.47267,0.0,7.182436
chr1_201742755_201743343,7.8918789999999985,0.0,0.0,11.914699,4.27157,0.0,6.5135809999999985,0.0,4.47267,0.0,8.9370915
chr1_201743848_201744120,7.8918789999999985,77.0,0.0,11.914699,4.27157,0.0,6.5135809999999985,0.0,4.47267,0.0,10.3403595
chr1_201987611_201988279,9.143031,51.0,0.0,4.614606,0.0,0.0,0.0,0.0,5.246718,0.0,8.989516
chr1_202016172_202016526,5.215011,82.0,0.0,5.803433,0.0,0.0,0.0,0.0,6.772094,0.0,4.5574650000000005
chr1_20204786_20204981,8.920844,57.5,4.3346480000000005,12.0889125,0.0,0.0,0.0,1.965901,3.596293,0.0,9.60214
chr1_202075010_202075191,9.7808335,36.0,0.0,8.214113000000001,0.0,0.0,0.0,1.256799,6.358371,0.0,9.749935
chr1_202077636_202077876,5.563015,0.0,0.0,0.0,0.0,0.0,0.0,1.256799,6.358371,0.0,0.0
chr1_202937248_202937378,9.600147,0.0,20.841212,12.162874,2.894015,0.0,0.0,0.0,8.002908,0.0,14.403623
chr1_203244129_203244381,5.076398,43.0,0.0,8.296639,0.0,0.0,0.0,0.0,10.269801,0.0,6.962053
chr1_203247590_203248072,5.115107,35.0,0.0,9.2659145,0.0,0.0,0.0,0.0,6.475897,0.0,9.38878
chr1_203296328_203297068,6.6083880000000015,136.0,10.213561,5.124233,0.0,16.688745,0.0,0.0,8.630965,0.0,16.274362
chr1_203297101_203297334,6.6083880000000015,40.0,10.213561,5.124233,0.0,16.688745,0.0,0.0,7.043119,0.0,16.274362
chr1_203481982_203482534,12.396093,174.0,0.0,12.415274,0.0,0.0,0.0,0.0,9.435716,0.0,10.964673
chr1_203598711_203598999,12.426414999999999,33.0,33.157987,8.7797005,3.073372,0.0,5.007877,0.0,5.7794349999999985,0.0,13.642564000000002
chr1_203599092_203599518,12.426414999999999,0.0,33.157987,8.7797005,3.073372,0.0,5.007877,0.0,5.7794349999999985,0.0,13.642564000000002
chr1_203617500_203617713,5.851017,0.0,0.0,9.603237,3.073372,0.0,5.007877,0.0,0.0,0.0,0.0
chr1_203619380_203619832,7.5883845,181.0,10.088271,9.603237,3.073372,0.0,5.007877,0.0,6.288093,0.0,9.828342
chr1_203622445_203622560,5.851017,0.0,0.0,5.82811,3.073372,0.0,5.007877,0.0,6.288093,0.0,0.0
chr1_203624863_203625211,5.851017,0.0,0.0,5.82811,3.073372,0.0,5.007877,0.0,0.0,0.0,0.0
chr1_203643182_203643803,6.6743394999999985,119.0,6.347107,9.426018,3.073372,14.30089,5.007877,0.0,6.892952,0.0,11.120583
chr1_203661733_203662076,13.401304,141.0,0.0,20.438323,3.073372,0.0,5.007877,0.0,6.903639,0.0,7.934971000000001
chr1_203723839_203723956,11.804093,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83479,0.0,11.390825
chr1_204049581_204049822,5.230121,298.0,0.0,8.025621000000001,0.0,0.0,4.144032,0.0,5.4479685,0.0,8.026986
chr1_204058173_204058362,5.5520760000000005,0.0,4.122798,4.133947,0.0,0.0,4.144032,0.0,4.793049,0.0,9.031796
chr1_204332438_204332553,8.910186,54.0,12.38062,0.0,0.0,0.0,0.0,0.0,9.574099,0.0,18.965165
chr1_20437370_20437554,3.709319,87.0,0.0,7.642711999999999,0.0,0.0,0.0,0.0,4.9846900000000005,0.0,10.337594
chr1_204386444_204387188,11.095994666666668,83.0,11.667035,20.887554,3.100628,0.0,0.0,0.0,8.377801,0.0,9.661934
