name_E,H3k9ac_E,Smc3_E,H3k27ac_E,H4k20me1_E,H3k4me1_E,H3k79me2_E,Ctcf_E,H3k4me3_E,H3k36me3_E,DNaseI_E,H3k4me2_E,H3k27me3_E
chr1_154302207_154302441,3.132973,0.0,0.0,0.0,4.292478,0.0,0.0,0.0,2.654381,0.0,0.0,0.0
chr1_154359135_154359469,11.147926,0.0,11.852034,0.0,9.925271,0.0,0.0,6.950198,0.0,0.0777,12.549906,0.0
chr1_154579303_154579782,11.312209,0.0,11.879977,2.266993,5.630576,4.752222,3.190623,10.958586,2.994803,0.0,15.982578,0.0
chr1_154582047_154582244,11.312209,0.0,11.879977,2.266993,5.630576,4.752222,0.0,10.958586,2.994803,0.0,15.982578,0.0
chr1_154910155_154910399,17.969961,3.26227,32.51357,0.0,4.876929,0.0,12.82255,16.11692,0.0,0.2171,23.908333,0.0
chr1_154914634_154915296,2.690434,0.0,0.0,0.0,4.876929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_154972628_154972915,18.936792,4.78466,26.480264,0.0,0.0,7.371045,5.148502,16.338477,2.623149,0.3448,22.503507,0.0
chr1_154973036_154973200,18.936792,0.0,26.480264,0.0,12.100361,7.371045,6.9117025000000005,16.338477,2.623149,0.3448,22.503507,0.0
chr1_154973335_154973935,18.936792,8.51815,26.480264,0.0,0.0,7.371045,7.498316333333334,16.338477,2.623149,0.3448,22.503507,0.0
chr1_154977099_154977253,18.936792,0.0,26.480264,2.114521,7.575541,7.371045,5.148502,16.338477,2.623149,0.0,22.503507,0.0
chr1_154978035_154978657,18.936792,0.0,26.480264,2.114521,7.575541,7.371045,5.148502,16.338477,2.623149,0.0,22.503507,0.0
chr1_154979104_154979305,18.936792,0.0,26.480264,2.114521,7.575541,7.371045,5.148502,0.0,2.623149,0.0,0.0,0.0
chr1_155098409_155098801,4.951281,0.0,0.0,0.0,7.409791,0.0,0.0,5.652247,0.0,0.0381,7.569878,0.0
chr1_155535083_155535193,13.7816895,0.0,0.0,1.8727325,3.507529,7.144127,0.0,16.030227,2.466789,0.0,19.543127,0.0
chr1_155830201_155830522,15.969242,0.0,13.355505,0.0,7.1322185000000005,4.581077,0.0,15.021064,2.90949,0.0952,15.907218,0.0
chr1_155944562_155945214,16.391778,0.0,21.166488,2.06696,7.121954,19.156934,0.0,16.639654,7.117882,0.0,24.5104,0.0
chr1_155945743_155946196,16.391778,0.0,21.166488,2.06696,7.121954,19.156934,0.0,16.639654,3.520301,0.1103,24.5104,0.0
chr1_155946363_155946660,16.391778,0.0,21.166488,2.06696,7.121954,19.156934,0.0,16.639654,3.520301,0.1103,24.5104,0.0
chr1_156073142_156073699,10.255473,0.0,16.677581,0.0,9.7319945,0.0,0.0,0.0,0.0,0.0,11.493859,0.0
chr1_156073854_156074351,10.255473,0.0,16.677581,0.0,9.7319945,3.59425,0.0,8.032918,0.0,0.0368,11.493859,0.0
chr1_156074715_156075305,10.255473,0.0,16.677581,0.0,9.7319945,6.859502,0.0,8.032918,0.0,0.0521,11.493859,0.0
chr1_156089405_156089622,12.832551,0.0,20.589266,2.303926,7.780496999999999,10.124754,0.0,10.140603,2.590994,0.1055,18.023134,0.0
chr1_156095033_156095181,12.832551,0.0,20.589266,2.303926,7.780496999999999,10.124754,0.0,10.140603,2.590994,0.0,18.023134,0.0
chr1_156251648_156251762,20.886306,0.0,18.578437,3.672655,6.5016785,17.6102,9.236582,22.516229,3.087077,0.0,28.037727,0.0
chr1_156426931_156427503,9.850049,0.0,14.950524,2.227335,8.660459,0.0,7.199842,8.506999,0.0,0.2238,12.490165,2.29457
chr1_156468556_156468776,10.092188,0.0,13.176635,2.227335,10.191424,7.35454,3.596688,8.849873,2.247238,0.0341,11.627817,0.0
chr1_156472693_156472952,10.092188,0.0,13.176635,2.227335,8.982853,0.0,3.596688,6.7884805,2.247238,0.0294,11.627817,0.0
chr1_156473111_156473378,10.092188,0.0,13.176635,2.227335,8.982853,0.0,3.596688,3.318362,2.247238,0.0,11.627817,0.0
chr1_156474686_156475018,10.092188,0.0,13.176635,2.227335,8.982853,0.0,3.596688,3.318362,0.0,0.1848,11.627817,0.0
chr1_156494222_156494678,3.59542,0.0,8.42327,0.0,7.592419,0.0,0.0,4.889381,2.397973,0.0511,7.590488,0.0
chr1_15649550_15649749,5.265865,0.0,6.804198,3.402016,5.324796,0.0,39.438069,10.03657,0.0,0.0609,10.010284,2.749009
chr1_156541089_156541488,9.651884,0.0,7.651863,0.0,8.831881,4.261543,4.423363,18.465397,2.397973,0.0261,23.068997,0.0
chr1_156629760_156630406,25.826603,11.72001,47.678016,5.361699,6.244612,10.962178,37.496055,15.497303,2.476642,0.4922,26.222391,0.0
chr1_156634807_156635020,25.826603,0.0,47.678016,0.0,6.244612,0.0,0.0,0.0,2.476642,0.0588,0.0,0.0
chr1_156645551_156645913,5.337893,0.0,0.0,0.0,5.643192333333334,0.0,0.0,0.0,0.0,0.0438,9.019497,0.0
chr1_156663993_156664153,5.808226,0.0,11.969885,0.0,5.9864525,2.586711,10.043081,6.420958,0.0,0.2182,8.716217,0.0
chr1_156676478_156676824,7.085014,0.0,4.180601,1.529259,6.0375,0.0,34.604599,11.370282,0.0,0.3018,16.339112,0.0
chr1_156718467_156719136,26.807301,0.0,20.709343,4.794242,5.815073,35.612758,0.0,23.288018,3.249546,0.0,27.35617,0.0
chr1_156719450_156719815,26.807301,0.0,20.709343,4.794242,5.815073,35.612758,3.7517,23.288018,3.249546,0.0464,27.35617,0.0
chr1_156781780_156782101,8.945952,0.0,10.4247,0.0,8.257671,6.082495,0.0,8.596228,3.174042,0.0,12.666449,0.0
chr1_156864713_156865066,4.661794,0.0,7.580849,0.0,9.4504185,0.0,0.0,9.297162666666669,0.0,0.1417,6.495885,0.0
chr1_156895977_156896091,3.4008355,0.0,0.0,0.0,6.754608,0.0,0.0,3.023534,0.0,0.0977,4.583679,0.0
chr1_157106691_157107326,13.69537,0.0,10.606468,1.808119,4.700815,11.029716,4.060389,15.185119,5.122906,0.0369,19.486709,0.0
chr1_157124774_157125221,3.63146,5.00214,3.079396,1.568781,7.29808,0.0,5.794229,6.984473,0.0,0.1002,7.618626,2.415609
chr1_157244599_157245063,6.432151,0.0,10.286207,0.0,7.947373,0.0,0.0,7.220438,0.0,0.0643,12.229024,0.0
chr1_157245880_157246130,6.432151,0.0,10.286207,0.0,7.947373,0.0,0.0,7.220438,0.0,0.0,12.229024,0.0
chr1_157246189_157246519,6.432151,0.0,10.286207,0.0,7.947373,0.0,0.0,7.220438,0.0,0.0,12.229024,0.0
chr1_157248443_157248858,6.432151,0.0,10.17687,0.0,7.947373,2.7712,4.423363,7.220438,0.0,0.1728,12.229024,0.0
chr1_157249264_157249609,6.432151,0.0,10.17687,0.0,7.947373,2.7712,4.423363,7.220438,0.0,0.1728,12.229024,0.0
chr1_15738146_15738632,5.845814,0.0,0.0,2.282369,7.7043935,4.0933245000000005,3.558984,8.573425,1.794497,0.0271,11.212594,2.661598
chr1_158659017_158659128,2.875607,0.0,9.891242,0.0,2.396755,5.122169,0.0,6.133552,4.907953,0.0574,8.338104,0.0
chr1_158788454_158788632,8.782491,0.0,12.000931,0.0,7.912498,0.0,0.0,7.2690465,0.0,0.0,7.614924,0.0
chr1_158789355_158789655,8.782491,0.0,12.000931,0.0,7.912498,0.0,0.0,7.309178000000001,0.0,0.0722,7.614924,0.0
chr1_15946733_15946892,14.95305,0.0,13.782609,3.285906,8.005839,20.611682,0.0,15.729329,4.688136,0.028,14.657012,0.0
chr1_159880076_159880706,3.64393,0.0,10.100856,2.447405,5.6622025,0.0,0.0,2.993498,0.0,0.1581,6.091599,0.0
chr1_159892447_159892988,25.343371,0.0,31.646756,2.447405,4.698917,27.205518,2.009014,17.419249,3.491019,0.338,25.933196,0.0
chr1_16030221_16030623,3.647478,0.0,8.40828,2.060916,4.845245,3.22488,0.0,0.0,2.34737,0.0,0.0,0.0
chr1_160332348_160332525,5.545004,0.0,9.124076,0.0,7.414401,0.0,0.0,1.767028,4.047837,0.1051,12.949806,0.0
chr1_160345693_160345986,5.528234,0.0,6.292139,0.0,7.602197,0.0,0.0,3.2609375,0.0,0.0414,9.108217,0.0
chr1_160407857_160407975,7.488966,0.0,7.509464,0.0,4.553272,0.0,0.0,7.0804125,0.0,0.0,6.483282,0.0
chr1_160510042_160510238,14.664905,0.0,39.951305,0.0,11.169992,0.0,10.975262,4.7548965,1.862369,0.2364,9.653917,0.0
chr1_160537909_160538272,4.140848,0.0,10.228155,0.0,7.839238,0.0,0.0,4.557598,1.650113,0.0412,7.605819,0.0
chr1_160544770_160545265,3.076143,0.0,6.6106685,0.0,7.021767,0.0,0.0,0.0,1.650113,0.0266,3.672397,0.0
chr1_160546217_160546501,2.196376,0.0,3.621483,0.0,7.021767,0.0,0.0,0.0,1.650113,0.0,3.672397,0.0
chr1_160546747_160547109,2.196376,0.0,13.461334,0.0,7.021767,0.0,0.0,0.0,1.650113,0.0,0.0,0.0
chr1_160696081_160696317,4.862924,17.79341,11.287012,0.0,5.497527,0.0,31.792634,8.624873,0.0,0.1072,6.053935,2.000071
chr1_160982920_160983992,25.039078,0.0,22.595116,0.0,7.40948,6.607522,0.0,13.784498,10.135843,0.2045,14.908153,0.0
chr1_160989381_160990254,16.636617,0.0,20.068851,8.021392,7.7223825,6.607522,10.713467,19.320353,0.0,0.0,24.298369,0.0
chr1_161155908_161155971,6.885626,0.0,3.881005,0.0,7.002975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161170260_161170636,11.508502,0.0,25.275388,0.0,9.174796,6.065919,0.0,10.993375,3.4079,0.0514,15.447302,0.0
chr1_161170933_161171185,11.508502,0.0,25.275388,0.0,9.174796,6.065919,0.0,10.993375,3.4079,0.0514,15.447302,0.0
chr1_161352257_161352597,2.926733,10.87423,0.0,0.0,2.879822,0.0,10.71066,0.0,0.0,0.0,4.454482,0.0
chr1_161356382_161356652,7.277985,0.0,7.357245,0.0,5.538128499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161359666_161360218,16.3547675,9.2431,39.120386,0.0,5.058337,0.0,0.0,12.047399,0.0,0.3502,18.830756,0.0
chr1_161469487_161469783,7.53021,0.0,16.3678,0.0,4.308352,5.532488,0.0,0.0,1.96325,0.0,12.913541,0.0
chr1_161500608_161500899,12.9603895,5.28177,15.254894,0.0,0.0,0.0,10.63094,9.0185655,0.0,0.2219,9.0192675,0.0
chr1_161502624_161502920,12.9603895,0.0,15.254894,0.0,6.680576,0.0,0.0,9.0185655,0.0,0.0,9.0192675,0.0
chr1_161582212_161582506,13.894128,10.33052,12.937818,0.0,0.0,0.0,0.0,20.154016,0.0,0.2669,13.032256,0.0
chr1_161591982_161592107,13.693311,0.0,17.708786,0.0,6.556512,6.674559,0.0,12.402524,0.0,0.0339,15.159275,0.0
chr1_16176617_16176801,23.767772,0.0,23.078839,2.527798,3.7195685,11.256513,0.0,19.52512,3.802542,0.0422,22.941919,0.0
chr1_16212759_16213091,9.043134,0.0,26.448658,2.527798,4.52277,11.256513,0.0,6.5052265,3.802542,0.1619,14.462297,0.0
chr1_162377799_162377882,3.558681,0.0,0.0,0.0,7.212464,1.665202,0.0,0.0,2.111656,0.0,8.382036,0.0
chr1_162603017_162603226,3.462613,0.0,0.0,0.0,6.568624,0.0,0.0,4.465324,4.174439,0.0,13.106457,0.0
chr1_16276028_16276482,14.836238,0.0,25.013934,2.527798,13.535719,11.256513,3.423471,8.164403,3.802542,0.1717,15.684456,0.0
chr1_16277350_16278224,14.836238,0.0,25.013934,2.527798,13.535719,11.256513,8.851604,8.164403,3.802542,0.0476,15.684456,0.0
chr1_16339773_16339933,6.1622085,0.0,13.90297,0.0,5.457924,0.0,0.0,7.333886,0.0,0.2069,11.797815,0.0
chr1_16342592_16343008,6.1622085,0.0,13.90297,0.0,5.457924,0.0,0.0,0.0,0.0,0.0,11.797815,0.0
chr1_164723371_164723492,4.239761,0.0,0.0,1.138636,3.151752,0.0,0.0,0.0,0.0,0.0,3.204768,1.487497
chr1_16499761_16499895,9.937783,0.0,22.361597,0.0,12.52165,0.0,0.0,10.666488,0.0,0.109,16.944684,0.0
chr1_16502532_16502678,5.390508,0.0,0.0,0.0,7.640625,0.0,0.0,0.0,0.0,0.0621,0.0,0.0
chr1_165797615_165798367,21.2752795,3.06455,23.034614,2.521264,7.386994,10.133366,5.767246,14.2154225,3.038769,0.1598,27.743192,0.0
chr1_165823413_165823808,7.613776,0.0,0.0,2.521264,7.386994,10.133366,0.0,4.438294,3.038769,0.0,11.468149,0.0
chr1_16677236_16677843,27.401735,0.0,31.264889,2.409979,5.048597,8.12423,0.0,15.549541,2.766957,0.0,21.328409,0.0
chr1_167424728_167425462,7.798057,0.0,0.0,1.785908,4.313566,0.0,0.0,10.763173,0.0,0.1056,13.579307,2.955787
chr1_167461792_167462175,6.852838,0.0,0.0,1.785908,6.570054,0.0,0.0,4.582639,0.0,0.0,9.446095,2.955787
chr1_167478725_167479215,1.541685,0.0,0.0,1.785908,0.0,0.0,3.889686,0.0,0.0,0.0,0.0,7.296938000000001
chr1_167480005_167480498,1.541685,0.0,0.0,1.785908,0.0,0.0,3.889686,0.0,0.0,0.0,0.0,2.955787
chr1_167485764_167486128,1.541685,0.0,6.377022,1.785908,5.925994,0.0,3.889686,0.0,0.0,0.0,9.560004,2.955787
chr1_167486210_167486705,4.8094365,0.0,6.377022,1.785908,5.925994,0.0,3.889686,6.731022,0.0,0.1325,9.560004,2.955787
chr1_167518258_167518508,8.7737815,0.0,14.990872,1.785908,6.786552,14.506068,4.411074,16.190623,6.549716,0.0319,22.946258,0.0
chr1_167520671_167521013,8.7737815,0.0,14.990872,1.785908,6.786552,14.506068,4.411074,16.190623,6.549716,0.0256,22.946258,0.0
chr1_167570801_167571053,3.673058,0.0,7.243671,0.0,4.549855,0.0,0.0,0.0,0.0,0.0383,5.499069,0.0
chr1_167586596_167587245,8.0593885,0.0,9.638742,0.0,6.757218,5.193856,4.077102,7.7387,3.281601,0.0952,21.304519,0.0
chr1_167602083_167602470,15.850329,0.0,41.522447,2.262257,6.757218,9.878600333333331,1.578167,16.347554,3.281601,0.0,24.247789,0.0
chr1_167683554_167683813,31.65609,3.91925,27.232077,0.0,4.909691,5.337476,20.688802,26.665306,3.281601,0.0896,26.540748,0.0
chr1_167730247_167730494,6.2038525,0.0,16.603922,1.974228,10.130384,5.337476,0.0,9.885651,3.281601,0.0,9.911058,0.0
chr1_167954240_167954407,5.086162,0.0,7.577036,0.0,6.308283,5.998621,0.0,6.275308,3.623869,0.0268,17.981805,0.0
chr1_168050664_168051125,1.618296,0.0,9.616015,1.903315,9.511256,0.0,25.34267,0.0,3.623869,0.0,0.0,0.0
chr1_168149052_168149361,17.901797,0.0,20.578227,0.0,0.0,8.498159,13.221408,23.480519,3.103046,0.0317,28.847117,0.0
chr1_16826315_16826438,10.856689,0.0,9.607697,0.0,9.62631,0.0,0.0,16.121109,0.0,0.3491,15.042009,0.0
chr1_168338134_168338331,1.618258,0.0,0.0,0.0,7.7495575,0.0,0.0,0.0,0.0,0.0243,4.230131,0.0
chr1_168368318_168368620,1.748101,0.0,4.807105,0.0,7.601134999999999,0.0,0.0,6.910739,0.0,0.0851,11.350913,0.0
chr1_168440429_168440721,10.98711,0.0,5.975594,1.802703,7.89384,0.0,0.0,4.989542,1.906782,0.0,4.92485,0.0
chr1_1714020_1714715,13.597508,0.0,13.864192,2.224261,10.079697,8.357634,0.0,11.384598,0.0,0.1271,17.686485,0.0
chr1_171712214_171712716,18.414083,0.0,20.572146,1.697497,7.373061,6.874562,0.0,22.467115,2.215364,0.0,27.151018,0.0
chr1_17231253_17231704,26.110558,0.0,66.441711,1.97704,7.084303,0.0,5.3867405,13.542935,0.0,0.1411,17.260165,2.009682
chr1_172606833_172606931,2.744039,0.0,11.428398,1.461859,6.253998,0.0,0.0,2.592053,0.0,0.0636,10.031365,0.0
chr1_172878579_172879356,3.775053,0.0,8.814681,0.0,9.337057,0.0,0.0,0.0,0.0,0.0,11.7551075,0.0
chr1_172903010_172903534,9.978693,0.0,17.478344,0.0,7.012233,0.0,0.0,3.264624,3.0588515,0.1017,13.896002,0.0
chr1_173384654_173384941,2.905317,0.0,0.0,0.0,7.433501,0.0,0.0,0.0,1.874521,0.0,0.0,0.0
chr1_173398914_173399297,6.75752,4.8934,20.49446,0.0,8.530163,1.836657,40.867609,7.268566499999999,2.519137,0.0765,19.188538,0.0
chr1_173447359_173447668,20.866891,0.0,18.000399,2.227772,4.794754,22.201823,0.0,23.968296,7.852988999999999,0.0372,28.688348,0.0
chr1_174937322_174937525,5.4181865,0.0,11.384037,0.0,7.490415,3.540287,0.0,5.065022,3.560952,0.0,0.0,1.886926
chr1_175158150_175158288,4.447285,0.0,4.323683,4.587718,5.6629225000000005,3.575391,0.0,4.825364,1.931064,0.0678,9.673813,1.886926
chr1_175160901_175161109,6.529302,0.0,7.050252,1.911936,5.6629225000000005,4.255777,4.41381,12.318135,1.931064,0.0,17.662806,1.886926
chr1_17518941_17519138,9.368076,0.0,7.995939,1.97704,8.146426,0.0,0.0,7.587025,0.0,0.0303,13.458781,2.009682
chr1_176174471_176174980,18.077371,0.0,16.175192,2.098502,3.531858,13.140234,0.0,23.022534,2.179265,0.0,27.234636,0.0
chr1_1793829_1793862,1.422406,0.0,0.0,2.224261,0.0,6.830738,0.0,0.0,3.832754,0.0,0.0,0.0
chr1_180554738_180554883,14.182943,0.0,24.169984,0.0,8.66597,2.77481,0.0,6.916928,1.890236,0.0595,14.07313,0.0
chr1_180580561_180580926,15.224801,0.0,25.031236,0.0,7.233198,0.0,0.0,6.039108,1.890236,0.0825,16.044741,0.0
chr1_180895607_180895967,2.6696655,0.0,9.882203,1.842754,7.912232,0.0,0.0,3.052543,0.0,0.095,12.8443275,0.0
chr1_181056649_181057124,11.058584,0.0,18.759432,2.990341,5.6377105,19.756066,6.048844333333332,22.146228,0.0,0.0371,15.8656465,0.0
chr1_181060502_181060611,11.058584,0.0,18.759432,5.919926,5.309124000000001,19.756066,2.484623,22.146228,5.730647,0.0,15.8656465,0.0
chr1_181065454_181065797,5.365454,0.0,0.0,2.990341,6.013787499999999,0.0,2.484623,0.0,0.0,0.0,7.289733,1.542122
chr1_181068595_181069000,5.365454,0.0,9.402842,2.990341,6.013787499999999,0.0,2.484623,0.0,0.0,0.0,7.4275215,1.542122
chr1_181074349_181074924,7.029419,8.69938,16.181108,0.0,6.013787499999999,0.0,7.361933499999999,10.752412,0.0,0.337,11.045495,1.542122
chr1_181075648_181075933,7.029419,0.0,0.0,1.833481,6.013787499999999,0.0,2.484623,10.752412,0.0,0.0,11.045495,1.542122
chr1_181097947_181098672,4.988412,0.0,5.090277,2.393063,8.6039365,0.0,0.0,7.051248,0.0,0.0325,10.964314,0.0
chr1_181104473_181105818,4.029469,11.2824,4.323683,2.393063,5.885062,0.0,10.818894,0.0,0.0,0.0692,10.626857,1.666472
chr1_181110732_181111003,6.954483,6.52454,9.06461,0.0,7.750251,0.0,22.381939,6.141488,0.0,0.0976,8.909174,1.666472
chr1_181122099_181122260,4.90912,6.94742,15.520006,0.0,10.1652995,0.0,30.200894,9.944053,0.0,0.221,6.103514,1.666472
chr1_181998739_181999134,6.084244,14.65838,12.136371,0.0,0.0,0.0,7.0299225000000005,10.434838,0.0,0.3679,13.642408,0.0
chr1_182113385_182113953,7.7127805,0.0,0.0,0.0,6.3372,0.0,0.0,0.0,0.0,0.027,3.367631,2.309501
chr1_182118170_182119053,5.051197,0.0,9.7119225,0.0,7.962219,0.0,0.0,4.717423,0.0,0.0846,8.008646,2.309501
chr1_182228543_182228906,6.541862,0.0,17.16014266666667,0.0,8.155466,0.0,0.0,5.123241,8.322682,0.0643,6.139114999999999,0.0
chr1_182363463_182363693,10.773169,0.0,10.50975,0.0,6.259748999999999,25.44069,0.0,9.217568,4.332352,0.0,17.852733,1.845396
chr1_184005350_184005919,8.074812,0.0,20.262193,0.0,8.99827,4.052201,4.948169,10.541354,3.018014,0.0526,13.853178,0.0
chr1_1840449_1840835,7.715368,34.06291,12.2823025,2.224261,0.0,0.0,16.971951,7.98103,0.0,0.5564,10.177474,0.0
chr1_184724887_184725142,11.6798205,0.0,10.538111,0.0,2.853859,5.006325,0.0,25.082217,3.327832,0.0,16.053174,0.0
chr1_185127324_185127657,14.101855,0.0,14.970656,3.085739,7.82872,7.575912,0.0,16.757305,2.553029,0.0,28.010016,0.0
chr1_185253692_185254037,7.639037,2.53732,18.905107,0.0,6.286402,0.0,6.918056,3.124864,3.899364,0.1156,9.138301,0.0
chr1_192776947_192777226,7.182097,0.0,0.0,0.0,5.456516,0.0,9.384511,15.443353,0.0,0.0,20.271686,0.0
chr1_192953303_192953614,3.912105,0.0,0.0,1.389601,7.371133,0.0,0.0,1.935484,3.60815,0.0,2.293491,0.0
chr1_194828218_194828283,13.96676,0.0,11.309695,0.0,0.0,7.938757,0.0,12.141853,1.744241,0.0,15.631706,0.0
chr1_197747792_197747875,5.734484500000001,0.0,0.0,0.0,0.0,2.784057,0.0,9.8703,1.915443,0.0,0.0,0.0
chr1_19794978_19795283,6.108047,4.34969,17.107092,1.97704,7.020761,4.980956,5.001873,6.296786,2.772388,0.0591,11.947838,2.068329
chr1_197964894_197965254,18.158633,0.0,9.1715505,0.0,4.201676,11.34975,0.0,19.301346,3.236985,0.0,26.286871,0.0
chr1_19803336_19803680,5.996233,0.0,3.119978,1.97704,7.88223,4.980956,1.933805,0.0,2.772388,0.0504,5.257713,2.068329
chr1_198092315_198092633,3.757794,0.0,10.980225,0.0,4.785655,0.0,0.0,0.0,0.0,0.0,10.951173,0.0
chr1_198124316_198124670,5.088934,0.0,14.236113,2.72588,0.0,3.770359,13.003647,24.074368,2.002885,0.0,23.923128,0.0
chr1_198128112_198128944,5.088934,0.0,14.236113,2.72588,0.0,3.770359,13.003647,24.074368,2.002885,0.184,23.923128,0.0
chr1_198136529_198137056,5.088934,0.0,0.0,2.72588,7.670673,3.770359,0.0,3.382966,2.002885,0.038,4.721275,0.0
chr1_198526099_198526320,7.4383985,0.0,8.866532,0.0,10.728185,0.0,0.0,8.9866125,0.0,0.0248,13.079208,0.0
chr1_198603022_198603333,5.879739,0.0,8.178686,0.0,4.637428,3.630635,0.0,3.675785,1.946382,0.056,5.176439,0.0
chr1_198625518_198626374,5.821216333333333,0.0,7.4812406666666655,0.0,6.484501,3.630635,0.0,5.520779,1.946382,0.0383,7.781959,0.0
chr1_198633275_198633927,1.909567,0.0,2.235445,0.0,0.0,3.630635,0.0,0.0,1.946382,0.0,0.0,0.0
chr1_198650930_198651643,9.195781,0.0,14.208442,0.0,0.0,3.630635,0.0,5.980388,1.946382,0.0435,9.330835,0.0
chr1_19926811_19926972,26.233905,0.0,27.310504,1.97704,5.781017,10.988297,0.0,19.003915,3.529881,0.0,20.368423,2.068329
chr1_200597363_200597666,6.903077,0.0,0.0,0.0,5.0089155,0.0,0.0,0.0,3.787995,0.025,0.0,0.0
chr1_200611653_200611882,8.453706,0.0,17.471992,0.0,5.2213105,0.0,0.0,10.425505,2.281287,0.0,12.131596,0.0
chr1_201139670_201140154,10.226974,10.73618,11.630529,1.971347,7.525865,0.0,13.973807,12.12268,0.0,0.3485,18.371797,2.809334
chr1_201431088_201431253,8.439143,0.0,7.24446,1.971347,6.009686500000001,0.0,3.260698,4.705341,0.0,0.1992,7.335821,2.809334
chr1_201520953_201521395,3.084292,0.0,4.717136,1.971347,4.901715,0.0,3.53803,0.0,0.0,0.0562,2.798327,2.200202
chr1_201524172_201524339,3.084292,0.0,0.0,1.971347,4.901715,0.0,3.53803,0.0,0.0,0.0,2.798327,2.200202
chr1_201540345_201540578,3.084292,0.0,8.5817675,1.971347,4.901715,0.0,3.53803,2.039704,0.0,0.0378,5.5709800000000005,0.0
chr1_201613549_201613726,2.359542,0.0,0.0,1.971347,3.6847915,1.786911,0.0,0.0,0.0,0.0,0.0,1.917649
chr1_201619383_201619798,5.946505666666667,0.0,4.466767,1.971347,3.6847915,1.786911,0.0,8.87436,1.646167,0.1176,12.348383,1.917649
chr1_201682596_201682901,2.882462,0.0,12.133149,1.971347,4.4862850000000005,1.786911,0.0,0.0,1.766191,0.029,0.0,1.917649
chr1_201987611_201988279,4.4823,0.0,6.256366,1.971347,9.426853,0.0,0.0,7.747372,0.0,0.1849,9.030921,0.0
chr1_202045307_202045525,3.6782,0.0,7.165424,4.468142,9.763153,0.0,0.0,8.019619,0.0,0.0462,10.152731,0.0
chr1_202075010_202075191,9.899325,7.06825,13.165418,1.971347,8.225732,0.0,0.0,8.041518,0.0,0.1539,10.904299,0.0
chr1_202131734_202131905,25.726854,0.0,40.375945,1.971347,10.404882,10.64313,5.617892,19.635737,2.972666,0.1161,29.171524,0.0
chr1_202132024_202132258,25.726854,0.0,40.375945,1.971347,10.404882,10.64313,7.8208255,19.635737,2.972666,0.1161,29.171524,0.0
chr1_202937248_202937378,7.4247935,0.0,7.524185,1.971347,11.299802,0.0,0.0,22.376185,3.476191,0.0285,16.775472,0.0
chr1_203258547_203259334,5.601339,0.0,7.106646,1.971347,6.840048,0.0,11.106174,4.113652,0.0,0.1178,7.120655,0.0
chr1_203259429_203259985,5.601339,0.0,7.106646,1.971347,6.840048,0.0,0.0,4.113652,0.0,0.12,7.120655,0.0
chr1_203289937_203290406,2.865456,0.0,4.021977,1.971347,6.840048,0.0,4.092047,3.378991,0.0,0.0405,11.2885935,2.923321
chr1_203296328_203297068,5.225536,13.04908,8.476820499999999,1.971347,6.840048,0.0,17.2808275,15.355653,0.0,0.3454,25.236034,2.923321
chr1_203297101_203297334,5.225536,13.04908,7.790144,1.971347,6.840048,0.0,17.2808275,15.355653,0.0,0.3454,25.236034,2.923321
chr1_203598711_203598999,3.96688,0.0,4.419125,1.971347,8.035336,3.480311,0.0,9.018652,0.0,0.0454,14.012884,0.0
chr1_203599092_203599518,3.96688,0.0,4.419125,1.971347,8.035336,3.480311,0.0,9.018652,0.0,0.0454,14.012884,0.0
chr1_203619380_203619832,8.770609,9.6392,0.0,4.388696,7.352691,0.0,6.69208,10.9618715,0.0,0.1869,10.588467,0.0
chr1_203643182_203643803,7.7809775,3.47975,10.333084,1.971347,8.168501,0.0,18.928906,9.57368,2.413919,0.1854,12.934299,0.0
chr1_203661733_203662076,5.9074480000000005,6.08957,8.844543,1.971347,8.464646,4.517614,10.284021,6.896147,2.413919,0.1377,13.001605,0.0
chr1_204332438_204332553,9.370207,14.68022,9.776546,1.971347,4.923565,0.0,42.042335,15.99456,0.0,0.1406,27.910152,2.842563
chr1_204386444_204387188,7.528902,0.0,10.472374,4.2914665,5.751438,0.0,6.5075705,11.995091,3.207757,0.0613,19.037846,0.0
chr1_204434923_204435081,9.467736,0.0,6.742107,1.971347,7.94463,0.0,0.0,0.0,0.0,0.0529,7.489404,2.73488
chr1_204486309_204486424,17.678863,0.0,27.343843,1.971347,10.262597,17.058307,0.0,11.941273,3.847623,0.0,20.691846,0.0
chr1_204641549_204641837,3.780606,0.0,8.810147,1.971347,11.199469,0.0,8.382363,4.986932,0.0,0.2447,10.528298,2.951779
chr1_204684045_204684323,6.401561,0.0,9.3767495,1.971347,12.892893,0.0,6.663294,4.412541,1.572213,0.0263,10.872258,0.0
chr1_20514084_20514586,12.6588525,0.0,21.1204045,1.97704,10.431758,5.982929,4.798656,9.595208,2.654105,0.0861,21.050868,2.068329
